osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,maxspeed,ref,junction,access
658180561,Cours Albert Manuel,secondary,False,True,44.071,"LINESTRING (0.2302712 49.4163981, 0.2303829 49.4165513, 0.2304599 49.4166569, 0.2305323 49.4167562)",,,,D 579a,,
658180561,Cours Albert Manuel,secondary,False,True,3.865,"LINESTRING (0.2302483 49.4163667, 0.2302712 49.4163981)",,,,D 579a,,
658180561,Cours Albert Manuel,secondary,False,False,38.887,"LINESTRING (0.2302483 49.4163667, 0.230173 49.4162634, 0.230018 49.4160507)",,,,D 579a,,
1186699291,,residential,False,True,16.362000000000002,"LINESTRING (0.2302483 49.4163667, 0.2301209 49.4164041, 0.2300383 49.4164206)",,,,,,
658180561,Cours Albert Manuel,secondary,False,False,71.276,"LINESTRING (0.230018 49.4160507, 0.2295959 49.4154715)",,,,D 579a,,
1186699294,,residential,False,False,98.854,"LINESTRING (0.230018 49.4160507, 0.2298724 49.4160957, 0.2298302 49.4160958, 0.2294192 49.4155259, 0.2295959 49.4154715)",,,,,,
658180561,Cours Albert Manuel,secondary,False,True,38.887,"LINESTRING (0.230018 49.4160507, 0.230173 49.4162634, 0.2302483 49.4163667)",,,,D 579a,,
658180561,Cours Albert Manuel,secondary,False,True,16.957,"LINESTRING (0.2294955 49.4153337, 0.2295959 49.4154715)",,,,D 579a,,
658180561,Cours Albert Manuel,secondary,False,False,16.957,"LINESTRING (0.2295959 49.4154715, 0.2294955 49.4153337)",,,,D 579a,,
658180561,Cours Albert Manuel,secondary,False,True,71.276,"LINESTRING (0.2295959 49.4154715, 0.230018 49.4160507)",,,,D 579a,,
1186699294,,residential,False,True,98.854,"LINESTRING (0.2295959 49.4154715, 0.2294192 49.4155259, 0.2298302 49.4160958, 0.2298724 49.4160957, 0.230018 49.4160507)",,,,,,
62552841,Place Albert Sorel,residential,True,False,59.76,"LINESTRING (0.230579 49.4173311, 0.2305359 49.417321, 0.2304239 49.417278, 0.2303342 49.4172167, 0.2302737 49.4171418, 0.2302469 49.417059, 0.230256 49.4169746, 0.2303003 49.4168951)",,,,,,
287758216,Voie Communale Le Pt Bouloir,residential,False,True,157.89100000000002,"LINESTRING (0.230579 49.4173311, 0.2305099 49.4173573, 0.2297089 49.4174262, 0.2284373 49.4172676)",,,,,,
