osmid,name,highway,oneway,reversed,length,geometry,access,junction,ref,maxspeed,bridge,lanes
262507853,Cité Plessis,residential,False,True,105.113,"LINESTRING (-2.9699964 48.0642263, -2.9707582 48.0643677, -2.9706 48.064771)",,,,30,,
290375477,Rue du Deuxième Chasseur à Cheval,tertiary,False,False,116.281,"LINESTRING (-2.9699964 48.0642263, -2.9700261 48.0641095, -2.970164 48.0636759, -2.9703519 48.0632085)",,,D 2,30,,
"[525888814, 1020059670]",Quai Ernest Plessis,tertiary,False,True,167.963,"LINESTRING (-2.9699964 48.0642263, -2.9698321 48.0647067, -2.9697974 48.064812, -2.9697555 48.0649349, -2.9696711 48.0651829, -2.9696309 48.0653764, -2.9695297 48.0655939, -2.9694443 48.0656837)",,,D 2,30,,
743218352,,residential,False,False,17.066,"LINESTRING (-2.9706 48.064771, -2.9703764 48.064736)",,,,30,,
262507853,Cité Plessis,residential,False,False,105.113,"LINESTRING (-2.9706 48.064771, -2.9707582 48.0643677, -2.9699964 48.0642263)",,,,30,,
262507853,Cité Plessis,residential,False,True,67.767,"LINESTRING (-2.9706 48.064771, -2.971359 48.0648965, -2.9714073 48.0649772)",,,,30,,
262507853,Cité Plessis,residential,False,False,67.767,"LINESTRING (-2.9714073 48.0649772, -2.971359 48.0648965, -2.9706 48.064771)",,,,30,,
83058573,Rond-Point de la Légion d'Honneur,secondary,True,False,17.291,"LINESTRING (-2.9695462 48.0672749, -2.9695925 48.0672719, -2.9696372 48.0672632, -2.9696785 48.067249, -2.9697151 48.0672297, -2.9697456 48.0672062)",,roundabout,,,,
83058573,Rond-Point de la Légion d'Honneur,secondary,True,False,14.916,"LINESTRING (-2.9697456 48.0672062, -2.9697704 48.0671771, -2.9697857 48.0671451, -2.969791 48.0671118, -2.9697859 48.0670784)",,roundabout,,,,
262514051,,secondary,True,False,27.531,"LINESTRING (-2.9697456 48.0672062, -2.9698359 48.0671987, -2.9699528 48.067206, -2.9701113 48.0672287)",,,,,,
388791937,Rue Julien Guidard,secondary,False,True,24.439,"LINESTRING (-2.9701113 48.0672287, -2.9702699 48.0672636, -2.9704221 48.0673005)",,,,,,
525888819,,secondary,True,False,29.566000000000003,"LINESTRING (-2.9701113 48.0672287, -2.9698982 48.0671472, -2.9697859 48.0670784)",,,,,,
83058573,Rond-Point de la Légion d'Honneur,secondary,True,False,16.837000000000003,"LINESTRING (-2.9695056 48.0669503, -2.9694618 48.0669581, -2.9694209 48.0669711, -2.9693843 48.066989, -2.9693533 48.0670111, -2.9693289 48.0670366)",,roundabout,,,,
207087778,,secondary,True,False,33.055,"LINESTRING (-2.9695056 48.0669503, -2.9693384 48.0668736, -2.9691998 48.066741)",,,,,,
262532372,,residential,False,False,40.715,"LINESTRING (-2.9613412 48.0632209, -2.9614673 48.0632819, -2.9615192 48.0632645, -2.9618179 48.0631644)",destination,,,30,,
"[262532373, 388687503]","['Place du Souvenir', 'Rue Jean Moulin']",secondary,False,False,81.67399999999999,"LINESTRING (-2.9611075 48.0640017, -2.9614504 48.0642354, -2.9617636 48.0644832, -2.9618868 48.0644923)",,,D 764,30,,2
121525938,,secondary,True,False,7.807,"LINESTRING (-2.968622 48.0655471, -2.9686244 48.0655406, -2.9686203 48.0655234, -2.9686072 48.0655101, -2.968588 48.0655016, -2.9685663 48.0654987)",,roundabout,,50,,
"[262514056, 274506633]",Pont du Quartier,secondary,False,False,62.975,"LINESTRING (-2.968622 48.0655471, -2.9687325 48.0655621, -2.9692807 48.0656572, -2.9694443 48.0656837)",,,,,yes,
207087781,Rue Frédéric de Lourmel,residential,False,False,27.922,"LINESTRING (-2.9637846 48.0681906, -2.9637746 48.068155, -2.9637464 48.0680385, -2.963741 48.0679417)",,,,,,
207087781,Rue Frédéric de Lourmel,residential,False,True,60.470000000000006,"LINESTRING (-2.9637846 48.0681906, -2.9638067 48.0682697, -2.9638577 48.0685332, -2.9638778 48.0687304)",,,,,,
274506629,Rue du Général de Gaulle,secondary,False,True,29.604,"LINESTRING (-2.9646547 48.0691607, -2.9646801 48.0691014, -2.9647509 48.0689024)",,,D 767,,,
318931907,Rue de la Butte,residential,True,False,115.23299999999999,"LINESTRING (-2.9630762 48.0662573, -2.9626898 48.0663888, -2.9626048 48.0664882, -2.9626667 48.0666703, -2.962872 48.0668323, -2.9629747 48.066908, -2.9629499 48.0670028, -2.962941 48.0670369)",,,,30,,
"[1078784049, 262505361, 262505365]",Rue Jean-Marie de La Mennais,residential,True,False,218.95600000000002,"LINESTRING (-2.9630762 48.0662573, -2.9630182 48.0661959, -2.9627829 48.0658658, -2.9626351 48.0656609, -2.9626068 48.0656211, -2.9623493 48.0652564, -2.9622889 48.0651838, -2.9622165 48.0651022, -2.9620033 48.0648549, -2.9618491 48.0646826, -2.9618868 48.0644923)",,,,30,yes,
122140771,Rue Charles Le Goffic,residential,True,False,14.154,"LINESTRING (-2.962941 48.0670369, -2.9630386 48.0670494, -2.9631281 48.0670608)",,,,30,,
119225109,Rue de la Fontaine,residential,False,False,154.827,"LINESTRING (-2.968936 48.068781, -2.9693173 48.0682756, -2.9694 48.0681161, -2.9694594 48.0678507, -2.9694797 48.0676824, -2.9694795 48.067462)",,,,,,
38510504,Rue Nationale,secondary,False,False,132.71599999999998,"LINESTRING (-2.9665804 48.0635991, -2.9665625 48.0636521, -2.966399 48.0641358, -2.9662 48.0647243, -2.9661868 48.0647633)",,,D 768 A,,,
114576843,Rue Louis Jullien,residential,False,True,61.743,"LINESTRING (-2.9665804 48.0635991, -2.9665153 48.0635898, -2.965768 48.0634827)",,,,,,
114576850,Rue Louis Jullien,residential,True,False,62.926,"LINESTRING (-2.9665804 48.0635991, -2.9666788 48.0636156, -2.9674018 48.0637366)",,,,,,
831290026,Rue Nationale,secondary,False,True,129.103,"LINESTRING (-2.9665804 48.0635991, -2.9665937 48.063562, -2.9667034 48.0632554, -2.9669845 48.0624699)",,,D 768 A,,,
114576845,Rue Marengo,residential,False,True,116.68299999999999,"LINESTRING (-2.9694953 48.0604065, -2.9691707 48.0613508, -2.9691437 48.0614292)",,,,,,
114576846,Rue Joseph Le Goff,residential,False,False,31.932,"LINESTRING (-2.9694953 48.0604065, -2.9695163 48.0604096, -2.9699152 48.0604674)",,,,,,
114576846,Rue Joseph Le Goff,residential,False,True,34.166000000000004,"LINESTRING (-2.9694953 48.0604065, -2.9691746 48.06036, -2.969046 48.0603414)",,,,,,
"[388687502, 388687503]",Place du Souvenir,secondary,False,False,22.249,"LINESTRING (-2.9618868 48.0644923, -2.9620252 48.0645216, -2.9621352 48.0645392, -2.9621752 48.0645456)",,,D 764,30,,
"[262532373, 388687503]","['Place du Souvenir', 'Rue Jean Moulin']",secondary,False,True,81.674,"LINESTRING (-2.9618868 48.0644923, -2.9617636 48.0644832, -2.9614504 48.0642354, -2.9611075 48.0640017)",,,D 764,30,,2
388687505,Rue Saint-Jory,residential,False,True,55.756,"LINESTRING (-2.9645273 48.0661193, -2.9639977 48.0664745)",,,,30,,
388687504,Rue Saint-Jory,residential,True,False,27.279,"LINESTRING (-2.9645273 48.0661193, -2.9646278 48.0661738, -2.9646958 48.0661992, -2.9648532 48.0662175)",,,,30,,
274506623,Rue de Caïnin,residential,False,False,43.996,"LINESTRING (-2.9648532 48.0662175, -2.964835 48.0662736, -2.9647457 48.0665491, -2.9647279 48.0666042)",,,,30,,
274506623,Rue de Caïnin,residential,False,True,135.56799999999998,"LINESTRING (-2.9648532 48.0662175, -2.9652144 48.0651021, -2.9652391 48.0650259)",,,,30,,
"[319235272, 1191235099]",Rue Nationale,secondary,False,False,97.511,"LINESTRING (-2.9653503 48.0671971, -2.965327 48.067264, -2.9651413 48.0677977, -2.9650844 48.0679535, -2.9650503 48.0680508)",,,D 767,,,
319235272,Rue Nationale,secondary,False,True,54.307,"LINESTRING (-2.9653503 48.0671971, -2.9654859 48.0668073, -2.9655158 48.0667214)",,,D 767,,,
388758860,Rue du Paradis,living_street,False,False,94.80799999999999,"LINESTRING (-2.9653503 48.0671971, -2.964739 48.0671268, -2.9642659 48.0671195, -2.9640843 48.0671307)",,,,,,
274506629,Rue du Général de Gaulle,secondary,False,False,16.743,"LINESTRING (-2.9648023 48.0687558, -2.96478 48.0688194, -2.9647509 48.0689024)",,,D 767,,,
"[1191235098, 274506629]",Rue du Général de Gaulle,secondary,False,True,80.53,"LINESTRING (-2.9648023 48.0687558, -2.9649916 48.0682162, -2.9650503 48.0680508)",,,D 767,,,
388764611,Cour Talmon,living_street,False,True,33.476,"LINESTRING (-2.9636003 48.0688375, -2.9631531 48.068874)",,,,,,
388764611,Cour Talmon,living_street,False,False,33.476,"LINESTRING (-2.9631531 48.068874, -2.9636003 48.0688375)",,,,,,
1245622048,Rue d'Iéna,residential,False,False,10.447,"LINESTRING (-2.966332 48.0618809, -2.9662976 48.061972)",,,,,,
388791933,Place Alfred Brard,residential,False,True,54.69,"LINESTRING (-2.966332 48.0618809, -2.9661113 48.0618529, -2.9660489 48.0620448, -2.9662626 48.0620717)",,,,,,
"[114576847, 525892511]","['Rue Joséphine', ""Rue d'Iéna""]",residential,False,"[False, True]",158.693,"LINESTRING (-2.966332 48.0618809, -2.9666213 48.0610339, -2.9674349 48.0611608)",,,,,,
262507698,Chemin du Bout de la Lande,residential,False,False,79.841,"LINESTRING (-2.9709245 48.0637911, -2.9708755 48.0636371, -2.9705088 48.0632779, -2.9703519 48.0632085)",,,,30,,
199688472,,residential,False,False,23.509,"LINESTRING (-2.9708258 48.0671554, -2.970811 48.0671982, -2.9707661 48.0673061, -2.9707435 48.0673595)",,,,,,
199688473,,residential,False,True,21.37,"LINESTRING (-2.9713934 48.0672507, -2.9713719 48.0673081, -2.9713403 48.0673959, -2.971324 48.0674372)",,,,,,
206108130,Rue de la Paix,residential,False,False,13.256,"LINESTRING (-2.9728334 48.0603484, -2.9728164 48.0603766, -2.9728096 48.0604261, -2.9728155 48.060465)",,,,,,
539515663,Rue Henri Gaillard,tertiary,False,False,78.44200000000001,"LINESTRING (-2.9717822 48.0608679, -2.9723989 48.0606193, -2.9726023 48.0605393, -2.972692 48.0605108)",,,D 130,50,,
539515663,Rue Henri Gaillard,tertiary,False,True,43.96,"LINESTRING (-2.9717822 48.0608679, -2.9716876 48.0609027, -2.9712638 48.0610583)",,,D 130,50,,
389619197,,living_street,False,True,94.311,"LINESTRING (-2.9617953 48.0618021, -2.9620155 48.0617916, -2.9622967 48.0617245, -2.9619627 48.0612759)",,,,,,
539515663,Rue Henri Gaillard,tertiary,False,False,43.96,"LINESTRING (-2.9712638 48.0610583, -2.9716876 48.0609027, -2.9717822 48.0608679)",,,D 130,50,,
539515664,Rue Henri Gaillard,tertiary,True,False,30.681000000000004,"LINESTRING (-2.9712638 48.0610583, -2.9711369 48.0611135, -2.9710605 48.0611288, -2.9709425 48.0611395, -2.9708799 48.0611395)",,,D 130,50,,
388921081,Rue du Deuxième Chasseur à Cheval,tertiary,False,False,14.889,"LINESTRING (-2.9708799 48.0611395, -2.9708858 48.0611898, -2.9708955 48.061273)",,,D 2,,,
"[627498282, 274506621]",Quai du Couvent,secondary,False,False,46.774,"LINESTRING (-2.9676061 48.0687953, -2.9673621 48.0689242, -2.9671115 48.0690555)",,,,50,,
627498283,,secondary,True,False,9.357,"LINESTRING (-2.9676061 48.0687953, -2.9676207 48.0688054, -2.9676393 48.0688119, -2.9676599 48.0688144, -2.9676807 48.0688125, -2.9676997 48.0688065, -2.967715 48.0687969)",,roundabout,,,,
274506627,Rue Édouard Lorois,secondary,False,True,50.998999999999995,"LINESTRING (-2.9650503 48.0680508, -2.9648917 48.0680246, -2.9647442 48.0680098, -2.9643727 48.0679821)",,,,,,
"[388709252, 388758858, 206716188]","['Rue Ange Guépin', 'Place Anne de Bretagne', 'Place du Martray']",residential,True,False,94.68900000000001,"LINESTRING (-2.9650503 48.0680508, -2.9651296 48.0680837, -2.9652451 48.0681026, -2.9653218 48.0680767, -2.9653852 48.0679991, -2.9655174 48.0678199, -2.9656634 48.0677884, -2.9657679 48.0677603, -2.9658709 48.0677307, -2.9659378 48.0676287)",,,,,,
"[1191235098, 274506629]",Rue du Général de Gaulle,secondary,False,False,80.53,"LINESTRING (-2.9650503 48.0680508, -2.9649916 48.0682162, -2.9648023 48.0687558)",,,D 767,,,
"[319235272, 1191235099]",Rue Nationale,secondary,False,True,97.511,"LINESTRING (-2.9650503 48.0680508, -2.9650844 48.0679535, -2.9651413 48.0677977, -2.965327 48.067264, -2.9653503 48.0671971)",,,D 767,,,
743218352,,residential,False,True,17.066,"LINESTRING (-2.9703764 48.064736, -2.9706 48.064771)",,,,30,,
539515663,Rue Henri Gaillard,tertiary,False,False,10.496,"LINESTRING (-2.972692 48.0605108, -2.9728155 48.060465)",,,D 130,50,,
539515663,Rue Henri Gaillard,tertiary,False,True,78.44200000000001,"LINESTRING (-2.972692 48.0605108, -2.9726023 48.0605393, -2.9723989 48.0606193, -2.9717822 48.0608679)",,,D 130,50,,
"[84066209, 853032365]",Rue Édouard Branly,residential,False,False,198.03500000000003,"LINESTRING (-2.972692 48.0605108, -2.9727137 48.0605454, -2.9727411 48.0606621, -2.9726312 48.0609153, -2.9722901 48.0614375, -2.9719196 48.0620046, -2.9718268 48.0621662)",,,,,,
388791933,Place Alfred Brard,residential,False,False,54.69,"LINESTRING (-2.9662626 48.0620717, -2.9660489 48.0620448, -2.9661113 48.0618529, -2.966332 48.0618809)",,,,,,
1245622001,Rue d'Iéna,residential,True,False,161.144,"LINESTRING (-2.9662626 48.0620717, -2.9662299 48.062165, -2.9657998 48.0633923, -2.965768 48.0634827)",,,,,,
