osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,name,lanes,access
77056143,residential,30,,False,False,106.435,"LINESTRING (2.2329955 48.9890786, 2.2329536 48.9890929, 2.231629 48.9894128)",,Villa Paul de Kock,,
32853550,residential,,,True,False,39.748000000000005,"LINESTRING (2.2263916 48.9851436, 2.2264105 48.9851669, 2.2266302 48.9854385, 2.2266471 48.9854593)",,Rue des Closeaux,,
"[951880512, 98603912]",residential,40,,True,False,80.247,"LINESTRING (2.2263916 48.9851436, 2.2267894 48.9850138, 2.2269114 48.9851409, 2.2269543 48.9851419, 2.2272938 48.9850247)",,Rue Traversière,,
683752850,tertiary,50,,False,False,16.33,"LINESTRING (2.2274648 48.9849642, 2.2273573 48.9848354)",D 139,Boulevard Maurice Berteaux,,
98603915,residential,50,,False,True,14.177,"LINESTRING (2.2274648 48.9849642, 2.2273913 48.9849911, 2.2273692 48.9849987, 2.2272938 48.9850247)",,Rue Traversière,,
683752850,tertiary,50,,False,True,160.64999999999998,"LINESTRING (2.2274648 48.9849642, 2.2274977 48.9850036, 2.2276693 48.9852295, 2.2279045 48.9855225, 2.22819 48.9858783, 2.2282277 48.9859252, 2.2284164 48.9861618, 2.2284401 48.9861926, 2.2284809 48.9862458)",D 139,Boulevard Maurice Berteaux,,
98603915,residential,50,,False,False,14.177,"LINESTRING (2.2272938 48.9850247, 2.2273692 48.9849987, 2.2273913 48.9849911, 2.2274648 48.9849642)",,Rue Traversière,,
32827348,residential,50,,False,True,12.183,"LINESTRING (2.2316767 48.9869573, 2.2315982 48.9868606)",D 139,Rue de la Station,2,
1135932124,residential,,,True,False,30.907,"LINESTRING (2.2316767 48.9869573, 2.2317293 48.986983, 2.2318514 48.9871309, 2.2318768 48.9871955)",D 139,Rue de la Station,,
28915529,secondary,50,,True,False,56.370999999999995,"LINESTRING (2.2294851 48.9833483, 2.2298645 48.9832671, 2.2300549 48.9832254, 2.2300939 48.9832096, 2.2301271 48.9831896, 2.2301754 48.9831463)",D 14,Rue du Général Leclerc,1,
33487531,residential,,,True,False,54.150000000000006,"LINESTRING (2.2294851 48.9833483, 2.2294226 48.9832749, 2.229203 48.9830241, 2.229118 48.9829251)",,Rue de l'Église,,
97683439,residential,50,,False,False,8.865,"LINESTRING (2.2285888 48.9836088, 2.2286269 48.9836845)",,Rue Gabriel Bertin,,
28915529,secondary,50,,True,False,71.672,"LINESTRING (2.2285888 48.9836088, 2.2287737 48.9835431, 2.2289841 48.983474, 2.2291829 48.983419, 2.2293207 48.9833851, 2.2294851 48.9833483)",D 14,Rue du Général Leclerc,1,
"[32853540, 97683439]",residential,"['50', '30']",,False,True,47.506,"LINESTRING (2.2285888 48.9836088, 2.2285587 48.9835586, 2.2285443 48.9835416, 2.2285119 48.9835036, 2.2284396 48.9834215, 2.2283593 48.9833244, 2.2282831 48.9832321)",,Rue Gabriel Bertin,,
332075290,tertiary,30,,False,True,6.92,"LINESTRING (2.2268667 48.9842265, 2.2269099 48.9842819)",,Boulevard Maurice Berteaux,2,
"[924031891, 924031788, 924031789]",secondary,"['30', '50']",,True,False,143.28499999999997,"LINESTRING (2.2268667 48.9842265, 2.227018 48.984172, 2.2274705 48.9839959, 2.2277187 48.9839091, 2.2278318 48.9838718, 2.2279329 48.9838385, 2.2280257 48.9838089, 2.2283691 48.9836909, 2.2284324 48.9836708, 2.2284629 48.9836599, 2.2285888 48.9836088)",D 14,Rue du Général Leclerc,"['1', '2']",
32853528,living_street,,,False,False,14.031,"LINESTRING (2.2315311 48.9835165, 2.2315496 48.9833909)",,Allée de l'Orangerie,,
964013090,tertiary,30,,False,False,30.386,"LINESTRING (2.2315311 48.9835165, 2.2319412 48.9835638)",D 140,Rue d'Ermont,2,
964013090,tertiary,30,,False,True,64.771,"LINESTRING (2.2315311 48.9835165, 2.2313854 48.9834989, 2.2308127 48.9834359, 2.2307121 48.983423, 2.2306572 48.983415)",D 140,Rue d'Ermont,2,
381938471,residential,,,True,False,45.616,"LINESTRING (2.2355193 48.9820179, 2.2355629 48.982401, 2.2355725 48.9824263)",,Rue des Pavillons,,
381938471,residential,,,True,False,112.79,"LINESTRING (2.2355725 48.9824263, 2.2359465 48.9834105)",,Rue des Pavillons,,
230576634,living_street,,,False,False,67.226,"LINESTRING (2.236696 48.9827693, 2.2366751 48.9828592, 2.236835 48.983362)",,Rue du Père Brottier,,
230576634,living_street,,,False,True,67.226,"LINESTRING (2.236835 48.983362, 2.2366751 48.9828592, 2.236696 48.9827693)",,Rue du Père Brottier,,
230576639,living_street,,,False,True,65.61500000000001,"LINESTRING (2.236835 48.983362, 2.2367707 48.9833732, 2.2364486 48.9834293, 2.2362478 48.9834078, 2.2360049 48.9834322, 2.2359553 48.9834372)",,Rue du Père Brottier,,
230576639,living_street,,,False,False,65.615,"LINESTRING (2.2359553 48.9834372, 2.2360049 48.9834322, 2.2362478 48.9834078, 2.2364486 48.9834293, 2.2367707 48.9833732, 2.236835 48.983362)",,Rue du Père Brottier,,
381938471,residential,,,True,False,75.448,"LINESTRING (2.2359553 48.9834372, 2.2361295 48.9839933, 2.2361363 48.9840546, 2.2361417 48.9841038)",,Rue des Pavillons,,
32904540,tertiary_link,30,,True,False,27.298,"LINESTRING (2.2304787 48.9832246, 2.2304734 48.9832514, 2.2304808 48.983287, 2.2304927 48.9833186, 2.230515 48.9833473, 2.2305411 48.9833719, 2.2305921 48.9833948, 2.2306572 48.983415)",D 140,Rue d'Ermont,,
398315110,secondary,50,roundabout,True,False,12.988000000000001,"LINESTRING (2.2304787 48.9832246, 2.2304486 48.9832461, 2.230411 48.9832617, 2.2303685 48.9832703, 2.230324 48.9832711)",,,,
32863180,residential,,,False,False,153.249,"LINESTRING (2.2347745 48.9888369, 2.2342753 48.9874982)",,Rue Xavier Privas,,
32863180,residential,,,False,True,59.023,"LINESTRING (2.2347745 48.9888369, 2.2349667 48.9893525)",,Rue Xavier Privas,,
313203092,living_street,,,False,True,24.98,"LINESTRING (2.2347745 48.9888369, 2.2344397 48.9888838)",,Rue de la Paix,,
32863182,living_street,,,False,False,15.864,"LINESTRING (2.2344397 48.9888838, 2.2345139 48.9890179)",,Rue de la Paix,,
32863182,living_street,,,False,True,59.293,"LINESTRING (2.2344397 48.9888838, 2.2341691 48.988381)",,Rue de la Paix,,
313203092,living_street,,,False,False,24.98,"LINESTRING (2.2344397 48.9888838, 2.2347745 48.9888369)",,Rue de la Paix,,
42408227,residential,50,roundabout,True,False,13.175999999999998,"LINESTRING (2.2371567 48.9874575, 2.2371322 48.987454, 2.2371051 48.987444, 2.2370844 48.9874288, 2.2370724 48.98741, 2.2370704 48.9873896, 2.2370786 48.9873699)",,,,
32853524,living_street,,,False,False,63.374,"LINESTRING (2.2295777 48.9837825, 2.2303483 48.9835197)",,Rue du Parc,,
331956008,living_street,,,False,True,58.513,"LINESTRING (2.2295777 48.9837825, 2.229944 48.9842506)",,Rue du Parc,,
32853524,living_street,,,False,True,73.577,"LINESTRING (2.2295777 48.9837825, 2.2293816 48.9838494, 2.2297415 48.9843089)",,Rue du Parc,,
331956007,living_street,,,False,True,16.137,"LINESTRING (2.229944 48.9842506, 2.2297415 48.9843089)",,Rue du Parc,,
331956008,living_street,,,False,False,58.513,"LINESTRING (2.229944 48.9842506, 2.2295777 48.9837825)",,Rue du Parc,,
331956008,living_street,,,False,True,83.144,"LINESTRING (2.229944 48.9842506, 2.2301301 48.9844885, 2.2296123 48.9846732, 2.229569 48.9846886, 2.2295312 48.9847021, 2.229487 48.9847178)",,Rue du Parc,,
32827348,residential,50,,False,False,32.33,"LINESTRING (2.229487 48.9847178, 2.2296972 48.9849182, 2.2297382 48.9849573)",D 139,Rue de la Station,2,
"[884647635, 32827348]",residential,"['50', '30']",,False,True,31.204,"LINESTRING (2.229487 48.9847178, 2.2293832 48.9846171, 2.2292685 48.984477)",D 139,Rue de la Station,2,
331956008,living_street,,,False,False,83.144,"LINESTRING (2.229487 48.9847178, 2.2295312 48.9847021, 2.229569 48.9846886, 2.2296123 48.9846732, 2.2301301 48.9844885, 2.229944 48.9842506)",,Rue du Parc,,
33487520,residential,50,,True,False,13.643,"LINESTRING (2.2253746 48.9842376, 2.2252092 48.9842948)",,Rue des Peupliers,,
334451444,living_street,,,False,False,52.55,"LINESTRING (2.2253746 48.9842376, 2.2260117 48.9840173)",,Rue des Peupliers,,
33536567,residential,40,,False,False,14.265,"LINESTRING (2.2260386 48.9816321, 2.2261973 48.981707)",,Chemin sous les Regards,,
336905267,residential,,,False,True,33.927,"LINESTRING (2.2244659 48.9823102, 2.2246864 48.9825319, 2.22472 48.9825657)",,,,
336905267,residential,,,False,False,33.927,"LINESTRING (2.22472 48.9825657, 2.2246864 48.9825319, 2.2244659 48.9823102)",,,,
"[336905270, 951889351]",residential,40,,False,False,69.783,"LINESTRING (2.22472 48.9825657, 2.2245562 48.9826334, 2.2240504 48.9828426, 2.223911 48.9829003)",,Chemin du Puits de la Barre,,
"[984159797, 336905270]",residential,40,,False,True,30.544999999999998,"LINESTRING (2.22472 48.9825657, 2.2247513 48.982578, 2.2250794 48.9827065)",,Chemin du Puits de la Barre,,
336905258,residential,,,False,True,80.704,"LINESTRING (2.2244208 48.9844607, 2.2235254 48.9848867)",,Impasse Claude Bonne,,destination
32853536,residential,50,,True,False,36.208,"LINESTRING (2.2290302 48.9848014, 2.22926 48.98509)",,Rue de la Tour,,
75931554,residential,50,,False,True,113.80399999999999,"LINESTRING (2.2290302 48.9848014, 2.2289676 48.9848256, 2.2288701 48.9848377, 2.22859 48.9849414, 2.2285641 48.9849713, 2.2285715 48.9850167, 2.2287195 48.9852127, 2.2287773 48.9852364, 2.2288368 48.9852386, 2.2290651 48.985173, 2.2291243 48.9851382, 2.22926 48.98509)",,Rue Gokelaère,,
336905258,residential,,,False,False,80.704,"LINESTRING (2.2235254 48.9848867, 2.2244208 48.9844607)",,Impasse Claude Bonne,,destination
665679382,residential,50,,False,False,84.933,"LINESTRING (2.2235254 48.9848867, 2.2237717 48.9851025, 2.224123 48.9854136, 2.2241437 48.9854319, 2.2242208 48.9854992)",,Rue Claude Bonne,,
32843631,living_street,,,False,False,95.632,"LINESTRING (2.2353372 48.9871259, 2.2343129 48.9873503, 2.2342913 48.987382, 2.2342753 48.9874982)",,Petit Chemin du Bel Air,,
32843631,living_street,,,False,True,118.46499999999999,"LINESTRING (2.2353372 48.9871259, 2.2367883 48.9868081, 2.2368209 48.986801, 2.236879 48.986793)",,Petit Chemin du Bel Air,,
364158959,living_street,,,False,True,18.716,"LINESTRING (2.2353372 48.9871259, 2.2353594 48.9871731, 2.235413 48.9872867)",,Rue Louise Michel,,
364158957,living_street,,,False,False,16.224,"LINESTRING (2.2354621 48.987429, 2.235413 48.9872867)",,Rue Louise Michel,,
1090591483,residential,,,False,False,64.546,"LINESTRING (2.2358669 48.9878111, 2.2366809 48.9880383)",,Rue du Bel-Air,,
1090591483,residential,,,False,True,1.68,"LINESTRING (2.2358669 48.9878111, 2.2358457 48.9878052)",,Rue du Bel-Air,,
364158959,living_street,,,False,False,81.575,"LINESTRING (2.2358669 48.9878111, 2.2359223 48.9876715, 2.2356775 48.987288, 2.235413 48.9872867)",,Rue Louise Michel,,
364158958,living_street,,,False,False,30.32,"LINESTRING (2.2337758 48.988469, 2.2341691 48.988381)",,Rue de la Paix,,
364158957,living_street,,,False,True,16.224,"LINESTRING (2.235413 48.9872867, 2.2354621 48.987429)",,Rue Louise Michel,,
364158959,living_street,,,False,False,18.716,"LINESTRING (2.235413 48.9872867, 2.2353594 48.9871731, 2.2353372 48.9871259)",,Rue Louise Michel,,
364158959,living_street,,,False,True,81.57499999999999,"LINESTRING (2.235413 48.9872867, 2.2356775 48.987288, 2.2359223 48.9876715, 2.2358669 48.9878111)",,Rue Louise Michel,,
32863182,living_street,,,False,False,59.293,"LINESTRING (2.2341691 48.988381, 2.2344397 48.9888838)",,Rue de la Paix,,
364158958,living_street,,,False,True,30.32,"LINESTRING (2.2341691 48.988381, 2.2337758 48.988469)",,Rue de la Paix,,
32863182,living_street,,,False,True,120.31199999999998,"LINESTRING (2.2341691 48.988381, 2.2340614 48.9881807, 2.2338276 48.9881145, 2.2334868 48.9875476, 2.2335522 48.987465)",,Rue de la Paix,,
398315110,secondary,50,roundabout,True,False,10.865,"LINESTRING (2.2305021 48.983131, 2.2305088 48.9831632, 2.2305007 48.9831954, 2.2304787 48.9832246)",,,,
398315110,secondary,50,roundabout,True,False,20.187,"LINESTRING (2.2301754 48.9831463, 2.2301896 48.983115, 2.2302171 48.9830879, 2.2302572 48.9830667, 2.2303051 48.9830544, 2.2303565 48.9830523, 2.2303789 48.9830552)",,,,
398315110,secondary,50,roundabout,True,False,3.748,"LINESTRING (2.230324 48.9832711, 2.2302743 48.9832626)",,,,
"[987204352, 75929251]",secondary,50,,True,False,129.739,"LINESTRING (2.2302743 48.9832626, 2.2302246 48.983265, 2.2301656 48.9832681, 2.2300951 48.983279, 2.2299852 48.9833033, 2.2298412 48.9833339, 2.229635 48.9833824, 2.2293945 48.9834401, 2.2291858 48.9834953, 2.2289105 48.9835865, 2.2288434 48.9836078, 2.2286269 48.9836845)",D 14,Rue du Général Leclerc,"['1', '2']",
398315110,secondary,50,roundabout,True,False,15.838000000000001,"LINESTRING (2.2302743 48.9832626, 2.2302309 48.9832445, 2.2301959 48.9832165, 2.2301767 48.9831825, 2.2301754 48.9831463)",,,,
32863176,residential,,,False,True,100.37400000000001,"LINESTRING (2.2297308 48.9888937, 2.2296775 48.9888651, 2.2295336 48.9887338, 2.2289984 48.9881905, 2.2289851 48.988177, 2.228958 48.9881495)",,Rue Aline,,
907960392,secondary,50,,True,False,57.66,"LINESTRING (2.2297308 48.9888937, 2.229901 48.9887643, 2.2302019 48.9886054, 2.2302278 48.9885937, 2.23032 48.9885519)",,Boulevard du Rhin et du Danube,2,
1125358501,tertiary,30,,False,True,6.448,"LINESTRING (2.23032 48.9885519, 2.2303615 48.9886031)",D 139,Boulevard Maurice Berteaux,2,
683752851,secondary,50,,True,False,168.294,"LINESTRING (2.23032 48.9885519, 2.2304461 48.9884952, 2.2307139 48.9883747, 2.2313612 48.9880865, 2.2316365 48.9879739, 2.2320738 48.9877887, 2.2320986 48.9877782, 2.2322679 48.9877574)",,Boulevard du Rhin et du Danube,,
908624112,tertiary,50,,False,False,95.37,"LINESTRING (2.23032 48.9885519, 2.2302395 48.9884502, 2.23022 48.9884256, 2.2297894 48.9878813, 2.2297745 48.9878625, 2.2297177 48.9877907)",D 139,Boulevard Maurice Berteaux,,
122461965,residential,30,,True,False,20.554,"LINESTRING (2.2317064 48.9871294, 2.2317427 48.9870767, 2.2316767 48.9869573)",,Boulevard Toussaint Lucas,1,
808422258,residential,30,,True,False,15.015999999999998,"LINESTRING (2.2317064 48.9871294, 2.2317803 48.9871375, 2.2318768 48.9871955)",,Boulevard Toussaint Lucas,1,
32843632,residential,,,False,True,2.938,"LINESTRING (2.2335522 48.987465, 2.2335401 48.9874398)",,Rue du Bel-Air,,
32863182,living_street,,,False,False,120.31199999999998,"LINESTRING (2.2335522 48.987465, 2.2334868 48.9875476, 2.2338276 48.9881145, 2.2340614 48.9881807, 2.2341691 48.988381)",,Rue de la Paix,,
1090591483,residential,,,False,False,53.546,"LINESTRING (2.2335522 48.987465, 2.233704 48.9875029, 2.234215 48.9874971, 2.2342753 48.9874982)",,Rue du Bel-Air,,
"[984156896, 690679221]",residential,50,,False,False,159.359,"LINESTRING (2.2328027 48.9854464, 2.2327874 48.9854503, 2.2325752 48.9855043, 2.2323305 48.9855665, 2.2321896 48.9856023, 2.2320121 48.9856459, 2.2317156 48.9857187, 2.2312018 48.9858449, 2.2308453 48.9859325, 2.2308233 48.9859379, 2.2307601 48.9859534)",,Boulevard de l'Hôtel de Ville,2,
597744570,residential,,,True,False,68.697,"LINESTRING (2.2318768 48.9871955, 2.2319194 48.9872516, 2.232188 48.9876465, 2.2322024 48.9876677, 2.2322679 48.9877574)",D 139,Rue de la Station,2,
964013085,tertiary,30,,False,False,78.315,"LINESTRING (2.233745 48.9839031, 2.2340548 48.9839356, 2.2346372 48.983983, 2.234808 48.9839993)",D 140,Rue d'Ermont,2,
964013086,tertiary,30,,True,False,67.23,"LINESTRING (2.233745 48.9839031, 2.2336277 48.983904, 2.2335251 48.9839027, 2.2334024 48.9838956, 2.2331844 48.9838709, 2.2331254 48.9838643, 2.2330845 48.9838565, 2.2330222 48.9838406, 2.2328598 48.9837789)",D 140,Rue d'Ermont,2,
964013088,tertiary,30,,False,True,19.984,"LINESTRING (2.2328598 48.9837789, 2.232606 48.9837114)",D 140,Rue d'Ermont,2,
75930759,tertiary,30,,True,False,66.354,"LINESTRING (2.2328598 48.9837789, 2.2329692 48.9837909, 2.2330336 48.9837957, 2.2331147 48.9838001, 2.2332019 48.9838102, 2.2334654 48.983841, 2.2335425 48.9838529, 2.2336015 48.9838639, 2.233745 48.9839031)",D 140,Rue d'Ermont,2,
964013090,tertiary,30,,False,True,30.386,"LINESTRING (2.2319412 48.9835638, 2.2315311 48.9835165)",D 140,Rue d'Ermont,2,
964013087,tertiary,30,,True,False,52.457,"LINESTRING (2.2319412 48.9835638, 2.2320948 48.9835682, 2.2321726 48.9835739, 2.2322376 48.9835832, 2.2323161 48.983599, 2.2323898 48.9836188, 2.2324233 48.9836294, 2.2324817 48.9836551, 2.232606 48.9837114)",D 140,Rue d'Ermont,2,
32853550,residential,,,True,False,7.224,"LINESTRING (2.2259394 48.9846043, 2.2259906 48.9846599)",,Rue des Closeaux,,
"[924032248, 987204353, 693757772]",secondary,"['50', '30']",,True,False,79.92899999999999,"LINESTRING (2.2259394 48.9846043, 2.2260091 48.9845658, 2.2261048 48.9845152, 2.2262423 48.9844641, 2.2263213 48.9844237, 2.2263931 48.9843929, 2.226601 48.9843182, 2.2266714 48.9842969, 2.2266984 48.9842872, 2.2268667 48.9842265)",D 14,Rue du Général Leclerc,2,
32853550,residential,,,True,False,61.256,"LINESTRING (2.2259906 48.9846599, 2.2260218 48.9846986, 2.2261615 48.9848562, 2.2262827 48.9849979, 2.226338 48.9850719, 2.2263916 48.9851436)",,Rue des Closeaux,,
332075289,secondary,50,,True,False,22.845,"LINESTRING (2.2259906 48.9846599, 2.2259157 48.9846844, 2.2257103 48.9847514)",D 14,Rue du Général Leclerc,,
32914090,residential,,,False,False,1.422,"LINESTRING (2.2327769 48.9816128, 2.2327906 48.9816219)",,Avenue des Capucines,,
32914090,residential,,,False,True,5.438,"LINESTRING (2.2327769 48.9816128, 2.2327247 48.9815779)",,Avenue des Capucines,,
28915532,secondary,50,,True,False,54.603,"LINESTRING (2.2321985 48.981927, 2.232591 48.9816654, 2.2326188 48.9816469, 2.2327247 48.9815779)",D 14,Rue de Paris,2,
987204360,residential,50,,True,False,55.356,"LINESTRING (2.2321985 48.981927, 2.2323583 48.9818788, 2.2324374 48.9818304, 2.2326464 48.9816964, 2.2326753 48.9816779, 2.2327769 48.9816128)",,,,
32914090,residential,,,False,False,4.962,"LINESTRING (2.2327906 48.9816219, 2.2328383 48.9816537)",,Avenue des Capucines,,
32914090,residential,,,False,True,1.422,"LINESTRING (2.2327906 48.9816219, 2.2327769 48.9816128)",,Avenue des Capucines,,
33487517,residential,30,,False,False,39.149,"LINESTRING (2.2266463 48.9830756, 2.2269811 48.9828005)",,Rue des Bouleaux,,
33487517,residential,30,,False,True,13.018,"LINESTRING (2.2266463 48.9830756, 2.2265755 48.9831405, 2.2265249 48.9831574)",,Rue des Bouleaux,,
33487522,residential,50,,False,False,144.115,"LINESTRING (2.2266463 48.9830756, 2.2265701 48.9829903, 2.2261454 48.9824687, 2.2261438 48.9823806, 2.2264963 48.9819175)",,Rue des Peupliers,,
33487522,residential,50,,False,True,144.115,"LINESTRING (2.2264963 48.9819175, 2.2261438 48.9823806, 2.2261454 48.9824687, 2.2265701 48.9829903, 2.2266463 48.9830756)",,Rue des Peupliers,,
33487518,residential,,,False,True,22.48,"LINESTRING (2.2247212 48.9837485, 2.2245667 48.9835736)",,Rue de Cormeilles,,
33487518,residential,,,False,False,70.41499999999999,"LINESTRING (2.2247212 48.9837485, 2.2250723 48.9841412, 2.2252092 48.9842948)",,Rue de Cormeilles,,
1229651502,residential,,,False,True,35.669,"LINESTRING (2.2247212 48.9837485, 2.2247435 48.9836655, 2.2248079 48.9835158, 2.2248482 48.9834393)",,,,
