osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref
727667204,residential,False,False,12.54,"LINESTRING (1.1324932 36.0676183, 1.1325584 36.0675186)",,,
208608334,residential,False,False,4.086,"LINESTRING (1.1261029 36.0691394, 1.1260799 36.0691711)",,,
208608334,residential,False,True,19.609,"LINESTRING (1.1261029 36.0691394, 1.1262133 36.0689873)",,,
728296307,residential,False,True,113.494,"LINESTRING (1.1261029 36.0691394, 1.125014 36.0686226)",,,
293981836,secondary,False,False,25.317,"LINESTRING (1.125014 36.0686226, 1.1248688 36.0688177)",2,50,
293981836,secondary,False,True,18.323,"LINESTRING (1.125014 36.0686226, 1.1251191 36.0684814)",2,50,
728296307,residential,False,False,113.494,"LINESTRING (1.125014 36.0686226, 1.1261029 36.0691394)",,,
208608334,residential,False,False,19.609,"LINESTRING (1.1262133 36.0689873, 1.1261029 36.0691394)",,,
208608334,residential,False,True,21.576,"LINESTRING (1.1262133 36.0689873, 1.1263347 36.0688199)",,,
728296308,residential,False,True,113.299,"LINESTRING (1.1262133 36.0689873, 1.1251191 36.0684814)",,,
293981836,secondary,False,False,18.323,"LINESTRING (1.1251191 36.0684814, 1.125014 36.0686226)",2,50,
293981836,secondary,False,True,6.332,"LINESTRING (1.1251191 36.0684814, 1.1251554 36.0684326)",2,50,
728296308,residential,False,False,113.299,"LINESTRING (1.1251191 36.0684814, 1.1262133 36.0689873)",,,
108800359,residential,False,True,115.275,"LINESTRING (1.1311088 36.0624611, 1.1322462 36.06294)",,,
1013990870,residential,False,True,113.845,"LINESTRING (1.1311088 36.0624611, 1.1305189 36.0633671)",,,
108800359,residential,False,False,155.95000000000002,"LINESTRING (1.1311088 36.0624611, 1.1309024 36.0623654, 1.129568 36.0618169)",,,
1013990870,residential,False,False,113.845,"LINESTRING (1.1305189 36.0633671, 1.1311088 36.0624611)",,,
1135674389,residential,False,True,36.134,"LINESTRING (1.1245564 36.0671592, 1.1247468 36.066873)",,,
293978681,residential,False,True,14.936,"LINESTRING (1.1232581 36.068875, 1.1231133 36.0688091)",,,
293978681,residential,False,False,39.083,"LINESTRING (1.1232581 36.068875, 1.1234942 36.0689825, 1.1236351 36.0690501)",,,
1135674390,residential,False,True,59.272000000000006,"LINESTRING (1.1232581 36.068875, 1.1232823 36.0687852, 1.1232702 36.0687408, 1.1232179 36.068692, 1.1228569 36.0685355)",,,
1135674390,residential,False,True,20.174,"LINESTRING (1.1228569 36.0685355, 1.122656 36.0684546)",,,
1135674391,residential,False,True,68.9,"LINESTRING (1.1228569 36.0685355, 1.1229591 36.0683505, 1.1229564 36.0683299, 1.122947 36.0683017, 1.1228384 36.0682584, 1.1228035 36.0682497, 1.1227714 36.0682703, 1.122656 36.0684546)",,,
1135674391,residential,False,False,14.432,"LINESTRING (1.1228569 36.0685355, 1.1227914 36.068654)",,,
1135674390,residential,False,False,59.272000000000006,"LINESTRING (1.1228569 36.0685355, 1.1232179 36.068692, 1.1232702 36.0687408, 1.1232823 36.0687852, 1.1232581 36.068875)",,,
1135674390,residential,False,False,20.174,"LINESTRING (1.122656 36.0684546, 1.1228569 36.0685355)",,,
1135674391,residential,False,False,68.9,"LINESTRING (1.122656 36.0684546, 1.1227714 36.0682703, 1.1228035 36.0682497, 1.1228384 36.0682584, 1.122947 36.0683017, 1.1229564 36.0683299, 1.1229591 36.0683505, 1.1228569 36.0685355)",,,
1135674391,residential,False,True,14.771,"LINESTRING (1.122656 36.0684546, 1.1225977 36.0685788)",,,
1135674392,residential,False,True,68.722,"LINESTRING (1.1224884 36.0692297, 1.1228558 36.0686877)",,,
293978681,residential,False,False,26.793,"LINESTRING (1.1228558 36.0686877, 1.1231133 36.0688091)",,,
293978681,residential,False,True,6.895,"LINESTRING (1.1228558 36.0686877, 1.1227914 36.068654)",,,
1135674392,residential,False,False,68.722,"LINESTRING (1.1228558 36.0686877, 1.1224884 36.0692297)",,,
1135674393,residential,False,True,76.451,"LINESTRING (1.122719 36.0694183, 1.1231133 36.0688091)",,,
293978681,residential,False,False,14.936,"LINESTRING (1.1231133 36.0688091, 1.1232581 36.068875)",,,
293978681,residential,False,True,26.793,"LINESTRING (1.1231133 36.0688091, 1.1228558 36.0686877)",,,
1135674393,residential,False,False,76.451,"LINESTRING (1.1231133 36.0688091, 1.122719 36.0694183)",,,
