osmid,oneway,ref,highway,reversed,length,lanes,maxspeed,geometry,name,junction
436971968,False,,residential,True,32.319,,,"LINESTRING (7.0068205 35.0373669, 7.0065728 35.0371587)",,
436971935,False,,residential,False,7.876,,,"LINESTRING (7.0067578 35.0374157, 7.0068205 35.0373669)",,
436971935,False,,residential,True,13.753,,,"LINESTRING (7.0067578 35.0374157, 7.0066483 35.0375009)",,
436971957,False,,residential,True,55.06,,,"LINESTRING (7.0067578 35.0374157, 7.0069224 35.0375657, 7.0066649 35.0377699)",,
254785354,False,,residential,False,34.394,,,"LINESTRING (7.0046362 35.0374192, 7.0049148 35.0372103)",,
254785354,False,,residential,True,68.722,,,"LINESTRING (7.0046362 35.0374192, 7.0042321 35.0379412)",,
436971952,False,,residential,True,46.359,,,"LINESTRING (7.0046362 35.0374192, 7.005 35.0377109)",,
436971964,False,,residential,False,6.02,,,"LINESTRING (7.0060855 35.0374372, 7.0061291 35.0374779)",,
436971964,False,,residential,True,26.192,,,"LINESTRING (7.0060855 35.0374372, 7.0058968 35.0372594)",,
436971967,False,,residential,True,29.283,,,"LINESTRING (7.0060855 35.0374372, 7.0058458 35.0376128)",,
436971965,False,,residential,True,57.539,,,"LINESTRING (7.0076439 35.0374515, 7.0071864 35.0370945)",,
436971941,False,,residential,False,30.333,,,"LINESTRING (7.0061291 35.0374779, 7.0063622 35.037283)",,
436971964,False,,residential,False,34.446,,,"LINESTRING (7.0061291 35.0374779, 7.0063787 35.0377107)",,
436971964,False,,residential,True,6.02,,,"LINESTRING (7.0061291 35.0374779, 7.0060855 35.0374372)",,
436971935,False,,residential,False,13.753,,,"LINESTRING (7.0066483 35.0375009, 7.0067578 35.0374157)",,
436971935,False,,residential,True,33.863,,,"LINESTRING (7.0066483 35.0375009, 7.0063787 35.0377107)",,
436971966,False,,residential,False,31.361,,,"LINESTRING (7.0066483 35.0375009, 7.0063961 35.0373088)",,
436971947,False,,residential,False,47.645,,,"LINESTRING (7.0052631 35.0375301, 7.0049148 35.0372103)",,
436971947,False,,residential,True,42.227,,,"LINESTRING (7.0052631 35.0375301, 7.0055699 35.0378149)",,
436971955,False,,residential,False,34.004,,,"LINESTRING (7.0052631 35.0375301, 7.0055276 35.0373142)",,
436971955,False,,residential,True,31.272,,,"LINESTRING (7.0052631 35.0375301, 7.005 35.0377109)",,
436971935,False,,residential,False,31.617,,,"LINESTRING (7.006127 35.0379066, 7.0063787 35.0377107)",,
436971935,False,,residential,True,13.442,,,"LINESTRING (7.006127 35.0379066, 7.00602 35.0379899)",,
436971961,False,,residential,True,19.041,,,"LINESTRING (7.006127 35.0379066, 7.0062745 35.038028)",,
436971936,False,,residential,True,43.659,,,"LINESTRING (7.0054355 35.0379134, 7.0057312 35.0382225)",,
436971967,False,,residential,False,16.422,,,"LINESTRING (7.0054355 35.0379134, 7.0055699 35.0378149)",,
436971967,False,,residential,True,13.714,,,"LINESTRING (7.0054355 35.0379134, 7.0053232 35.0379956)",,
436971956,False,,residential,False,30.01,,,"LINESTRING (7.0075016 35.0379337, 7.0072819 35.0377325)",,
436971956,False,,residential,True,8.153,,,"LINESTRING (7.0075016 35.0379337, 7.0075693 35.0379817)",,
436971956,False,,residential,False,8.153,,,"LINESTRING (7.0075693 35.0379817, 7.0075016 35.0379337)",,
906913695,True,CW 8,secondary,False,45.612,,,"LINESTRING (7.0075693 35.0379817, 7.0071968 35.038256)",Route Taberdga,
436971935,False,,residential,False,13.442,,,"LINESTRING (7.00602 35.0379899, 7.006127 35.0379066)",,
436971935,False,,residential,True,36.882,,,"LINESTRING (7.00602 35.0379899, 7.0057312 35.0382225)",,
436971942,False,,residential,False,41.84,,,"LINESTRING (7.00602 35.0379899, 7.005704 35.0377167)",,
436971952,False,,residential,False,43.221,,,"LINESTRING (7.0053232 35.0379956, 7.005 35.0377109)",,
436971967,False,,residential,False,13.714,,,"LINESTRING (7.0053232 35.0379956, 7.0054355 35.0379134)",,
436971967,False,,residential,True,58.052,,,"LINESTRING (7.0053232 35.0379956, 7.0049402 35.0382761, 7.004849 35.0383446)",,
436971950,False,,residential,False,45.096,,,"LINESTRING (7.0069184 35.038008, 7.0072819 35.0377325)",,
436971950,False,,residential,True,43.212,,,"LINESTRING (7.0069184 35.038008, 7.0065596 35.0382624)",,
436971959,False,,residential,False,35.123,,,"LINESTRING (7.0069184 35.038008, 7.0066649 35.0377699)",,
436971959,False,,residential,True,29.457,,,"LINESTRING (7.0069184 35.038008, 7.0071354 35.0382045)",,
436971957,False,,residential,False,45.684,,,"LINESTRING (7.0062745 35.038028, 7.0066649 35.0377699)",,
436971961,False,,residential,False,19.041,,,"LINESTRING (7.0062745 35.038028, 7.006127 35.0379066)",,
436971961,False,,residential,True,36.784,,,"LINESTRING (7.0062745 35.038028, 7.0065596 35.0382624)",,
141710294,True,CW 8,secondary,False,41.725,,,"LINESTRING (7.0067993 35.0384596, 7.0071354 35.0382045)",Route Taberdga,
436971961,False,,residential,False,30.936,,,"LINESTRING (7.0067993 35.0384596, 7.0065596 35.0382624)",,
436971961,False,,residential,True,7.408,,,"LINESTRING (7.0067993 35.0384596, 7.0068593 35.0385046)",,
436971961,False,,residential,False,7.408,,,"LINESTRING (7.0068593 35.0385046, 7.0067993 35.0384596)",,
906913695,True,CW 8,secondary,False,123.747,,,"LINESTRING (7.0068593 35.0385046, 7.0062396 35.0389611, 7.0058295 35.0392303)",Route Taberdga,
141710142,True,,primary,False,7.136,,,"LINESTRING (7.0057859 35.0390426, 7.0058183 35.0390607, 7.0058437 35.0390851)",,roundabout
436971935,False,,residential,False,36.882,,,"LINESTRING (7.0057312 35.0382225, 7.00602 35.0379899)",,
436971935,False,,residential,True,59.631,,,"LINESTRING (7.0057312 35.0382225, 7.0052631 35.0385976)",,
436971936,False,,residential,False,43.659,,,"LINESTRING (7.0057312 35.0382225, 7.0054355 35.0379134)",,
"[436971936, 670086665]",False,,residential,"[False, True]",91.602,,,"LINESTRING (7.0057312 35.0382225, 7.0059465 35.0384198, 7.0058878 35.0386204, 7.0055696 35.0388585)",,
366294556,False,RN 83,primary,False,17.749,2,,"LINESTRING (7.004849 35.0383446, 7.004993 35.0384522)",Route de Biskra,
366294556,False,RN 83,primary,True,39.597,2,,"LINESTRING (7.004849 35.0383446, 7.004507 35.0381246)",Route de Biskra,
436971967,False,,residential,False,58.052,,,"LINESTRING (7.004849 35.0383446, 7.0049402 35.0382761, 7.0053232 35.0379956)",,
669000157,True,RN 83,primary,False,28.405,,,"LINESTRING (7.0055696 35.0388585, 7.0057859 35.0390426)",,
"[436971936, 670086665]",False,,residential,"[False, True]",91.602,,,"LINESTRING (7.0055696 35.0388585, 7.0058878 35.0386204, 7.0059465 35.0384198, 7.0057312 35.0382225)",,
753636848,False,,residential,True,44.584,,,"LINESTRING (7.0006313 35.0377238, 7.0010618 35.0379149)",,
251336672,False,,residential,False,81.672,,,"LINESTRING (7.0006313 35.0377238, 7.0008171 35.0373915, 7.0009317 35.0370346)",,
251336672,False,,residential,True,55.002,,,"LINESTRING (7.0006313 35.0377238, 7.0006206 35.037743, 7.0003575 35.0381647)",,
369093164,False,,residential,False,75.677,,,"LINESTRING (7.0010618 35.0379149, 7.0014516 35.0373138)",,
369093164,False,,residential,True,53.617,,,"LINESTRING (7.0010618 35.0379149, 7.0007946 35.0383446)",,
753636848,False,,residential,False,44.584,,,"LINESTRING (7.0010618 35.0379149, 7.0006313 35.0377238)",,
753636848,False,,residential,True,131.922,,,"LINESTRING (7.0010618 35.0379149, 7.002349 35.0384597)",,
251334356,False,,residential,False,63.18,,,"LINESTRING (7.002349 35.0384597, 7.0026476 35.0379468)",,
251334356,False,,residential,True,52.147,,,"LINESTRING (7.002349 35.0384597, 7.0020834 35.0388752)",,
753636848,False,,residential,False,131.922,,,"LINESTRING (7.002349 35.0384597, 7.0010618 35.0379149)",,
251334359,False,,residential,False,34.927,,,"LINESTRING (7.0008816 35.0412414, 7.0005409 35.041097)",,
251334359,False,,residential,True,35.662,,,"LINESTRING (7.0008816 35.0412414, 7.0012295 35.0413888)",,
753636849,False,,residential,True,73.458,,,"LINESTRING (7.0008816 35.0412414, 7.0012441 35.0406512)",,
251336671,False,,residential,False,36.504,,,"LINESTRING (7.0012441 35.0406512, 7.0008898 35.0404975)",,
251336671,False,,residential,True,35.219,,,"LINESTRING (7.0012441 35.0406512, 7.0015874 35.0407972)",,
753636849,False,,residential,False,73.458,,,"LINESTRING (7.0012441 35.0406512, 7.0008816 35.0412414)",,
251334355,False,,residential,False,38.0,,,"LINESTRING (7.0021031 35.0413657, 7.0022887 35.0410596)",شارع الشهيد زروالي لمنور,
251334355,False,,residential,True,38.833,,,"LINESTRING (7.0021031 35.0413657, 7.0019134 35.0416785)",شارع الشهيد زروالي لمنور,
753636850,False,,residential,True,70.124,,,"LINESTRING (7.0021031 35.0413657, 7.0014136 35.0410846)",,
753636850,False,,residential,False,70.124,,,"LINESTRING (7.0014136 35.0410846, 7.0021031 35.0413657)",,
753636851,False,,residential,False,37.75,,,"LINESTRING (7.0014136 35.0410846, 7.0012295 35.0413888)",,
753636851,False,,residential,True,35.66,,,"LINESTRING (7.0014136 35.0410846, 7.0015874 35.0407972)",,
251334359,False,,residential,False,35.662,,,"LINESTRING (7.0012295 35.0413888, 7.0008816 35.0412414)",,
251334359,False,,residential,True,70.102,,,"LINESTRING (7.0012295 35.0413888, 7.0019134 35.0416785)",,
753636851,False,,residential,True,37.75,,,"LINESTRING (7.0012295 35.0413888, 7.0014136 35.0410846)",,
251336671,False,,residential,True,40.726,,,"LINESTRING (7.0018863 35.0408996, 7.0022887 35.0410596)",,
753636852,False,,residential,True,42.133,,,"LINESTRING (7.0018863 35.0408996, 7.0020928 35.0405605)",,
251336671,False,,residential,False,29.512999999999998,,,"LINESTRING (7.0018863 35.0408996, 7.0018168 35.0408719, 7.0015874 35.0407972)",,
388334301,False,,residential,False,96.743,,,"LINESTRING (7.0020928 35.0405605, 7.0011485 35.0401615)",,
388334301,False,,residential,True,40.662,,,"LINESTRING (7.0020928 35.0405605, 7.0024897 35.0407282)",,
753636852,False,,residential,False,42.133,,,"LINESTRING (7.0020928 35.0405605, 7.0018863 35.0408996)",,
251334355,False,,residential,False,41.143,,,"LINESTRING (7.0022887 35.0410596, 7.0024897 35.0407282)",شارع الشهيد زروالي لمنور,
251334355,False,,residential,True,38.0,,,"LINESTRING (7.0022887 35.0410596, 7.0021031 35.0413657)",شارع الشهيد زروالي لمنور,
251336671,False,,residential,False,40.726,,,"LINESTRING (7.0022887 35.0410596, 7.0018863 35.0408996)",,
251336671,False,,residential,False,35.219,,,"LINESTRING (7.0015874 35.0407972, 7.0012441 35.0406512)",,
753636851,False,,residential,False,35.66,,,"LINESTRING (7.0015874 35.0407972, 7.0014136 35.0410846)",,
251336671,False,,residential,True,29.512999999999998,,,"LINESTRING (7.0015874 35.0407972, 7.0018168 35.0408719, 7.0018863 35.0408996)",,
251334356,False,,residential,False,46.887,,,"LINESTRING (7.0018503 35.0392512, 7.0020834 35.0388752)",,
251334356,False,,residential,True,44.149,,,"LINESTRING (7.0018503 35.0392512, 7.0016288 35.0396044)",,
388334395,False,,residential,False,124.363,,,"LINESTRING (7.0018503 35.0392512, 7.0006465 35.0387226)",,
388334395,False,,residential,True,126.262,,,"LINESTRING (7.0018503 35.0392512, 7.0030792 35.0397775)",,
251334351,False,,residential,False,11.941,,,"LINESTRING (7.0060574 35.0405329, 7.0061638 35.0405957)",,
251334351,False,,residential,True,57.230000000000004,,,"LINESTRING (7.0060574 35.0405329, 7.0058775 35.0404267, 7.005719 35.0404935, 7.0055638 35.0406309)",,
388333827,False,,residential,True,126.47400000000002,,,"LINESTRING (7.0060574 35.0405329, 7.0060839 35.0405033, 7.0065472 35.0400297, 7.0069481 35.0399373, 7.0070682 35.0398567, 7.0070888 35.0398372)",,
785654027,False,,residential,False,48.032,,,"LINESTRING (7.0094181 35.0385499, 7.0089667 35.0387735)",,
785654027,False,,residential,True,48.032,,,"LINESTRING (7.0089667 35.0387735, 7.0094181 35.0385499)",,
785654028,False,,residential,False,73.209,,,"LINESTRING (7.0089667 35.0387735, 7.008246 35.0384815)",,
785654033,False,,residential,False,58.979,,,"LINESTRING (7.0089667 35.0387735, 7.0086291 35.0391431, 7.0085583 35.0391059)",,
785654028,False,,residential,True,73.209,,,"LINESTRING (7.008246 35.0384815, 7.0089667 35.0387735)",,
785654029,False,,residential,False,43.972,,,"LINESTRING (7.008246 35.0384815, 7.0079122 35.0387673)",,
785654029,False,,residential,True,36.934,,,"LINESTRING (7.008246 35.0384815, 7.0085494 35.038261)",,
785654029,False,,residential,False,36.934,,,"LINESTRING (7.0085494 35.038261, 7.008246 35.0384815)",,
785654029,False,,residential,True,43.972,,,"LINESTRING (7.0079122 35.0387673, 7.008246 35.0384815)",,
785654033,False,,residential,True,69.84,,,"LINESTRING (7.0079122 35.0387673, 7.0085583 35.0391059)",,
785654029,False,,residential,False,86.685,,,"LINESTRING (7.0079122 35.0387673, 7.007366 35.0384101, 7.0071968 35.038256)",,
785654033,False,,residential,False,69.84,,,"LINESTRING (7.0085583 35.0391059, 7.0079122 35.0387673)",,
785654033,False,,residential,True,58.979,,,"LINESTRING (7.0085583 35.0391059, 7.0086291 35.0391431, 7.0089667 35.0387735)",,
785654034,False,,residential,False,107.339,,,"LINESTRING (7.0085583 35.0391059, 7.0081967 35.0395157, 7.0083749 35.039758, 7.0082903 35.0399208)",,
785654034,False,,residential,False,19.567,,,"LINESTRING (7.0082903 35.0399208, 7.0082061 35.0400827)",,
785654034,False,,residential,True,107.339,,,"LINESTRING (7.0082903 35.0399208, 7.0083749 35.039758, 7.0081967 35.0395157, 7.0085583 35.0391059)",,
879391232,False,,residential,True,56.114,,,"LINESTRING (7.0051087 35.0422842, 7.0048252 35.0427323)",,
880672640,False,,residential,True,34.045,,,"LINESTRING (7.0045466 35.0396278, 7.0043712 35.0398982)",,
880672641,False,,residential,True,128.994,,,"LINESTRING (7.0032949 35.041458, 7.0031458 35.0407102, 7.0033792 35.0403561)",,
251334349,False,,residential,False,49.747,,,"LINESTRING (7.0033792 35.0403561, 7.0038675 35.0405569)",,
251334349,False,,residential,True,54.132,,,"LINESTRING (7.0033792 35.0403561, 7.0028478 35.0401377)",,
880672641,False,,residential,False,128.994,,,"LINESTRING (7.0033792 35.0403561, 7.0031458 35.0407102, 7.0032949 35.041458)",,
251334349,False,,residential,False,139.842,,,"LINESTRING (7.0038675 35.0405569, 7.0052312 35.0411357)",,
251334349,False,,residential,True,49.747,,,"LINESTRING (7.0038675 35.0405569, 7.0033792 35.0403561)",,
880672642,False,,residential,False,87.661,,,"LINESTRING (7.0038675 35.0405569, 7.0041338 35.0397993)",,
251334339,False,,residential,False,22.649,,,"LINESTRING (6.9996946 35.0348577, 6.9998227 35.0346831)",,
251334339,False,,residential,True,49.61,,,"LINESTRING (6.9996946 35.0348577, 6.9994474 35.0352553)",,
251334342,False,,residential,True,86.28399999999999,,,"LINESTRING (6.9996946 35.0348577, 7.000307 35.0351355, 7.0005254 35.035231)",,
