osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction,width,tunnel,bridge
78735555,False,Rue Saint-Martin,residential,,False,32.871,"LINESTRING (0.1039387 49.4983606, 0.1040188 49.4980696)",,,,,,
78735555,False,Rue Saint-Martin,residential,,True,11.812,"LINESTRING (0.1042406 49.4976761, 0.1041096 49.4977397)",,,,,,
197335673,False,Rue des Gobelins,residential,,True,51.227000000000004,"LINESTRING (0.1042406 49.4976761, 0.1040976 49.4976131, 0.1037718 49.4974695, 0.1036567 49.4974146)",,,,,,
78735555,False,Rue Saint-Martin,residential,,True,32.871,"LINESTRING (0.1040188 49.4980696, 0.1039387 49.4983606)",,,,,,
78735556,False,Rue Toustain,residential,,True,116.252,"LINESTRING (0.1040188 49.4980696, 0.1024169 49.4979666)",,,,,,
78735555,False,Rue Saint-Martin,residential,,False,37.265,"LINESTRING (0.1040188 49.4980696, 0.1040323 49.4980207, 0.1041096 49.4977397)",,,,,,
73833100,True,Rue Philippe Barrey,residential,,False,36.807,"LINESTRING (0.1024526 49.4976364, 0.1024323 49.4978243, 0.1024169 49.4979666)",,,,,,
78735554,True,Rue Géricault,residential,,False,120.21700000000001,"LINESTRING (0.1024526 49.4976364, 0.104009 49.4977334, 0.1041096 49.4977397)",,,,,,
78735555,False,Rue Saint-Martin,residential,,False,11.812,"LINESTRING (0.1041096 49.4977397, 0.1042406 49.4976761)",,,,,,
78735555,False,Rue Saint-Martin,residential,,True,37.265,"LINESTRING (0.1041096 49.4977397, 0.1040323 49.4980207, 0.1040188 49.4980696)",,,,,,
78735556,False,Rue Toustain,residential,,False,116.252,"LINESTRING (0.1024169 49.4979666, 0.1040188 49.4980696)",,,,,,
630306072,False,Rue de Paris,secondary,50,False,10.79,"LINESTRING (0.1076816 49.4909795, 0.1076858 49.4910765)",4,,,,,
"[288956576, 884898735]",False,Rue de Paris,secondary,50,True,123.32400000000001,"LINESTRING (0.1076816 49.4909795, 0.107677 49.4909105, 0.1076757 49.4908909, 0.1076343 49.490272, 0.1076212 49.4900798, 0.1076138 49.4899708, 0.1075955 49.4898721)",4,,,,,
21812240,False,Rue Édouard Corbière,residential,,True,62.326,"LINESTRING (0.1109935 49.4972014, 0.1107673 49.4977064, 0.1107524 49.4977396)",,,,,,
987933714,True,Rue Édouard Corbière,residential,,False,28.251,"LINESTRING (0.1109935 49.4972014, 0.1110668 49.4970328, 0.1110998 49.4969569)",2,,,,,
533327242,False,Rue Voltaire,secondary,,False,26.012,"LINESTRING (0.1038966 49.4899795, 0.1042562 49.4899668)",,,,,,
178348838,False,Place des Halles Centrales,residential,,True,104.157,"LINESTRING (0.1038966 49.4899795, 0.1039019 49.4900499, 0.1039263 49.4903744, 0.1039432 49.4905991, 0.1039669 49.4909151)",,,,,,
533327242,False,Rue Voltaire,secondary,,True,33.433,"LINESTRING (0.1038966 49.4899795, 0.1035256 49.4899925, 0.1034344 49.4899957)",,,,,,
1033555987,False,Rue Bernardin de Saint-Pierre,residential,,True,30.829,"LINESTRING (0.1051928 49.490875, 0.1052144 49.4911519)",,,,,,
178348836,False,Place des Halles Centrales,residential,,True,88.65700000000001,"LINESTRING (0.1051928 49.490875, 0.1045721 49.4908953, 0.1039669 49.4909151)",,,,,,
178348836,False,Place des Halles Centrales,residential,,False,88.65700000000001,"LINESTRING (0.1039669 49.4909151, 0.1045721 49.4908953, 0.1051928 49.490875)",,,,,,
178348838,False,Place des Halles Centrales,residential,,False,104.157,"LINESTRING (0.1039669 49.4909151, 0.1039432 49.4905991, 0.1039263 49.4903744, 0.1039019 49.4900499, 0.1038966 49.4899795)",,,,,,
178348838,False,Place des Halles Centrales,residential,,True,30.866,"LINESTRING (0.1039669 49.4909151, 0.103985 49.4911406, 0.1039892 49.4911923)",,,,,,
178348838,False,Place des Halles Centrales,residential,,False,30.866,"LINESTRING (0.1039892 49.4911923, 0.103985 49.4911406, 0.1039669 49.4909151)",,,,,,
630306073,True,Rue Louis Brindeau,secondary,,False,33.441,"LINESTRING (0.1039892 49.4911923, 0.103645 49.4912037, 0.1035268 49.4912076)",,,,,,
21802773,True,Place Jules Ferry,residential,30,False,45.038,"LINESTRING (0.1127586 49.4915523, 0.1127298 49.4911477)",,,,,,
"[533379865, 538779341, 538779342]",False,Rue du Maréchal de Lattre de Tassigny,residential,30,True,31.955,"LINESTRING (0.1127586 49.4915523, 0.1128965 49.4915474, 0.1130879 49.4915403, 0.1132003 49.4915359)",2,,,,building_passage,
"[191628560, 1253227499, 533952894]",True,Boulevard de Strasbourg,tertiary,,False,204.91999999999996,"LINESTRING (0.1121297 49.4931674, 0.1119644 49.4931821, 0.111927 49.4931854, 0.1109003 49.4932768, 0.1100602 49.4933516, 0.1098289 49.4933691, 0.109529 49.4933809, 0.109468 49.4933781, 0.1093144 49.4933846)",1,D 6015,,,,
533353856,True,Rue Casimir Périer,tertiary,,False,14.171,"LINESTRING (0.1121297 49.4931674, 0.1121474 49.4931179, 0.1121608 49.4930869, 0.1121754 49.4930435)",,,,,,
1160468465,True,,tertiary,50,False,7.554,"LINESTRING (0.1052428 49.4950076, 0.1052924 49.4950059, 0.105346 49.4950137)",1,,roundabout,,,
"[843217893, 1053380493]",True,Place de l'Hôtel de Ville,secondary,,False,78.665,"LINESTRING (0.1093144 49.4933846, 0.1093205 49.4934553, 0.1093454 49.4938085, 0.1093546 49.4939454, 0.1093645 49.4940913)",3,D 6015,,,,
265590368,False,Impasse Fougy,living_street,,True,50.254,"LINESTRING (0.1054927 49.4963539, 0.1052535 49.4967783)",,,,,,
71599403,False,Rue Jacques Louer,residential,,False,144.01600000000002,"LINESTRING (0.1054927 49.4963539, 0.1050741 49.4962637, 0.1050073 49.4962528, 0.1040924 49.4961037, 0.1038335 49.4960821, 0.1037054 49.4960823, 0.1035536 49.4960825)",,,,,,
71599403,False,Rue Jacques Louer,residential,,True,76.906,"LINESTRING (0.1054927 49.4963539, 0.1056097 49.4963791, 0.1065034 49.4965717)",,,,,,
265590368,False,Impasse Fougy,living_street,,False,50.254,"LINESTRING (0.1052535 49.4967783, 0.1054927 49.4963539)",,,,,,
71600023,True,Rue Auguste Dollfus,residential,50,False,92.91100000000002,"LINESTRING (0.1056015 49.4971643, 0.1058881 49.4969337, 0.1064186 49.4966216, 0.1064452 49.4966059, 0.1065034 49.4965717)",,,,,,
265590371,False,Rue Albert Herrenschmidt,residential,,True,47.453,"LINESTRING (0.1056015 49.4971643, 0.1059199 49.4973225, 0.1061621 49.4973767)",,,,,,
265590371,False,Rue Albert Herrenschmidt,residential,,False,47.453,"LINESTRING (0.1061621 49.4973767, 0.1059199 49.4973225, 0.1056015 49.4971643)",,,,,,
"[629975603, 629975604, 265590367]",False,Impasse Coty,unclassified,,True,62.792,"LINESTRING (0.1081863 49.4974676, 0.1086259 49.4975871, 0.1086961 49.4975701, 0.1087337 49.4975784, 0.1088672 49.4976196, 0.1089548 49.4976824)",,,,,yes,
384169138,False,Rue Victor Hugo,residential,,False,97.137,"LINESTRING (0.1049182 49.4917961, 0.1048424 49.4917989, 0.103575 49.4918396)",,,,,,
22338483,True,Rue Marcel Ginouvier,residential,,False,104.14999999999999,"LINESTRING (0.1064705 49.4947203, 0.1065465 49.4948326, 0.106547 49.494861, 0.1065809 49.4955134, 0.1065538 49.4955657, 0.1065055 49.4956367)",,,,,,
905852809,True,Place de l'Hôtel de Ville,secondary,50,False,54.605000000000004,"LINESTRING (0.1064705 49.4947203, 0.106463 49.4946192, 0.1064341 49.4942298)",2,D 6015,,,,
1158492924,False,Rue Georges Braque,tertiary,50,True,68.61,"LINESTRING (0.1064705 49.4947203, 0.1063492 49.4947552, 0.1055964 49.4949619)",2,,,,,
191628560,True,Boulevard de Strasbourg,tertiary,,False,166.333,"LINESTRING (0.1144115 49.4929666, 0.1142909 49.4929758, 0.1142603 49.492979, 0.113156 49.4930757, 0.1130826 49.4930821, 0.1123433 49.4931429, 0.1122743 49.493149, 0.1121297 49.4931674)",1,D 6015,,,,
652814179,True,Rue du Maréchal Gallieni,residential,,False,76.248,"LINESTRING (0.1144115 49.4929666, 0.1144151 49.4930238, 0.1144161 49.4930449, 0.1144421 49.4935909, 0.1144471 49.4936519)",,,,,,
"[629975603, 629975604, 265590367]",False,Impasse Coty,unclassified,,False,62.791999999999994,"LINESTRING (0.1089548 49.4976824, 0.1088672 49.4976196, 0.1087337 49.4975784, 0.1086961 49.4975701, 0.1086259 49.4975871, 0.1081863 49.4974676)",,,,,yes,
1006730649,False,Rue d'Ingouville,tertiary,50,False,33.847,"LINESTRING (0.1089548 49.4976824, 0.1091279 49.4975973, 0.1093285 49.4974987)",3,,,,,
229209068,True,Quai George V,secondary,50,False,105.366,"LINESTRING (0.1127092 49.4909015, 0.1125226 49.4909055, 0.1123739 49.4909104, 0.1120232 49.4909218, 0.1113975 49.4909373, 0.1112517 49.4909409)",2,,,,,
538778386,False,Place Jules Ferry,residential,30,True,27.416,"LINESTRING (0.1127092 49.4909015, 0.1127129 49.4909512, 0.1127161 49.4909889, 0.1127298 49.4911477)",,,,,,
5008830,True,Rue Georges Braque,tertiary,50,False,16.545,"LINESTRING (0.1055964 49.4949619, 0.1055298 49.4950111, 0.1054738 49.4950491, 0.1054532 49.4950767)",2,,,,,
1158492924,False,Rue Georges Braque,tertiary,50,False,68.61,"LINESTRING (0.1055964 49.4949619, 0.1063492 49.4947552, 0.1064705 49.4947203)",2,,,,,
533534549,True,Place de l'Hôtel de Ville,secondary,,False,14.478,"LINESTRING (0.1092991 49.4932548, 0.1093064 49.493307, 0.1093105 49.4933365, 0.1093144 49.4933846)",3,D 6015,,,,
653919967,True,Boulevard de Strasbourg,tertiary,,False,125.935,"LINESTRING (0.1092991 49.4932548, 0.1094594 49.4932495, 0.1097385 49.4932402, 0.1099123 49.493232, 0.1108786 49.4931532, 0.1110329 49.4931406)",1,D 6015,,,,
1158492922,True,Rue Georges Braque,tertiary,50,False,18.98,"LINESTRING (0.105346 49.4950137, 0.1055033 49.4949812, 0.1055964 49.4949619)",2,,,,,
1160822913,True,,tertiary,50,False,11.102,"LINESTRING (0.105346 49.4950137, 0.1053922 49.4950269, 0.1054333 49.4950435, 0.1054532 49.4950767)",1,,roundabout,,,
868632823,True,,tertiary,50,False,7.569000000000001,"LINESTRING (0.1054532 49.4950767, 0.1054615 49.4951121, 0.1054458 49.4951427)",1,,roundabout,,,
868632823,True,,tertiary,50,False,10.208,"LINESTRING (0.1054458 49.4951427, 0.1054236 49.4951607, 0.1053985 49.4951674, 0.1053201 49.4951718)",1,,roundabout,,,
1158492926,True,Rue Henry Génestal,tertiary,50,False,15.015,"LINESTRING (0.1054458 49.4951427, 0.1055138 49.4951852, 0.1055558 49.4952537)",1,,,,,
868632823,True,,tertiary,50,False,15.55,"LINESTRING (0.1053201 49.4951718, 0.1052312 49.4951699, 0.1051973 49.4951667, 0.1051562 49.4951524, 0.1051391 49.4951421, 0.1051248 49.4951311)",1,,roundabout,,,
22762537,False,Rue Paul Doumer,residential,,False,71.536,"LINESTRING (0.1063 49.4923986, 0.1061664 49.4923871, 0.1056658 49.4923996, 0.1053964 49.4924083, 0.1053116 49.4924118)",,,,,,
"[537772762, 193223318]",True,Place de l'Hôtel de Ville,secondary,50,False,103.30300000000001,"LINESTRING (0.1063 49.4923986, 0.1067902 49.4923827, 0.1068635 49.4923803, 0.1074903 49.4923613, 0.1075307 49.4923601, 0.1077286 49.4923539)",2,D 6015,,,,
5008626,True,Rue Ernest Renan,residential,30,False,39.229,"LINESTRING (0.1119901 49.4971868, 0.1121195 49.4971226, 0.1121791 49.4970997, 0.1122463 49.4970897, 0.112348 49.497095, 0.1124872 49.4971055)",,,,,,
905851146,False,Avenue René Coty,secondary,30,True,10.076,"LINESTRING (0.1119901 49.4971868, 0.1119551 49.4971803, 0.111856 49.4971618)",2,,,,,
"[243167820, 1033551663]",False,Avenue René Coty,secondary,30,False,99.372,"LINESTRING (0.1119901 49.4971868, 0.1121769 49.4972245, 0.1122382 49.4972382, 0.1129687 49.4973984, 0.1131765 49.497444, 0.1132955 49.4974692)",2,,,,,
197335673,False,Rue des Gobelins,residential,,True,12.756,"LINESTRING (0.1036567 49.4974146, 0.1035097 49.497351)",,,,,,
87690921,True,Rue Jules Janin,residential,,False,137.101,"LINESTRING (0.1036567 49.4974146, 0.1037783 49.4973761, 0.1039925 49.4973852, 0.1055301 49.4975041)",,,,,,
197335673,False,Rue des Gobelins,residential,,False,51.227,"LINESTRING (0.1036567 49.4974146, 0.1037718 49.4974695, 0.1040976 49.4976131, 0.1042406 49.4976761)",,,,,,
1160468465,True,,tertiary,50,False,8.495000000000001,"LINESTRING (0.1051406 49.495039, 0.105165 49.4950221, 0.1052028 49.4950107, 0.1052428 49.4950076)",1,,roundabout,,,
1158492925,True,Rue Georges Braque,tertiary,50,False,15.27,"LINESTRING (0.1051248 49.4951311, 0.1050662 49.4951283, 0.1050079 49.4951257, 0.104925 49.4950966)",2,,,,,
1160822912,True,,tertiary,50,False,11.472999999999999,"LINESTRING (0.1051248 49.4951311, 0.1051092 49.4951191, 0.1051026 49.4950813, 0.1051264 49.4950489, 0.1051406 49.495039)",1,,roundabout,,,
190852510,True,Rue Henry Génestal,tertiary,50,False,20.215,"LINESTRING (0.1055558 49.4952537, 0.1054518 49.4952404, 0.1053563 49.4952075, 0.1053201 49.4951718)",1,,,,,
1158492927,False,Rue Henry Génestal,tertiary,,True,80.735,"LINESTRING (0.1055558 49.4952537, 0.1056786 49.4953031, 0.1065055 49.4956367)",2,,,,,
22338487,False,Rue Georges Braque,tertiary,50,False,24.389000000000003,"LINESTRING (0.104925 49.4950966, 0.1048531 49.4951063, 0.1045944 49.4951413)",2,,,,,
1158492923,True,Rue Georges Braque,tertiary,50,False,17.585,"LINESTRING (0.104925 49.4950966, 0.1049845 49.4950573, 0.1051406 49.495039)",2,,,,,
"[74354626, 1160822143]",True,Place de l'Hôtel de Ville,secondary,,False,60.154,"LINESTRING (0.1078412 49.4923484, 0.1079807 49.4923429, 0.1086731 49.4923227)",2,D 6015,,,,
242316872,False,Rue de Paris,secondary,50,True,53.696,"LINESTRING (0.107751 49.4921859, 0.107749 49.4921586, 0.107732 49.491885, 0.1077208 49.4917034)",4,,,,,
1160822145,True,Rue de Paris,secondary,50,False,19.354,"LINESTRING (0.107751 49.4921859, 0.107794 49.4922442, 0.1078181 49.4922756, 0.1078412 49.4923484)",2,,,,,
5007504,True,Rue Lemaistre,residential,,False,215.084,"LINESTRING (0.1124872 49.4971055, 0.1130099 49.4960697, 0.1131512 49.4957903, 0.1133927 49.495311, 0.1134147 49.4952674)",,,,,,
1033551665,True,Rue Ernest Renan,residential,30,False,57.745000000000005,"LINESTRING (0.1124872 49.4971055, 0.1126201 49.4971207, 0.1132747 49.4971954)",,,,,,
538744100,True,Rue Ernest Renan,residential,30,False,53.843,"LINESTRING (0.1132747 49.4971954, 0.1140067 49.4972873)",,,,,,
