osmid,oneway,name,highway,reversed,length,ref,geometry,lanes,width,maxspeed,access,bridge
151502511,False,Rue du Manège,residential,False,175.687,,"LINESTRING (2.3526805 43.2100919, 2.3526947 43.2100612, 2.3527646 43.2099328, 2.3529526 43.2095574, 2.3531381 43.209187, 2.3533304 43.2087989, 2.3534243 43.2086079)",,,,,
151502534,True,Rue du Manège,residential,False,20.038,,"LINESTRING (2.3526805 43.2100919, 2.3526929 43.2101478, 2.3527199 43.2102698)",,,,,
175253248,False,Impasse des Tanneurs,residential,True,31.598,,"LINESTRING (2.3532748 43.2138244, 2.3528849 43.2138266)",,,30,,
444371906,True,Rue Jean Bringer,residential,False,44.692,,"LINESTRING (2.3532748 43.2138244, 2.3532318 43.2142251)",,,30,,
175253250,False,Ruelle des Tanneurs,residential,True,82.302,,"LINESTRING (2.3532748 43.2138244, 2.3537847 43.2138353, 2.3542901 43.2138298)",,,30,,
175253248,False,Impasse des Tanneurs,residential,False,31.598,,"LINESTRING (2.3528849 43.2138266, 2.3532748 43.2138244)",,,30,,
5214149,True,Rue Coste Reboulh,residential,False,41.957,,"LINESTRING (2.3542901 43.2138298, 2.3543243 43.2134533)",,,30,,
175253250,False,Ruelle des Tanneurs,residential,True,63.123,,"LINESTRING (2.3542901 43.2138298, 2.355069 43.2138339)",,,30,,
175253250,False,Ruelle des Tanneurs,residential,False,82.302,,"LINESTRING (2.3542901 43.2138298, 2.3537847 43.2138353, 2.3532748 43.2138244)",,,30,,
27019128,False,Rue Joseph Poux,residential,False,45.861,,"LINESTRING (2.3505926 43.2091606, 2.3510929 43.2089679)",,,30,,
27019128,False,Rue Joseph Poux,residential,True,50.651,,"LINESTRING (2.3505926 43.2091606, 2.3505567 43.2091744, 2.3500417 43.2093757)",,,30,,
27019128,False,Rue Joseph Poux,residential,True,45.861,,"LINESTRING (2.3510929 43.2089679, 2.3505926 43.2091606)",,,30,,
"[27019128, 1073947513, 897659600]",False,"['Rue Joseph Poux', 'Rue Grignan']",residential,False,93.81700000000001,,"LINESTRING (2.3510929 43.2089679, 2.3511439 43.2089488, 2.3512788 43.209002, 2.3513145 43.2091474, 2.3513492 43.2093214, 2.3515219 43.2096657)",,,30,,
232668694,True,Rue Littré,residential,False,44.546,,"LINESTRING (2.3474951 43.211082, 2.3474601 43.2114818)",,,30,,
"[897659568, 897659578]",True,Rue Voltaire,residential,False,64.89699999999999,,"LINESTRING (2.3474951 43.211082, 2.3471155 43.2110724, 2.3469153 43.2110521, 2.3468209 43.2110433, 2.3467952 43.2110507, 2.346706 43.2110766)",,,30,,
134562898,True,Boulevard de Varsovie,residential,False,27.462,,"LINESTRING (2.3463346 43.2127808, 2.3463271 43.2128914, 2.3463161 43.2130274)",,6,,,
27048555,True,Rue de la Digue,residential,False,27.63,,"LINESTRING (2.3552013 43.2101725, 2.3551594 43.2099259)",,,,,
341504851,True,Avenue du Maréchal Joffre,living_street,False,70.462,D 49,"LINESTRING (2.3519342 43.2164165, 2.3519378 43.2164674, 2.3518714 43.2170078, 2.3518665 43.2170478)",,,20,,
"[812876264, 1127440571, 286977991]",True,Boulevard Omer Sarraut,secondary,False,75.28699999999999,,"LINESTRING (2.3519342 43.2164165, 2.3516531 43.2164214, 2.3511685 43.2164397, 2.3510804 43.216443, 2.3510061 43.2164458)",2,,"['30', '50']",,
897659587,False,Rue du Quatre Septembre,residential,False,7.635999999999999,,"LINESTRING (2.3544562 43.2148845, 2.3545193 43.2148815, 2.3545503 43.2148816)",,,30,,
900283169,True,Rue du Quatre Septembre,residential,False,13.388,,"LINESTRING (2.3545503 43.2148816, 2.3547155 43.2148821)",,,,,
897659587,False,Rue du Quatre Septembre,residential,True,7.635999999999999,,"LINESTRING (2.3545503 43.2148816, 2.3545193 43.2148815, 2.3544562 43.2148845)",,,30,,
1191481993,False,Rue Antoine Marty,tertiary,True,20.019,,"LINESTRING (2.3542795 43.216352, 2.3540332 43.2163659)",2,,,,
