osmid,oneway,name,highway,maxspeed,reversed,length,tunnel,geometry,lanes,ref,junction,bridge,access
167676836,True,Rue Madame Lagarde,residential,30,False,74.657,,"LINESTRING (-2.7585085 47.6619614, -2.7584843 47.6620493, -2.7583816 47.6624232, -2.7583294 47.6625293, -2.7582873 47.6626147)",,,,,
180560046,False,Rue du 11 Novembre 1918,residential,30,False,77.091,,"LINESTRING (-2.7585085 47.6619614, -2.7586462 47.6620318, -2.7591069 47.6622675, -2.7592471 47.6623392, -2.7593283 47.6623807)",,,,,
513679843,False,Rue Madame Lagarde,residential,30,False,30.331,,"LINESTRING (-2.7585085 47.6619614, -2.7585214 47.6617114, -2.7585226 47.6616888)",,,,,
299119201,True,Avenue Victor Hugo,tertiary,30,False,64.655,,"LINESTRING (-2.7566835 47.6620536, -2.7569681 47.6615861, -2.7570038 47.6615138)",1,,,,
167676832,True,Rue François d'Argouges,residential,30,False,50.836999999999996,,"LINESTRING (-2.7572572 47.662287, -2.7567606 47.6621133, -2.7567378 47.6621043, -2.7566835 47.6620536)",,,,,
167676833,False,Rue François d'Argouges,residential,30,True,85.316,,"LINESTRING (-2.7572572 47.662287, -2.75735 47.6623165, -2.7582271 47.6625952, -2.7582591 47.6626054, -2.7582873 47.6626147)",,,,,
167676839,False,Impasse François d'Argouges,residential,30,False,60.065,,"LINESTRING (-2.7572572 47.662287, -2.7572674 47.6622705, -2.7572772 47.6622547, -2.7575672 47.6617888)",,,,,
167676833,False,Rue François d'Argouges,residential,30,False,85.316,,"LINESTRING (-2.7582873 47.6626147, -2.7582591 47.6626054, -2.7582271 47.6625952, -2.75735 47.6623165, -2.7572572 47.662287)",,,,,
171887819,True,Rue Georges Cadoudal,living_street,30,False,19.45,,"LINESTRING (-2.76606 47.6616287, -2.7661262 47.661619, -2.7661909 47.6615948, -2.7662896 47.6615513)",,,,,
1249854074,True,,residential,30,False,10.779,,"LINESTRING (-2.76606 47.6616287, -2.7660686 47.6616102, -2.7660681 47.6615908, -2.7660584 47.6615726, -2.7660406 47.6615574, -2.7660165 47.6615467)",,,roundabout,,
"[310554328, 4721006]",False,"['Rue Jehan de Bazvalan', 'Place de la Garenne']",residential,30,False,82.56,,"LINESTRING (-2.7533976 47.6549276, -2.7533955 47.6548945, -2.7534155 47.6548725, -2.7534337 47.6548616, -2.7535398 47.6548743, -2.7538598 47.6549245, -2.7543704 47.6549983, -2.7544021 47.6549961)",,,,,
336296297,True,Giratoire de la Légion d'Honneur,secondary,30,False,6.329,,"LINESTRING (-2.7533976 47.6549276, -2.7533555 47.654926, -2.7533145 47.6549331)",1,,roundabout,,
336296297,True,Giratoire de la Légion d'Honneur,secondary,30,False,2.839,,"LINESTRING (-2.7532319 47.6550145, -2.7532358 47.6550399)",1,,roundabout,,
297813753,True,Rue Jehan de Bazvalan,secondary,,False,27.444,,"LINESTRING (-2.7538301 47.6550042, -2.7536176 47.6549738, -2.7535727 47.6549703, -2.7535255 47.6549666, -2.7534711 47.6549564)",1,,,,
297813755,False,Rue Jehan de Bazvalan,secondary,50,True,149.625,,"LINESTRING (-2.7538301 47.6550042, -2.7539509 47.6550083, -2.754452 47.6550735, -2.7547987 47.6551237, -2.7548996 47.6551351, -2.7550157 47.6551454, -2.755126 47.6551494, -2.7552094 47.6551469, -2.7552862 47.6551412, -2.7553612 47.6551344, -2.7554895 47.6551178, -2.7556241 47.6550989, -2.7557978 47.6550749)",2,,,,
336296297,True,Giratoire de la Légion d'Honneur,secondary,30,False,8.989,,"LINESTRING (-2.7533934 47.6551086, -2.7534313 47.6551, -2.7534639 47.6550843, -2.7534883 47.655063)",1,,roundabout,,
7837491,True,Rue Francis Decker,tertiary,50,False,33.641000000000005,,"LINESTRING (-2.7550701 47.6584911, -2.7549359 47.6582819, -2.7549166 47.6582556, -2.7548896 47.6582141)",,,,,
"[1012905601, 1012905602, 172343464, 172375196, 381944958]",True,"['Place Brulée', 'Rue Porte Prison', 'Rue des Chanoines']",living_street,20,False,129.078,,"LINESTRING (-2.7550701 47.6584911, -2.7551691 47.6584612, -2.7553401 47.6584094, -2.7554199 47.658385, -2.7556678 47.6583108, -2.7557616 47.6582825, -2.7561772 47.658275, -2.7564682 47.658258, -2.7567164 47.6582108)",,,,,
"[180560042, 10712610]",False,Rue Nominoé,"['residential', 'unclassified']",30,"[False, True]",115.355,,"LINESTRING (-2.7593283 47.6623807, -2.7594772 47.6623084, -2.7596653 47.662217, -2.7598434 47.6621306, -2.7600695 47.6620208, -2.760465 47.6618155, -2.760512 47.6617911, -2.7605658 47.6617632)",,,,,
180560046,False,Rue du 11 Novembre 1918,residential,30,True,77.09100000000001,,"LINESTRING (-2.7593283 47.6623807, -2.7592471 47.6623392, -2.7591069 47.6622675, -2.7586462 47.6620318, -2.7585085 47.6619614)",,,,,
10712012,True,Rue François René de Châteaubriand,unclassified,,False,17.783,,"LINESTRING (-2.7620256 47.6627526, -2.761983 47.6627824, -2.7619095 47.6628327, -2.7618568 47.662865)",1,,,,
443679479,True,Giratoire François René de Châteaubriand,secondary,,False,18.573,,"LINESTRING (-2.7620256 47.6627526, -2.7620233 47.6627859, -2.7620352 47.6628184, -2.7620605 47.6628471, -2.762097 47.6628698, -2.7621415 47.6628845)",,,roundabout,,
443679479,True,Giratoire François René de Châteaubriand,secondary,,False,9.815,,"LINESTRING (-2.7621415 47.6628845, -2.7621845 47.6628899, -2.7622012 47.6628891, -2.762228 47.6628877, -2.7622694 47.6628783)",,,roundabout,,
"[480919499, 621605444]",True,Place de la Libération,secondary,50,False,74.471,,"LINESTRING (-2.7641118 47.659143, -2.764432 47.6591312, -2.7648314 47.659117, -2.7648721 47.6591152, -2.7651048 47.6591082)",2,D 779B,,,
1014632865,True,Place Nazareth,secondary,,False,7.161,,"LINESTRING (-2.7639045 47.6591458, -2.7639911 47.6591185)",2,D 779B,,,
200978461,True,Rue du Lieutenant de Police Régis Ryckebusch,residential,30,False,23.881,,"LINESTRING (-2.7639045 47.6591458, -2.7639314 47.6592657, -2.7639373 47.659293, -2.7639751 47.6593538)",1,,,,
200978460,True,Rue du Lieutenant de Police Régis Ryckebusch,residential,30,False,25.819000000000003,,"LINESTRING (-2.7639751 47.6593538, -2.7640064 47.6592852, -2.7640165 47.6592621, -2.764039 47.659217, -2.7641118 47.659143)",1,,,,
200978462,False,Rue du Lieutenant de Police Régis Ryckebusch,residential,30,True,137.76,,"LINESTRING (-2.7639751 47.6593538, -2.7640271 47.6596529, -2.7640882 47.6600038, -2.7641185 47.6601781, -2.7641685 47.6604653, -2.7641784 47.6605222, -2.7642158 47.6605794)",,,,,
200978459,False,Rue du Carré des Vosges,residential,30,False,44.961,,"LINESTRING (-2.7642158 47.6605794, -2.7641412 47.6606374, -2.764056 47.6607158, -2.7639577 47.6608062, -2.7638538 47.6609017)",,,,,destination
200978462,False,Rue du Lieutenant de Police Régis Ryckebusch,residential,30,False,137.76,,"LINESTRING (-2.7642158 47.6605794, -2.7641784 47.6605222, -2.7641685 47.6604653, -2.7641185 47.6601781, -2.7640882 47.6600038, -2.7640271 47.6596529, -2.7639751 47.6593538)",,,,,
997113121,False,Rue Ryckebusch,residential,30,True,69.753,,"LINESTRING (-2.7642158 47.6605794, -2.7644482 47.6605749, -2.7650967 47.6605624, -2.765139 47.6605805)",,,,,
200978459,False,Rue du Carré des Vosges,residential,30,False,433.20700000000005,,"LINESTRING (-2.7638538 47.6609017, -2.7638344 47.6609929, -2.7636072 47.6620609, -2.7623417 47.6619403, -2.7625351 47.6610047, -2.7625546 47.6609761, -2.7626078 47.6609474, -2.7626467 47.6609367, -2.7638538 47.6609017)",,,,,destination
200978459,False,Rue du Carré des Vosges,residential,30,True,433.207,,"LINESTRING (-2.7638538 47.6609017, -2.7626467 47.6609367, -2.7626078 47.6609474, -2.7625546 47.6609761, -2.7625351 47.6610047, -2.7623417 47.6619403, -2.7636072 47.6620609, -2.7638344 47.6609929, -2.7638538 47.6609017)",,,,,destination
200978459,False,Rue du Carré des Vosges,residential,30,True,44.961,,"LINESTRING (-2.7638538 47.6609017, -2.7639577 47.6608062, -2.764056 47.6607158, -2.7641412 47.6606374, -2.7642158 47.6605794)",,,,,destination
200984199,False,Rue Lieutenant Jean Franco,residential,30,True,51.998999999999995,,"LINESTRING (-2.7658942 47.6603928, -2.7652595 47.6603907, -2.7651999 47.6603908)",,,,,
4330752,True,Rue de Rohan,residential,30,False,22.139000000000003,,"LINESTRING (-2.7651999 47.6603908, -2.7651934 47.6604919, -2.7651913 47.6605182, -2.765139 47.6605805)",,,,,
200984199,False,Rue Lieutenant Jean Franco,residential,30,False,51.998999999999995,,"LINESTRING (-2.7651999 47.6603908, -2.7652595 47.6603907, -2.7658942 47.6603928)",,,,,
336150292,True,Boulevard de la Paix,secondary,,False,13.878,,"LINESTRING (-2.7631335 47.6591586, -2.7629832 47.6592316)",,,,,
336048030,True,Place Nazareth,secondary,,False,31.451,,"LINESTRING (-2.7634857 47.6591661, -2.7637547 47.6591512, -2.7637903 47.6591502, -2.7639045 47.6591458)",2,D 779B,,,
481661123,False,Rue Thiers,unclassified,,True,8.103,,"LINESTRING (-2.7597855 47.6562363, -2.7596774 47.6562392)",,,,,
"[997975872, 481235113]",True,Rue Thiers,secondary,50,False,59.036,,"LINESTRING (-2.7597855 47.6562363, -2.7597739 47.6561409, -2.7597639 47.6559796, -2.7597563 47.6558501, -2.7597535 47.6558321, -2.7596985 47.6557116)",2,,,,
192481591,False,Rue Thiers,secondary,50,True,10.015,,"LINESTRING (-2.7596004 47.6545726, -2.7595922 47.6544827)",4,,,,
192481591,False,Rue Thiers,secondary,50,False,29.522,,"LINESTRING (-2.7596004 47.6545726, -2.7596145 47.6547264, -2.7596247 47.6548376)",4,,,,
336296297,True,Giratoire de la Légion d'Honneur,secondary,30,False,11.497,,"LINESTRING (-2.7533145 47.6549331, -2.7532722 47.6549524, -2.7532433 47.6549809, -2.7532319 47.6550145)",1,,roundabout,,
336296297,True,Giratoire de la Légion d'Honneur,secondary,30,False,6.448,,"LINESTRING (-2.7534711 47.6549564, -2.7534378 47.6549381, -2.7533976 47.6549276)",1,,roundabout,,
336296297,True,Giratoire de la Légion d'Honneur,secondary,30,False,15.397,,"LINESTRING (-2.7532358 47.6550399, -2.7532573 47.6550714, -2.7532944 47.6550953, -2.753342 47.6551083, -2.7533934 47.6551086)",1,,roundabout,,
4375398,True,Rue Jehan de Bazvalan,secondary,,False,26.429000000000002,,"LINESTRING (-2.7534883 47.655063, -2.7535349 47.6550536, -2.7536282 47.6550362, -2.7538301 47.6550042)",1,,,,
336296297,True,Giratoire de la Légion d'Honneur,secondary,30,False,12.669,,"LINESTRING (-2.7534883 47.655063, -2.7535031 47.6550363, -2.753505 47.6550078, -2.753494 47.6549804, -2.7534711 47.6549564)",1,,roundabout,,
192481591,False,Rue Thiers,secondary,50,False,10.015,,"LINESTRING (-2.7595922 47.6544827, -2.7596004 47.6545726)",4,,,,
330986497,True,Rue de l'Unité,living_street,,False,105.07900000000002,,"LINESTRING (-2.7595922 47.6544827, -2.7596872 47.6544992, -2.7601067 47.6545722, -2.7601993 47.6545968, -2.7605712 47.6547594, -2.7605869 47.6547846, -2.7605818 47.654858, -2.760562 47.6549778)",,,,,
"[4315016, 4315022]",False,"['Place du Poids-Public', 'Rue Noé']",living_street,20,False,43.694,,"LINESTRING (-2.7577354 47.6556669, -2.7578001 47.6556984, -2.7579037 47.6557585, -2.7581817 47.6559197)",,,,,
4315022,False,Place du Poids-Public,living_street,20,True,31.214000000000002,,"LINESTRING (-2.7577354 47.6556669, -2.757461 47.6555333, -2.7573931 47.6555072)",,,,,
"[73465159, 357143495]",True,"['Place du Poids-Public', 'Place de la Poissonnerie']",living_street,20,False,66.101,,"LINESTRING (-2.7577354 47.6556669, -2.7578865 47.655502, -2.7582171 47.6552587, -2.7583136 47.6552305)",,,,,
480919499,True,Place de la Libération,secondary,50,False,9.491999999999999,,"LINESTRING (-2.7639911 47.6591185, -2.7640647 47.6591379, -2.7641118 47.659143)",2,D 779B,,,
"[621600608, 621600609]",True,Place de la Libération,secondary,50,False,86.50800000000001,,"LINESTRING (-2.7639911 47.6591185, -2.7640713 47.659108, -2.7641827 47.659094, -2.7643411 47.6590873, -2.7647109 47.6590793, -2.7647506 47.6590758, -2.7647795 47.6590687, -2.7648246 47.65905, -2.7648473 47.6590289, -2.7648694 47.6589886, -2.7648767 47.6589645, -2.7648824 47.6589406, -2.7649085 47.658853)",1,,,,
481661122,True,Place de la République,unclassified,50,False,54.17099999999999,,"LINESTRING (-2.7604085 47.6556852, -2.7603404 47.6556671, -2.7601902 47.655673, -2.7600657 47.6556774, -2.7599095 47.6556835, -2.7598938 47.6556841, -2.7597743 47.6556888, -2.7596985 47.6557116)",2,,,,
"[490665213, 490594354, 490594355, 361838341]",False,"['Place de la République', 'Rue Louis-Marie Autissier']",unclassified,50,"[False, True]",120.609,,"LINESTRING (-2.7604085 47.6556852, -2.76043 47.655685, -2.7608062 47.6556823, -2.7611774 47.6556741, -2.7612157 47.6556739, -2.7613369 47.6556731, -2.7613754 47.6556657, -2.7613966 47.6556576, -2.7614274 47.6556427, -2.7614405 47.6556337, -2.761454 47.6556206, -2.7614838 47.6555921, -2.7615219 47.6555641, -2.7615586 47.6555428, -2.761892 47.6554195)",3,,,,
"[490594352, 490594353]",False,Rue Thiers,secondary,50,False,111.631,,"LINESTRING (-2.7597519 47.6566066, -2.7597991 47.6570735, -2.7598287 47.6575613, -2.7598316 47.657609)",3,,,,
"[490594369, 490594351]",True,Rue Thiers,secondary,50,False,41.843999999999994,,"LINESTRING (-2.7597519 47.6566066, -2.7597886 47.6565436, -2.7598021 47.6565016, -2.7598033 47.656445, -2.7597929 47.6563254, -2.7597899 47.6563018, -2.7597855 47.6562363)",2,,,,
490594373,False,Place de la République,unclassified,30,False,40.92399999999999,,"LINESTRING (-2.7595151 47.6564851, -2.7594286 47.6564889, -2.7593642 47.6564884, -2.7593383 47.6564825, -2.7593273 47.6564762, -2.7593086 47.6564554, -2.7593039 47.6564369, -2.7592831 47.656324, -2.7592809 47.6562978, -2.7592777 47.6562428)",,,,,
79885547,False,Rue Léhélec,living_street,20,False,29.944,,"LINESTRING (-2.7592777 47.6562428, -2.7594127 47.6562436, -2.7595186 47.6562421, -2.7595667 47.6562411, -2.7596774 47.6562392)",,,,,
"[4315016, 79885547]",False,"['Rue Léhélec', 'Rue Noé']",living_street,20,True,99.691,,"LINESTRING (-2.7592777 47.6562428, -2.7592274 47.656239, -2.7591557 47.6562341, -2.7586395 47.6562201, -2.7582007 47.6560375, -2.7581817 47.6559197)",,,,,
490594373,False,Place de la République,unclassified,30,True,40.924,,"LINESTRING (-2.7592777 47.6562428, -2.7592809 47.6562978, -2.7592831 47.656324, -2.7593039 47.6564369, -2.7593086 47.6564554, -2.7593273 47.6564762, -2.7593383 47.6564825, -2.7593642 47.6564884, -2.7594286 47.6564889, -2.7595151 47.6564851)",,,,,
361838346,True,Rue Thiers,secondary,50,False,14.984,,"LINESTRING (-2.7597047 47.6564771, -2.7597137 47.6565426, -2.7597519 47.6566066)",,,,,
490594359,True,Place de la République,unclassified,30,False,14.229,,"LINESTRING (-2.7597047 47.6564771, -2.7596496 47.6564794, -2.7595151 47.6564851)",,,,,
357143473,False,Place Lucien Laroche,living_street,20,True,10.629,,"LINESTRING (-2.7566767 47.6568509, -2.7567314 47.6569391)",,,,,
498258299,False,Place Lucien Laroche,living_street,20,False,10.911999999999999,,"LINESTRING (-2.7566767 47.6568509, -2.7567 47.6568391, -2.7567168 47.6568231, -2.7567256 47.6568044, -2.7567255 47.6567847, -2.7567164 47.6567661)",,,,,
498258299,False,Place Lucien Laroche,living_street,20,True,33.352000000000004,,"LINESTRING (-2.7566767 47.6568509, -2.7566492 47.6568574, -2.7566197 47.6568579, -2.7565915 47.6568522, -2.7565672 47.656841, -2.7565492 47.6568252, -2.7565394 47.6568065, -2.7565385 47.6567867, -2.7565468 47.6567676, -2.7565638 47.656751, -2.7565876 47.6567387, -2.7566159 47.6567322, -2.7566459 47.6567319, -2.7566745 47.6567379, -2.7566988 47.6567497, -2.7567164 47.6567661)",,,,,
498258299,False,Place Lucien Laroche,living_street,20,False,33.352000000000004,,"LINESTRING (-2.7567164 47.6567661, -2.7566988 47.6567497, -2.7566745 47.6567379, -2.7566459 47.6567319, -2.7566159 47.6567322, -2.7565876 47.6567387, -2.7565638 47.656751, -2.7565468 47.6567676, -2.7565385 47.6567867, -2.7565394 47.6568065, -2.7565492 47.6568252, -2.7565672 47.656841, -2.7565915 47.6568522, -2.7566197 47.6568579, -2.7566492 47.6568574, -2.7566767 47.6568509)",,,,,
498258299,False,Place Lucien Laroche,living_street,20,True,10.911999999999999,,"LINESTRING (-2.7567164 47.6567661, -2.7567255 47.6567847, -2.7567256 47.6568044, -2.7567168 47.6568231, -2.7567 47.6568391, -2.7566767 47.6568509)",,,,,
"[964408668, 9522188]",False,Place des Lices,living_street,20,True,134.346,,"LINESTRING (-2.7567164 47.6567661, -2.7568277 47.6567195, -2.756913 47.6566654, -2.7569306 47.6566543, -2.7570915 47.6565057, -2.7570837 47.656363, -2.7570699 47.6559606, -2.7572536 47.6556922)",,,,,
4620905,True,Rue Joseph Sauveur,residential,30,False,23.423000000000002,,"LINESTRING (-2.764329 47.6542753, -2.7643818 47.6543166, -2.7644373 47.6543533, -2.7644771 47.6543846, -2.7644982 47.6544096, -2.7645174 47.6544408)",,,,,
504260406,True,Rue Joseph Sauveur,residential,,False,19.341,,"LINESTRING (-2.764329 47.6542753, -2.7643852 47.6542849, -2.7644182 47.6542859, -2.7644531 47.6542809, -2.7644858 47.6542695, -2.7645126 47.6542527, -2.7645411 47.6542186)",,,,,
513679843,False,Rue Madame Lagarde,residential,30,True,30.331,,"LINESTRING (-2.7585226 47.6616888, -2.7585214 47.6617114, -2.7585085 47.6619614)",,,,,
612064179,True,,tertiary,,False,43.336,,"LINESTRING (-2.7564688 47.6613653, -2.756565 47.6613922, -2.7569098 47.6614884, -2.7570038 47.6615138)",,,,,
997690492,True,Boulevard de la Paix,secondary,,False,45.601,,"LINESTRING (-2.7564688 47.6613653, -2.756898 47.6613647, -2.7570777 47.6613641)",2,D 779B,,,
997690493,True,Avenue Victor Hugo,tertiary,30,False,17.541999999999998,,"LINESTRING (-2.7570038 47.6615138, -2.7570522 47.661416, -2.757063 47.661394, -2.7570777 47.6613641)",1,,,,
"[625840602, 200989340]",True,Rue Lazare Hoche,unclassified,,False,27.655,,"LINESTRING (-2.763146 47.6589157, -2.7631748 47.6590101, -2.7631748 47.6590479, -2.76317 47.6590778, -2.7631561 47.6591103, -2.7631335 47.6591586)",,,,,
336150293,True,Rue Lazare Hoche,unclassified,,False,27.33,,"LINESTRING (-2.763146 47.6589157, -2.763287 47.6590199, -2.7633152 47.6590406, -2.7633919 47.6590973)",2,,,,
73465164,True,Place de la Poissonnerie,living_street,20,False,57.789,,"LINESTRING (-2.7583136 47.6552305, -2.7583126 47.6550509, -2.7583146 47.6548038, -2.7583153 47.6547276, -2.7583154 47.6547108)",,,,,
1064544772,False,Ruelle du Recteur,living_street,20,False,31.948999999999998,,"LINESTRING (-2.75403 47.660016, -2.7540139 47.6600006, -2.7540055 47.6599928, -2.7539881 47.6599768, -2.7538184 47.6598206, -2.7537618 47.6597958)",1,,,,yes
