osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,geometry,width,tunnel,bridge,junction,area
"[729884595, 807813475, 949464677]",True,"['1', '2']",Avenue de Paderborn,primary,30,,False,195.16200000000003,"LINESTRING (0.1987184 48.0077969, 0.1988183 48.0078533, 0.1988613 48.0078777, 0.1989535 48.0079323, 0.1991759 48.0080602, 0.1992229 48.0080842, 0.1993903 48.0081684, 0.1994073 48.0081791, 0.1994222 48.0081889, 0.1997173 48.0083836, 0.1998504 48.0084711, 0.1999115 48.0085115, 0.2001998 48.0087013, 0.2004549 48.0088692, 0.2005029 48.0089009, 0.2006391 48.0089899)",,,,,
851615618,True,,,primary,50,,False,8.503,"LINESTRING (0.1987184 48.0077969, 0.1987101 48.0078063, 0.1987002 48.007815, 0.1986889 48.0078228, 0.1986763 48.0078298, 0.1986626 48.0078358, 0.1986481 48.0078407, 0.1986327 48.0078445)",,,,roundabout,
852489201,True,,,primary,50,,False,4.8549999999999995,"LINESTRING (0.1987348 48.007755, 0.1987334 48.0077659, 0.1987301 48.0077767, 0.1987226 48.0077911, 0.1987184 48.0077969)",,,,roundabout,
851615617,True,,,primary,50,,False,6.893,"LINESTRING (0.1986231 48.0076582, 0.1986406 48.0076617, 0.198651 48.0076646, 0.1986623 48.0076685, 0.1986698 48.0076716, 0.198675 48.007674, 0.1986792 48.0076761, 0.198688 48.007681, 0.1986949 48.0076856, 0.1987008 48.00769)",,,,roundabout,
"[949464676, 852489199]",True,,,primary,30,,False,33.175999999999995,"LINESTRING (0.2004038 48.0074814, 0.2004178 48.0074933, 0.2004264 48.0075068, 0.2004313 48.0075236, 0.2004288 48.0075445, 0.2004171 48.0075639, 0.2003971 48.00758, 0.2003707 48.0075914, 0.2003405 48.0075968, 0.2003092 48.007596, 0.2002798 48.0075888, 0.200255 48.007576, 0.2002371 48.0075588, 0.2002279 48.0075388, 0.2002281 48.0075178, 0.2002378 48.0074979)",,,,roundabout,
"[807813474, 60546277]",True,1,Rue du 33e Mobiles,primary,30,,False,71.462,"LINESTRING (0.2003217 48.0074614, 0.2003811 48.0073764, 0.200418 48.0073237, 0.2005122 48.007189, 0.2006142 48.0070432, 0.2006915 48.0069342, 0.2007301 48.0068797)",,,,,
729924861,True,,,primary,30,,False,6.734,"LINESTRING (0.2003217 48.0074614, 0.2003355 48.0074604, 0.2003631 48.0074641, 0.2003882 48.0074728, 0.2004038 48.0074814)",,,,roundabout,
729924863,False,2,Place des Jacobins,primary,30,,False,58.403000000000006,"LINESTRING (0.2002378 48.0074979, 0.2001864 48.0074817, 0.2001772 48.0074788, 0.200097 48.0074536, 0.1996985 48.0073349, 0.1996589 48.0073229, 0.1996228 48.007312, 0.1995846 48.0073051, 0.1995532 48.0072995, 0.1995164 48.0072929)",,,,,
955311235,True,,,primary,30,,False,7.7410000000000005,"LINESTRING (0.2002378 48.0074979, 0.2002559 48.0074809, 0.2002736 48.0074722, 0.200295 48.007466, 0.2003217 48.0074614)",,,,roundabout,
732947522,False,3,Avenue Léon Bollée,primary,50,,False,32.241,"LINESTRING (0.2030046 48.0038291, 0.2033491 48.0036532)",,,,,
732947521,True,2,Avenue Léon Bollée,primary,50,,False,35.739999999999995,"LINESTRING (0.2030046 48.0038291, 0.2027543 48.0039932, 0.2026998 48.004029, 0.20266 48.004053)",,,,,
"[533536512, 25472256, 593854882, 491809614, 593854896]",False,"['2', '4']",Avenue du Général de Gaulle,primary,50,,True,167.838,"LINESTRING (0.2020544 48.0040312, 0.2012965 48.0040412, 0.2012086 48.0040424, 0.200173 48.0040561, 0.2000892 48.0040573, 0.2000475 48.0040578, 0.2000119 48.0040583, 0.19997 48.0040588, 0.199925 48.0040594, 0.1998869 48.0040599, 0.1997989 48.0040611)",,,,,
"[533536515, 807799589]",True,"['1', '2']",Avenue du Général de Gaulle,primary,50,,False,26.104,"LINESTRING (0.2020544 48.0040312, 0.2021994 48.0039993, 0.2022496 48.0039883, 0.2022736 48.003988, 0.2023352 48.0039878, 0.202395 48.0039874)",,,,,
807813476,True,1,Rue Wilbur Wright,primary,50,,False,14.184,"LINESTRING (0.1979951 48.0080122, 0.1981344 48.0079251)",,,,,
"[1201352800, 1025159978, 896921098, 1025159981, 1025159985, 1025159986, 872340084, 1201430422, 872340087, 22790493]",False,"['2', '3']",Rue Wilbur Wright,primary,50,,"[False, True]",228.355,"LINESTRING (0.1979951 48.0080122, 0.1979874 48.0080164, 0.1978844 48.0080731, 0.1970736 48.0085195, 0.1967143 48.0087173, 0.1962689 48.0089625, 0.1961984 48.0090013, 0.19586 48.0091876, 0.1958149 48.0092124, 0.1957411 48.0092531, 0.1956248 48.0093171)",,yes,,,
"[254129172, 1059934990]",True,1,,primary_link,,,False,48.02,"LINESTRING (0.1981344 48.0079251, 0.1981779 48.007834, 0.198259 48.0077566, 0.1983074 48.0077034, 0.1983011 48.0076566, 0.198256 48.00758, 0.1982301 48.007533)",,,,,
468044722,True,2,Rue Wilbur Wright,primary,50,,False,29.203000000000003,"LINESTRING (0.1981344 48.0079251, 0.1983406 48.0078214, 0.1984088 48.0077871, 0.1984482 48.0077673)",,,,,
"[1025478073, 780476380]",True,1,Rue du Vert Galant,residential,50,yes,False,56.812000000000005,"LINESTRING (0.1951687 48.0045718, 0.1951566 48.00456, 0.1944556 48.0044324, 0.1944404 48.0044296)",,,,,
1201430420,True,,Quai Louis Blanc,primary,,,False,3.7070000000000003,"LINESTRING (0.1954311 48.0093391, 0.1954513 48.0093404, 0.1954752 48.0093452, 0.1954792 48.0093467)",,,,,
729884596,True,1,Place des Jacobins,primary,50,,False,25.176000000000002,"LINESTRING (0.1987008 48.00769, 0.1987841 48.0076513, 0.1988277 48.0076293, 0.1989938 48.0075789)",,,,,
852468408,True,,,primary,50,,False,7.824999999999999,"LINESTRING (0.1987008 48.00769, 0.1987143 48.0077026, 0.1987208 48.0077106, 0.1987261 48.0077192, 0.1987302 48.0077279, 0.198733 48.0077368, 0.1987345 48.0077459, 0.1987348 48.007755)",,,,roundabout,
729884597,True,1,Avenue de Rostov sur le Don,secondary,50,,False,25.556,"LINESTRING (0.1984848 48.0076867, 0.1984021 48.0076286, 0.1982301 48.007533)",,,,,
851614474,True,,,primary,50,,False,11.269,"LINESTRING (0.1984848 48.0076867, 0.1984986 48.007678, 0.1985139 48.0076705, 0.1985306 48.0076645, 0.1985483 48.00766, 0.1985667 48.0076571, 0.1985855 48.0076558, 0.1986044 48.0076562, 0.1986231 48.0076582)",,,,roundabout,
729892455,True,1,Rue Wilbur Wright,primary,50,,False,42.882,"LINESTRING (0.1985016 48.0078281, 0.198385 48.0078705, 0.1979951 48.0080122)",,,,,
852342444,True,,,primary,50,,False,8.022,"LINESTRING (0.1985016 48.0078281, 0.19849 48.0078213, 0.1984796 48.0078137, 0.1984704 48.0078054, 0.1984626 48.0077966, 0.1984563 48.0077872, 0.1984515 48.0077774, 0.1984482 48.0077673)",,,,roundabout,
864115134,True,1,Rue Voltaire,primary,50,,False,8.187,"LINESTRING (0.1946382 48.0099282, 0.1946325 48.0099299, 0.1946223 48.0099321, 0.1946119 48.0099334, 0.1946036 48.0099337, 0.1945939 48.0099334, 0.1945844 48.0099323, 0.1945793 48.0099314, 0.1945688 48.0099287, 0.1945591 48.0099251, 0.1945517 48.0099216, 0.194545 48.0099174, 0.194539 48.0099129)",,,,,
864111988,True,2,Rue Voltaire,primary,30,,False,39.047,"LINESTRING (0.194539 48.0099129, 0.1944774 48.0099468, 0.1943281 48.0100291, 0.1941339 48.0101362)",,,,,
864111990,True,1,Rue Voltaire,primary,50,,False,8.468,"LINESTRING (0.194539 48.0099129, 0.1945375 48.0099115, 0.1945349 48.009909, 0.1945322 48.0099059, 0.1945298 48.0099028, 0.1945277 48.0098995, 0.1945258 48.0098959, 0.1945242 48.0098921, 0.1945231 48.0098882, 0.1945225 48.0098848, 0.1945222 48.009881, 0.1945223 48.0098771, 0.1945227 48.0098733, 0.1945236 48.0098696, 0.1945248 48.0098662, 0.1945264 48.0098627, 0.1945283 48.0098592, 0.194531 48.0098554, 0.1945333 48.0098525, 0.1945366 48.0098491, 0.1945401 48.009846, 0.194544 48.009843)",,,,,
6114088,False,3,Quai Ledru Rollin,primary,50,,True,19.091,"LINESTRING (0.194544 48.009843, 0.1945225 48.0098206, 0.1945039 48.0098013, 0.1944837 48.0097802, 0.1944662 48.0097619, 0.1944054 48.0096985)",,,,,
864115133,True,1,Rue Voltaire,primary,50,,False,7.801999999999999,"LINESTRING (0.194544 48.009843, 0.1945467 48.0098412, 0.1945495 48.0098394, 0.1945524 48.0098378, 0.1945555 48.0098362, 0.1945617 48.0098335, 0.1945639 48.0098327, 0.19457 48.0098307, 0.1945763 48.009829, 0.1945828 48.0098277, 0.194586 48.0098272, 0.1945911 48.0098266, 0.1945982 48.0098261, 0.1946054 48.009826, 0.1946121 48.0098264, 0.1946174 48.0098269, 0.1946226 48.0098277, 0.1946277 48.0098287, 0.194632 48.0098297, 0.1946362 48.0098309, 0.1946403 48.0098323)",,,,,
37893966,False,,Rue du Pré,residential,50,,True,19.695,"LINESTRING (0.1942981 48.0102548, 0.1943127 48.0102364, 0.1942634 48.0102108, 0.1942075 48.0101831, 0.1941339 48.0101362)",,,,,
864172643,True,,Rue du Pré,residential,50,,False,59.927,"LINESTRING (0.1942981 48.0102548, 0.1942751 48.0102859, 0.1942324 48.0103386, 0.1939535 48.0106821, 0.1939304 48.0107332)",,,,,
"[151510323, 965656028, 965656029]",True,2,Place Saint-Pierre,residential,30,yes,False,47.232,"LINESTRING (0.1966024 48.0073087, 0.1966958 48.0072543, 0.1967042 48.0072526, 0.1967125 48.007252, 0.1967195 48.0072539, 0.1967256 48.0072569, 0.1968182 48.0073258, 0.1968998 48.0073862, 0.1969075 48.0073947, 0.1969113 48.0074067, 0.1969098 48.0074251, 0.1968972 48.0075304)",,,,,
593766157,False,,Place Saint-Pierre,residential,30,permissive,False,15.992,"LINESTRING (0.1966024 48.0073087, 0.1965755 48.0073252, 0.196565 48.0073295, 0.1965521 48.00733, 0.1963997 48.0073193)",,,,,no
955261502,True,2,Rue du 33e Mobiles,primary,30,,False,74.277,"LINESTRING (0.2008408 48.0068808, 0.2007167 48.0070514, 0.2006204 48.0071837, 0.2004997 48.0073497, 0.2004616 48.007402, 0.2004266 48.0074502, 0.2004038 48.0074814)",,,,,
955261503,True,,Rue du 33e Mobiles,primary,20,,False,8.861,"LINESTRING (0.2008408 48.0068808, 0.2008329 48.0068852, 0.2008242 48.0068886, 0.2008105 48.0068919, 0.2007991 48.006893, 0.2007876 48.0068935, 0.2007672 48.0068893, 0.200747 48.0068845, 0.2007301 48.0068797)",,,,,
25074606,False,,Rue Robert Triger,residential,50,,False,33.092999999999996,"LINESTRING (0.1990329 48.0107286, 0.1990314 48.010635, 0.199182 48.0104576)",,,,,
30804417,True,1,Rue Lionel Royer,residential,30,,False,29.414,"LINESTRING (0.1990329 48.0107286, 0.1991984 48.0107547, 0.1994124 48.010802)",,,,,
1039921212,True,1,Avenue de Paderborn,primary,30,,False,7.086,"LINESTRING (0.2005437 48.0091472, 0.2004761 48.0091023)",,,,,
597846316,True,,Rue Robert Triger,residential,50,,False,35.772999999999996,"LINESTRING (0.2005437 48.0091472, 0.2004557 48.0092071, 0.2004521 48.0092106, 0.2002964 48.0093356, 0.2002132 48.0093793)",,,,,
1039921210,True,,Avenue de Paderborn,residential,30,,False,17.475,"LINESTRING (0.2007071 48.0090343, 0.2006449 48.0090773, 0.2006114 48.0091005, 0.2005437 48.0091472)",,,,,
864111989,False,3,Pont Yssoir,primary,50,,True,51.274,"LINESTRING (0.1952356 48.0095306, 0.195201 48.0095497, 0.1947035 48.0098237)",,,yes,,
"[1201352793, 1201450699, 1201405500]",True,2,Pont Yssoir,primary,50,,False,10.702,"LINESTRING (0.1952356 48.0095306, 0.1952517 48.0095095, 0.1952678 48.0094884, 0.1952819 48.0094699, 0.1953011 48.0094449)",,,yes,,
"[1201450705, 1201352795, 1201450710]",True,1,Rue Wilbur Wright,primary,50,,False,10.978,"LINESTRING (0.1956248 48.0093171, 0.1956138 48.0093297, 0.1956026 48.0093426, 0.1955778 48.009371, 0.1955505 48.0094024)",,,,,
"[1201352800, 896921098, 1025159978, 1025159981, 1025159985, 1025159986, 872340084, 1201430422, 872340087, 22790493]",False,"['2', '3']",Rue Wilbur Wright,primary,50,,"[False, True]",228.355,"LINESTRING (0.1956248 48.0093171, 0.1957411 48.0092531, 0.1958149 48.0092124, 0.19586 48.0091876, 0.1961984 48.0090013, 0.1962689 48.0089625, 0.1967143 48.0087173, 0.1970736 48.0085195, 0.1978844 48.0080731, 0.1979874 48.0080164, 0.1979951 48.0080122)",,yes,,,
1201430421,True,,Quai Louis Blanc,primary,,,False,7.777,"LINESTRING (0.1953361 48.0093634, 0.1953522 48.0093547, 0.1953555 48.0093529, 0.1953777 48.0093452, 0.1954016 48.0093404, 0.1954264 48.0093388, 0.1954311 48.0093391)",,,,,
"[1196148488, 846375517, 1244532791, 1224996343]",True,2,Quai Louis Blanc,primary,50,,False,379.19199999999995,"LINESTRING (0.1953361 48.0093634, 0.1953266 48.0093392, 0.1953152 48.0093134, 0.1953141 48.0093089, 0.1952748 48.0092472, 0.195077 48.0090506, 0.1950026 48.0089842, 0.1949551 48.0089581, 0.1948185 48.0088902, 0.1947384 48.0088398, 0.1941262 48.0082443, 0.1930746 48.0072117, 0.1930434 48.0071811, 0.1925663 48.0067071, 0.1925272 48.0066683, 0.1924386 48.006575)",,,,,
"[1201654736, 1201352790]",True,,Quai Louis Blanc,primary,,,False,12.367,"LINESTRING (0.1955475 48.0094553, 0.195536 48.009471, 0.1955208 48.0094842, 0.1954976 48.0094971, 0.195482 48.0095033, 0.1954594 48.0095088, 0.1954355 48.0095115, 0.1954169 48.0095112)",,,,,
"[1201450713, 730114279, 1201450695]",True,1,Quai Louis Blanc,secondary,50,,False,129.73899999999998,"LINESTRING (0.1955475 48.0094553, 0.195578 48.0094844, 0.195599 48.0095049, 0.1956275 48.0095333, 0.1958013 48.0097053, 0.1960839 48.0099816, 0.1962001 48.0101225, 0.1962945 48.010237, 0.1964663 48.0104455)",,,,,
1201430419,True,,Quai Louis Blanc,primary,,,False,3.721,"LINESTRING (0.1954169 48.0095112, 0.1954114 48.0095111, 0.1953878 48.0095078, 0.195369 48.0095025)",,,,,
1201430418,True,,Quai Louis Blanc,primary,,,False,8.437999999999999,"LINESTRING (0.1954792 48.0093467, 0.1954973 48.009353, 0.1955167 48.0093634, 0.1955229 48.0093683, 0.1955328 48.0093762, 0.1955449 48.0093908, 0.1955505 48.0094024)",,,,,
"[1201352792, 1201450708, 1201450703]",True,1,Rue Wilbur Wright,primary,50,,False,11.321000000000002,"LINESTRING (0.1954792 48.0093467, 0.1955403 48.0093343, 0.1955851 48.0093252, 0.1956248 48.0093171)",,,,,
1201430415,True,,Quai Louis Blanc,primary,,,False,5.986,"LINESTRING (0.1955505 48.0094024, 0.1955526 48.0094067, 0.1955556 48.0094233, 0.1955537 48.0094399, 0.1955475 48.0094553)",,,,,
"[1201352794, 1201405499, 1201450701]",True,1,Pont Yssoir,primary,50,,False,10.404,"LINESTRING (0.195369 48.0095025, 0.1953248 48.0095118, 0.1952972 48.0095176, 0.1952356 48.0095306)",,,yes,,
1201430416,True,,Quai Louis Blanc,primary,,,False,8.442,"LINESTRING (0.195369 48.0095025, 0.1953655 48.0095015, 0.1953453 48.0094926, 0.195328 48.0094813, 0.1953141 48.0094681, 0.1953042 48.0094534, 0.1953011 48.0094449)",,,,,
"[1267922782, 1201430414]",True,,Quai Louis Blanc,primary,,,False,9.869,"LINESTRING (0.1953011 48.0094449, 0.1952985 48.0094377, 0.1952972 48.0094216, 0.1953005 48.0094055, 0.1953034 48.0093998, 0.1953082 48.0093902, 0.19532 48.0093761, 0.1953361 48.0093634)",,,,,
864111989,False,3,Pont Yssoir,primary,50,,False,51.274,"LINESTRING (0.1947035 48.0098237, 0.195201 48.0095497, 0.1952356 48.0095306)",,,yes,,
1201407556,True,3,Pont Yssoir,primary,50,,False,4.446,"LINESTRING (0.1947035 48.0098237, 0.1946967 48.0098331, 0.1946873 48.0098463, 0.1946772 48.0098596)",,,yes,,
1201407557,True,3,Pont Yssoir,primary,50,,False,4.797,"LINESTRING (0.1946403 48.0098323, 0.1946884 48.0098258, 0.1947035 48.0098237)",,,yes,,
1201430417,True,1,Rue Voltaire,primary,50,,False,4.175999999999999,"LINESTRING (0.1946403 48.0098323, 0.1946443 48.0098338, 0.1946481 48.0098354, 0.1946569 48.0098401, 0.1946603 48.0098423, 0.1946635 48.0098446, 0.194667 48.0098475, 0.1946702 48.0098506, 0.1946731 48.0098538, 0.1946772 48.0098596)",,,,,
