osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,junction,maxspeed,access
21763895,False,,,Rue de la Gare,residential,True,166.65800000000002,"LINESTRING (3.8266631 43.5721347, 3.8265311 43.5721604, 3.8263868 43.5721682, 3.826235 43.5721694, 3.8261402 43.5721613, 3.8257669 43.5721329, 3.8256299 43.5721324, 3.8254657 43.5721478, 3.8253216 43.57217, 3.8251899 43.5722205, 3.8250623 43.5722943, 3.8249543 43.572373, 3.8248101 43.5725204)",,,
823275352,False,,,Rue des Roudères,residential,False,70.41,"LINESTRING (3.8266631 43.5721347, 3.8266457 43.5720655, 3.826617 43.5719509, 3.826588 43.5718355, 3.8265477 43.5716236, 3.8265501 43.5716031, 3.8265531 43.571577, 3.8265563 43.5715086)",,,
823275352,False,,,Rue des Roudères,residential,True,40.354,"LINESTRING (3.8266631 43.5721347, 3.8267079 43.5722874, 3.8267884 43.5724858)",,,
21747992,True,,,Place Raymond Mavit,tertiary,False,9.783999999999999,"LINESTRING (3.8284685 43.5772907, 3.8285041 43.5773048, 3.8285321 43.577326, 3.8285498 43.5773523)",roundabout,,
437559548,True,,M 132,Rue de l'Ortet,tertiary,False,66.49600000000001,"LINESTRING (3.8284685 43.5772907, 3.8285044 43.5772615, 3.8285242 43.5772453, 3.8285898 43.5771923, 3.8287461 43.5770031, 3.8288505 43.5768667, 3.8288595 43.5768236, 3.8288658 43.5767778)",,30,
22746741,True,,,Rue Francis Ponge,residential,False,18.298,"LINESTRING (3.8287563 43.5766239, 3.8289548 43.5767039)",,,
22746740,False,,M 132,Rue de l'Ortet,tertiary,False,42.533,"LINESTRING (3.8287563 43.5766239, 3.828736 43.5766155, 3.8286993 43.5765989, 3.8286921 43.5765957, 3.828613 43.5765602, 3.8285801 43.5765406, 3.8284484 43.5764367, 3.8283891 43.576359)",,50,
446759521,False,,,Impasse des Pêcheurs,residential,False,23.415,"LINESTRING (3.8222176 43.5748418, 3.8224681 43.5749486)",,,
446759521,False,,,Impasse des Pêcheurs,residential,False,44.577999999999996,"LINESTRING (3.8222176 43.5748418, 3.8221998 43.5748613, 3.8221891 43.5748637, 3.822174 43.5748642, 3.8220637 43.5748156, 3.8220505 43.5748093, 3.8220347 43.5748021, 3.8220304 43.5747934, 3.8220696 43.5747463, 3.8220805 43.5747405, 3.8220971 43.5747442, 3.8221227 43.5747544, 3.8222219 43.5747991, 3.8222293 43.5748071, 3.8222337 43.5748183, 3.8222276 43.5748265, 3.8222176 43.5748418)",,,
446759521,False,,,Impasse des Pêcheurs,residential,True,44.577999999999996,"LINESTRING (3.8222176 43.5748418, 3.8222276 43.5748265, 3.8222337 43.5748183, 3.8222293 43.5748071, 3.8222219 43.5747991, 3.8221227 43.5747544, 3.8220971 43.5747442, 3.8220805 43.5747405, 3.8220696 43.5747463, 3.8220304 43.5747934, 3.8220347 43.5748021, 3.8220505 43.5748093, 3.8220637 43.5748156, 3.822174 43.5748642, 3.8221891 43.5748637, 3.8221998 43.5748613, 3.8222176 43.5748418)",,,
446759521,False,,,Impasse des Pêcheurs,residential,False,51.125,"LINESTRING (3.8224681 43.5749486, 3.8229901 43.5752101)",,,
446759521,False,,,Impasse des Pêcheurs,residential,True,23.415,"LINESTRING (3.8224681 43.5749486, 3.8222176 43.5748418)",,,
619557909,False,,,Impasse des Pêcheurs,residential,True,11.865,"LINESTRING (3.8224681 43.5749486, 3.8223778 43.5750329)",,,
619557909,False,,,Impasse des Pêcheurs,residential,False,59.786,"LINESTRING (3.8224681 43.5749486, 3.8225861 43.5748298, 3.8225972 43.5748061, 3.822595 43.5747793, 3.8225309 43.5746208, 3.8225284 43.5745928, 3.8225351 43.5745688, 3.822586 43.5744528)",,,
1213444840,False,,,Avenue des Terrasses du Languedoc,residential,False,15.758,"LINESTRING (3.8321574 43.5751886, 3.8323085 43.5750986)",,,
443566471,True,,,Plan du Fraïsse,residential,False,85.20100000000001,"LINESTRING (3.8321574 43.5751886, 3.8322219 43.5752376, 3.8324103 43.5753809, 3.8326608 43.5752069, 3.8325686 43.575137, 3.8324784 43.575064, 3.8324262 43.5750247)",,,
"[1213444840, 103874388]",False,,,"['Avenue des Terrasses du Languedoc', 'Rue Antoine Garcia']",residential,True,97.103,"LINESTRING (3.8321574 43.5751886, 3.8319739 43.5752953, 3.8319223 43.5753007, 3.8318368 43.5752896, 3.8317383 43.5752388, 3.8317091 43.5752754, 3.8316799 43.5752992, 3.8314031 43.5754714, 3.8312158 43.5755836)",,,
446759198,False,,,Impasse du Puits de Gaud,residential,False,136.069,"LINESTRING (3.8235904 43.5773349, 3.8241102 43.5773683, 3.8245203 43.5773869, 3.8248403 43.5773745, 3.8249043 43.5773759, 3.8249143 43.5774504, 3.8249753 43.5776399)",,,
108344964,False,,,Impasse du Mistral,residential,False,115.662,"LINESTRING (3.8214616 43.5770197, 3.8215997 43.5768593, 3.821778 43.5761146, 3.8219074 43.5761318)",,,
524624414,False,,,Rue de Tourtourel,living_street,False,42.907000000000004,"LINESTRING (3.8214616 43.5770197, 3.8216971 43.5771609, 3.8217576 43.5772094, 3.8217825 43.577255, 3.821787 43.5773049)",,20,
"[26164613, 524624414]",False,,,Rue de Tourtourel,"['living_street', 'residential']",True,34.083,"LINESTRING (3.8214616 43.5770197, 3.8214099 43.5769887, 3.8211307 43.5768287)",,"['20', '30']",
108332924,False,,,Rue des Acacias,residential,False,75.628,"LINESTRING (3.8272476 43.5732934, 3.826374 43.5735424)",,,
823275352,False,,,Rue des Roudères,residential,False,83.064,"LINESTRING (3.8272476 43.5732934, 3.8272163 43.5732363, 3.8270118 43.5728631, 3.8268543 43.572603)",,,
823275352,False,,,Rue des Roudères,residential,True,53.416,"LINESTRING (3.8272476 43.5732934, 3.8272752 43.5733458, 3.827325 43.5734405, 3.8273862 43.5735569, 3.8274469 43.5736575, 3.8274901 43.5737404)",,,
21765756,False,,,Rue du Picpoul,residential,False,161.06900000000002,"LINESTRING (3.8311045 43.5737661, 3.8309104 43.5738489, 3.8301761 43.5741768, 3.8301149 43.5742082, 3.8294329 43.5745592)",,,
"[908383692, 908383693]",False,,,Chemin de la Roque,residential,False,70.02600000000001,"LINESTRING (3.8311045 43.5737661, 3.8311568 43.5738236, 3.8311829 43.573862, 3.8314432 43.5741747, 3.8314627 43.5741981, 3.8315286 43.5742689, 3.8315597 43.5743022)",,,
"[908383693, 587553638]",False,,,Chemin de la Roque,residential,True,70.32499999999999,"LINESTRING (3.8311045 43.5737661, 3.8310044 43.5736274, 3.8309619 43.5735739, 3.8309388 43.5735501, 3.8309009 43.5734992, 3.8308314 43.5733966, 3.8307141 43.5732013)",,,
549236319,False,,,Impasse de la Coopérative,residential,True,74.916,"LINESTRING (3.8274902 43.5749494, 3.8275874 43.5747403, 3.8275813 43.5747024, 3.827545 43.57467, 3.8270649 43.5745347)",,,
375587284,True,,M 116E1,Avenue de Librilla,primary,False,24.810000000000002,"LINESTRING (3.8318034 43.5742229, 3.8317394 43.5742585, 3.83167 43.5742934, 3.8315527 43.5743524)",,,
1124198601,True,,,,residential,False,25.515,"LINESTRING (3.8318034 43.5742229, 3.8316908 43.5743085, 3.8316349 43.5743601, 3.8315877 43.5743903)",,,
508533541,False,,,Rue Emma Blanc,residential,False,5.071,"LINESTRING (3.8315877 43.5743903, 3.8315527 43.5743524)",,,
508533541,False,,,Rue Emma Blanc,residential,True,97.87400000000001,"LINESTRING (3.8315877 43.5743903, 3.8316045 43.5744085, 3.8316337 43.5744401, 3.8316592 43.5744678, 3.8318615 43.5746741, 3.8322419 43.5750337, 3.8323085 43.5750986)",,,
1133404398,False,,,Rue Georges Brassens,residential,False,34.208999999999996,"LINESTRING (3.83023 43.5761188, 3.8302931 43.5761356, 3.8303994 43.576167, 3.8305678 43.5762167, 3.8306241 43.5762333)",,,
