osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,lanes,bridge,width,access
41163501,Rue du Champ Saint-Barthélémy,living_street,20,False,True,46.903999999999996,"LINESTRING (2.0321249 44.6108373, 2.032543 44.6109155, 2.0325832 44.6109498, 2.0325923 44.6109576, 2.0326354 44.6110083)",,,,,,
648885225,,living_street,20,False,False,57.102999999999994,"LINESTRING (2.0321249 44.6108373, 2.0321821 44.6107902, 2.0322213 44.6107793, 2.0325559 44.6108449, 2.0325951 44.6108947, 2.0326354 44.6110083)",,,,,,
41163501,Rue du Champ Saint-Barthélémy,living_street,20,False,False,46.903999999999996,"LINESTRING (2.0326354 44.6110083, 2.0325923 44.6109576, 2.0325832 44.6109498, 2.032543 44.6109155, 2.0321249 44.6108373)",,,,,,
648885225,,living_street,20,False,True,57.10300000000001,"LINESTRING (2.0326354 44.6110083, 2.0325951 44.6108947, 2.0325559 44.6108449, 2.0322213 44.6107793, 2.0321821 44.6107902, 2.0321249 44.6108373)",,,,,,
41163501,Rue du Champ Saint-Barthélémy,living_street,20,False,True,141.30700000000002,"LINESTRING (2.0326354 44.6110083, 2.0327524 44.6111461, 2.033578 44.6120315, 2.0336146 44.6120707)",,,,,,
"[686743202, 686743204]",Impasse de Bel-air,residential,,False,True,137.041,"LINESTRING (2.032646 44.6050241, 2.0330785 44.6049092, 2.0334193 44.6048179, 2.0338579 44.6047562, 2.0341413 44.6047292, 2.0343131 44.6047382)",,,,,,
121806996,Rue Jean Moussié,residential,,False,False,50.573,"LINESTRING (2.0327693 44.6058256, 2.032763 44.6058629, 2.0327726 44.6059113, 2.032867 44.6060569, 2.0329322 44.6061191, 2.0329998 44.6061571, 2.0330491 44.6061837, 2.0330819 44.6061927)",,,,,,
41163522,Rue Hauteval,residential,,False,False,59.283,"LINESTRING (2.0266734 44.6127375, 2.0267265 44.6127408, 2.0272251 44.6127714, 2.0274193 44.6127853)",,,,,,
981281226,Avenue des Crêtes,residential,,False,False,8.15,"LINESTRING (2.0266734 44.6127375, 2.026628 44.6127743, 2.0266055 44.6127926)",,,,,,
8475508,Rue Émile Zola,living_street,20,True,False,89.937,"LINESTRING (2.0377738 44.6082929, 2.0376645 44.6083289, 2.0374466 44.6084046, 2.0370808 44.6085455, 2.0367891 44.6086924)",,,,,,
23041755,Boulevard Georges Juskiewenski,primary,30,False,False,9.252,"LINESTRING (2.0311638 44.6078526, 2.0311552 44.6078264, 2.0311432 44.6077855, 2.031139 44.6077713)",D 840,,,,,
23041755,Boulevard Georges Juskiewenski,primary,30,False,True,70.768,"LINESTRING (2.0311638 44.6078526, 2.0311754 44.6078878, 2.0313223 44.6083333, 2.0313806 44.6084698)",D 840,,,,,
1267867287,Rue de la Croix Blanche,residential,30,True,False,53.129999999999995,"LINESTRING (2.0311638 44.6078526, 2.0308781 44.6079437, 2.0306326 44.6081293)",,,,,,
"[1234442605, 8477078]",Avenue Maréchal Joffre,primary,30,False,False,116.106,"LINESTRING (2.0282717 44.6077883, 2.0285202 44.6077554, 2.0294532 44.6076317, 2.0295919 44.6076133, 2.0297136 44.6075972)",D 813,,,,,
8477078,Avenue Maréchal Joffre,primary,30,False,True,45.364,"LINESTRING (2.0282717 44.6077883, 2.0281977 44.6077981, 2.0281527 44.6078033, 2.0277063 44.6078546)",D 813,,,,,
225849121,,unclassified,,False,True,40.43000000000001,"LINESTRING (2.0297838 44.606618, 2.0296717 44.6063782, 2.0296329 44.6062913, 2.0296257 44.6062723)",,,,,,
1218125447,Impasse du Lycée,unclassified,30,False,True,49.917,"LINESTRING (2.0270453 44.6089074, 2.0271035 44.6093544)",,,,,,
