osmid,oneway,name,highway,maxspeed,reversed,length,ref,geometry,lanes,junction,access
1000324942,False,,residential,30,False,50.556,,"LINESTRING (1.2924967 41.7812059, 1.2925723 41.7812072, 1.2931064 41.781206)",2,,
1000324942,False,,residential,30,True,50.556,,"LINESTRING (1.2931064 41.781206, 1.2925723 41.7812072, 1.2924967 41.7812059)",2,,
1139104438,True,Carrer de Pau Casals,residential,30,False,78.698,,"LINESTRING (1.2871684 41.7870218, 1.2870998 41.7863159)",1,,
1139104441,False,Carrer de Bassa Caldera,residential,30,False,52.868,,"LINESTRING (1.2871684 41.7870218, 1.2865329 41.7870609)",2,,
1139104438,True,Carrer de Pau Casals,residential,30,False,77.238,,"LINESTRING (1.2872358 41.7877146, 1.2871684 41.7870218)",1,,
196583036,True,Carrer de Tapioles,residential,,False,130.171,,"LINESTRING (1.2872358 41.7877146, 1.2874699 41.7876923, 1.2881646 41.7876143, 1.2887886 41.7875419)",,,
1139104441,False,Carrer de Bassa Caldera,residential,30,True,52.868,,"LINESTRING (1.2865329 41.7870609, 1.2871684 41.7870218)",2,,
32691043,False,Avinguda de la Verge del Claustre,tertiary,50,False,79.944,L-310,"LINESTRING (1.2865329 41.7870609, 1.2866227 41.7873215, 1.2867558 41.7877603)",,,
32691043,False,Avinguda de la Verge del Claustre,tertiary,50,True,79.833,L-310,"LINESTRING (1.2865329 41.7870609, 1.2864389 41.7867879, 1.286337 41.7864918, 1.2862935 41.7863655)",,,
196583061,False,Carrer del Montsec,residential,,True,24.336,,"LINESTRING (1.2870998 41.7863159, 1.2868069 41.7863301)",,,
196583061,False,Carrer del Montsec,residential,,False,83.035,,"LINESTRING (1.2870998 41.7863159, 1.2873279 41.7863049, 1.2880996 41.7862726)",,,
