osmid,oneway,name,highway,reversed,length,lanes,geometry,ref,junction,maxspeed,access
40984939,True,Calle Padre Molina,living_street,False,58.424,,"LINESTRING (-0.0978585 39.9388176, -0.0983619 39.9384611)",,,,
40778519,True,Carrer Torrehermosa,living_street,False,63.195,,"LINESTRING (-0.0978585 39.9388176, -0.0974581 39.9384334, -0.0973958 39.9383736)",,,,
40984939,True,Calle Padre Molina,living_street,False,55.478,,"LINESTRING (-0.0983619 39.9384611, -0.098838 39.938121)",,,,
40778518,True,Carrer Sant Miquel,residential,False,63.632,,"LINESTRING (-0.0983619 39.9384611, -0.097972 39.9380427, -0.0979155 39.9380041)",,,,
668473284,False,Carrer Joan Pau II,residential,True,37.736,,"LINESTRING (-0.1009758 39.9382761, -0.1012536 39.9385403)",,,,
668473284,False,Carrer Joan Pau II,residential,False,37.736,,"LINESTRING (-0.1012536 39.9385403, -0.1009758 39.9382761)",,,,
40984932,True,Carrer Joan Pau II,residential,False,72.936,,"LINESTRING (-0.1012536 39.9385403, -0.1014044 39.938673, -0.1018937 39.9383737)",,,,
1013412355,False,Carrer Bayarri,residential,False,3.359,,"LINESTRING (-0.0998708 39.9391169, -0.0999101 39.9391191)",,,,
40984934,True,Carrer Mare de Déu de Gràcia,residential,False,66.971,,"LINESTRING (-0.0998708 39.9391169, -0.0997725 39.9391359, -0.0993708 39.939302, -0.0991829 39.9394007)",,,,
40778520,True,Carrer Infants,living_street,False,122.347,,"LINESTRING (-0.0987902 39.9396245, -0.0997782 39.9404225)",,,,
40984934,True,Carrer Mare de Déu de Gràcia,residential,False,49.702,,"LINESTRING (-0.0987902 39.9396245, -0.0983114 39.9398795)",,,,
40778517,True,Carrer Pare Espuig,living_street,False,72.604,,"LINESTRING (-0.0991829 39.9394007, -0.098691 39.9388677)",,,,
40984934,True,Carrer Mare de Déu de Gràcia,residential,False,41.716,,"LINESTRING (-0.0991829 39.9394007, -0.0987902 39.9396245)",,,,
40948280,False,Carrer Torre Motxa,living_street,True,62.066,,"LINESTRING (-0.1012861 39.9355783, -0.1017048 39.9360349)",,,,
589901568,True,Avinguda de la Murà,tertiary,False,34.747,2,"LINESTRING (-0.1012861 39.9355783, -0.1014322 39.9354731, -0.1014807 39.9354382, -0.1015832 39.9353644)",,,,
40984921,True,Calle Cerdeña,residential,False,58.784,,"LINESTRING (-0.0952306 39.939185, -0.09565 39.9395311, -0.0956999 39.9395723)",,,,
40984953,True,Plaça de l'Alguer,residential,False,32.386,,"LINESTRING (-0.0955065 39.9389848, -0.0952306 39.939185)",,,,
40984954,True,Calle l'Alguer,residential,False,59.152,,"LINESTRING (-0.0959758 39.9393766, -0.0959231 39.9393326, -0.0955065 39.9389848)",,,,
589639186,True,Avinguda Francesc Tàrrega,tertiary,False,29.306,2,"LINESTRING (-0.0959758 39.9393766, -0.0961611 39.9392451, -0.0962281 39.9391976)",,,,
40984924,True,Carrer Polo de Bernabé,residential,False,30.401,,"LINESTRING (-0.095439 39.941252, -0.0951774 39.9414378)",,,,
40984956,True,Carrer Mestre Joaquín Vidal,residential,False,86.522,,"LINESTRING (-0.0947574 39.9406755, -0.095439 39.941252)",,,,
40984875,True,Carrer Mares Plaça de Maig,residential,False,118.095,,"LINESTRING (-0.0947574 39.9406755, -0.0954668 39.9402033, -0.0951579 39.9399569)",,,,
40778529,True,Carrer Mestre Goterris,residential,False,32.733,,"LINESTRING (-0.0990678 39.9364654, -0.0987867 39.9366659)",,,,
47850384,False,Carrer Mossén Torres,residential,True,78.057,,"LINESTRING (-0.0990678 39.9364654, -0.0984705 39.9359334)",,,,
589681449,True,Carrer Benedito,residential,False,23.994,,"LINESTRING (-0.1007433 39.935684, -0.100874 39.9358751)",,,,
40985661,True,Carrer Secretari Cantavella,living_street,False,78.719,,"LINESTRING (-0.1002991 39.9350611, -0.1009622 39.9345685)",,,,
589681449,True,Carrer Benedito,residential,False,44.542,,"LINESTRING (-0.1002991 39.9350611, -0.1005381 39.9354173)",,,,
40753333,True,Carrer Furs de València,tertiary,False,17.673,1,"LINESTRING (-0.1009622 39.9345685, -0.1008558 39.9344321)",,,,
40985662,False,Carrer Traver,residential,False,52.439,,"LINESTRING (-0.0999566 39.9353026, -0.0994962 39.9356153)",,,,
40985662,False,Carrer Traver,residential,True,52.439,,"LINESTRING (-0.0994962 39.9356153, -0.0999566 39.9353026)",,,,
589681446,True,Carrer Borriana,residential,False,52.04,,"LINESTRING (-0.0994962 39.9356153, -0.0996248 39.9360039, -0.0996398 39.93607)",CV-2295,,,
47850364,True,Carrer Molí,residential,False,49.69,,"LINESTRING (-0.1017364 39.9339529, -0.1021357 39.9342784)",,,,
47850380,False,Carrer Carinyena,living_street,True,104.481,,"LINESTRING (-0.1017364 39.9339529, -0.1025503 39.9337097, -0.1026355 39.9336049, -0.1027364 39.9334807)",,,,
40753333,True,Carrer Furs de València,tertiary,False,97.829,1,"LINESTRING (-0.1008558 39.9344321, -0.1008056 39.9343645, -0.100464 39.9339043, -0.1003763 39.9337862, -0.1002882 39.9336675)",,,,
47850383,False,Carrer Carinyena,living_street,False,77.80600000000001,,"LINESTRING (-0.1008558 39.9344321, -0.1004693 39.9346952, -0.1001629 39.9348204, -0.1001186 39.9348356)",,,,destination
589681449,True,Carrer Benedito,residential,False,29.421,,"LINESTRING (-0.1001186 39.9348356, -0.1002991 39.9350611)",,,,
47850383,False,Carrer Carinyena,living_street,True,77.80600000000001,,"LINESTRING (-0.1001186 39.9348356, -0.1001629 39.9348204, -0.1004693 39.9346952, -0.1008558 39.9344321)",,,,destination
589681452,False,Carrer Carinyena,living_street,False,79.071,,"LINESTRING (-0.1001186 39.9348356, -0.0998406 39.9349324, -0.0997708 39.9349567, -0.099304 39.935173)",,,,destination
589681446,True,Carrer Borriana,residential,False,51.84,,"LINESTRING (-0.099304 39.935173, -0.0994962 39.9356153)",CV-2295,,,
589681452,False,Carrer Carinyena,living_street,True,79.071,,"LINESTRING (-0.099304 39.935173, -0.0997708 39.9349567, -0.0998406 39.9349324, -0.1001186 39.9348356)",,,,destination
691280285,False,Plaça Major,living_street,False,42.91,,"LINESTRING (-0.1004914 39.9369953, -0.1007371 39.9372463, -0.100785 39.9373083)",CV-2295,,,
47850384,False,Carrer Mossén Torres,residential,False,78.057,,"LINESTRING (-0.0984705 39.9359334, -0.0990678 39.9364654)",,,,
47850376,False,Calle Nules,residential,True,41.299,,"LINESTRING (-0.1050233 39.9339949, -0.1051596 39.9336385)",,,,
182186698,True,Carrer Sant Ramon,residential,False,66.801,,"LINESTRING (-0.1017285 39.9413274, -0.1012155 39.9408733)",,,,
21867617,True,Carrer Joan Baptista Llorens,residential,False,55.095,1,"LINESTRING (-0.1017285 39.9413274, -0.1012811 39.941603, -0.1012271 39.9416399)",,,,
40984900,True,Carrer Vázquez de Mella,residential,False,50.828,,"LINESTRING (-0.1012155 39.9408733, -0.100758 39.9411664)",,,,
376713103,True,Carrer Constitució,residential,False,68.783,2,"LINESTRING (-0.0995094 39.9328112, -0.0994414 39.9328666, -0.0989928 39.9332861)",,,,
376713190,True,,tertiary,False,15.126999999999999,1,"LINESTRING (-0.0995094 39.9328112, -0.0995242 39.932827, -0.0995448 39.9328383, -0.099569 39.932844, -0.0995943 39.9328435, -0.0996181 39.9328368, -0.0996379 39.9328247, -0.0996516 39.9328083)",,roundabout,,
"[376713137, 668452386]",False,Avinguda del Cedre,"['unclassified', 'residential']",True,108.122,,"LINESTRING (-0.0959944 39.9337373, -0.0954502 39.9343177, -0.0956242 39.9345239, -0.0956327 39.9345339)",,,,
376713097,False,Avinguda França,tertiary,False,16.957,2,"LINESTRING (-0.0959427 39.934508, -0.0960608 39.9343853)",,,,
529022302,True,Avinguda França,tertiary,False,13.319,1,"LINESTRING (-0.0959427 39.934508, -0.095804 39.9345631)",,,,
529022303,True,Camino de Sedre,residential,False,9.088,1,"LINESTRING (-0.0956327 39.9345339, -0.0956824 39.9346062)",,,,
"[376713137, 668452386]",False,Avinguda del Cedre,"['residential', 'unclassified']",False,108.12200000000001,,"LINESTRING (-0.0956327 39.9345339, -0.0956242 39.9345239, -0.0954502 39.9343177, -0.0959944 39.9337373)",,,,
376713159,True,,tertiary,False,7.195,1,"LINESTRING (-0.095804 39.9345631, -0.0957208 39.9345739)",,roundabout,,
376713159,True,,tertiary,False,11.633,1,"LINESTRING (-0.0956824 39.9346062, -0.0956719 39.9346579, -0.0957036 39.9347042)",,roundabout,,
376713095,True,Avinguda França,tertiary,False,13.506,1,"LINESTRING (-0.0958833 39.9346206, -0.0959427 39.934508)",,,,
376713159,True,,tertiary,False,9.634,1,"LINESTRING (-0.0958833 39.9346206, -0.0958537 39.9345837, -0.095804 39.9345631)",,roundabout,,
376713096,True,Avinguda França,tertiary,False,14.016,1,"LINESTRING (-0.0957036 39.9347042, -0.0956458 39.9348222)",,,,
376713159,True,,tertiary,False,6.463,1,"LINESTRING (-0.0957036 39.9347042, -0.0957731 39.9347274)",,roundabout,,
376713159,True,,tertiary,False,0.64,1,"LINESTRING (-0.0957731 39.9347274, -0.0957806 39.9347275)",,roundabout,,
40753225,False,Avinguda França,tertiary,True,65.522,2,"LINESTRING (-0.0956458 39.9348222, -0.0951955 39.9352997)",,,,
958611330,True,Avinguda França,tertiary,False,15.13,1,"LINESTRING (-0.0956458 39.9348222, -0.0957731 39.9347274)",,,,
1013125609,False,Carrer Cardenal Tarancón,residential,False,16.32,,"LINESTRING (-0.103122 39.9337419, -0.1030232 39.933695, -0.1029482 39.9336992)",,,,
40753417,True,Carrer Comte Albay,living_street,False,38.583,,"LINESTRING (-0.1009363 39.9374404, -0.1011779 39.9377338)",CV-2295,,,
691280285,False,Plaça Major,living_street,True,19.549,,"LINESTRING (-0.1009363 39.9374404, -0.100785 39.9373083)",CV-2295,,,
47850380,False,Carrer Carinyena,living_street,False,104.481,,"LINESTRING (-0.1027364 39.9334807, -0.1026355 39.9336049, -0.1025503 39.9337097, -0.1017364 39.9339529)",,,,
631638580,True,Carrer Cardenal Tarancón,residential,False,30.273000000000003,1,"LINESTRING (-0.1027364 39.9334807, -0.1028686 39.9336181, -0.1029482 39.9336992)",,,,
40778457,True,Carrer Creus Velles,residential,False,37.662,,"LINESTRING (-0.1029356 39.9386881, -0.1026156 39.9384546)",,,,
689278839,False,Plaça Betxí,residential,True,31.83,,"LINESTRING (-0.1054134 39.9374037, -0.1056761 39.9372003)",,,,
696325086,True,Plaça Dos de Maig,residential,False,52.387,,"LINESTRING (-0.1002938 39.9408577, -0.100758 39.9411664)",,,30,
