osmid,oneway,highway,reversed,length,name,maxspeed,junction,geometry,lanes
422086685,False,residential,False,150.476,دانشور,30,,"LINESTRING (46.2995736 38.0721646, 46.3012489 38.0718614)",
422086705,False,residential,False,68.579,کوچه سیدزاده,30,,"LINESTRING (46.3029954 38.0722416, 46.3029691 38.0721707, 46.3027757 38.0716496)",
422086691,False,residential,True,114.468,بابک,30,,"LINESTRING (46.3007989 38.072416, 46.2995289 38.0726613)",
422086681,False,residential,False,47.61,نارنجستان,30,,"LINESTRING (46.3007989 38.072416, 46.30089 38.0727572, 46.3009108 38.072835)",
"[422086698, 422086691]",False,residential,"[False, True]",208.545,"['بابک', 'ادراکی']",30,,"LINESTRING (46.3007989 38.072416, 46.3020015 38.072211, 46.3019483 38.0720613, 46.3019233 38.0719535, 46.3019141 38.0718859, 46.3018934 38.0718041, 46.3018184 38.0715085, 46.3017714 38.0713232)",
175898554,True,residential,False,6.276,دل حامد,30,,"LINESTRING (46.2995289 38.0726613, 46.2995315 38.0726049)",
422086691,False,residential,False,114.468,بابک,30,,"LINESTRING (46.2995289 38.0726613, 46.3007989 38.072416)",
175162377,True,primary,False,194.045,امام خمینی,50,,"LINESTRING (46.3009108 38.072835, 46.3022654 38.0724534, 46.3024695 38.0723959, 46.3029954 38.0722416)",3
422086681,False,residential,True,47.61,نارنجستان,30,,"LINESTRING (46.3009108 38.072835, 46.30089 38.0727572, 46.3007989 38.072416)",
422278853,False,residential,True,35.16,وحدت,30,,"LINESTRING (46.3002006 38.0693907, 46.2998025 38.0694326)",
175898554,True,residential,False,3.904,دل حامد,30,,"LINESTRING (46.2998025 38.0694326, 46.299806 38.0693976)",
422278853,False,residential,False,35.16,وحدت,30,,"LINESTRING (46.2998025 38.0694326, 46.3002006 38.0693907)",
422278902,False,residential,False,101.913,ساسانی,30,,"LINESTRING (46.3008381 38.0694896, 46.301173 38.0694557, 46.3011951 38.0694599, 46.3012092 38.0694775, 46.3012385 38.0696086, 46.3012688 38.0696301, 46.3012858 38.0696636, 46.3013907 38.0700659)",
422278854,False,residential,True,30.372,محله,30,,"LINESTRING (46.3030377 38.0696048, 46.3030551 38.0698776)",
422278857,False,residential,False,30.461,بن‌بست بهستان,30,,"LINESTRING (46.3005264 38.0698168, 46.3005644 38.0700891)",
175898547,False,residential,True,23.724,صدر,30,,"LINESTRING (46.3030551 38.0698776, 46.3027848 38.069893)",
422278854,False,residential,False,30.372,محله,30,,"LINESTRING (46.3030551 38.0698776, 46.3030377 38.0696048)",
422278871,False,residential,True,18.448,محله,30,,"LINESTRING (46.3030551 38.0698776, 46.3030745 38.0700428)",
175898547,False,residential,False,23.724,صدر,30,,"LINESTRING (46.3027848 38.069893, 46.3030551 38.0698776)",
175898547,False,residential,True,42.08,صدر,30,,"LINESTRING (46.3027848 38.069893, 46.3023056 38.0699228)",
422278889,False,residential,True,33.111999999999995,,30,,"LINESTRING (46.3027848 38.069893, 46.3028086 38.0701177, 46.3028101 38.0701231, 46.3028166 38.0701251, 46.3028932 38.0701142)",
175898547,False,residential,False,42.08,صدر,30,,"LINESTRING (46.3023056 38.0699228, 46.3027848 38.069893)",
175898547,False,residential,True,30.003999999999998,صدر,30,,"LINESTRING (46.3023056 38.0699228, 46.3021915 38.0699426, 46.3020857 38.0699662, 46.3019738 38.0699901)",
422278841,False,residential,False,14.514,بن‌بست مهستان,30,,"LINESTRING (46.3007569 38.0699506, 46.3007718 38.0700806)",
422278871,False,residential,False,18.448,محله,30,,"LINESTRING (46.3030745 38.0700428, 46.3030551 38.0698776)",
175898547,False,residential,False,13.346,صدر,30,,"LINESTRING (46.3007718 38.0700806, 46.3009242 38.0700838)",
175898547,False,residential,True,18.18,صدر,30,,"LINESTRING (46.3007718 38.0700806, 46.3005644 38.0700891)",
422278841,False,residential,True,14.514,بن‌بست مهستان,30,,"LINESTRING (46.3007718 38.0700806, 46.3007569 38.0699506)",
175898547,False,residential,False,18.18,صدر,30,,"LINESTRING (46.3005644 38.0700891, 46.3007718 38.0700806)",
175898547,False,residential,True,14.665,صدر,30,,"LINESTRING (46.3005644 38.0700891, 46.3003992 38.070111)",
422278857,False,residential,True,30.461,بن‌بست بهستان,30,,"LINESTRING (46.3005644 38.0700891, 46.3005264 38.0698168)",
422278889,False,residential,False,33.111999999999995,,30,,"LINESTRING (46.3028932 38.0701142, 46.3028166 38.0701251, 46.3028101 38.0701231, 46.3028086 38.0701177, 46.3027848 38.069893)",
422086698,False,residential,False,17.574,ادراکی,30,,"LINESTRING (46.3016339 38.0709378, 46.301688 38.07109)",
422086698,False,residential,True,16.895,ادراکی,30,,"LINESTRING (46.3016339 38.0709378, 46.3015851 38.0707908)",
422278824,False,residential,True,25.766,ادراکی سوم,30,,"LINESTRING (46.3016339 38.0709378, 46.301349 38.070996)",
422278824,False,residential,False,25.766,ادراکی سوم,30,,"LINESTRING (46.301349 38.070996, 46.3016339 38.0709378)",
422086698,False,residential,False,26.939,ادراکی,30,,"LINESTRING (46.301688 38.07109, 46.3017714 38.0713232)",
422086698,False,residential,True,17.574,ادراکی,30,,"LINESTRING (46.301688 38.07109, 46.3016339 38.0709378)",
422278870,False,residential,True,26.336,ادراکی دوم,30,,"LINESTRING (46.301688 38.07109, 46.3013944 38.0711417)",
422278870,False,residential,False,26.336,ادراکی دوم,30,,"LINESTRING (46.3013944 38.0711417, 46.301688 38.07109)",
422086698,False,residential,True,26.939,ادراکی,30,,"LINESTRING (46.3017714 38.0713232, 46.301688 38.07109)",
422278834,False,residential,True,33.406,ادراکی اول,30,,"LINESTRING (46.3017714 38.0713232, 46.3013981 38.0713856)",
"[422086698, 422086691]",False,residential,"[False, True]",208.54500000000002,"['ادراکی', 'بابک']",30,,"LINESTRING (46.3017714 38.0713232, 46.3018184 38.0715085, 46.3018934 38.0718041, 46.3019141 38.0718859, 46.3019233 38.0719535, 46.3019483 38.0720613, 46.3020015 38.072211, 46.3007989 38.072416)",
422278834,False,residential,False,33.406,ادراکی اول,30,,"LINESTRING (46.3013981 38.0713856, 46.3017714 38.0713232)",
422086705,False,residential,False,74.07,کوچه سیدزاده,30,,"LINESTRING (46.3027757 38.0716496, 46.3026612 38.0713412, 46.3025384 38.0710102)",
422086705,False,residential,True,68.579,کوچه سیدزاده,30,,"LINESTRING (46.3027757 38.0716496, 46.3029691 38.0721707, 46.3029954 38.0722416)",
422278873,False,residential,True,66.126,ادراکی,30,,"LINESTRING (46.3027757 38.0716496, 46.3022203 38.0717478, 46.3020381 38.0717779)",
422278869,False,residential,True,59.872,پور نقی,30,,"LINESTRING (46.3035203 38.0754993, 46.3028805 38.0756897)",
422278822,False,residential,True,28.453,,30,,"LINESTRING (46.301502 38.0756865, 46.301537 38.0759409)",
431206237,False,residential,False,9.718,صاحب جم,30,,"LINESTRING (46.301502 38.0756865, 46.3013929 38.0756703)",
431206237,False,residential,True,74.161,صاحب جم,30,,"LINESTRING (46.301502 38.0756865, 46.3020098 38.0757561, 46.3023416 38.0757572)",
422278893,False,residential,True,18.968,,30,,"LINESTRING (46.3023416 38.0757572, 46.3024059 38.0759201)",
431206237,False,residential,False,74.161,صاحب جم,30,,"LINESTRING (46.3023416 38.0757572, 46.3020098 38.0757561, 46.301502 38.0756865)",
431206237,False,residential,True,31.183,صاحب جم,30,,"LINESTRING (46.3023416 38.0757572, 46.3026136 38.075758, 46.3026961 38.0757446)",
422278886,False,residential,False,29.613,,30,,"LINESTRING (46.3024059 38.0759201, 46.3020789 38.0759884)",
422278893,False,residential,False,18.968,,30,,"LINESTRING (46.3024059 38.0759201, 46.3023416 38.0757572)",
422278893,False,residential,True,28.461,,30,,"LINESTRING (46.3024059 38.0759201, 46.3024965 38.0760152, 46.3026665 38.0759855)",
422278822,False,residential,False,28.453,,30,,"LINESTRING (46.301537 38.0759409, 46.301502 38.0756865)",
422278893,False,residential,False,28.461,,30,,"LINESTRING (46.3026665 38.0759855, 46.3024965 38.0760152, 46.3024059 38.0759201)",
422278851,False,residential,True,11.253,,30,,"LINESTRING (46.3020789 38.0759884, 46.3021225 38.0760836)",
422278886,False,residential,False,9.048,,30,,"LINESTRING (46.3020789 38.0759884, 46.301979 38.0760093)",
422278886,False,residential,True,29.613,,30,,"LINESTRING (46.3020789 38.0759884, 46.3024059 38.0759201)",
422278886,False,residential,True,9.048,,30,,"LINESTRING (46.301979 38.0760093, 46.3020789 38.0759884)",
422278851,False,residential,False,11.253,,30,,"LINESTRING (46.3021225 38.0760836, 46.3020789 38.0759884)",
421588337,False,residential,False,42.723,,30,,"LINESTRING (46.2979377 38.0761609, 46.298041 38.0762817, 46.2983356 38.0762256)",
422278904,False,residential,True,107.40799999999999,حاج عبدالعظیم,30,,"LINESTRING (46.3023227 38.0765973, 46.3023539 38.0766858, 46.3023992 38.0766709, 46.3025277 38.0769594, 46.3023652 38.077007, 46.3024864 38.0773885)",
422278874,False,residential,True,40.805,,30,,"LINESTRING (46.2975599 38.0766159, 46.297912 38.0768564)",
422278821,True,residential,False,96.789,کوی دانشسرا,30,,"LINESTRING (46.3013982 38.0766859, 46.3017428 38.077513)",
422278908,False,residential,False,115.031,قائم,30,,"LINESTRING (46.3013982 38.0766859, 46.3012735 38.0767156, 46.3010392 38.0762537, 46.3008345 38.0758501)",
422278908,False,residential,True,177.352,قائم,30,,"LINESTRING (46.3013982 38.0766859, 46.3017684 38.0766234, 46.3021386 38.0765639, 46.3022965 38.0765322, 46.302608 38.0764658, 46.3028677 38.0763974, 46.3033484 38.0762629)",
422278878,False,residential,True,61.315,موزع,30,,"LINESTRING (46.303151 38.0768077, 46.3030301 38.0768375, 46.3031565 38.0772781)",
421588336,False,residential,False,4.024,,30,,"LINESTRING (46.297912 38.0768564, 46.2979487 38.0768346)",
421588336,False,residential,True,22.306,,30,,"LINESTRING (46.297912 38.0768564, 46.2977061 38.0769746)",
422278874,False,residential,False,40.805,,30,,"LINESTRING (46.297912 38.0768564, 46.2975599 38.0766159)",
422278895,False,residential,True,36.997,,30,,"LINESTRING (46.297912 38.0768564, 46.2979415 38.0770352, 46.2980057 38.0770323, 46.2980208 38.0771334)",
421588336,False,residential,False,22.306,,30,,"LINESTRING (46.2977061 38.0769746, 46.297912 38.0768564)",
422278858,False,residential,False,44.923,,30,,"LINESTRING (46.2977061 38.0769746, 46.2977488 38.0773772)",
421588336,False,residential,True,24.432000000000002,,30,,"LINESTRING (46.2977061 38.0769746, 46.2976073 38.0770302, 46.297481 38.0771045)",
422278895,False,residential,False,36.997,,30,,"LINESTRING (46.2980208 38.0771334, 46.2980057 38.0770323, 46.2979415 38.0770352, 46.297912 38.0768564)",
422278878,False,residential,False,61.315,موزع,30,,"LINESTRING (46.3031565 38.0772781, 46.3030301 38.0768375, 46.303151 38.0768077)",
422278858,False,residential,True,44.923,,30,,"LINESTRING (46.2977488 38.0773772, 46.2977061 38.0769746)",
173699566,True,secondary,False,59.925,دانشسرا,,,"LINESTRING (46.3024864 38.0773885, 46.3031565 38.0772781)",
422278904,False,residential,False,107.40799999999999,حاج عبدالعظیم,30,,"LINESTRING (46.3024864 38.0773885, 46.3023652 38.077007, 46.3025277 38.0769594, 46.3023992 38.0766709, 46.3023539 38.0766858, 46.3023227 38.0765973)",
173699566,True,secondary,False,66.543,دانشسرا,,,"LINESTRING (46.3017428 38.077513, 46.3024864 38.0773885)",
791666419,False,residential,True,34.305,کوچه حیدرزاده,30,,"LINESTRING (46.2956757 38.0728392, 46.2955692 38.0731361)",
886373869,False,residential,True,15.379,,30,,"LINESTRING (46.2923142 38.0729858, 46.292259 38.0731171)",
886373869,False,residential,False,15.379,,30,,"LINESTRING (46.292259 38.0731171, 46.2923142 38.0729858)",
299758433,True,tertiary,False,46.6,خیابان استاد میر علی تبریزی,,,"LINESTRING (46.3029977 38.0746878, 46.3030353 38.0747404, 46.3032584 38.0750532)",
499251618,False,residential,False,97.042,,30,,"LINESTRING (46.3029977 38.0746878, 46.3036342 38.0744775, 46.3036342 38.0743803, 46.3035309 38.0741629)",
499251618,False,residential,True,97.042,,30,,"LINESTRING (46.3035309 38.0741629, 46.3036342 38.0743803, 46.3036342 38.0744775, 46.3029977 38.0746878)",
299758433,True,tertiary,False,23.166,خیابان استاد میر علی تبریزی,,,"LINESTRING (46.3028247 38.0744455, 46.3029544 38.0746271)",
499252335,False,residential,False,49.578,,30,,"LINESTRING (46.3028247 38.0744455, 46.3033431 38.0742659)",
499252335,False,residential,True,49.578,,30,,"LINESTRING (46.3033431 38.0742659, 46.3028247 38.0744455)",
299758433,True,tertiary,False,7.741,خیابان استاد میر علی تبریزی,,,"LINESTRING (46.3029544 38.0746271, 46.3029977 38.0746878)",
499487316,False,residential,False,103.388,محمد قلی,30,,"LINESTRING (46.3029544 38.0746271, 46.301811 38.0748602)",
499487316,False,residential,True,103.388,محمد قلی,30,,"LINESTRING (46.301811 38.0748602, 46.3029544 38.0746271)",
776215476,False,residential,False,65.914,محمد قلی,30,,"LINESTRING (46.3011616 38.0751629, 46.3004537 38.075365)",
776215476,False,residential,True,29.279,محمد قلی,30,,"LINESTRING (46.3001536 38.0754813, 46.3004537 38.075365)",
"[513670664, 513670665]",False,residential,False,72.991,عزب دفتریلر دوم,30,,"LINESTRING (46.2942682 38.0704232, 46.2936346 38.07048, 46.293604 38.0703275)",
578748291,True,residential,False,56.757,کوی نوبر,30,,"LINESTRING (46.2942682 38.0704232, 46.2941988 38.0705562, 46.2941277 38.0706907, 46.294076 38.0708066, 46.2940394 38.0709004)",
422086683,False,residential,False,85.502,نوبر,30,,"LINESTRING (46.2976132 38.0702868, 46.2966381 38.0703313)",
421588340,False,residential,False,54.819,,30,,"LINESTRING (46.2974343 38.0753827, 46.2980393 38.0752553)",
421588342,False,residential,False,61.626,,30,,"LINESTRING (46.2974343 38.0753827, 46.297775 38.0758677)",
421588342,False,residential,True,93.121,,30,,"LINESTRING (46.2974343 38.0753827, 46.2969597 38.0746332)",
173699564,True,primary,False,7.989,ارتش شمالی,50,,"LINESTRING (46.2963241 38.075472, 46.2963273 38.0755438)",4
647407998,False,residential,False,58.94500000000001,قدس,,,"LINESTRING (46.2963241 38.075472, 46.2966876 38.0752921, 46.2967084 38.0753202, 46.2968998 38.0752676)",
647407998,False,residential,True,58.94500000000001,قدس,,,"LINESTRING (46.2968998 38.0752676, 46.2967084 38.0753202, 46.2966876 38.0752921, 46.2963241 38.075472)",
206969276,False,secondary,False,58.362,شهید مدرس,,,"LINESTRING (46.3026437 38.0752565, 46.3032584 38.0750532)",
206969276,False,secondary,True,118.762,شهید مدرس,,,"LINESTRING (46.3026437 38.0752565, 46.3013929 38.0756703)",
724479524,False,residential,True,52.518,کوچه پورنقی,30,,"LINESTRING (46.3026437 38.0752565, 46.3027409 38.0754667, 46.3028805 38.0756897)",
422278869,False,residential,False,59.872,پور نقی,30,,"LINESTRING (46.3028805 38.0756897, 46.3035203 38.0754993)",
422278869,False,residential,True,17.257,پور نقی,30,,"LINESTRING (46.3028805 38.0756897, 46.3026961 38.0757446)",
724479524,False,residential,False,52.518,کوچه پورنقی,30,,"LINESTRING (46.3028805 38.0756897, 46.3027409 38.0754667, 46.3026437 38.0752565)",
173699563,True,primary,False,198.945,,,,"LINESTRING (46.2969238 38.0778851, 46.2969852 38.0779054, 46.2970767 38.0779181, 46.2972468 38.0779138, 46.2987186 38.0777852, 46.2991782 38.0777456)",
173699572,True,primary,False,42.379,,,,"LINESTRING (46.2969505 38.0780538, 46.2968753 38.078061, 46.2964699 38.0781)",
738854457,True,primary_link,False,25.639000000000003,,,,"LINESTRING (46.2969505 38.0780538, 46.2969045 38.0780409, 46.2968699 38.0780138, 46.2968534 38.0779776, 46.2968581 38.0779394, 46.2968832 38.0779064, 46.2969238 38.0778851)",
746854555,False,primary,False,79.131,ارتش جنوبی,50,,"LINESTRING (46.2967113 38.069622, 46.2966381 38.0703313)",6
422086682,False,residential,True,69.558,سینا,30,,"LINESTRING (46.3004476 38.0708098, 46.299671 38.0709422)",
420101196,False,primary,True,26.381,امام خمینی,50,,"LINESTRING (46.2973124 38.073849, 46.2970295 38.0739308)",
1107945618,True,residential,False,50.528,حاج هاشم,30,,"LINESTRING (46.2973124 38.073849, 46.2975249 38.0742715)",
420101196,False,primary,False,20.72,امام خمینی,50,,"LINESTRING (46.2973124 38.073849, 46.2973635 38.0738342, 46.2975357 38.0737872)",
1143701232,False,residential,False,66.447,,,,"LINESTRING (46.299195 38.0752059, 46.2996691 38.0748992, 46.2996865 38.0748855, 46.2997026 38.0748697, 46.2997563 38.0748079)",
"[1107945617, 1107945618]",True,residential,False,118.299,حاج هاشم,30,,"LINESTRING (46.2975249 38.0742715, 46.2975717 38.0743645, 46.2980393 38.0752553)",
1195399823,False,residential,True,70.604,,,,"LINESTRING (46.2975249 38.0742715, 46.2977144 38.0742215, 46.2977372 38.074203, 46.2977399 38.074175, 46.2977345 38.0741111, 46.2975357 38.0737872)",
420101196,False,primary,False,50.34,امام خمینی,50,,"LINESTRING (46.2975357 38.0737872, 46.2976421 38.0737582, 46.2980791 38.073639)",
420101196,False,primary,True,20.72,امام خمینی,50,,"LINESTRING (46.2975357 38.0737872, 46.2973635 38.0738342, 46.2973124 38.073849)",
1195399823,False,residential,False,70.604,,,,"LINESTRING (46.2975357 38.0737872, 46.2977345 38.0741111, 46.2977399 38.074175, 46.2977372 38.074203, 46.2977144 38.0742215, 46.2975249 38.0742715)",
422278873,False,residential,False,66.126,ادراکی,30,,"LINESTRING (46.3020381 38.0717779, 46.3022203 38.0717478, 46.3027757 38.0716496)",
421603709,False,residential,False,49.074,بهرمان,30,,"LINESTRING (46.2947761 38.0745809, 46.2950257 38.0746779, 46.2951518 38.0747392, 46.2952602 38.0748013)",
