osmid,oneway,highway,reversed,length,geometry,lanes,name,bridge,maxspeed,junction
"[725176210, 725176207]",False,residential,False,124.399,"LINESTRING (59.1793399 33.7355021, 59.1788996 33.735203, 59.1782981 33.7347943)",,"['سیمانشهر ۲', 'پیروزی ۱/۱']",,,
464198574,False,tertiary,False,47.088,"LINESTRING (59.1782981 33.7347943, 59.1779583 33.7351097)",,خیابان پیروزی,,,
464198574,False,tertiary,True,77.639,"LINESTRING (59.1782981 33.7347943, 59.1788584 33.7342743)",,خیابان پیروزی,,,
"[725176210, 725176207]",False,residential,True,124.399,"LINESTRING (59.1782981 33.7347943, 59.1788996 33.735203, 59.1793399 33.7355021)",,"['سیمانشهر ۲', 'پیروزی ۱/۱']",,,
722668286,True,secondary,False,65.039,"LINESTRING (59.1790815 33.7360447, 59.1791534 33.7358462, 59.1792887 33.7355849, 59.1793399 33.7355021)",,بلوار سیمان شهر,,,
"[725176208, 725176209]",False,residential,False,143.701,"LINESTRING (59.1790815 33.7360447, 59.1784805 33.7357034, 59.1780047 33.7354292, 59.1777938 33.7353217)",,"['پیروزی ۱/۳', 'سیمانشهر ۴']",,,
464198574,False,tertiary,False,21.71,"LINESTRING (59.1777938 33.7353217, 59.1776666 33.7354858)",,خیابان پیروزی,,,
464198574,False,tertiary,True,28.055,"LINESTRING (59.1777938 33.7353217, 59.1779583 33.7351097)",,خیابان پیروزی,,,
"[725176208, 725176209]",False,residential,True,143.701,"LINESTRING (59.1777938 33.7353217, 59.1780047 33.7354292, 59.1784805 33.7357034, 59.1790815 33.7360447)",,"['پیروزی ۱/۳', 'سیمانشهر ۴']",,,
198629528,True,secondary,False,87.929,"LINESTRING (59.1788471 33.7374243, 59.1786529 33.7381984)",,بلوار سیمان شهر,,,
"[725176211, 1161775511]",False,residential,False,144.47500000000002,"LINESTRING (59.1788471 33.7374243, 59.1792766 33.7375698, 59.1795677 33.7377326, 59.1800299 33.7372437)",,سیمانشهر ۵,,,
725252359,False,residential,False,64.098,"LINESTRING (59.1845837 33.7322396, 59.1841592 33.7317839)",,جوان ۹,,,
725252359,False,residential,True,64.098,"LINESTRING (59.1841592 33.7317839, 59.1845837 33.7322396)",,جوان ۹,,,
725252370,False,residential,False,43.413,"LINESTRING (59.1841592 33.7317839, 59.1844743 33.7316504, 59.1845824 33.7316158)",,خیابان جوان,,30,
725252370,False,residential,True,121.30499999999999,"LINESTRING (59.1841592 33.7317839, 59.1841245 33.7317986, 59.183048 33.7323634)",,خیابان جوان,,30,
725252360,False,residential,False,56.162,"LINESTRING (59.1845824 33.7316158, 59.184901 33.7320458)",,جوان ۷,,,
725252370,False,residential,False,25.587,"LINESTRING (59.1845824 33.7316158, 59.1848406 33.7315331)",,خیابان جوان,,30,
725252370,False,residential,True,43.413,"LINESTRING (59.1845824 33.7316158, 59.1844743 33.7316504, 59.1841592 33.7317839)",,خیابان جوان,,30,
725252360,False,residential,True,56.162,"LINESTRING (59.184901 33.7320458, 59.1845824 33.7316158)",,جوان ۷,,,
725252367,False,residential,False,75.123,"LINESTRING (59.1811036 33.7347146, 59.1805747 33.7342018)",,بسیج ۹,,,
725252367,False,residential,True,75.123,"LINESTRING (59.1805747 33.7342018, 59.1811036 33.7347146)",,بسیج ۹,,,
1200809652,True,secondary,False,89.739,"LINESTRING (59.1805747 33.7342018, 59.1799843 33.7348423)",,بلوار بسیج,,,
725252369,False,residential,False,41.028,"LINESTRING (59.183048 33.7323634, 59.1833073 33.7326628)",,جوان ۱۱,,,
725252370,False,residential,False,121.30499999999999,"LINESTRING (59.183048 33.7323634, 59.1841245 33.7317986, 59.1841592 33.7317839)",,خیابان جوان,,30,
"[725252370, 464198447]",False,residential,True,52.522999999999996,"LINESTRING (59.183048 33.7323634, 59.1827142 33.7325386, 59.1825743 33.7326236)",,"['بصیرت ۱', 'خیابان جوان']",,30,
725252369,False,residential,True,41.028,"LINESTRING (59.1833073 33.7326628, 59.183048 33.7323634)",,جوان ۱۱,,,
725252374,False,residential,True,47.09,"LINESTRING (59.1842952 33.7332851, 59.1839398 33.7335884)",,بصیرت 7,,,
725252391,False,residential,True,46.059,"LINESTRING (59.1847381 33.7341625, 59.1844064 33.7338535)",,,,,
478936405,True,secondary,False,50.474,"LINESTRING (59.1845082 33.7302676, 59.184069 33.7305371)",,بلوار بسیج,,,
725279276,False,tertiary,True,16.026,"LINESTRING (59.1845082 33.7302676, 59.1843968 33.7301572)",,,,,
198629869,False,residential,True,146.438,"LINESTRING (59.1779433 33.7298684, 59.1779608 33.7300218, 59.1779155 33.7301592, 59.177831 33.7303242, 59.1777751 33.7304214, 59.1773946 33.7310829)",,,,30,
734258503,True,residential,False,29.062,"LINESTRING (59.1779433 33.7298684, 59.1779257 33.7297149, 59.1778634 33.7296211)",,,,30,
464198570,True,tertiary,False,37.079,"LINESTRING (59.1789582 33.7384907, 59.1787845 33.7383933, 59.1786266 33.7383032)",,بلوار سرداران شهید,,,
478936401,True,secondary,False,105.774,"LINESTRING (59.1750035 33.7306054, 59.1757706 33.731311)",,بلوار چمران,,,
831736382,False,secondary_link,True,10.439,"LINESTRING (59.1750035 33.7306054, 59.1749243 33.7306723)",,,,,
831736382,False,secondary_link,False,10.439,"LINESTRING (59.1749243 33.7306723, 59.1750035 33.7306054)",,,,,
464198461,False,residential,False,46.714,"LINESTRING (59.179552 33.7359376, 59.1799602 33.7361851)",,سیمان شهر ۱,,30,
714409911,True,secondary,False,34.178,"LINESTRING (59.1781635 33.7298001, 59.1779958 33.7296928, 59.1778634 33.7296211)",,بلوار شهید کاوه,,,
714409912,True,primary,False,21.003,"LINESTRING (59.1781635 33.7298001, 59.1781905 33.7297404, 59.1782639 33.7296312)",,میدان ولی عصر,,,roundabout
714409912,True,primary,False,39.513,"LINESTRING (59.1786998 33.7297285, 59.1786957 33.7298007, 59.1786689 33.729897, 59.1786171 33.7299731, 59.178537 33.7300433)",,میدان ولی عصر,,,roundabout
714409909,True,primary,False,235.057,"LINESTRING (59.1782687 33.7304793, 59.1782015 33.7305884, 59.1775335 33.7316532, 59.1772499 33.7321498, 59.1771157 33.7323629)",2,بلوار امام رضا (ع),,,
714409914,True,residential,False,205.512,"LINESTRING (59.1782687 33.7304793, 59.1782364 33.7308025, 59.1777134 33.7317035, 59.1776091 33.731886, 59.1774908 33.7321919)",,,,,
"[724081764, 464198454]",False,residential,"[False, True]",117.65,"LINESTRING (59.1822798 33.7344241, 59.1826043 33.7349702, 59.1821756 33.735243)",,"['ابوطالب ۳', 'فدک ۵']",,30,
1002877240,False,residential,True,40.706,"LINESTRING (59.1840309 33.7332101, 59.1838485 33.7333652, 59.183744 33.7334864)",,بصیرت 5,,,
725252365,False,residential,False,43.625,"LINESTRING (59.183744 33.7334864, 59.1833239 33.7333079)",,خیابان بصیرت,,30,
725252365,False,residential,True,21.365,"LINESTRING (59.183744 33.7334864, 59.1839398 33.7335884)",,خیابان بصیرت,,30,
1002877240,False,residential,False,40.706,"LINESTRING (59.183744 33.7334864, 59.1838485 33.7333652, 59.1840309 33.7332101)",,بصیرت 5,,,
1161775510,False,residential,False,67.722,"LINESTRING (59.1806862 33.737514, 59.1800299 33.7372437)",,,,,
723722417,False,residential,False,42.78,"LINESTRING (59.1767944 33.7344238, 59.1764239 33.7341934)",,پروفسور للهی ۱,,30,
723722417,False,residential,True,11.548,"LINESTRING (59.1767944 33.7344238, 59.1768944 33.734486)",,پروفسور للهی ۱,,30,
1161776297,False,residential,True,39.752,"LINESTRING (59.1767944 33.7344238, 59.1765153 33.7346957)",,,,,
1161776297,False,residential,False,39.752,"LINESTRING (59.1765153 33.7346957, 59.1767944 33.7344238)",,,,,
464198266,False,residential,False,15.784,"LINESTRING (59.1752525 33.7346881, 59.175336 33.7345643)",,شهید چدانی,,30,
464198266,False,residential,True,43.261,"LINESTRING (59.1752525 33.7346881, 59.1750236 33.7350274)",,شهید چدانی,,30,
1189786538,False,residential,True,32.356,"LINESTRING (59.1752525 33.7346881, 59.1755412 33.7348525)",,,,,
1189786538,False,residential,False,32.356,"LINESTRING (59.1755412 33.7348525, 59.1752525 33.7346881)",,,,,
198629880,True,primary,False,183.31400000000002,"LINESTRING (59.1755412 33.7348525, 59.1757955 33.7344625, 59.1760075 33.7341376, 59.176421 33.7333764)",2,جاده سنتو,,,
1196717922,False,residential,False,47.513,"LINESTRING (59.1751842 33.7311469, 59.174873 33.7314869)",,چمران 1,,,
1196717922,False,residential,True,18.402,"LINESTRING (59.1751842 33.7311469, 59.1753047 33.7310152)",,چمران 1,,,
464198267,False,residential,False,187.862,"LINESTRING (59.174873 33.7314869, 59.176393 33.7326078)",,خیابان شهید حافظی,,30,
464198267,False,residential,True,7.867,"LINESTRING (59.174873 33.7314869, 59.1748093 33.73144)",,خیابان شهید حافظی,,30,
1196717922,False,residential,True,47.513,"LINESTRING (59.174873 33.7314869, 59.1751842 33.7311469)",,چمران 1,,,
726876121,True,secondary,False,51.878,"LINESTRING (59.1753047 33.7310152, 59.1749243 33.7306723)",,بلوار چمران,,,
1196717922,False,residential,False,18.402,"LINESTRING (59.1753047 33.7310152, 59.1751842 33.7311469)",,چمران 1,,,
1206768917,True,secondary,False,4.357,"LINESTRING (59.1821723 33.7324468, 59.1821256 33.7324416)",,,,,roundabout
1200809652,True,secondary,False,129.48499999999999,"LINESTRING (59.1821256 33.7324416, 59.1821063 33.7324621, 59.1813663 33.7333431, 59.1813196 33.7333937)",,بلوار بسیج,,,
1206768917,True,secondary,False,14.803,"LINESTRING (59.1821256 33.7324416, 59.1820855 33.7324371, 59.181999 33.7323684)",,,,,roundabout
464198433,True,residential,False,153.904,"LINESTRING (59.1820008 33.7322303, 59.1819723 33.7321327, 59.1810744 33.7310886)",,بلوار امامزاده زید,,30,
1206768917,True,secondary,False,17.159,"LINESTRING (59.1820008 33.7322303, 59.1820294 33.7321809, 59.1821347 33.7321337)",,,,,roundabout
1206768917,True,secondary,False,11.064,"LINESTRING (59.1823397 33.7322157, 59.1823611 33.7323136)",,,,,roundabout
1206768917,True,secondary,False,6.849,"LINESTRING (59.1821347 33.7321337, 59.1822081 33.7321419)",,,,,roundabout
1206768917,True,secondary,False,16.022,"LINESTRING (59.181999 33.7323684, 59.1819776 33.7322705, 59.1820008 33.7322303)",,,,,roundabout
