osmid,oneway,lanes,name,highway,junction,reversed,length,geometry,maxspeed,access
756472340,False,,غفاری,residential,,True,35.954,"LINESTRING (49.5889808 37.2823626, 49.588974 37.282562, 49.5890276 37.2826783)",,
756472339,False,,,residential,,False,27.289,"LINESTRING (49.5886937 37.2822729, 49.5889808 37.2823626)",,
756472340,False,,غفاری,residential,,True,45.496,"LINESTRING (49.5890464 37.281957, 49.588982 37.2823262, 49.5889808 37.2823626)",,
"[240136209, 552129607]",False,,باقرآباد,tertiary,,False,77.683,"LINESTRING (49.5879208 37.2838353, 49.5881368 37.2835482, 49.5883212 37.2832754, 49.5883436 37.2832423, 49.5883537 37.2832277)",,
756472789,False,,منصور,residential,,True,64.745,"LINESTRING (49.5879208 37.2838353, 49.5876865 37.2837614, 49.5874612 37.2837337, 49.587441 37.2837252, 49.5874304 37.2837059, 49.5874317 37.2835448)",,
756472789,False,,منصور,residential,,False,64.745,"LINESTRING (49.5874317 37.2835448, 49.5874304 37.2837059, 49.587441 37.2837252, 49.5874612 37.2837337, 49.5876865 37.2837614, 49.5879208 37.2838353)",,
551059797,False,,بن بست خباز,residential,,True,88.623,"LINESTRING (49.5857466 37.2819788, 49.5851443 37.2818863, 49.5851053 37.2818619, 49.585119 37.2818137, 49.5852016 37.2816037)",,
835420019,True,,زیرکوچه,residential,,False,15.878,"LINESTRING (49.5866756 37.2801311, 49.5866051 37.2802213, 49.5865809 37.2802524)",30,
759121745,False,,شریعتی,secondary,,False,36.818,"LINESTRING (49.5865362 37.2796931, 49.58694 37.2797731)",90,
759121745,False,,شریعتی,secondary,,True,66.31700000000001,"LINESTRING (49.5865362 37.2796931, 49.586452 37.2796764, 49.5860191 37.2795906, 49.5858089 37.2795489)",90,
1016432081,True,,زیرکوچه (شهید کامران ملک پور),residential,,False,59.992,"LINESTRING (49.5865362 37.2796931, 49.5865117 37.2797868, 49.5864594 37.2800074, 49.5864599 37.2800223, 49.5864695 37.2800336, 49.5866756 37.2801311)",30,
569066448,False,,میلان,residential,,False,112.60399999999997,"LINESTRING (49.5877998 37.2799435, 49.5877254 37.2801483, 49.5876422 37.2802635, 49.5875618 37.2803511, 49.5875269 37.2804236, 49.5875312 37.2805431, 49.5875162 37.2806733, 49.5875202 37.280699, 49.587547 37.2807149, 49.5877642 37.2807563)",,
759121745,False,,شریعتی,secondary,,False,47.742000000000004,"LINESTRING (49.5877998 37.2799435, 49.5881333 37.2800096, 49.5883234 37.2800473)",90,
759121745,False,,شریعتی,secondary,,True,78.39699999999999,"LINESTRING (49.5877998 37.2799435, 49.5876237 37.2799086, 49.5870466 37.2797943, 49.58694 37.2797731)",90,
503849419,False,,سمیعی,residential,,True,42.469,"LINESTRING (49.5883234 37.2800473, 49.5881761 37.2804108)",30,
759121745,False,,شریعتی,secondary,,False,55.768,"LINESTRING (49.5883234 37.2800473, 49.588935 37.2801686)",90,
759121745,False,,شریعتی,secondary,,True,47.742000000000004,"LINESTRING (49.5883234 37.2800473, 49.5881333 37.2800096, 49.5877998 37.2799435)",90,
569066447,False,,زرین پر,residential,,False,52.096,"LINESTRING (49.588935 37.2801686, 49.5887916 37.280623)",,
759121745,False,,شریعتی,secondary,,True,55.768,"LINESTRING (49.588935 37.2801686, 49.5883234 37.2800473)",90,
759121745,False,,شریعتی,secondary,,False,30.944000000000003,"LINESTRING (49.588935 37.2801686, 49.5890721 37.2801958, 49.5892744 37.2802358)",90,
759121744,False,,نبوی,residential,,True,55.097,"LINESTRING (49.5892831 37.2807213, 49.589218 37.2804087, 49.5892744 37.2802358)",,
759121745,False,,شریعتی,secondary,,False,25.667,"LINESTRING (49.5855274 37.2794931, 49.5858089 37.2795489)",90,
"[614080489, 699549623]",True,,اقتصاد,tertiary,,False,63.683,"LINESTRING (49.5855274 37.2794931, 49.5855044 37.2795647, 49.5854216 37.279816, 49.5855533 37.2798453, 49.5857091 37.2798851)",,
759121744,False,,نبوی,residential,,False,55.097,"LINESTRING (49.5892744 37.2802358, 49.589218 37.2804087, 49.5892831 37.2807213)",,
759121745,False,,شریعتی,secondary,,True,30.944000000000003,"LINESTRING (49.5892744 37.2802358, 49.5890721 37.2801958, 49.588935 37.2801686)",90,
759354429,False,,کیابی,residential,,True,38.588,"LINESTRING (49.5824629 37.2750047, 49.5821638 37.2750133, 49.5820391 37.2750581)",,
759354429,False,,کیابی,residential,,False,38.588,"LINESTRING (49.5820391 37.2750581, 49.5821638 37.2750133, 49.5824629 37.2750047)",,
759354430,False,,کیابی,residential,,True,75.506,"LINESTRING (49.5820391 37.2750581, 49.5817977 37.2753804, 49.5817327 37.2756798)",,
759779748,False,,طواف,residential,,True,74.21,"LINESTRING (49.5888332 37.2758457, 49.5888607 37.2752209, 49.58886 37.2751787)",30,
168683540,False,,انقلاب,secondary,,False,41.846000000000004,"LINESTRING (49.58886 37.2751787, 49.5891781 37.2752098, 49.5893294 37.2752246)",,
759779748,False,,طواف,residential,,False,74.21,"LINESTRING (49.58886 37.2751787, 49.5888607 37.2752209, 49.5888332 37.2758457)",30,
1191758152,True,,انقلاب,secondary,,False,56.873000000000005,"LINESTRING (49.58886 37.2751787, 49.5887607 37.2752, 49.5883656 37.2751654, 49.588245 37.2751051)",,
759779749,False,,صالحی,residential,,True,72.28999999999999,"LINESTRING (49.5892462 37.2758713, 49.5893211 37.2752722, 49.5893294 37.2752246)",30,
168683540,False,,انقلاب,secondary,,False,61.592,"LINESTRING (49.5893294 37.2752246, 49.5900207 37.2752895)",,
168683540,False,,انقلاب,secondary,,True,41.846000000000004,"LINESTRING (49.5893294 37.2752246, 49.5891781 37.2752098, 49.58886 37.2751787)",,
759779749,False,,صالحی,residential,,False,72.28999999999999,"LINESTRING (49.5893294 37.2752246, 49.5893211 37.2752722, 49.5892462 37.2758713)",30,
643120703,False,,,residential,,True,45.562,"LINESTRING (49.5825192 37.2770345, 49.5828944 37.2770833, 49.5830109 37.2771372)",,
759779400,False,,بیگلربیگی,residential,,False,60.284,"LINESTRING (49.589501 37.2762021, 49.5894629 37.2767434)",,
759808876,False,,,residential,,True,48.607,"LINESTRING (49.5842573 37.2749599, 49.5842413 37.275199, 49.5843121 37.2753885)",,
759810392,False,,امام خمینی,primary,,False,60.014,"LINESTRING (49.5871229 37.2762837, 49.5866876 37.2766976)",,
759810392,False,,امام خمینی,primary,,True,84.924,"LINESTRING (49.5871229 37.2762837, 49.5875881 37.2758071, 49.5875919 37.2758032, 49.5877103 37.2756797)",,
759810392,False,,امام خمینی,primary,,True,79.502,"LINESTRING (49.5877103 37.2756797, 49.588245 37.2751051)",,
759810392,False,,امام خمینی,primary,,False,84.92399999999999,"LINESTRING (49.5877103 37.2756797, 49.5875919 37.2758032, 49.5875881 37.2758071, 49.5871229 37.2762837)",,
759813698,False,,اعتضاد,residential,,True,23.845,"LINESTRING (49.5857218 37.2765521, 49.5854697 37.2766279)",,
266519226,False,,آفخرا ۵,residential,,False,5.214,"LINESTRING (49.5854697 37.2766279, 49.5854932 37.2766709)",,
266519226,False,,آفخرا ۵,residential,,True,39.465,"LINESTRING (49.5854697 37.2766279, 49.585296 37.276301)",,
759813698,False,,اعتضاد,residential,,False,23.845,"LINESTRING (49.5854697 37.2766279, 49.5857218 37.2765521)",,
766412659,False,,ایزدی,residential,,True,7.495,"LINESTRING (49.5883718 37.276089, 49.5883434 37.2761525)",,
266666856,True,,بحر العلوم,tertiary,,False,21.747,"LINESTRING (49.5881861 37.2765042, 49.587947 37.2764589)",30,
766412659,False,,ایزدی,residential,,False,41.51,"LINESTRING (49.5881861 37.2765042, 49.5883434 37.2761525)",,
832378863,False,,امین,residential,,False,35.323,"LINESTRING (49.5869675 37.282045, 49.5865683 37.28204)",,
879132519,False,,,residential,,False,48.693,"LINESTRING (49.5857435 37.2816802, 49.5852016 37.2816037)",,
756524725,False,,کارگر,tertiary,,True,61.139,"LINESTRING (49.5843988 37.2832227, 49.5843525 37.2837713)",30,
991825798,True,,,tertiary,,False,53.933,"LINESTRING (49.5843988 37.2832227, 49.5843807 37.2831915, 49.5843802 37.2830172, 49.5843505 37.2829873, 49.5843002 37.282967, 49.5842399 37.2829558, 49.5841379 37.282943, 49.584071 37.2829113)",,
991825799,True,,,tertiary,,False,32.949999999999996,"LINESTRING (49.5844666 37.282936, 49.5844457 37.283108, 49.5844264 37.2831941, 49.5843988 37.2832227)",,
"[991825800, 255095800]",True,,شاهد,tertiary,,False,12.079999999999998,"LINESTRING (49.5844666 37.282936, 49.5844501 37.2829346, 49.5844299 37.2829329, 49.5843308 37.2829247)",30,
751809291,False,,ده بنیه,residential,,True,40.429,"LINESTRING (49.579896 37.2753622, 49.579443 37.2754097)",,
524950271,True,,نوربخش,tertiary,,False,49.432,"LINESTRING (49.579896 37.2753622, 49.5798692 37.2752427, 49.5797592 37.2750976, 49.5795676 37.2750781)",30,
551271876,False,,کیاب,residential,,False,37.67,"LINESTRING (49.5799309 37.2755138, 49.5803452 37.2754358)",,
524950271,True,,نوربخش,tertiary,,False,17.14,"LINESTRING (49.5799309 37.2755138, 49.5799175 37.2754487, 49.579896 37.2753622)",30,
1035982394,True,,میدان پدر,secondary,roundabout,False,11.072,"LINESTRING (49.5837555 37.2831029, 49.5837426 37.28312, 49.5837222 37.2831314, 49.5836976 37.2831353, 49.5836732 37.2831309, 49.5836532 37.2831189)",,
1051223075,False,,علیرضا حساس,residential,,True,47.939,"LINESTRING (49.5879292 37.2772191, 49.5880017 37.2770462, 49.5879802 37.2769267, 49.5879842 37.2767986)",,
1051223076,False,,علیرضا حساس,residential,,True,15.592,"LINESTRING (49.5881572 37.2768253, 49.5879842 37.2767986)",,
1051223076,False,,علیرضا حساس,residential,,False,15.592,"LINESTRING (49.5879842 37.2767986, 49.5881572 37.2768253)",,
1051223076,False,,علیرضا حساس,residential,,True,17.412,"LINESTRING (49.5879842 37.2767986, 49.5877966 37.2767513)",,
1051223075,False,,علیرضا حساس,residential,,False,47.939,"LINESTRING (49.5879842 37.2767986, 49.5879802 37.2769267, 49.5880017 37.2770462, 49.5879292 37.2772191)",,
445431286,False,,چوب فروشان,residential,,True,35.131,"LINESTRING (49.5877966 37.2767513, 49.587947 37.2764589)",,
1051223076,False,,علیرضا حساس,residential,,False,17.412,"LINESTRING (49.5877966 37.2767513, 49.5879842 37.2767986)",,
445431286,False,,چوب فروشان,residential,,False,46.813,"LINESTRING (49.5877966 37.2767513, 49.5877645 37.2768136, 49.5876162 37.277147)",,
1065004050,False,,عضدی,residential,,True,53.093,"LINESTRING (49.5821705 37.2759876, 49.5819359 37.2759716, 49.5819385 37.2756815)",,
240136113,True,,آفخرا,tertiary,,False,66.533,"LINESTRING (49.5819385 37.2756815, 49.5826904 37.2756878)",30,
1065004050,False,,عضدی,residential,,False,53.093,"LINESTRING (49.5819385 37.2756815, 49.5819359 37.2759716, 49.5821705 37.2759876)",,
1065210889,False,,,residential,,True,24.704,"LINESTRING (49.5793086 37.2834263, 49.5790294 37.2834295)",,
273547413,False,,سهیل ۳,residential,,True,44.132999999999996,"LINESTRING (49.5820069 37.2822334, 49.5820016 37.2821459, 49.5820412 37.2820891, 49.5820103 37.281846)",30,
1065210891,False,,,residential,,False,59.028,"LINESTRING (49.5820177 37.2838019, 49.5813787 37.2836492)",,
1065210892,False,,,residential,,True,53.51,"LINESTRING (49.5818755 37.2835715, 49.5820177 37.2835928, 49.5821306 37.2832379)",,
1065210893,False,,,residential,,True,5.369,"LINESTRING (49.5821306 37.2832379, 49.5820733 37.283222)",,
1065210892,False,,,residential,,False,53.51,"LINESTRING (49.5821306 37.2832379, 49.5820177 37.2835928, 49.5818755 37.2835715)",,
1065210893,False,,,residential,,False,60.625,"LINESTRING (49.5821306 37.2832379, 49.5822939 37.2832834, 49.582243 37.2835992, 49.5822215 37.2836867)",,
1065210893,False,,,residential,,True,60.625,"LINESTRING (49.5822215 37.2836867, 49.582243 37.2835992, 49.5822939 37.2832834, 49.5821306 37.2832379)",,
1065209493,False,,,residential,,True,41.626,"LINESTRING (49.5882404 37.281734, 49.5882484 37.2818364, 49.5879069 37.2818407)",,
503849419,False,,سمیعی,residential,,False,166.48000000000002,"LINESTRING (49.5879069 37.2818407, 49.5879024 37.2816892, 49.5878649 37.2815675, 49.5878194 37.2815068, 49.5877875 37.2814424, 49.5878044 37.2813754, 49.5878636 37.2812205, 49.5878988 37.2810677, 49.587979 37.2808023, 49.5881222 37.2805051, 49.5881761 37.2804108)",30,
503849419,False,,سمیعی,residential,,True,25.2,"LINESTRING (49.5879069 37.2818407, 49.5879105 37.2819645, 49.5878715 37.2820625)",30,
1065209493,False,,,residential,,False,41.626,"LINESTRING (49.5879069 37.2818407, 49.5882484 37.2818364, 49.5882404 37.281734)",,
1065209494,False,,اسدی,residential,,False,20.484,"LINESTRING (49.5876422 37.282037, 49.5878715 37.2820625)",,
1065209495,False,,کاتوزیان,residential,,True,37.679,"LINESTRING (49.5882618 37.2821886, 49.588109 37.2821651, 49.5878715 37.2820625)",,
503849419,False,,سمیعی,residential,,True,18.066,"LINESTRING (49.5878715 37.2820625, 49.5878099 37.2822174)",30,
1065209494,False,,اسدی,residential,,True,20.484,"LINESTRING (49.5878715 37.2820625, 49.5876422 37.282037)",,
503849419,False,,سمیعی,residential,,False,25.2,"LINESTRING (49.5878715 37.2820625, 49.5879105 37.2819645, 49.5879069 37.2818407)",30,
1065209495,False,,کاتوزیان,residential,,False,37.679,"LINESTRING (49.5878715 37.2820625, 49.588109 37.2821651, 49.5882618 37.2821886)",,
503849419,False,,سمیعی,residential,,False,18.066,"LINESTRING (49.5878099 37.2822174, 49.5878715 37.2820625)",30,
1065213517,False,,,residential,,False,46.555,"LINESTRING (49.5800248 37.2804087, 49.5798234 37.2807955)",,
1078151621,False,,,residential,,True,20.699,"LINESTRING (49.5885703 37.2761978, 49.5883434 37.2761525)",,
766412659,False,,ایزدی,residential,,False,7.495,"LINESTRING (49.5883434 37.2761525, 49.5883718 37.276089)",,
766412659,False,,ایزدی,residential,,True,41.51,"LINESTRING (49.5883434 37.2761525, 49.5881861 37.2765042)",,
1078151621,False,,,residential,,False,20.699,"LINESTRING (49.5883434 37.2761525, 49.5885703 37.2761978)",,
1079698805,False,,لاله,residential,,True,24.976,"LINESTRING (49.5894085 37.2836696, 49.5894219 37.2835309, 49.5894207 37.2834454)",,
400460170,False,,استادسرا,tertiary,,True,15.703,"LINESTRING (49.5809785 37.2812188, 49.5808153 37.2811633)",,
400460170,False,,استادسرا,tertiary,,False,77.98100000000001,"LINESTRING (49.5809785 37.2812188, 49.5811001 37.2812598, 49.5817993 37.2814742)",,
283623931,False,,دی,residential,,False,23.945,"LINESTRING (49.5809123 37.2808468, 49.5811801 37.2808157)",30,
283623931,False,,دی,residential,,True,14.647,"LINESTRING (49.5809123 37.2808468, 49.5807485 37.2808659)",30,
1104563967,True,,دی,residential,,False,41.777,"LINESTRING (49.5809123 37.2808468, 49.5809785 37.2812188)",,
283623930,False,,,residential,,False,7.842,"LINESTRING (49.579027 37.2835, 49.5790294 37.2834295)",,
283623930,False,,,residential,,True,26.418,"LINESTRING (49.579027 37.2835, 49.579019 37.2837375)",,
759810392,False,,امام خمینی,primary,,True,23.073,"LINESTRING (49.5865272 37.2768612, 49.5866876 37.2766976)",,
"[1122682371, 1122682372, 759810391]",True,,امام خمینی,primary,,False,101.001,"LINESTRING (49.5865272 37.2768612, 49.5863647 37.2770588, 49.58631 37.2771649, 49.5862743 37.2771988, 49.5862499 37.2772065, 49.5862217 37.2772073, 49.5862086 37.2772032, 49.5861999 37.2771961, 49.5861902 37.2771836, 49.5861848 37.27717, 49.5861863 37.277146, 49.5861991 37.2771255, 49.5862136 37.2771117, 49.5863332 37.277037, 49.5865272 37.2768612)",,
400460167,True,,آیت الله طالقانی,secondary,,False,24.439,"LINESTRING (49.5800575 37.2774525, 49.5799958 37.2774385, 49.5797864 37.2774651)",,
400460168,True,,آیت الله طالقانی,secondary,,False,13.436,"LINESTRING (49.5800036 37.2773389, 49.5800968 37.2772435)",,
1181114862,True,,,secondary_link,,False,19.727999999999998,"LINESTRING (49.5800036 37.2773389, 49.5800422 37.277345, 49.5800784 37.2773546, 49.5800925 37.2773679, 49.5801012 37.2773909, 49.5800972 37.2774186, 49.5800798 37.2774357, 49.5800575 37.2774525)",,
596805166,False,,تابان-آفخرا,tertiary,,False,43.984,"LINESTRING (49.5866974 37.2755333, 49.5871931 37.2755036)",30,
596805166,False,,تابان-آفخرا,tertiary,,True,18.252,"LINESTRING (49.5866974 37.2755333, 49.5864917 37.2755456)",30,
1212759273,False,,شقایق,residential,,True,45.76,"LINESTRING (49.5866974 37.2755333, 49.5866767 37.2751221)",,
1212759273,False,,شقایق,residential,,False,45.76,"LINESTRING (49.5866767 37.2751221, 49.5866974 37.2755333)",,
255095800,True,,شاهد,tertiary,,False,32.482,"LINESTRING (49.584071 37.2829113, 49.5839011 37.2829025, 49.5838637 37.2829136, 49.5838161 37.2829451, 49.5837919 37.282967, 49.5837508 37.283)",30,
445431288,False,,دهقان,residential,,True,102.887,"LINESTRING (49.5837021 37.2779351, 49.5837785 37.2776064, 49.5837412 37.2775414, 49.5838109 37.2773472, 49.5838627 37.2770323)",30,
