osmid,oneway,name,highway,reversed,length,maxspeed,geometry,bridge,junction,lanes
730132816,False,ابوذر,residential,True,45.512,,"LINESTRING (51.7225626 35.3055537, 51.7222595 35.3055449, 51.7220785 35.3054789)",,,
730132817,False,,residential,False,45.413,,"LINESTRING (51.7227594 35.3059292, 51.7225626 35.3055537)",,,
971601003,True,خیابان شریعتی,primary,False,195.46699999999998,,"LINESTRING (51.7227594 35.3059292, 51.7239254 35.3055372, 51.7239925 35.3055045, 51.7240401 35.3054719, 51.7241422 35.3054183, 51.7242548 35.3053711, 51.7244124 35.3052753, 51.7245027 35.3051964, 51.7246068 35.3050807)",,,
653412803,False,,residential,True,105.237,,"LINESTRING (51.7229302 35.3033833, 51.722677 35.3035128, 51.7219458 35.3038836)",,,
763298906,False,سیلسپور,residential,True,50.356,,"LINESTRING (51.7257518 35.303518, 51.7262266 35.3037524)",,,
943003591,False,,residential,False,102.09400000000001,,"LINESTRING (51.7187686 35.307319, 51.7193426 35.307539, 51.7194378 35.3075729, 51.7194619 35.3075743, 51.7194875 35.3075686, 51.7195114 35.3075556, 51.7195344 35.3075357, 51.719667 35.3073399)",,,
943003592,False,,residential,True,194.682,,"LINESTRING (51.7179638 35.3071772, 51.7184267 35.3073648, 51.7184575 35.3073672, 51.7184743 35.3073644, 51.7184957 35.3073576, 51.7185199 35.307342, 51.718545 35.3073234, 51.7185668 35.3072911, 51.7185748 35.3072616, 51.7185822 35.3071745, 51.7185849 35.3071576, 51.7185916 35.3071395, 51.7186251 35.3070815, 51.7186802 35.3070283, 51.7187264 35.3070104, 51.7187951 35.3069952, 51.718883 35.3070062, 51.7190992 35.3070945, 51.7194101 35.3072241, 51.719667 35.3073399)",,,
943003591,False,,residential,True,102.09400000000001,,"LINESTRING (51.719667 35.3073399, 51.7195344 35.3075357, 51.7195114 35.3075556, 51.7194875 35.3075686, 51.7194619 35.3075743, 51.7194378 35.3075729, 51.7193426 35.307539, 51.7187686 35.307319)",,,
943003592,False,,residential,False,194.682,,"LINESTRING (51.719667 35.3073399, 51.7194101 35.3072241, 51.7190992 35.3070945, 51.718883 35.3070062, 51.7187951 35.3069952, 51.7187264 35.3070104, 51.7186802 35.3070283, 51.7186251 35.3070815, 51.7185916 35.3071395, 51.7185849 35.3071576, 51.7185822 35.3071745, 51.7185748 35.3072616, 51.7185668 35.3072911, 51.718545 35.3073234, 51.7185199 35.307342, 51.7184957 35.3073576, 51.7184743 35.3073644, 51.7184575 35.3073672, 51.7184267 35.3073648, 51.7179638 35.3071772)",,,
943003592,False,,residential,True,103.992,,"LINESTRING (51.719667 35.3073399, 51.7197616 35.3073675, 51.7198292 35.3073648, 51.7198934 35.3073482, 51.7199273 35.3073332, 51.7199576 35.3073096, 51.7199846 35.3072158, 51.7199948 35.3070614, 51.7199948 35.3068987, 51.7200893 35.3066465)",,,
1089848673,True,میدان شهرداری,primary,False,26.163,,"LINESTRING (51.7214332 35.3064805, 51.7211605 35.3065569)",,,
526990855,True,خیابان دکتر وحید دستجردی,primary,False,26.439999999999998,,"LINESTRING (51.7214332 35.3064805, 51.721369 35.3065085, 51.7213481 35.3065244, 51.7213303 35.3065421, 51.7213171 35.3065587, 51.7213076 35.3065777, 51.7213061 35.306599, 51.7213092 35.3066156, 51.7213228 35.3066401, 51.7213465 35.3066587)",,,
1089848674,True,میدان شهرداری,primary,False,25.986,,"LINESTRING (51.7211148 35.3064556, 51.7213856 35.3063796)",,,
971601003,True,خیابان شریعتی,primary,False,41.736999999999995,,"LINESTRING (51.7213856 35.3063796, 51.7214377 35.3063715, 51.7214788 35.3063627, 51.7218145 35.306247)",,,
1089848669,True,میدان شهرداری,primary,False,17.199,,"LINESTRING (51.7213856 35.3063796, 51.7214132 35.306382, 51.72143 35.3063859, 51.7214471 35.3063952, 51.7214582 35.3064071, 51.7214662 35.3064211, 51.7214677 35.3064368, 51.7214662 35.3064477, 51.7214609 35.306461, 51.7214504 35.3064692, 51.7214332 35.3064805)",,,
526990839,True,خیابان شریعتی,primary,False,114.63,,"LINESTRING (51.7245408 35.3053615, 51.7242655 35.3054557, 51.7241761 35.3054924, 51.7240912 35.305539, 51.7240384 35.3055798, 51.7239639 35.305617, 51.7234074 35.3058049)",,,
989869308,False,,residential,True,104.44999999999999,,"LINESTRING (51.7245408 35.3053615, 51.7245032 35.3055182, 51.7238893 35.3061156)",,,
730131708,False,,residential,False,55.73,30,"LINESTRING (51.7238893 35.3061156, 51.7234074 35.3058049)",,,
730131708,False,,residential,True,35.571,30,"LINESTRING (51.7238893 35.3061156, 51.7241969 35.3063139)",,,
989869308,False,,residential,False,104.44999999999999,,"LINESTRING (51.7238893 35.3061156, 51.7245032 35.3055182, 51.7245408 35.3053615)",,,
989869310,False,محور,residential,False,45.506,30,"LINESTRING (51.7237894 35.3081514, 51.7240469 35.3078694, 51.7241148 35.3078538)",,,
989869311,False,محور,residential,True,47.676,30,"LINESTRING (51.7241148 35.3078538, 51.7237438 35.3075502)",,,
989869310,False,محور,residential,True,45.506,30,"LINESTRING (51.7241148 35.3078538, 51.7240469 35.3078694, 51.7237894 35.3081514)",,,
989869311,False,محور,residential,False,36.931999999999995,30,"LINESTRING (51.7241148 35.3078538, 51.7242082 35.3077984, 51.7242583 35.307762, 51.7242767 35.307742, 51.7244083 35.3076259)",,,
989869311,False,محور,residential,True,36.931999999999995,30,"LINESTRING (51.7244083 35.3076259, 51.7242767 35.307742, 51.7242583 35.307762, 51.7242082 35.3077984, 51.7241148 35.3078538)",,,
406644827,False,محور,residential,True,77.414,30,"LINESTRING (51.7237438 35.3075502, 51.7230697 35.3079769)",,,
989869311,False,محور,residential,False,47.676,30,"LINESTRING (51.7237438 35.3075502, 51.7241148 35.3078538)",,,
406644827,False,محور,residential,False,145.39499999999998,30,"LINESTRING (51.7237438 35.3075502, 51.723906 35.3074566, 51.7245583 35.3071852, 51.7252025 35.3070307)",,,
1136534471,True,میدان حضرت فاطمه,primary,False,2.825,,"LINESTRING (51.7246985 35.3088836, 51.7247256 35.3088711)",,,
1073350009,False,محور,residential,False,41.648,30,"LINESTRING (51.7241246 35.3086064, 51.7244044 35.3083095)",,,
1136534469,True,خیابان دکتر وحید دستجردی,primary,False,39.842,,"LINESTRING (51.7241246 35.3086064, 51.7244792 35.3088177)",,,
1073350009,False,محور,residential,True,41.648,30,"LINESTRING (51.7244044 35.3083095, 51.7241246 35.3086064)",,,
1073836178,False,,residential,False,85.159,,"LINESTRING (51.7219825 35.3101569, 51.7227428 35.3106059)",,,
1073836178,False,,residential,True,85.159,,"LINESTRING (51.7227428 35.3106059, 51.7219825 35.3101569)",,,
730117732,False,بابایی,residential,True,28.986,,"LINESTRING (51.7227428 35.3106059, 51.7228107 35.310588, 51.7229484 35.3105562, 51.7230498 35.3105784)",,,
1082505000,False,,residential,True,21.875,,"LINESTRING (51.7266407 35.310911, 51.7265507 35.3107285)",,,
1136534468,True,خیابان دکتر وحید دستجردی,primary,False,11.158000000000001,,"LINESTRING (51.7246862 35.3089973, 51.7246576 35.3089783, 51.724634 35.3089666, 51.7245801 35.3089481)",,,
1136534471,True,میدان حضرت فاطمه,primary,False,14.135,,"LINESTRING (51.7246862 35.3089973, 51.7246696 35.3089758, 51.7246624 35.3089511, 51.7246651 35.3089257, 51.7246776 35.3089024, 51.7246985 35.3088836)",,,
526998967,False,خیابان سردار جنگل,residential,True,13.313,30,"LINESTRING (51.7279865 35.3089506, 51.7280424 35.3090613)",,,
511163164,False,خیابان سرچشمه,residential,True,262.70300000000003,30,"LINESTRING (51.7279865 35.3089506, 51.7276363 35.3089256, 51.7273262 35.3088047, 51.7268214 35.3085558, 51.7266278 35.308534, 51.7263568 35.3084372, 51.7261436 35.3083158, 51.7257575 35.3081685, 51.7255879 35.3081744, 51.725343 35.3080964)",,,
526998967,False,خیابان سردار جنگل,residential,False,74.233,30,"LINESTRING (51.7279865 35.3089506, 51.7280112 35.3086999, 51.7281142 35.3082924)",,,
1089848677,True,خیابان شریعتی,primary,False,14.875,,"LINESTRING (51.721113 35.3065503, 51.7210381 35.3065491, 51.7209497 35.3065576)",,,
1089848678,True,میدان شهرداری,primary,False,12.096999999999998,,"LINESTRING (51.721113 35.3065503, 51.721101 35.3065415, 51.7210922 35.3065295, 51.7210868 35.3065142, 51.7210853 35.3064993, 51.7210897 35.3064852, 51.7210986 35.3064712, 51.7211148 35.3064556)",,,
"[1089848676, 981361460]",True,"['میدان شهرداری', 'خیابان شریعتی']",primary,False,4.4,,"LINESTRING (51.7211605 35.3065569, 51.7211357 35.3065557, 51.721113 35.3065503)",,,
1089659277,True,,primary_link,False,12.916,,"LINESTRING (51.7212106 35.3066569, 51.7211962 35.3066395, 51.7211903 35.3066266, 51.7211882 35.3066185, 51.7211867 35.3066098, 51.7211864 35.3066015, 51.7211876 35.3065946, 51.721189 35.3065854, 51.7211869 35.3065773, 51.7211827 35.3065683, 51.7211734 35.3065609, 51.7211605 35.3065569)",,,
1089848670,True,خیابان دکتر وحید دستجردی,primary,False,27.197000000000003,,"LINESTRING (51.7212106 35.3066569, 51.7211674 35.3066209, 51.7211462 35.3066047, 51.7211195 35.3065882, 51.7210935 35.3065784, 51.721057 35.3065689, 51.7210139 35.3065611, 51.7209497 35.3065576)",,,
1136534467,True,,primary,False,18.310000000000002,,"LINESTRING (51.7253424 35.3095555, 51.725336 35.3095302, 51.7253385 35.3095073, 51.7253498 35.3094861, 51.7253688 35.309469, 51.7253934 35.3094577, 51.7254201 35.3094531, 51.7254496 35.3094566)",,,
1136534472,True,خیابان دکتر وحید دستجردی,primary,False,63.467,,"LINESTRING (51.7253424 35.3095555, 51.7252927 35.309493, 51.725225 35.3094329, 51.7248524 35.309151)",,,
1136534471,True,میدان حضرت فاطمه,primary,False,2.896,,"LINESTRING (51.7247109 35.3090138, 51.7246862 35.3089973)",,,
