osmid,oneway,highway,reversed,length,geometry,name,lanes,ref,junction,tunnel
353687718,False,residential,False,40.285,"LINESTRING (51.2595924 34.178324, 51.2598308 34.1780201)",اندیشه,,,,
353687718,False,residential,True,31.448,"LINESTRING (51.2595924 34.178324, 51.2594893 34.1784554, 51.2594085 34.1785624)",اندیشه,,,,
353687696,False,residential,True,15.005,"LINESTRING (51.2670227 34.1761166, 51.2668807 34.1760502)",شهید جمالی,,,,
784616095,False,residential,False,70.309,"LINESTRING (51.2670227 34.1761166, 51.2674215 34.1755772)",,,,,
353687696,False,residential,False,273.02,"LINESTRING (51.2670227 34.1761166, 51.2670579 34.1761331, 51.2672216 34.1761904, 51.2673737 34.1762685, 51.2674585 34.1763402, 51.267574 34.1764454, 51.2676588 34.1766047, 51.2677859 34.1770413, 51.267782 34.1771209, 51.2678283 34.1772739, 51.267965 34.1774794, 51.2681441 34.1776531, 51.2685531 34.1781004)",شهید جمالی,,,,
667912270,False,residential,False,62.455,"LINESTRING (51.2649232 34.1755074, 51.265137 34.1757655, 51.2652519 34.1759954)",,,,,
667912270,False,residential,True,75.748,"LINESTRING (51.2649232 34.1755074, 51.2648628 34.1754344, 51.2645812 34.175134, 51.2644199 34.1749685)",,,,,
784616096,False,residential,True,134.618,"LINESTRING (51.2649232 34.1755074, 51.2642157 34.1758874, 51.2637555 34.1762309)",,,,,
353687759,False,residential,True,42.689,"LINESTRING (51.2640395 34.1769678, 51.2637591 34.1772737)",,,,,
353687759,False,residential,False,156.269,"LINESTRING (51.2640395 34.1769678, 51.2642255 34.1767649, 51.2643478 34.1766361, 51.264533 34.1764706, 51.2647479 34.1763357, 51.2652519 34.1759954)",,,,,
784616096,False,residential,False,107.21900000000001,"LINESTRING (51.2640395 34.1769678, 51.2639517 34.1768525, 51.2638069 34.1766905, 51.2636451 34.176532, 51.2635685 34.1764686, 51.2635422 34.1764429, 51.2635302 34.1764122, 51.2635439 34.1763828, 51.263577 34.1763558, 51.263692 34.1762784, 51.2637555 34.1762309)",,,,,
353687719,False,residential,False,36.188,"LINESTRING (51.2600718 34.1800935, 51.2602941 34.179825)",تربیت,,,,
353687719,False,residential,True,53.012,"LINESTRING (51.2600718 34.1800935, 51.2597461 34.1804868)",تربیت,,,,
784616097,False,residential,False,71.979,"LINESTRING (51.2600718 34.1800935, 51.2594167 34.1797395)",,,,,
784616097,False,residential,True,79.215,"LINESTRING (51.2600718 34.1800935, 51.2608021 34.180471)",,,,,
353687720,False,residential,False,35.417,"LINESTRING (51.2608021 34.180471, 51.2610042 34.1801999)",حکمت,,,,
353687720,False,residential,True,6.609,"LINESTRING (51.2608021 34.180471, 51.2607644 34.1805216)",حکمت,,,,
784616097,False,residential,False,79.215,"LINESTRING (51.2608021 34.180471, 51.2600718 34.1800935)",,,,,
667912203,True,tertiary,False,27.531,"LINESTRING (51.2597869 34.1806574, 51.2595313 34.1805286)",بلوار چهار امامزاده,,,,
1254280859,True,residential,False,26.317,"LINESTRING (51.2597869 34.1806574, 51.2596703 34.1806694, 51.2595899 34.1807099, 51.2595315 34.1807481)",,,,,
353687691,False,residential,True,184.47699999999998,"LINESTRING (51.263329 34.1756681, 51.2626147 34.1762127, 51.262919 34.1764215, 51.262973 34.1765696, 51.2629383 34.176686, 51.2628805 34.1767895, 51.2628478 34.1769266)",,,,,
353688169,False,residential,False,73.865,"LINESTRING (51.263329 34.1756681, 51.2635343 34.1759338, 51.2637555 34.1762309)",,,,,
353688169,False,residential,True,69.025,"LINESTRING (51.263329 34.1756681, 51.2631279 34.1754077, 51.2629699 34.1752053, 51.2629224 34.1751464)",,,,,
353687699,True,primary,False,41.939,"LINESTRING (51.2692791 34.1771133, 51.2694636 34.1767684)",بلوار امام خمینی,,71,,
353687699,True,primary,False,157.968,"LINESTRING (51.2685817 34.1784115, 51.2687006 34.1781946, 51.2692791 34.1771133)",بلوار امام خمینی,,71,,
1134188909,True,residential,False,34.987,"LINESTRING (51.2685817 34.1784115, 51.2685397 34.1782113, 51.2685531 34.1781004)",,,,,
1135849077,False,residential,True,115.688,"LINESTRING (51.2680958 34.1801851, 51.2682125 34.1803471, 51.2684177 34.1806577, 51.2684834 34.1808585, 51.2684834 34.1809817, 51.2684284 34.181142)",شاهد 2,,,,
667912236,True,tertiary,False,13.459,"LINESTRING (51.2684284 34.181142, 51.2685496 34.1812098)",بلوار شهدا,,,,
1135849077,False,residential,False,115.688,"LINESTRING (51.2684284 34.181142, 51.2684834 34.1809817, 51.2684834 34.1808585, 51.2684177 34.1806577, 51.2682125 34.1803471, 51.2680958 34.1801851)",شاهد 2,,,,
353687718,False,residential,False,38.432,"LINESTRING (51.2591871 34.1788555, 51.2594085 34.1785624)",اندیشه,,,,
353687718,False,residential,True,36.071,"LINESTRING (51.2591871 34.1788555, 51.2589793 34.1791306)",اندیشه,,,,
784616349,False,residential,True,55.495,"LINESTRING (51.2595315 34.1807481, 51.2592567 34.1811924)",,,,,
1254280858,True,residential,False,24.589,"LINESTRING (51.2595315 34.1807481, 51.2595476 34.1806328, 51.2595313 34.1805286)",,,,,
