osmid,oneway,lanes,name,highway,reversed,length,junction,geometry,maxspeed
"[522463638, 691955598]",False,,بنفشه ۸,residential,True,82.20599999999999,,"LINESTRING (49.053412 33.5024872, 49.0532657 33.5023548, 49.0527772 33.5019716)",30
371079906,False,2,خیابان چال آزادگان,tertiary,False,89.09,,"LINESTRING (49.0551259 33.4959075, 49.0551859 33.4959181, 49.0552962 33.4959377, 49.0555 33.4959266, 49.0556825 33.4959001, 49.0558782 33.4958717, 49.0560666 33.4958195)",
371079906,False,2,خیابان چال آزادگان,tertiary,True,47.983000000000004,,"LINESTRING (49.0551259 33.4959075, 49.0550494 33.4958662, 49.0547522 33.4956113)",
522463713,False,,مالیات,residential,True,154.19099999999997,,"LINESTRING (49.0551259 33.4959075, 49.0550697 33.4959546, 49.0546985 33.4962658, 49.0541321 33.4967407, 49.0540543 33.496942)",30
674051038,False,,کاج ۱۰,residential,False,159.617,,"LINESTRING (49.0551259 33.4959075, 49.055899 33.4952784, 49.0563579 33.494905)",
198953508,True,,بلوار معلم,secondary,False,137.972,,"LINESTRING (49.049163 33.4958009, 49.0502887 33.4966123)",
647400522,False,,معلم۶,residential,False,96.581,,"LINESTRING (49.049163 33.4958009, 49.0501921 33.4959348)",
522463643,False,,بنفشه ۶,residential,False,84.778,,"LINESTRING (49.0518179 33.5005572, 49.0511488 33.5000376)",30
522463643,False,,بنفشه ۶,residential,True,28.169,,"LINESTRING (49.0518179 33.5005572, 49.0520387 33.5007312)",30
647407939,False,,گلچین ۷,residential,False,121.143,,"LINESTRING (49.0518179 33.5005572, 49.0509205 33.501349)",
647407939,False,,گلچین ۷,residential,True,121.143,,"LINESTRING (49.0509205 33.501349, 49.0518179 33.5005572)",
668515920,False,,خیابان دامپزشکی,residential,False,85.369,,"LINESTRING (49.0509205 33.501349, 49.0502503 33.5008226)",
668515920,False,,خیابان دامپزشکی,residential,True,26.219,,"LINESTRING (49.0509205 33.501349, 49.0511263 33.5015107)",
522463563,False,,دانش ۶,residential,False,34.171,,"LINESTRING (49.0577821 33.5023818, 49.0574234 33.5024523)",30
649139131,False,,خیلم ۱۳,residential,True,53.839,,"LINESTRING (49.0577821 33.5023818, 49.0576537 33.5019096)",
198990397,True,2,بلوار امیرکبیر,secondary,False,112.14699999999999,,"LINESTRING (49.0556573 33.4988817, 49.0567282 33.4987869, 49.0568603 33.4987779)",
"[663795441, 522463521]",False,,امیر کبیر ۱,residential,True,144.64600000000002,,"LINESTRING (49.0556573 33.4988817, 49.0556316 33.4985142, 49.0545149 33.4985669)",30
371079910,True,2,بلوار امام علی,secondary,False,37.243,,"LINESTRING (49.0502503 33.5008226, 49.049973 33.5010649)",
668515920,False,,خیابان دامپزشکی,residential,True,85.369,,"LINESTRING (49.0502503 33.5008226, 49.0509205 33.501349)",
668515920,False,,خیابان دامپزشکی,residential,False,26.219,,"LINESTRING (49.0511263 33.5015107, 49.0509205 33.501349)",
668515920,False,,خیابان دامپزشکی,residential,True,42.805,,"LINESTRING (49.0511263 33.5015107, 49.0514624 33.5017746)",
668516463,False,,گلچین ۶,residential,False,101.94,,"LINESTRING (49.0511263 33.5015107, 49.050388 33.50219)",
668518743,False,,,residential,False,121.12,,"LINESTRING (49.0511263 33.5015107, 49.0520387 33.5007312)",
668516463,False,,گلچین ۶,residential,True,101.94,,"LINESTRING (49.050388 33.50219, 49.0511263 33.5015107)",
668516464,False,,گلچین ۴,residential,True,100.459,,"LINESTRING (49.050742 33.5024494, 49.0514624 33.5017746)",
522463643,False,,بنفشه ۶,residential,False,28.169,,"LINESTRING (49.0520387 33.5007312, 49.0518179 33.5005572)",30
522463643,False,,بنفشه ۶,residential,True,38.859,,"LINESTRING (49.0520387 33.5007312, 49.0523449 33.5009698)",30
668518743,False,,,residential,True,121.12,,"LINESTRING (49.0520387 33.5007312, 49.0511263 33.5015107)",
668610244,False,,بهشت ۷,residential,True,153.014,,"LINESTRING (49.0552425 33.4968015, 49.0568891 33.4967113)",
522463527,False,,,residential,False,60.326,,"LINESTRING (49.0552425 33.4968015, 49.0550038 33.496998, 49.0548858 33.4972417)",30
522463527,False,,,residential,True,77.948,,"LINESTRING (49.0552425 33.4968015, 49.0552696 33.4967792, 49.0553649 33.4967007, 49.0558407 33.496309)",30
668610502,False,,بهشت ۹,residential,True,107.72,,"LINESTRING (49.0580176 33.4961993, 49.0568576 33.4962514)",
674049773,False,,بهشت ۳,residential,True,53.905,,"LINESTRING (49.0539038 33.4981511, 49.0544846 33.4981303)",
674051038,False,,کاج ۱۰,residential,True,159.617,,"LINESTRING (49.0563579 33.494905, 49.055899 33.4952784, 49.0551259 33.4959075)",
"[691955362, 522463571]",False,,"['بهار ۳', 'بهار۳']",residential,True,122.07000000000001,,"LINESTRING (49.0536231 33.5034608, 49.0538606 33.5034558, 49.0538612 33.5034306, 49.0549094 33.5034027)",30
522813731,True,,بلوار الغدیر,secondary,False,41.121,,"LINESTRING (49.0536258 33.503091, 49.0536231 33.5034608)",
"[522463569, 691955363]",False,,"['بهار ۱', 'بهار۱']",residential,"[False, True]",111.44999999999999,,"LINESTRING (49.0536258 33.503091, 49.0538484 33.5030886, 49.0538558 33.5031107, 49.0548064 33.5030697)",30
198953516,True,2,بلوار الغدیر,secondary,False,53.972,,"LINESTRING (49.0533712 33.5011718, 49.0533608 33.5006865)",
"[522463635, 691955599]",False,,بنفشه ۴,residential,True,48.669,,"LINESTRING (49.0533712 33.5011718, 49.0532993 33.5012286, 49.052989 33.5014718)",30
198953516,True,2,بلوار الغدیر,secondary,False,86.52000000000001,,"LINESTRING (49.0533608 33.5006865, 49.0533581 33.5005588, 49.0532974 33.5003946, 49.0531679 33.5002209, 49.0529906 33.4999902)",
"[691955600, 522463642]",False,,بنفشه ۲,residential,True,87.522,,"LINESTRING (49.0533608 33.5006865, 49.0532792 33.5007489, 49.0526734 33.5012259)",30
647401699,False,,بنفشه۳,residential,False,13.492,,"LINESTRING (49.0547524 33.5002027, 49.0548932 33.5001721)",
647401699,False,,بنفشه۳,residential,True,122.946,,"LINESTRING (49.0547524 33.5002027, 49.0534694 33.5004818)",
737812773,False,,,residential,False,53.518,,"LINESTRING (49.0547524 33.5002027, 49.0545982 33.4997389)",
522463705,False,,بنفشه ۱,residential,True,110.155,,"LINESTRING (49.0545982 33.4997389, 49.0534451 33.4999772)",30
737812773,False,,,residential,True,53.518,,"LINESTRING (49.0545982 33.4997389, 49.0547524 33.5002027)",
522463705,False,,بنفشه ۱,residential,False,215.85899999999998,,"LINESTRING (49.0545982 33.4997389, 49.0559048 33.4994689, 49.0568578 33.4992719)",30
505135793,True,2,بلوار امام علی,secondary,False,275.03799999999995,,"LINESTRING (49.0502936 33.5006157, 49.0505353 33.5004045, 49.0506428 33.5003106, 49.0508425 33.5001361, 49.0509764 33.5000191, 49.0510559 33.4999496, 49.0512386 33.4997899, 49.0512873 33.4997474, 49.0513709 33.4996753, 49.0514724 33.4995878, 49.0519662 33.499162, 49.0521053 33.499042, 49.0523487 33.4988321)",
505161679,False,,میعاد ۷,residential,True,45.092999999999996,,"LINESTRING (49.0502936 33.5006157, 49.0500937 33.500456, 49.0500139 33.5003923, 49.0499432 33.5003345)",30
505135793,True,2,بلوار امام علی,secondary,False,49.275,,"LINESTRING (49.0492031 33.501569, 49.0495711 33.5012493)",
904667409,True,,,secondary_link,False,14.754,,"LINESTRING (49.0492952 33.5016573, 49.0492438 33.5016463, 49.049209 33.501613, 49.0492031 33.501569)",
371079910,True,2,بلوار امام علی,secondary,False,91.043,,"LINESTRING (49.049973 33.5010649, 49.0496985 33.5013047, 49.0492952 33.5016573)",
505135793,True,2,بلوار امام علی,secondary,False,55.923,,"LINESTRING (49.0498773 33.5009796, 49.0502936 33.5006157)",
904667410,True,,,secondary_link,False,13.303,,"LINESTRING (49.0498773 33.5009796, 49.049918 33.5010005, 49.0499507 33.5010296, 49.049973 33.5010649)",
198953517,True,2,بلوار الغدیر,secondary,False,31.506,,"LINESTRING (49.0535054 33.5019052, 49.0535114 33.5021885)",
522463537,False,,بنفشه۹,residential,True,77.269,,"LINESTRING (49.0535054 33.5019052, 49.0543152 33.5017412)",30
198953506,True,3,میدان شهرداری,secondary,False,5.307,roundabout,"LINESTRING (49.053406 33.4997858, 49.0533984 33.4998331)",
198953506,True,3,میدان شهرداری,secondary,False,63.06399999999999,roundabout,"LINESTRING (49.0523823 33.4987823, 49.0524131 33.4987367, 49.0525136 33.4986831, 49.0526231 33.4986541, 49.0527565 33.498675, 49.0528377 33.4987185, 49.0529647 33.4987865)",
198953507,True,,(بلوار معلم (۴۵ متری,secondary,False,49.07,,"LINESTRING (49.0523823 33.4987823, 49.0523647 33.498668, 49.052354 33.4985192, 49.0523331 33.4984576, 49.0522962 33.4983489)",
198953506,True,3,میدان شهرداری,secondary,False,119.987,roundabout,"LINESTRING (49.0530116 33.4988187, 49.0530887 33.4988716, 49.0531137 33.4988888, 49.0532211 33.4989951, 49.0533344 33.499158, 49.053407 33.4993306, 49.0534345 33.4994676, 49.0534339 33.4994975, 49.0534314 33.4996286, 49.0534127 33.4997445, 49.053406 33.4997858)",
198990397,True,2,بلوار امیرکبیر,secondary,False,119.411,,"LINESTRING (49.0530116 33.4988187, 49.0533518 33.4989181, 49.0535611 33.4989543, 49.0537789 33.4989618, 49.0542741 33.4989456)",
371079922,True,,بلوار ولیعصر,tertiary,False,150.185,,"LINESTRING (49.049462 33.5011574, 49.0483223 33.5001977)",
522463695,True,,بلوار ولیعصر,tertiary,False,14.642,,"LINESTRING (49.0495118 33.5011103, 49.0496236 33.5012033)",
1185314855,True,,,tertiary_link,False,6.982,,"LINESTRING (49.0495118 33.5011103, 49.049462 33.5011574)",
"[505161585, 371079906]",False,2,"['فردوس', 'خیابان چال آزادگان']",tertiary,False,159.539,,"LINESTRING (49.0560666 33.4958195, 49.0565568 33.4956839, 49.0569069 33.4956134, 49.0571871 33.4955731, 49.0573776 33.495572, 49.0577431 33.4956145)",
371079906,False,2,خیابان چال آزادگان,tertiary,True,89.09,,"LINESTRING (49.0560666 33.4958195, 49.0558782 33.4958717, 49.0556825 33.4959001, 49.0555 33.4959266, 49.0552962 33.4959377, 49.0551859 33.4959181, 49.0551259 33.4959075)",
1192601681,False,,,residential,False,59.516999999999996,,"LINESTRING (49.0560666 33.4958195, 49.0560397 33.4960052, 49.0559683 33.4961532, 49.0558407 33.496309)",
