osmid,oneway,name,highway,reversed,length,junction,geometry,access,lanes,maxspeed,bridge
758583148,True,Arbegnoch Street,primary,False,20.114,,"LINESTRING (38.7498434 9.0351106, 38.7497483 9.0352652)",,,,
579385610,True,,primary_link,False,49.745000000000005,,"LINESTRING (38.7498434 9.0351106, 38.7498337 9.0351969, 38.749852 9.0352993, 38.7498805 9.0353575, 38.7499252 9.0354137, 38.7499674 9.0354582, 38.7499915 9.0355127)",,,,
"[1227232423, 760653604, 615750903]",True,,primary,False,242.414,,"LINESTRING (38.7499915 9.0355127, 38.7501906 9.0356199, 38.7503113 9.0356623, 38.7507105 9.0357447, 38.7511213 9.0357557, 38.75143 9.0357509, 38.7518384 9.0357446, 38.7521516 9.0356987)",,,,
758583154,True,,primary,False,32.296,,"LINESTRING (38.7500075 9.0356574, 38.7497395 9.0355378)",,,,
579385611,True,,primary_link,False,63.28599999999999,,"LINESTRING (38.7500075 9.0356574, 38.7498297 9.0356165, 38.7497484 9.0356285, 38.7496752 9.0356486, 38.7496101 9.0356646, 38.7494822 9.0357729)",,,,
"[1177226354, 617827283]",True,Arbegnoch Street,primary,False,100.07400000000001,,"LINESTRING (38.7494822 9.0357729, 38.7494074 9.0359014, 38.7490281 9.0365532)",,,,
579385612,True,,primary_link,False,49.096,,"LINESTRING (38.7493506 9.0357495, 38.7493764 9.0355944, 38.7493804 9.0355141, 38.7493703 9.0354418, 38.7492962 9.0353332)",,,,
758583152,True,Arbegnoch Street,primary,False,32.324,,"LINESTRING (38.7493506 9.0357495, 38.7493587 9.0357347, 38.7494324 9.0355957, 38.7494864 9.0354916)",yes,2,,
162050207,True,Fitawrari Gebeyehu Street,primary,False,69.785,,"LINESTRING (38.7492962 9.0353332, 38.7491279 9.03525, 38.748953 9.0351692, 38.7487176 9.0350745)",,,,
579385613,True,,primary_link,False,75.774,,"LINESTRING (38.7492652 9.035102, 38.7494394 9.0351487, 38.7495207 9.0351567, 38.7495797 9.0351407, 38.7496752 9.0350925, 38.7497423 9.0350323, 38.749852 9.0349057)",,,,
758583150,True,Fitawrari Gebeyehu Street,primary,False,36.178,,"LINESTRING (38.7492652 9.035102, 38.7493023 9.0351169, 38.749564 9.0352389)",,,,
1227232427,True,Arbegnoch Street,primary,False,52.956,,"LINESTRING (38.749852 9.0349057, 38.7500595 9.0344758)",,,,
35338740,False,,unclassified,False,65.16,,"LINESTRING (38.7515017 9.0377658, 38.7513985 9.03773, 38.7512863 9.0377311, 38.7511953 9.0377431, 38.7510551 9.0377737, 38.7509278 9.037822)",,,,
35338740,False,,unclassified,True,61.093,,"LINESTRING (38.7515017 9.0377658, 38.7515782 9.0378307, 38.7518915 9.0381572)",,,,
972043177,False,,unclassified,False,72.314,,"LINESTRING (38.7515017 9.0377658, 38.7518987 9.0374108, 38.7519403 9.0374029, 38.7520144 9.0374342)",,,,
525812732,False,Dejazemach Belay Zeleke Street,tertiary,True,7.517,,"LINESTRING (38.7540807 9.0354798, 38.7540123 9.0354825)",,,,
44049493,False,,residential,False,86.874,,"LINESTRING (38.7540807 9.0354798, 38.7541534 9.0358281, 38.7542474 9.0362435)",,,,
525812732,False,Dejazemach Belay Zeleke Street,tertiary,False,111.94399999999999,,"LINESTRING (38.7540807 9.0354798, 38.7541786 9.0354506, 38.7550286 9.0351105)",,,,
225080292,False,,residential,True,58.766000000000005,,"LINESTRING (38.7557369 9.0342652, 38.7557048 9.0343752, 38.7556766 9.0344268, 38.7556538 9.0344666, 38.7556198 9.0345118, 38.7556015 9.034544, 38.7555774 9.0345738, 38.7554404 9.0346899)",,,,
758583153,True,Arbegnoch Street,primary,False,25.746,,"LINESTRING (38.7495852 9.0355649, 38.7494822 9.0357729)",,,,
758583146,True,,primary,False,13.831,roundabout,"LINESTRING (38.7495852 9.0355649, 38.7495466 9.0355485, 38.7495131 9.0355237, 38.7494864 9.0354916)",,,,
699886936,True,,primary,False,20.6,roundabout,"LINESTRING (38.7520144 9.0374342, 38.7520586 9.0373431, 38.7520954 9.0373085, 38.7521259 9.0372926)",,,,
972043177,False,,unclassified,True,72.314,,"LINESTRING (38.7520144 9.0374342, 38.7519403 9.0374029, 38.7518987 9.0374108, 38.7515017 9.0377658)",,,,
742635421,False,,residential,True,23.403,,"LINESTRING (38.7557028 9.0397766, 38.7559159 9.0397791)",,,,
742635421,False,,residential,False,268.976,,"LINESTRING (38.7557028 9.0397766, 38.7550127 9.0397684, 38.7541223 9.0400121, 38.7532904 9.0400861)",,,,
532339583,False,,primary_link,False,11.918,,"LINESTRING (38.7517528 9.0345622, 38.7518512 9.034517)",,,,
22337880,True,,primary,False,139.501,,"LINESTRING (38.7517528 9.0345622, 38.7514624 9.0339682, 38.7513064 9.0337015, 38.7512355 9.033644, 38.7511692 9.0336125, 38.7510526 9.0335674)",,,,
