osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,width,junction,tunnel
124096404,2,N30,Rue Pierre Thomas,primary,50,False,False,65.346,"LINESTRING (5.7212417 50.0060191, 5.7213002 50.0059272, 5.721463 50.0057052, 5.7215336 50.0056088, 5.7215843 50.0055524, 5.7216398 50.0054907)",,,,,
124096404,2,N30,Rue Pierre Thomas,primary,50,False,True,48.32899999999999,"LINESTRING (5.7212417 50.0060191, 5.7211745 50.0061312, 5.721058 50.0063291, 5.7210041 50.006426)",,,,,
77518756,,,Avenue de la Gare,residential,,False,True,176.537,"LINESTRING (5.7105947 49.9995721, 5.7110991 49.9994217, 5.7111096 49.9994186, 5.7125634 49.9989853, 5.7128354 49.9989042)",,,,,
77518756,,,Avenue de la Gare,residential,,False,False,176.53699999999998,"LINESTRING (5.7128354 49.9989042, 5.7125634 49.9989853, 5.7111096 49.9994186, 5.7110991 49.9994217, 5.7105947 49.9995721)",,,,,
295253807,2,N85,Rue de Neufchâteau,primary,50,False,False,250.593,"LINESTRING (5.7128354 49.9989042, 5.7130456 49.9990312, 5.7148561 50.0001248, 5.7149729 50.0002168, 5.7151122 50.0003419, 5.7151372 50.0003633, 5.7152737 50.0005111)",,,,,
1252119618,,N85,Rue de Neufchâteau,primary,50,False,True,84.02300000000001,"LINESTRING (5.7128354 49.9989042, 5.7120343 49.9984132, 5.7119864 49.9983816)",,,,,
106512087,1,,Rue Saint-Pierre,residential,50,False,True,26.284,"LINESTRING (5.7196773 50.0054139, 5.7198474 50.0053547, 5.7200214 50.0053476)",,,,,
302543789,,,Rue des Remparts,residential,,True,False,69.85300000000001,"LINESTRING (5.7196773 50.0054139, 5.7200212 50.0056005, 5.7204901 50.0057556)",,,,,
177658847,1,,Rue des Brasseurs,residential,50,False,False,6.869,"LINESTRING (5.7186818 50.0041252, 5.7186866 50.0041869)",,,,,
20129277,1,,Rue des Brasseurs,residential,50,True,False,62.641999999999996,"LINESTRING (5.7186818 50.0041252, 5.7189934 50.0038973, 5.7191762 50.0037482, 5.7192429 50.0036927)",,,,,
106512087,1,,Rue Saint-Pierre,residential,50,False,False,26.284,"LINESTRING (5.7200214 50.0053476, 5.7198474 50.0053547, 5.7196773 50.0054139)",,,,,
106512087,1,,Rue Saint-Pierre,residential,50,False,True,46.623999999999995,"LINESTRING (5.7200214 50.0053476, 5.7201854 50.0053813, 5.7203501 50.0054181, 5.7204719 50.005428, 5.7205696 50.0054212, 5.7206221 50.0053784)",,,,,
621568595,1,N30,Place Saint-Pierre,secondary,50,True,False,8.336,"LINESTRING (5.7209881 50.0050018, 5.7209102 50.004946)",,,,,
106512087,1,,Rue Saint-Pierre,residential,50,False,False,49.627,"LINESTRING (5.7209881 50.0050018, 5.7208744 50.0050828, 5.7206876 50.0052965, 5.7206221 50.0053784)",,,,,
57095697,,,Rue des Récollets,residential,20,False,False,9.501,"LINESTRING (5.7183672 50.0022152, 5.7183509 50.0021304)",,,,,
57095697,,,Rue des Récollets,residential,20,False,True,23.667,"LINESTRING (5.7183672 50.0022152, 5.7180975 50.0023387)",,,,,
106547942,1,,Rue Glate,residential,50,True,False,94.114,"LINESTRING (5.7183672 50.0022152, 5.7189931 50.00285, 5.7191102 50.0027923)",,,,,
57095697,,,Rue des Récollets,residential,20,False,False,50.483000000000004,"LINESTRING (5.7187158 50.0019308, 5.7188538 50.001911, 5.7194102 50.0018481)",,,,,
57095697,,,Rue des Récollets,residential,20,False,True,34.933,"LINESTRING (5.7187158 50.0019308, 5.7186455 50.0019474, 5.7184715 50.0020293, 5.7183509 50.0021304)",,,,,
106756017,,,Rue Chanteraine,residential,,False,True,60.417,"LINESTRING (5.7187158 50.0019308, 5.718371 50.0015386, 5.7182961 50.0014592)",,,,,
106518401,1,,Rue du Tivoli,residential,50,False,False,44.425,"LINESTRING (5.719641 50.0025844, 5.7191102 50.0027923)",,,,,
41524570,1,,Rue du Vieux-Moulin,residential,50,False,False,83.546,"LINESTRING (5.719641 50.0025844, 5.7195163 50.0022351, 5.7194295 50.0019184, 5.7194102 50.0018481)",,,,,
41524570,1,,Rue du Vieux-Moulin,residential,50,False,True,90.667,"LINESTRING (5.719641 50.0025844, 5.7199285 50.003267, 5.7199256 50.0033752)",,,,,
24802464,3,N874,Rue Gustave Delperdange,primary,50,False,True,40.730000000000004,"LINESTRING (5.7221662 50.0054481, 5.7219957 50.0054146, 5.7219032 50.005409, 5.721834 50.0054147, 5.7217723 50.0054297, 5.7216398 50.0054907)",,,,,
145517626,1,N874,Rue Gustave Delperdange,primary,50,True,False,21.897000000000002,"LINESTRING (5.7221662 50.0054481, 5.7223062 50.0054491, 5.7223972 50.0054421, 5.7224714 50.0054364)",,,,,
106547314,,,,residential,,True,False,8.843,"LINESTRING (5.7214413 50.0016929, 5.7214609 50.0016897, 5.721481 50.0016902, 5.7215001 50.0016944, 5.7215165 50.001702, 5.7215289 50.0017122, 5.7215367 50.001726)",,,,roundabout,
106547315,,,Ruelle du Vivier,residential,,False,False,220.28299999999996,"LINESTRING (5.7214413 50.0016929, 5.7214044 50.0016149, 5.7214915 50.0009146, 5.7216537 50.0008715, 5.7218222 50.0008291, 5.7219088 50.0007749, 5.7220864 50.0005407, 5.7222846 50.0002405, 5.7223347 50.0001278, 5.7223945 49.9999455)",,,,,
106547312,,,Rue de la Chapelle,residential,50,False,False,99.937,"LINESTRING (5.7215367 50.001726, 5.7217925 50.0015815, 5.7222985 50.0012352, 5.7224507 50.0010553)",,,,,
106547314,,,,residential,,True,False,8.169,"LINESTRING (5.7215367 50.001726, 5.7215373 50.0017407, 5.7215304 50.0017547, 5.7215168 50.0017665, 5.7214981 50.0017749, 5.7214761 50.001779)",,,,roundabout,
37375147,,,Rue de la Chapelle,residential,,False,True,121.949,"LINESTRING (5.7214761 50.001779, 5.7214955 50.001833, 5.7214865 50.0018628, 5.7213729 50.0021781, 5.7213507 50.0023033, 5.7213609 50.0025063, 5.7214649 50.0027344, 5.7215606 50.002838)",,,,,
106547314,,,,residential,,True,False,7.363,"LINESTRING (5.7214761 50.001779, 5.7214555 50.0017786, 5.721436 50.0017743, 5.7214193 50.0017666, 5.7214068 50.001756, 5.7213997 50.0017436)",,,,roundabout,
1252119623,,,Rue de la Fontaine,residential,,False,True,47.058,"LINESTRING (5.7223945 49.9999455, 5.7230223 50.000073)",,,,,
20129250,,,Rue de la Fontaine,residential,,False,False,234.62400000000002,"LINESTRING (5.7223945 49.9999455, 5.7222651 49.9999206, 5.7213948 49.9997533, 5.7210781 49.999752, 5.7210082 49.9997517, 5.7207273 49.9997997, 5.7204349 49.9998846, 5.719723 50.0001332, 5.7195204 50.0002039, 5.7193444 50.0002654)",,,,,
106547315,,,Ruelle du Vivier,residential,,False,True,220.283,"LINESTRING (5.7223945 49.9999455, 5.7223347 50.0001278, 5.7222846 50.0002405, 5.7220864 50.0005407, 5.7219088 50.0007749, 5.7218222 50.0008291, 5.7216537 50.0008715, 5.7214915 50.0009146, 5.7214044 50.0016149, 5.7214413 50.0016929)",,,,,
1252119624,,,,residential,,True,False,6.883,"LINESTRING (5.7213997 50.0017436, 5.7213988 50.0017282, 5.7214062 50.0017134, 5.721421 50.0017012, 5.7214413 50.0016929)",,,,roundabout,
1252119625,,,Rue des Récollets,residential,20,False,True,110.443,"LINESTRING (5.7213997 50.0017436, 5.7212613 50.0017376, 5.7207598 50.0017618, 5.7198575 50.0017934)",,,,,
106547944,1,,Rue Glate,residential,50,False,False,80.776,"LINESTRING (5.719766 50.0033792, 5.719568 50.003146, 5.7194484 50.0030701, 5.7191102 50.0027923)",,,,,
361549250,1,N30y,Rue de la Citadelle,secondary,50,True,False,11.826,"LINESTRING (5.719766 50.0033792, 5.7198115 50.0033677, 5.7198594 50.0033642, 5.7199256 50.0033752)",,,,,
106518401,1,,Rue du Tivoli,residential,50,False,True,44.425,"LINESTRING (5.7191102 50.0027923, 5.719641 50.0025844)",,,,,
106547944,1,,Rue Glate,residential,50,False,True,80.776,"LINESTRING (5.7191102 50.0027923, 5.7194484 50.0030701, 5.719568 50.003146, 5.719766 50.0033792)",,,,,
42584527,,,Rue des Maies,residential,,False,False,44.591,"LINESTRING (5.7151373 50.0060517, 5.7154934 50.0062746, 5.715591 50.0063267)",,,,,
"[737855525, 42584527]",,,Rue des Maies,residential,,False,"[False, True]",79.216,"LINESTRING (5.7151373 50.0060517, 5.7146912 50.005743, 5.7145149 50.0056278, 5.71437 50.0055378)",,,5.5,,
294324842,,,Avenue Philippart,residential,,False,False,81.00900000000001,"LINESTRING (5.7151373 50.0060517, 5.7159687 50.0056157, 5.7160269 50.0056051)",,,,,
1246242624,,,Avenue Philippart,residential,,False,False,30.32,"LINESTRING (5.7184984 50.0065198, 5.7188644 50.0063819)",,,,,
294324842,,,Avenue Philippart,residential,,False,True,204.052,"LINESTRING (5.7184984 50.0065198, 5.7160855 50.0056125, 5.7160269 50.0056051)",,,,,
1246242624,,,Avenue Philippart,residential,,False,True,30.32,"LINESTRING (5.7188644 50.0063819, 5.7184984 50.0065198)",,,,,
"[295253893, 295253895]",,,Rue de la Maison-Forte,residential,,False,True,92.68299999999999,"LINESTRING (5.7188644 50.0063819, 5.7188433 50.0061261, 5.7188112 50.0058157, 5.7188013 50.0057569, 5.7187924 50.005647, 5.7187861 50.00555)",,,,,
1252119618,,N85,Rue de Neufchâteau,primary,50,False,False,84.02300000000001,"LINESTRING (5.7119864 49.9983816, 5.7120343 49.9984132, 5.7128354 49.9989042)",,,,,
106756017,,,Rue Chanteraine,residential,,False,True,30.99,"LINESTRING (5.7176622 50.0011006, 5.7174817 50.0008472)",,,,,
106756013,,,Rue de Beaumont,residential,,True,False,92.854,"LINESTRING (5.7176622 50.0011006, 5.7175642 50.0011526, 5.7171618 50.0012968, 5.7169492 50.0013892, 5.7167107 50.001539, 5.7166154 50.0015872)",,,,,
106756017,,,Rue Chanteraine,residential,,False,False,62.984,"LINESTRING (5.7176622 50.0011006, 5.7180158 50.0011941, 5.7181847 50.0013619, 5.7182961 50.0014592)",,,,,
106756018,1,,Rue des Trinitaires,residential,50,True,False,65.397,"LINESTRING (5.7191934 50.0045554, 5.7197974 50.0041136)",,,,,
106512088,1,,Rue des Trinitaires,residential,50,True,False,112.37599999999998,"LINESTRING (5.7191934 50.0045554, 5.7193634 50.0046357, 5.7196943 50.0048576, 5.7197765 50.0049145, 5.719826 50.0049458, 5.7200352 50.0051366, 5.7200432 50.0051687, 5.7200214 50.0053476)",,,,,
106756017,,,Rue Chanteraine,residential,,False,False,30.99,"LINESTRING (5.7174817 50.0008472, 5.7176622 50.0011006)",,,,,
"[1066052565, 1066052566]",,,Rue Porte-Haute,residential,,False,False,102.68400000000001,"LINESTRING (5.7174817 50.0008472, 5.7173856 50.0008734, 5.7170655 50.0009606, 5.7166553 50.0010723, 5.7161933 50.0012509)",,,,,
"[48564140, 1066052565]",,,Rue Porte-Haute,residential,,False,True,111.683,"LINESTRING (5.7174817 50.0008472, 5.7175562 50.0008283, 5.7176002 50.0008172, 5.7181861 50.000669, 5.7185662 50.0005572, 5.7187817 50.0004789, 5.7189036 50.0004346)",,,,,
106756015,,,Cité-Lallemand,residential,,False,False,10.413,"LINESTRING (5.715591 50.0063267, 5.7154776 50.0063855)",,,,,
42584527,,,Rue des Maies,residential,,False,True,44.591,"LINESTRING (5.715591 50.0063267, 5.7154934 50.0062746, 5.7151373 50.0060517)",,,,,
636609227,1,N30,Rue du Sablon / Rue du Vivier,secondary,50,True,False,61.327,"LINESTRING (5.7197974 50.0041136, 5.719326 50.0037569, 5.7192429 50.0036927)",,,,,
302543790,,,Rue des Tilleuls,residential,,False,False,36.75,"LINESTRING (5.7230401 50.0020016, 5.7227341 50.0022672)",,,,,
106756552,,,Rue des Tilleuls,residential,,False,True,91.194,"LINESTRING (5.7230401 50.0020016, 5.7232371 50.0021345, 5.7233203 50.0021604, 5.7235983 50.0022155, 5.7236233 50.0022219, 5.7237004 50.0022414, 5.7237992 50.0022845, 5.7239926 50.0024154, 5.7240594 50.0024606)",,,,,
302543790,,,Rue des Tilleuls,residential,,False,True,44.129000000000005,"LINESTRING (5.7230401 50.0020016, 5.7231769 50.0018972, 5.7232954 50.0018241, 5.7234885 50.0017316)",,,,,
106756557,,,Rue des Tilleuls,residential,,False,True,33.599,"LINESTRING (5.7238515 50.0015396, 5.7234885 50.0017316)",,,,,
1252119619,,,Rue d'Assenois,tertiary,50,False,True,106.888,"LINESTRING (5.7136859 49.9981347, 5.7144224 49.9989713)",,no,,,
122777662,,,,residential,,False,False,44.381,"LINESTRING (5.7204901 50.0057556, 5.7206354 50.0054963, 5.7206565 50.0054388, 5.7206436 50.0054102, 5.7206221 50.0053784)",,,,,
302543789,,,Rue des Remparts,residential,,True,False,61.324,"LINESTRING (5.7204901 50.0057556, 5.721033 50.0059267, 5.7212417 50.0060191)",,,,,
106512087,1,,Rue Saint-Pierre,residential,50,False,False,46.624,"LINESTRING (5.7206221 50.0053784, 5.7205696 50.0054212, 5.7204719 50.005428, 5.7203501 50.0054181, 5.7201854 50.0053813, 5.7200214 50.0053476)",,,,,
106512087,1,,Rue Saint-Pierre,residential,50,False,True,49.627,"LINESTRING (5.7206221 50.0053784, 5.7206876 50.0052965, 5.7208744 50.0050828, 5.7209881 50.0050018)",,,,,
122777662,,,,residential,,False,True,44.381,"LINESTRING (5.7206221 50.0053784, 5.7206436 50.0054102, 5.7206565 50.0054388, 5.7206354 50.0054963, 5.7204901 50.0057556)",,,,,
106756017,,,Rue Chanteraine,residential,,False,False,60.417,"LINESTRING (5.7182961 50.0014592, 5.718371 50.0015386, 5.7187158 50.0019308)",,,,,
106756017,,,Rue Chanteraine,residential,,False,True,62.983999999999995,"LINESTRING (5.7182961 50.0014592, 5.7181847 50.0013619, 5.7180158 50.0011941, 5.7176622 50.0011006)",,,,,
122778018,,,Rue Leclerc,residential,,False,True,105.682,"LINESTRING (5.7182961 50.0014592, 5.7178561 50.0017064, 5.7178166 50.001749, 5.7178364 50.0017965, 5.7182685 50.0021111, 5.7183509 50.0021304)",,,,,
57095697,,,Rue des Récollets,residential,20,False,True,9.501,"LINESTRING (5.7183509 50.0021304, 5.7183672 50.0022152)",,,,,
57095697,,,Rue des Récollets,residential,20,False,False,34.933,"LINESTRING (5.7183509 50.0021304, 5.7184715 50.0020293, 5.7186455 50.0019474, 5.7187158 50.0019308)",,,,,
122778018,,,Rue Leclerc,residential,,False,False,105.68200000000002,"LINESTRING (5.7183509 50.0021304, 5.7182685 50.0021111, 5.7178364 50.0017965, 5.7178166 50.001749, 5.7178561 50.0017064, 5.7182961 50.0014592)",,,,,
754062717,,,,primary,,True,False,17.537,"LINESTRING (5.7207999 50.0065687, 5.7207775 50.0065406, 5.72077 50.0065094, 5.7207781 50.0064783, 5.7208011 50.0064505, 5.7208366 50.0064287)",,,,roundabout,
123840404,,,Rue des Petits Enclos,residential,,False,True,132.044,"LINESTRING (5.713538 50.0034104, 5.7133956 50.003362, 5.7121319 50.0026442)",,,,,
"[42584522, 737855522]",,,Rue Claude-de-Humyns,residential,50,False,False,152.743,"LINESTRING (5.7121319 50.0026442, 5.7126745 50.0022629, 5.7127986 50.0021738, 5.7128226 50.0021117, 5.7127943 50.0020638, 5.7122558 50.0017027, 5.7121592 50.0015978)",,,,,
42584522,,,Rue Claude-de-Humyns,residential,50,False,True,80.679,"LINESTRING (5.7121319 50.0026442, 5.7118909 50.0028007, 5.711341 50.0031619)",,,,,
123840404,,,Rue des Petits Enclos,residential,,False,False,132.044,"LINESTRING (5.7121319 50.0026442, 5.7133956 50.003362, 5.713538 50.0034104)",,,,,
106756015,,,Cité-Lallemand,residential,,False,True,87.05,"LINESTRING (5.71437 50.0055378, 5.7143133 50.005573, 5.7143104 50.00563, 5.7150273 50.0061235)",,,,,
737855525,,,Rue des Maies,residential,,False,False,315.539,"LINESTRING (5.71437 50.0055378, 5.713777 50.005115, 5.7131264 50.0046819, 5.7130613 50.0046386, 5.7122966 50.0041591, 5.7118458 50.0038569, 5.7115499 50.0036585, 5.711296 50.003502)",,,5.5,,
"[737855525, 42584527]",,,Rue des Maies,residential,,False,"[False, True]",79.21600000000001,"LINESTRING (5.71437 50.0055378, 5.7145149 50.0056278, 5.7146912 50.005743, 5.7151373 50.0060517)",,,5.5,,
124554302,,,Rue du Porche,residential,,False,False,44.693,"LINESTRING (5.7157766 50.0013761, 5.7153028 50.0016384)",,,,,
361549249,3,N30,Rue Joseph-Renquin,primary,50,False,False,120.524,"LINESTRING (5.7162815 49.9990795, 5.7156127 50.0000745)",,,,,
106516852,,,Rue du Parc,living_street,,True,False,56.141000000000005,"LINESTRING (5.7162815 49.9990795, 5.7159697 49.9989848, 5.7157953 49.9990175, 5.7156881 49.999169)",,,,,
719298726,2,N30,Rue Joseph-Renquin,primary,50,False,True,20.782,"LINESTRING (5.7162815 49.9990795, 5.7163411 49.998988, 5.7163963 49.9989078)",,,,,
361549255,1,N30,Rue du Sablon / Rue du Vivier,secondary,50,True,False,15.536,"LINESTRING (5.7190965 50.0035741, 5.7191609 50.0035924, 5.7192297 50.0035963, 5.7193071 50.0035906)",,,,,
721700788,2,N30,Rue du Sablon / Rue du Vivier,secondary,50,False,True,106.432,"LINESTRING (5.7190965 50.0035741, 5.71903 50.0035284, 5.7185255 50.003143, 5.7181199 50.0028517)",,,,,
361549250,1,N30y,Rue de la Citadelle,secondary,50,True,False,40.351,"LINESTRING (5.7193071 50.0035906, 5.719766 50.0033792)",,,,,
24784960,1,N874,Rue Gustave Delperdange,primary,50,True,False,28.389,"LINESTRING (5.7227332 50.0055096, 5.7227897 50.0056203, 5.7229097 50.0057357)",,,3,,
361342560,1,,,primary,50,True,False,16.168,"LINESTRING (5.7227332 50.0055096, 5.7227207 50.0055451, 5.722689 50.0055752, 5.7226425 50.0055958, 5.7225875 50.0056043)",,,,roundabout,
181772954,,,,residential,,True,False,13.750000000000002,"LINESTRING (5.711183 50.0034968, 5.7111613 50.0034787, 5.711152 50.0034587, 5.7111539 50.0034379, 5.7111668 50.0034187, 5.7111847 50.0034058, 5.7112128 50.0033953)",,,,roundabout,
181772954,,,,residential,,True,False,8.653,"LINESTRING (5.711296 50.003502, 5.7112662 50.0035102, 5.711245 50.0035118, 5.7112107 50.0035076, 5.711183 50.0034968)",,,,roundabout,
737855525,,,Rue des Maies,residential,,False,True,315.539,"LINESTRING (5.711296 50.003502, 5.7115499 50.0036585, 5.7118458 50.0038569, 5.7122966 50.0041591, 5.7130613 50.0046386, 5.7131264 50.0046819, 5.713777 50.005115, 5.71437 50.0055378)",,,5.5,,
42584522,,,Rue Claude-de-Humyns,residential,50,False,False,28.751,"LINESTRING (5.7112128 50.0033953, 5.711221 50.0032681, 5.711341 50.0031619)",,,,,
181772954,,,,residential,,True,False,19.318,"LINESTRING (5.7112128 50.0033953, 5.7112429 50.0033917, 5.711275 50.003395, 5.7113134 50.003411, 5.7113309 50.0034286, 5.7113381 50.0034489, 5.711334 50.0034696, 5.7113196 50.0034877, 5.711296 50.003502)",,,,roundabout,
386385635,,,Cité-Lallemand,residential,,False,False,44.89,"LINESTRING (5.7150383 50.0066574, 5.7146105 50.0063618)",,,,,
106756015,,,Cité-Lallemand,residential,,False,True,43.67700000000001,"LINESTRING (5.7150383 50.0066574, 5.7153045 50.0065101, 5.7154776 50.0063855)",,,,,
106756015,,,Cité-Lallemand,residential,,False,True,10.413,"LINESTRING (5.7154776 50.0063855, 5.715591 50.0063267)",,,,,
106756015,,,Cité-Lallemand,residential,,False,False,43.67700000000001,"LINESTRING (5.7154776 50.0063855, 5.7153045 50.0065101, 5.7150383 50.0066574)",,,,,
386385632,,,Cité-Lallemand,residential,,False,True,44.702,"LINESTRING (5.7154776 50.0063855, 5.7151291 50.0061358, 5.7150273 50.0061235)",,,,,
106756015,,,Cité-Lallemand,residential,,False,False,27.571,"LINESTRING (5.7143179 50.0065234, 5.7146105 50.0063618)",,,,,
386385634,,,Cité-Lallemand,residential,,False,False,34.62,"LINESTRING (5.7143179 50.0065234, 5.7139964 50.0062905)",,,,,
294324842,,,Avenue Philippart,residential,,False,False,204.052,"LINESTRING (5.7160269 50.0056051, 5.7160855 50.0056125, 5.7184984 50.0065198)",,,,,
294324842,,,Avenue Philippart,residential,,False,True,81.00900000000001,"LINESTRING (5.7160269 50.0056051, 5.7159687 50.0056157, 5.7151373 50.0060517)",,,,,
1042129611,1,,,unclassified,,False,False,50.199999999999996,"LINESTRING (5.7160269 50.0056051, 5.7160313 50.0055749, 5.7160138 50.0055384, 5.71566 50.0052303)",,,,,
177658847,1,,Rue des Brasseurs,residential,50,False,True,6.869,"LINESTRING (5.7186866 50.0041869, 5.7186818 50.0041252)",,,,,
106512088,1,,Rue des Trinitaires,residential,50,True,False,54.708,"LINESTRING (5.7186866 50.0041869, 5.7189717 50.0043846, 5.7191934 50.0045554)",,,,,
177658847,1,,Rue des Brasseurs,residential,50,False,False,33.169,"LINESTRING (5.7186866 50.0041869, 5.718635 50.0042193, 5.7184025 50.0043579, 5.7183413 50.0043856)",,,,,
20129268,1,,Rue des Remparts,residential,50,True,False,18.513,"LINESTRING (5.7172951 50.0036555, 5.7170665 50.0035772)",,,,,
106756728,,,,residential,50,True,False,6.653,"LINESTRING (5.7171272 49.9978771, 5.7170343 49.9978734)",,,,,
"[361549244, 361549245]","['1', '2']",N30,Rue Joseph-Renquin,primary,50,True,False,81.528,"LINESTRING (5.7171272 49.9978771, 5.7167423 49.9984488, 5.716634 49.9985343)",,,,,
719298727,4,N30,Rue Joseph-Renquin,primary,50,False,False,44.872,"LINESTRING (5.716634 49.9985343, 5.7163963 49.9989078)",,,,,
"[340149988, 361549246]",2,N30,Rue Joseph-Renquin,primary,50,True,False,40.136,"LINESTRING (5.716634 49.9985343, 5.7166457 49.998425, 5.716805 49.9981954)",,,,,
106756015,,,Cité-Lallemand,residential,,False,True,32.539,"LINESTRING (5.7150273 50.0061235, 5.7146833 50.0063152)",,,,,
106756015,,,Cité-Lallemand,residential,,False,False,87.05,"LINESTRING (5.7150273 50.0061235, 5.7143104 50.00563, 5.7143133 50.005573, 5.71437 50.0055378)",,,,,
386385632,,,Cité-Lallemand,residential,,False,False,44.702,"LINESTRING (5.7150273 50.0061235, 5.7151291 50.0061358, 5.7154776 50.0063855)",,,,,
106756015,,,Cité-Lallemand,residential,,False,False,32.539,"LINESTRING (5.7146833 50.0063152, 5.7150273 50.0061235)",,,,,
106756015,,,Cité-Lallemand,residential,,False,True,7.343,"LINESTRING (5.7146833 50.0063152, 5.7146105 50.0063618)",,,,,
386385633,,,Cité-Lallemand,residential,,False,False,37.984,"LINESTRING (5.7146833 50.0063152, 5.7143255 50.0060626)",,,,,
386385633,,,Cité-Lallemand,residential,,False,True,37.984,"LINESTRING (5.7143255 50.0060626, 5.7146833 50.0063152)",,,,,
386385634,,,Cité-Lallemand,residential,,False,True,34.62,"LINESTRING (5.7139964 50.0062905, 5.7143179 50.0065234)",,,,,
106756015,,,Cité-Lallemand,residential,,False,False,7.343,"LINESTRING (5.7146105 50.0063618, 5.7146833 50.0063152)",,,,,
106756015,,,Cité-Lallemand,residential,,False,True,27.571,"LINESTRING (5.7146105 50.0063618, 5.7143179 50.0065234)",,,,,
386385635,,,Cité-Lallemand,residential,,False,True,44.89,"LINESTRING (5.7146105 50.0063618, 5.7150383 50.0066574)",,,,,
57087473,,,Rue du Parc,living_street,,False,False,52.884,"LINESTRING (5.7152266 49.9999544, 5.7154881 49.9995095)",,,,,
20129237,1,,Rue d'Assenois,tertiary,20,True,False,123.507,"LINESTRING (5.7152266 49.9999544, 5.7151955 49.9999167, 5.7144224 49.9989713)",,,,,
627503511,,,,living_street,,True,False,33.273,"LINESTRING (5.7152242 49.9991939, 5.7156881 49.999169)",,,,,
57087468,,,Rue du Parc,living_street,,True,False,48.974000000000004,"LINESTRING (5.7152242 49.9991939, 5.715124 49.9990731, 5.7150703 49.9988473, 5.7150184 49.99878)",,,,,
708725043,,,Clos Renée Lemaire,residential,20,False,False,104.888,"LINESTRING (5.715459 49.9978197, 5.716805 49.9981954)",,,,,
340149988,2,N30,Rue Joseph-Renquin,primary,50,True,False,39.378,"LINESTRING (5.716805 49.9981954, 5.7170343 49.9978734)",,,,,
708725043,,,Clos Renée Lemaire,residential,20,False,True,104.888,"LINESTRING (5.716805 49.9981954, 5.715459 49.9978197)",,,,,
1042129611,1,,,unclassified,,False,True,50.199999999999996,"LINESTRING (5.71566 50.0052303, 5.7160138 50.0055384, 5.7160313 50.0055749, 5.7160269 50.0056051)",,,,,
57095697,,,Rue des Récollets,residential,20,False,False,23.667,"LINESTRING (5.7180975 50.0023387, 5.7183672 50.0022152)",,,,,
57095697,,,Rue des Récollets,residential,20,False,True,32.888,"LINESTRING (5.7180975 50.0023387, 5.71773 50.0025167)",,,,,
1102185322,,,,unclassified,,False,False,16.066,"LINESTRING (5.7180975 50.0023387, 5.7179523 50.0022284)",,,,,yes
1102185322,,,,unclassified,,False,True,16.066,"LINESTRING (5.7179523 50.0022284, 5.7180975 50.0023387)",,,,,yes
