osmid,oneway,highway,maxspeed,reversed,length,geometry,ref,name,bridge,lanes,tunnel
54239679,False,residential,,True,74.235,"LINESTRING (0.55387 51.874124, 0.5536824 51.8741432, 0.5532426 51.8741373, 0.5530399 51.8740882, 0.5528106 51.8740609)",,St. John's Avenue,,2,
664912609,False,residential,,True,24.229,"LINESTRING (0.55387 51.874124, 0.5538648 51.8739845, 0.5538023 51.8739163)",,,,,
"[755620512, 664912610]",False,residential,,False,14.495999999999999,"LINESTRING (0.55387 51.874124, 0.5538959 51.8742094, 0.5539153 51.8742512)",,St. John's Avenue,,2,
664912611,False,residential,,False,75.181,"LINESTRING (0.5535752 51.8738053, 0.5532265 51.8738103, 0.5530709 51.8738583, 0.5528188 51.8738633, 0.5528106 51.8740609)",,,,,
1050222626,False,unclassified,,True,39.192,"LINESTRING (0.5478212 51.8787627, 0.547687 51.879001, 0.5476656 51.8791003)",,,,,
1156886961,True,secondary,30 mph,False,21.624,"LINESTRING (0.5466703 51.8789172, 0.546499 51.8790804)",B1256,Pierrefitte Way,,,
871146743,True,secondary,30 mph,False,18.999,"LINESTRING (0.5466703 51.8789172, 0.5466714 51.8789849, 0.5466842 51.8790338, 0.5467067 51.8790856)",B1256,Pierrefitte Way,,,
828584995,False,secondary,30 mph,False,48.976,"LINESTRING (0.5521071 51.879864, 0.5522088 51.879872, 0.5524196 51.8798885, 0.5526574 51.8799138, 0.5528144 51.8799091)",B1256,Coggeshall Road,,,
1018779040,False,residential,,False,7.558,"LINESTRING (0.5484872 51.8750306, 0.5485897 51.8750058)",,,,,
154644989,False,residential,,False,35.056,"LINESTRING (0.5485897 51.8750058, 0.5487637 51.8753022)",,,,,
154644989,False,residential,,True,9.403,"LINESTRING (0.5485897 51.8750058, 0.548543 51.8749263)",,,,,
1018779040,False,residential,,True,7.558,"LINESTRING (0.5485897 51.8750058, 0.5484872 51.8750306)",,,,,
"[55287302, 1224349227, 31424940, 828569195, 769763662, 771747760]",False,unclassified,,"[False, True]",204.35100000000003,"LINESTRING (0.5547094 51.878161, 0.5546612 51.8781618, 0.5543593 51.8781749, 0.5543237 51.8781765, 0.5541471 51.8781833, 0.5538696 51.8781876, 0.5538413 51.8781885, 0.5537521 51.8781915, 0.5535612 51.8781915, 0.5532775 51.8781915, 0.5531774 51.8781784, 0.5531012 51.8781524, 0.5530786 51.8781345, 0.5530719 51.878103, 0.5530852 51.8780611, 0.5531358 51.8779019, 0.553212 51.8777295, 0.5532848 51.8775971, 0.5533265 51.8775212, 0.5534298 51.8773551)",,"['Fairfield Road', 'Manor Street']",,,
192107218,False,tertiary,,False,16.555,"LINESTRING (0.5584586 51.8804795, 0.55849 51.8804277, 0.5585047 51.8803975, 0.5585309 51.8803376)",,Courtauld Road,,,
1151910965,True,secondary,,False,47.465,"LINESTRING (0.5584586 51.8804795, 0.5586068 51.8804113, 0.5587116 51.8803568, 0.5588467 51.8802862, 0.5589111 51.8802597, 0.559017 51.8802317)",,,,,
