osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge,access,width,junction
236302219,Sutton Court Road,tertiary,False,False,148.325,"LINESTRING (-0.2658875 51.4900878, -0.2657422 51.4903995, -0.2656977 51.4905115, -0.2656936 51.4906004, -0.2657131 51.4907055, -0.2657442 51.4908298, -0.2657618 51.4908854, -0.2658508 51.4911872, -0.2658858 51.4913025, -0.2659157 51.4913932)",,20 mph,2,,,,
236302219,Sutton Court Road,tertiary,False,True,75.64699999999999,"LINESTRING (-0.2658875 51.4900878, -0.2659883 51.4898586, -0.2661263 51.489532, -0.2661692 51.4894305)",,20 mph,2,,,,
226284173,South Parade,secondary,False,True,17.28,"LINESTRING (-0.2639999 51.4961594, -0.2642494 51.496164)",B490,20 mph,,,,,
8298020,South Parade,secondary,False,False,87.884,"LINESTRING (-0.2639999 51.4961594, -0.2638676 51.4961455, -0.2637438 51.4961326, -0.2633683 51.496089, -0.2631928 51.49608, -0.2628037 51.4959371)",B409,20 mph,,,,,
1080858998,Chiswick High Road,primary,False,False,7.356,"LINESTRING (-0.2668841 51.4926892, -0.2667793 51.4926783)",A315,20 mph,2,,,,
8298002,Acton Lane,secondary,False,False,70.09899999999999,"LINESTRING (-0.2668841 51.4926892, -0.2668716 51.4927762, -0.2668602 51.4928679, -0.2668867 51.4929185, -0.2671588 51.4932785)",B490,,3,,,,
1080858998,Chiswick High Road,primary,False,True,44.066,"LINESTRING (-0.2668841 51.4926892, -0.2670895 51.4927086, -0.2671569 51.4927147, -0.2675136 51.4927478)",A315,20 mph,2,,,,
22696983,Sutton Lane North,tertiary,False,True,80.783,"LINESTRING (-0.2686384 51.491164, -0.2686278 51.4912071, -0.2686082 51.4912487, -0.2682039 51.4915433, -0.2680336 51.4916307, -0.2678915 51.4917036)",,30 mph,2,,,,
1011922491,Heathfield Terrace,primary,True,False,7.9079999999999995,"LINESTRING (-0.2686384 51.491164, -0.2686196 51.4911559, -0.2686055 51.4911447, -0.2685975 51.4911314, -0.2685963 51.4911172, -0.2686019 51.4911034)",A3000,20 mph,,,,,roundabout
22696987,Walpole Gardens,residential,False,True,157.613,"LINESTRING (-0.2687459 51.4911299, -0.2688355 51.4911443, -0.2688808 51.4911562, -0.2689638 51.4911781, -0.269238 51.4912079, -0.2693733 51.4912093, -0.2710043 51.4912132)",,20 mph,,,,,
1011560842,Heathfield Terrace,primary,True,False,9.64,"LINESTRING (-0.2687459 51.4911299, -0.2687384 51.4911435, -0.2687247 51.4911552, -0.2687058 51.4911636, -0.2686838 51.4911682, -0.2686605 51.4911683, -0.2686384 51.491164)",A3000,20 mph,,,,,roundabout
23117176,Wellesley Road,primary,True,False,30.319,"LINESTRING (-0.2686977 51.4910776, -0.2687744 51.4910329, -0.2688522 51.490994, -0.268888 51.4909759, -0.2689238 51.4909577, -0.2689854 51.4909377, -0.2690566 51.4909395)",A3000,20 mph,,,,,
1081039489,Heathfield Terrace,primary,True,False,5.82,"LINESTRING (-0.2686977 51.4910776, -0.2687184 51.4910854, -0.2687321 51.4910936, -0.268742 51.4911047, -0.2687467 51.4911171)",A3000,20 mph,,,,,roundabout
47046968,Heathfield Terrace,primary,False,True,19.256,"LINESTRING (-0.2686019 51.4911034, -0.2685347 51.491095, -0.2684742 51.4910908, -0.2683255 51.4910895)",A3000,20 mph,2,,,,
1011922490,Heathfield Terrace,primary,True,False,7.949000000000001,"LINESTRING (-0.2686019 51.4911034, -0.2686139 51.4910912, -0.2686313 51.4910819, -0.2686524 51.4910762, -0.2686752 51.4910747, -0.2686977 51.4910776)",A3000,20 mph,,,,,roundabout
1011560842,Heathfield Terrace,primary,True,False,1.424,"LINESTRING (-0.2687467 51.4911171, -0.2687459 51.4911299)",A3000,20 mph,,,,,roundabout
641342865,Chiswick High Road,primary,False,True,83.644,"LINESTRING (-0.2678625 51.4927797, -0.2682903 51.492821, -0.2690564 51.492895)",A315,20 mph,2,,,,
1080858997,Chiswick High Road,primary_link,True,False,26.933999999999997,"LINESTRING (-0.2678625 51.4927797, -0.26779 51.4928077, -0.2675979 51.4927917, -0.2675136 51.4927478)",A315,20 mph,,,no,,
1080858999,Chiswick High Road,primary,False,False,24.532,"LINESTRING (-0.2678625 51.4927797, -0.2677761 51.4927627, -0.2676466 51.4927526, -0.2675136 51.4927478)",A315,20 mph,2,,,,
1080858998,Chiswick High Road,primary,False,False,44.066,"LINESTRING (-0.2675136 51.4927478, -0.2671569 51.4927147, -0.2670895 51.4927086, -0.2668841 51.4926892)",A315,20 mph,2,,,,
1080858999,Chiswick High Road,primary,False,True,24.532,"LINESTRING (-0.2675136 51.4927478, -0.2676466 51.4927526, -0.2677761 51.4927627, -0.2678625 51.4927797)",A315,20 mph,2,,,,
