osmid,oneway,lanes,ref,name,highway,maxspeed,junction,reversed,length,geometry,bridge,access
116532916,False,,,Saint Mary Street,residential,,,False,272.216,"LINESTRING (-2.1111151 51.4567149, -2.1111388 51.4567358, -2.1111526 51.4567599, -2.1111844 51.4568419, -2.1112131 51.4568995, -2.1112456 51.4569513, -2.1112911 51.4570039, -2.1113458 51.4570599, -2.1114321 51.4571339, -2.1116695 51.457355, -2.1117293 51.4574211, -2.1117908 51.4575031, -2.1118413 51.4575867, -2.1121227 51.4581798, -2.1121581 51.458251, -2.112229 51.4583651, -2.1123004 51.4584728, -2.1123819 51.4585855, -2.1124543 51.4586423, -2.1125192 51.4586682, -2.1125851 51.4586812, -2.1126662 51.4586878, -2.1127651 51.4586819, -2.1128604 51.4586668, -2.1129565 51.4586419)",,
27083730,True,,,,tertiary,,roundabout,False,5.734999999999999,"LINESTRING (-2.1106122 51.4547962, -2.110606 51.4547707, -2.1106131 51.4547453)",,
34992548,False,,,Queens Square,residential,,,True,67.74099999999999,"LINESTRING (-2.1106122 51.4547962, -2.1105171 51.4548152, -2.1104791 51.4548276, -2.1103391 51.4548875, -2.1101297 51.4550338, -2.1100922 51.4550531, -2.1100466 51.4550629, -2.1100059 51.4550654, -2.1099714 51.4550641, -2.109903 51.4550519, -2.1098475 51.4550387, -2.1098242 51.4550348, -2.1098009 51.4550331)",,
184904700,False,,,Bakehouse Close,residential,,,True,44.29900000000001,"LINESTRING (-2.1139586 51.4564665, -2.1141678 51.4566169, -2.1142917 51.4565654, -2.1143744 51.4565311, -2.114434 51.4565063)",,
32923545,False,,,Wood Lane,residential,30 mph,,True,19.465,"LINESTRING (-2.114434 51.4565063, -2.1146472 51.4566203)",,
32923545,False,,,Wood Lane,residential,30 mph,,False,156.964,"LINESTRING (-2.114434 51.4565063, -2.1143172 51.4564392, -2.1141866 51.4563483, -2.1140641 51.4562525, -2.1138511 51.4560654, -2.1137357 51.4559581, -2.1136795 51.4558821, -2.1136087 51.4557263, -2.113542 51.4555173, -2.1135 51.4554476, -2.1133794 51.455288)",,
184904700,False,,,Bakehouse Close,residential,,,False,44.299,"LINESTRING (-2.114434 51.4565063, -2.1143744 51.4565311, -2.1142917 51.4565654, -2.1141678 51.4566169, -2.1139586 51.4564665)",,
27676617,False,,,The Butts,residential,,,False,17.269,"LINESTRING (-2.1111345 51.4565601, -2.1111282 51.4565933, -2.1111151 51.4567149)",,
27676617,False,,,The Butts,residential,,,True,47.821999999999996,"LINESTRING (-2.1111345 51.4565601, -2.1111308 51.4565066, -2.1111215 51.4564411, -2.111089 51.4563477, -2.1110413 51.456253, -2.1110059 51.4562086, -2.110978 51.4561776, -2.110946 51.4561541)",,
35039778,False,,,Ladds Lane,residential,,,True,87.38700000000001,"LINESTRING (-2.1111345 51.4565601, -2.1111819 51.4565579, -2.1112158 51.4565553, -2.111248 51.4565495, -2.1112853 51.4565408, -2.1113176 51.4565296, -2.1116207 51.4563892, -2.1120507 51.4561925, -2.112121 51.4561623, -2.1121808 51.4561365)",,
453031289,True,3,A4,Bridge Roundabout,primary,30 mph,circular,False,2.995,"LINESTRING (-2.1191119 51.4585907, -2.1191263 51.4585653)",,
34992522,False,,,The Butts,residential,,,False,95.536,"LINESTRING (-2.1107865 51.4551467, -2.1107746 51.4551644, -2.1107673 51.4551881, -2.1107723 51.4552144, -2.1107884 51.4552467, -2.1109075 51.4554077, -2.1109303 51.4554459, -2.110939 51.4554815, -2.1109411 51.4555179, -2.1109289 51.455554, -2.1109096 51.455582, -2.1108089 51.4556419, -2.1106347 51.4557348, -2.1104524 51.4558587)",,
34992522,False,,,The Butts,residential,,,True,14.746,"LINESTRING (-2.1107865 51.4551467, -2.1108162 51.4551242, -2.1108685 51.4550985, -2.1109489 51.455062)",,
37668030,False,,,London Road,residential,,,True,25.322000000000003,"LINESTRING (-2.1107865 51.4551467, -2.1107349 51.4551274, -2.1106985 51.4551046, -2.1106728 51.4550827, -2.1106413 51.4550425, -2.1105914 51.4549621)",,
64801588,False,,,Queens Square,residential,,,True,77.36400000000002,"LINESTRING (-2.109399 51.4547463, -2.1095722 51.4546184, -2.1098573 51.4547532, -2.1098709 51.4547646, -2.1098768 51.4547799, -2.1098739 51.454794, -2.1098609 51.4548139, -2.1097799 51.4548779, -2.1097697 51.45489, -2.1097695 51.4549037, -2.1098009 51.4550331)",,
36212660,False,,,Charter Road,residential,,,True,12.837,"LINESTRING (-2.1215693 51.4549602, -2.1216782 51.4550536)",,
36212660,False,,,Charter Road,residential,,,False,21.753999999999998,"LINESTRING (-2.1215693 51.4549602, -2.12153 51.4549265, -2.1213848 51.4548019)",,
544242378,False,,,,residential,,,False,40.363,"LINESTRING (-2.1215693 51.4549602, -2.1213597 51.4550287, -2.1212547 51.455068, -2.1211729 51.4551064, -2.1210902 51.4551614)",,
544242378,False,,,,residential,,,True,40.363,"LINESTRING (-2.1210902 51.4551614, -2.1211729 51.4551064, -2.1212547 51.455068, -2.1213597 51.4550287, -2.1215693 51.4549602)",,
36212672,False,,,Royal Close,residential,,,True,9.361,"LINESTRING (-2.1209186 51.4552151, -2.1208662 51.4551375)",,
36335610,False,,,,residential,,,True,87.696,"LINESTRING (-2.1219621 51.4577682, -2.1219731 51.4577512, -2.1219922 51.4577165, -2.1220252 51.4576405, -2.1220591 51.4575513, -2.1220891 51.4574711, -2.1220959 51.4574276, -2.1220953 51.4573803, -2.1220799 51.4573232, -2.1220642 51.4572955, -2.1220432 51.4572689, -2.1220172 51.4572378, -2.1219951 51.4572076, -2.1219828 51.4571758, -2.1220333 51.4570067)",,
36212663,False,,,Field View,residential,,,False,14.501999999999999,"LINESTRING (-2.1206848 51.4558862, -2.1206992 51.4558462, -2.120729 51.4558196, -2.1208013 51.4557847)",,
36212663,False,,,Field View,residential,,,True,85.386,"LINESTRING (-2.1206848 51.4558862, -2.1207014 51.4559187, -2.1207728 51.4559982, -2.120849 51.4560442, -2.1209931 51.4560802, -2.121268 51.456122, -2.1217412 51.456194)",,
545751873,False,,,,residential,,,False,12.526,"LINESTRING (-2.1206848 51.4558862, -2.1206468 51.4558656, -2.1206056 51.4558556, -2.1205598 51.4558513, -2.1205201 51.4558536)",,
545751873,False,,,,residential,,,True,12.526,"LINESTRING (-2.1205201 51.4558536, -2.1205598 51.4558513, -2.1206056 51.4558556, -2.1206468 51.4558656, -2.1206848 51.4558862)",,
36212665,False,,,Charter Road,residential,,,False,9.952,"LINESTRING (-2.1221443 51.456521, -2.1221606 51.4565341, -2.1221778 51.4565502, -2.1221907 51.456578, -2.1221884 51.4566026)",,
36212665,False,,,Charter Road,residential,,,True,31.541999999999998,"LINESTRING (-2.1221443 51.456521, -2.1220923 51.4565164, -2.1216962 51.4564711)",,
545751874,False,,,,residential,,,False,10.705,"LINESTRING (-2.1221443 51.456521, -2.1221755 51.4565077, -2.1222005 51.4564935, -2.1222243 51.4564651, -2.1222351 51.4564467)",,
545751874,False,,,,residential,,,True,10.705,"LINESTRING (-2.1222351 51.4564467, -2.1222243 51.4564651, -2.1222005 51.4564935, -2.1221755 51.4565077, -2.1221443 51.456521)",,
36212664,False,,,Charter Road,residential,,,True,23.004,"LINESTRING (-2.1221489 51.4560058, -2.1218194 51.4559804)",,
36212664,False,,,Charter Road,residential,,,False,17.498,"LINESTRING (-2.1221489 51.4560058, -2.1221721 51.4559853, -2.1222006 51.4559576, -2.1222278 51.4559298, -2.122288 51.4558745)",,
545752147,False,,,,residential,,,False,13.344,"LINESTRING (-2.1221489 51.4560058, -2.1221601 51.4560238, -2.1221652 51.4560391, -2.1221702 51.4560621, -2.1221743 51.4561239)",,
545752147,False,,,,residential,,,True,13.344,"LINESTRING (-2.1221743 51.4561239, -2.1221702 51.4560621, -2.1221652 51.4560391, -2.1221601 51.4560238, -2.1221489 51.4560058)",,
36212660,False,,,Charter Road,residential,,,False,52.632000000000005,"LINESTRING (-2.1198239 51.4547299, -2.1197865 51.4547327, -2.1197455 51.4547267, -2.1197114 51.4547179, -2.1196728 51.4547016, -2.1196499 51.4546902, -2.1196331 51.4546741, -2.1196181 51.4546544, -2.1196122 51.4546458, -2.1195989 51.4546264, -2.1195833 51.4546004, -2.1195685 51.454569, -2.119562 51.4545428, -2.1195536 51.4545145, -2.1195457 51.4544746, -2.1195386 51.4544327, -2.1195366 51.4543909, -2.1195376 51.454349)",,
36212660,False,,,Charter Road,residential,,,True,27.633,"LINESTRING (-2.1198239 51.4547299, -2.11986 51.4547174, -2.1199023 51.4547017, -2.1199884 51.4546788, -2.1200891 51.4546631, -2.1201979 51.4546499)",,
64845851,False,,,,residential,,,True,68.28,"LINESTRING (-2.1198239 51.4547299, -2.1198113 51.4548208, -2.1197161 51.4548371, -2.1197324 51.4550778, -2.1197796 51.4550801, -2.1198179 51.4550905, -2.1198409 51.4551098, -2.1198471 51.4551297, -2.1198443 51.4551526, -2.1198223 51.455173, -2.1197834 51.4551915, -2.1197492 51.4551984, -2.1197175 51.4552021)",,
972309002,True,3,A4,Bridge Roundabout,primary,30 mph,circular,False,29.506,"LINESTRING (-2.1200415 51.4586558, -2.1200636 51.4589208)",,
32761172,True,,,Marshfield Road,tertiary,30 mph,,False,12.99,"LINESTRING (-2.119042 51.4614723, -2.1192053 51.4615297)",,
42491170,True,,A420,Ivy Lane,primary,30 mph,,False,13.044,"LINESTRING (-2.119042 51.4614723, -2.1192198 51.4614337)",,
768498702,True,,A420,Marshfield Road,primary,30 mph,,False,57.859,"LINESTRING (-2.1192053 51.4615297, -2.119418 51.4616126, -2.1199063 51.4618125)",,
78719611,True,,,Marshfield Road,tertiary,30 mph,,False,13.402000000000001,"LINESTRING (-2.1188781 51.4614083, -2.1189153 51.4614236, -2.1189686 51.4614445, -2.119042 51.4614723)",,
548230756,True,,,Ivy Lane,tertiary,,,False,24.844,"LINESTRING (-2.1188781 51.4614083, -2.1189531 51.461434, -2.1189897 51.4614432, -2.1190143 51.4614476, -2.1190414 51.4614499, -2.1190591 51.4614501, -2.1190845 51.4614485, -2.1191109 51.4614461, -2.1192198 51.4614337)",,
34962807,False,,,The Bridge,tertiary,,,False,76.28999999999999,"LINESTRING (-2.1173378 51.4594305, -2.1173425 51.4594638, -2.1173453 51.4594764, -2.1173513 51.45949, -2.1173611 51.459504, -2.1176663 51.4598674, -2.1177278 51.4599439, -2.1178104 51.4600466)",,
548640100,True,,,,tertiary,,roundabout,False,9.228000000000002,"LINESTRING (-2.1173378 51.4594305, -2.1173257 51.4594316, -2.1173135 51.4594308, -2.1173019 51.4594282, -2.1172887 51.4594225, -2.117279 51.4594146, -2.1172735 51.4594051, -2.117273 51.4593951, -2.1172773 51.4593855, -2.1172861 51.4593771)",,
"[35918245, 163641996, 163641997, 27676754, 38139101]",False,,,"['Market Place', 'High Street', 'The Bridge']",unclassified,,,"[False, True]",271.307,"LINESTRING (-2.1172861 51.4593771, -2.1172301 51.4593437, -2.1168173 51.4590821, -2.1167292 51.4590358, -2.1166343 51.4589981, -2.1165103 51.4589497, -2.1163739 51.4589009, -2.1162519 51.4588544, -2.1156995 51.4586723, -2.1155396 51.4586055, -2.1152062 51.4584414, -2.115111 51.4583904, -2.1150198 51.4583486, -2.1149433 51.4583176, -2.1149118 51.4583083, -2.1148803 51.4583013, -2.1148431 51.4582953, -2.114806 51.4582911, -2.1147352 51.4582838, -2.1146675 51.4582786, -2.1145972 51.458276, -2.1145314 51.4582734, -2.1144913 51.4582723, -2.1143006 51.4582668, -2.1141837 51.4582607, -2.1140802 51.4582546, -2.1139527 51.4582398)",yes,
548640100,True,,,,tertiary,,roundabout,False,6.688,"LINESTRING (-2.1172861 51.4593771, -2.1172986 51.4593708, -2.1173136 51.4593671, -2.1173296 51.4593665, -2.1173452 51.4593689, -2.1173589 51.4593742, -2.1173694 51.4593818)",,
32923545,False,,,Wood Lane,residential,30 mph,,True,78.788,"LINESTRING (-2.1126051 51.4547797, -2.1126209 51.45478, -2.1126362 51.4547824, -2.1126543 51.4547884, -2.1126691 51.4547959, -2.1126817 51.4548053, -2.1127088 51.4548279, -2.1128058 51.4549134, -2.1128853 51.4549832, -2.1129578 51.4550347, -2.1130957 51.4551181, -2.1133794 51.455288)",,
32931204,False,,,Burlands Road,residential,,,False,108.669,"LINESTRING (-2.1126051 51.4547797, -2.1125792 51.4547824, -2.1125518 51.4547879, -2.1125277 51.4547961, -2.1125063 51.4548064, -2.1124872 51.4548177, -2.1115089 51.4554697)",,
553111048,False,,,Wood Lane,residential,30 mph,,False,81.362,"LINESTRING (-2.1126051 51.4547797, -2.1126011 51.4547642, -2.1125958 51.4547502, -2.1125874 51.454736, -2.1125563 51.454706, -2.1125134 51.4546756, -2.112458 51.4546426, -2.1117712 51.4542775)",,
"[35918245, 163641996, 163641997, 27676754, 38139101]",False,,,"['Market Place', 'High Street', 'The Bridge']",unclassified,,,"[False, True]",271.30699999999996,"LINESTRING (-2.1139527 51.4582398, -2.1140802 51.4582546, -2.1141837 51.4582607, -2.1143006 51.4582668, -2.1144913 51.4582723, -2.1145314 51.4582734, -2.1145972 51.458276, -2.1146675 51.4582786, -2.1147352 51.4582838, -2.114806 51.4582911, -2.1148431 51.4582953, -2.1148803 51.4583013, -2.1149118 51.4583083, -2.1149433 51.4583176, -2.1150198 51.4583486, -2.115111 51.4583904, -2.1152062 51.4584414, -2.1155396 51.4586055, -2.1156995 51.4586723, -2.1162519 51.4588544, -2.1163739 51.4589009, -2.1165103 51.4589497, -2.1166343 51.4589981, -2.1167292 51.4590358, -2.1168173 51.4590821, -2.1172301 51.4593437, -2.1172861 51.4593771)",yes,
554532549,False,,,Market Place,unclassified,,,True,52.488,"LINESTRING (-2.1139527 51.4582398, -2.1137303 51.4580658, -2.1136711 51.4580194, -2.1135134 51.4578564)",,
823268754,False,,,Saint Mary Street,unclassified,,,False,82.259,"LINESTRING (-2.1139527 51.4582398, -2.1137218 51.4583417, -2.1129565 51.4586419)",,
36212659,False,,,Charter Road,residential,,,False,65.28999999999999,"LINESTRING (-2.1224042 51.4546793, -2.1219619 51.4549074, -2.1216782 51.4550536)",,
"[292304099, 35584175]",True,,,Bath Road,tertiary,30 mph,,False,63.241,"LINESTRING (-2.1192802 51.4590968, -2.1191347 51.4589218, -2.1190987 51.4588849, -2.1190712 51.4588633, -2.1190518 51.4588517, -2.1190394 51.4588443, -2.1190277 51.4588386, -2.1190092 51.4588314, -2.1189945 51.4588274, -2.118973 51.4588234, -2.118953 51.4588197, -2.1189142 51.4588137, -2.1188763 51.4588099, -2.1188367 51.4588074, -2.1187994 51.4588055, -2.1187491 51.4588052, -2.11871 51.4588065, -2.1186712 51.4588086, -2.1186467 51.4588113, -2.1186139 51.4588168)",,
"[42491164, 42491167]",True,3,A4,Bridge Roundabout,primary,30 mph,circular,False,58.005,"LINESTRING (-2.1192802 51.4590968, -2.1191927 51.4589284, -2.1191453 51.4588372, -2.1191341 51.4588102, -2.119125 51.4587837, -2.1191185 51.4587546, -2.1191114 51.4587169, -2.1191079 51.4586881, -2.1191058 51.4586363, -2.1191119 51.4585907)",,
27676404,False,,,Station Hill,tertiary,,,False,165.25599999999997,"LINESTRING (-2.1183479 51.4607115, -2.1182152 51.4607744, -2.1167882 51.4614505, -2.1167359 51.4614743, -2.1166801 51.4614969, -2.1166177 51.4615174, -2.1165459 51.4615339, -2.1164806 51.4615432, -2.1164578 51.4615461, -2.1164018 51.4615534)",,
42491159,False,,,New Road,tertiary,30 mph,,False,76.498,"LINESTRING (-2.1183479 51.4607115, -2.1184135 51.4608106, -2.1186472 51.4611633, -2.1186865 51.4612181, -2.1187782 51.461345)",,
42491159,False,,,New Road,tertiary,30 mph,,True,31.132,"LINESTRING (-2.1183479 51.4607115, -2.1183089 51.4606596, -2.1181575 51.4604579)",,
37668030,False,,,London Road,residential,,,True,4.281,"LINESTRING (-2.1105914 51.4549621, -2.1105691 51.4549262)",,
664941049,False,,,,residential,,,False,4.036,"LINESTRING (-2.1105914 51.4549621, -2.1106462 51.4549498)",,
37668030,False,,,London Road,residential,,,False,25.322000000000003,"LINESTRING (-2.1105914 51.4549621, -2.1106413 51.4550425, -2.1106728 51.4550827, -2.1106985 51.4551046, -2.1107349 51.4551274, -2.1107865 51.4551467)",,
664941049,False,,,,residential,,,True,4.036,"LINESTRING (-2.1106462 51.4549498, -2.1105914 51.4549621)",,
