osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge,access
"[234001992, 1231361358, 158555313, 977490790]",,residential,,False,"[False, True]",103.426,"LINESTRING (15.2010723 49.1594689, 15.2010596 49.1594438, 15.2009741 49.1592999, 15.2009701 49.1592926, 15.2009413 49.1592402, 15.2009122 49.1591887, 15.20086 49.1590963, 15.2007857 49.1589621, 15.2007846 49.1589435, 15.2007978 49.1589264, 15.2008228 49.1589093, 15.2008637 49.158892, 15.2012881 49.1587878)",Náměstí,,
"[981387608, 1231361356, 1231361357, 43557518]",,residential,,False,"[False, True]",168.25699999999998,"LINESTRING (15.2010723 49.1594689, 15.2009143 49.1594809, 15.2007826 49.159482, 15.2007182 49.1594811, 15.2006684 49.1594711, 15.2006548 49.1594576, 15.2005881 49.1593916, 15.2005452 49.1593539, 15.2004882 49.1593259, 15.2004239 49.1593063, 15.2002602 49.1592759, 15.2001831 49.1592645, 15.2001232 49.159257, 15.2001025 49.1592544, 15.2000443 49.1592601, 15.199949 49.1592778, 15.1999135 49.1592923, 15.1999018 49.1592971, 15.19988 49.1593276, 15.1998858 49.1593427, 15.1999001 49.1593794, 15.1999476 49.1594708, 15.2000251 49.1595769, 15.2001198 49.1596989, 15.2001478 49.1597386, 15.2001531 49.1597449, 15.2002055 49.1598554, 15.2002284 49.1599037)","['Náměstí', 'Pod Farou']",,
261790438,,residential,,False,True,78.45100000000001,"LINESTRING (15.2072213 49.1596832, 15.2068486 49.159655, 15.2064344 49.1596138, 15.2061497 49.1596146)",Jiráskova,,
"[944463026, 43557515, 43557516]",,residential,,False,"[False, True]",102.765,"LINESTRING (15.1987779 49.1616799, 15.1986994 49.1618152, 15.1986542 49.1618674, 15.1986315 49.1618921, 15.198605 49.1619207, 15.1985437 49.1619402, 15.198438 49.1621844, 15.1983359 49.1622949, 15.1980788 49.1624515)",Obcizna,yes,
43557516,,residential,,False,True,102.26499999999999,"LINESTRING (15.1987779 49.1616799, 15.1988289 49.1615146, 15.1988382 49.1614663, 15.1988657 49.1613242, 15.1989146 49.1610892, 15.1988676 49.1607687)",Obcizna,,
432808730,,residential,,False,False,110.745,"LINESTRING (15.1987779 49.1616799, 15.1987965 49.1617415, 15.1988609 49.1618555, 15.1989467 49.16198, 15.1990565 49.1620589, 15.1991345 49.1621208, 15.1991898 49.1621766, 15.1992155 49.1622107, 15.199229 49.1622973, 15.1992237 49.1623936, 15.1991695 49.1625907)",Obcizna,,
432808730,,residential,,False,True,110.745,"LINESTRING (15.1991695 49.1625907, 15.1992237 49.1623936, 15.199229 49.1622973, 15.1992155 49.1622107, 15.1991898 49.1621766, 15.1991345 49.1621208, 15.1990565 49.1620589, 15.1989467 49.16198, 15.1988609 49.1618555, 15.1987965 49.1617415, 15.1987779 49.1616799)",Obcizna,,
"[944463034, 944463035, 944463028]",,residential,,False,True,80.19,"LINESTRING (15.1991695 49.1625907, 15.1982188 49.162639, 15.1981952 49.1626379, 15.1981166 49.1626342, 15.1980775 49.1626324, 15.1980699 49.162632)",,yes,
944463031,,residential,,False,True,22.424,"LINESTRING (15.1980699 49.162632, 15.1980298 49.1626003, 15.1980121 49.1625668, 15.1980351 49.1624974, 15.1980788 49.1624515)",,,
"[944463034, 944463035, 944463028]",,residential,,False,False,80.19,"LINESTRING (15.1980699 49.162632, 15.1980775 49.1626324, 15.1981166 49.1626342, 15.1981952 49.1626379, 15.1982188 49.162639, 15.1991695 49.1625907)",,yes,
944463034,,residential,,False,True,28.926000000000002,"LINESTRING (15.1980699 49.162632, 15.1979002 49.162585, 15.1977353 49.1624963)",,,
43557515,,residential,,False,True,18.995,"LINESTRING (15.1977353 49.1624963, 15.1974923 49.1624336)",Obcizna,,
43557515,,residential,,False,False,25.746,"LINESTRING (15.1977353 49.1624963, 15.1978477 49.1624977, 15.1980788 49.1624515)",Obcizna,,
944463034,,residential,,False,False,28.926000000000002,"LINESTRING (15.1977353 49.1624963, 15.1979002 49.162585, 15.1980699 49.162632)",,,
1212221686,,residential,,False,True,35.316,"LINESTRING (15.2001113 49.1618532, 15.2002593 49.1618386, 15.200315 49.1618311, 15.200401 49.1618184, 15.2005886 49.161795)",Nivka,,
"[27235339, 1212221676]",,residential,,False,False,144.733,"LINESTRING (15.2005886 49.161795, 15.2005715 49.1617254, 15.2005027 49.1614083, 15.2004946 49.1613718, 15.2004903 49.1613524, 15.2010027 49.1612926, 15.2010797 49.1612375, 15.2010675 49.1609387, 15.2010617 49.1607983)",Nivka,,
27235339,,residential,,False,True,80.69500000000001,"LINESTRING (15.2005886 49.161795, 15.200629 49.1619807, 15.2006379 49.162021, 15.2006488 49.1620633, 15.2006996 49.1623007, 15.2007217 49.1624042, 15.2007465 49.1625133)",Nivka,,
1212221686,,residential,,False,False,35.316,"LINESTRING (15.2005886 49.161795, 15.200401 49.1618184, 15.200315 49.1618311, 15.2002593 49.1618386, 15.2001113 49.1618532)",Nivka,,
"[670676200, 1213768397]",,residential,,False,True,129.653,"LINESTRING (15.1985386 49.1614735, 15.198552 49.1614143, 15.1985381 49.1613204, 15.198509 49.1612634, 15.1984393 49.1611748, 15.1983793 49.1611128, 15.1983425 49.1610748, 15.1983193 49.160995, 15.1983309 49.1609152, 15.1983561 49.1608506, 15.1983909 49.1608139, 15.1984761 49.160743, 15.1985691 49.1606784, 15.198631 49.1606341, 15.1987279 49.1606024, 15.1989296 49.1605254)",Obcizna,,
261790567,,residential,,False,True,44.567,"LINESTRING (15.2002911 49.1633229, 15.2003742 49.1633186, 15.2005164 49.1633166, 15.2008997 49.1632801)",Sportovní,,
27235339,,residential,,False,False,85.991,"LINESTRING (15.2008997 49.1632801, 15.2008893 49.1632154, 15.2008589 49.1630704, 15.2008529 49.1630406, 15.2008511 49.1630319, 15.2007954 49.1627556, 15.2007465 49.1625133)",Nivka,,
261790567,,residential,,False,False,44.567,"LINESTRING (15.2008997 49.1632801, 15.2005164 49.1633166, 15.2003742 49.1633186, 15.2002911 49.1633229)",Sportovní,,
"[234003171, 1160664165, 1160664166]",,residential,,False,True,249.40399999999997,"LINESTRING (15.2008997 49.1632801, 15.2010313 49.1632685, 15.2010821 49.1632641, 15.2014197 49.1632349, 15.2015613 49.1632227, 15.2015868 49.1632205, 15.202118 49.1631756, 15.2036753 49.1630435, 15.2040334 49.1630128, 15.2043009 49.1629898)",Sportovní,,permissive
"[27174729, 944463020, 944463021]",23H,tertiary,,False,False,67.518,"LINESTRING (15.198496 49.1584029, 15.1985781 49.1584264, 15.1985994 49.1584293, 15.1986473 49.1584357, 15.1987133 49.1584437, 15.1991273 49.1583969, 15.1993942 49.1583395)",Hradecká,yes,
27174729,23H,tertiary,,False,True,223.67299999999997,"LINESTRING (15.198496 49.1584029, 15.1983471 49.1583604, 15.1981162 49.1582511, 15.1978296 49.1581105, 15.1974316 49.1580377, 15.1969778 49.1580949, 15.1966514 49.1581366, 15.1960066 49.1581262, 15.1956163 49.1582224)",Hradecká,,
1233797665,,residential,,False,False,58.51500000000001,"LINESTRING (15.198496 49.1584029, 15.1985608 49.1585398, 15.1985719 49.1586283, 15.1985779 49.1587368, 15.1985677 49.1588042, 15.198559 49.1588304, 15.1985186 49.1589175)",,,
1233797665,,residential,,False,True,58.51500000000001,"LINESTRING (15.1985186 49.1589175, 15.198559 49.1588304, 15.1985677 49.1588042, 15.1985779 49.1587368, 15.1985719 49.1586283, 15.1985608 49.1585398, 15.198496 49.1584029)",,,
