osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,junction
4083975,1,23,,primary,50,True,False,13.5,,"LINESTRING (16.1556351 49.2053151, 16.1555434 49.2053248, 16.1554521 49.2053135)",roundabout
645849528,,,Masarykovo náměstí,residential,,True,False,16.554000000000002,,"LINESTRING (16.1556351 49.2053151, 16.1555967 49.2053658, 16.1555605 49.2054193, 16.1555457 49.2054517)",
4083975,1,23,,primary,50,True,False,18.316,,"LINESTRING (16.1558144 49.2051389, 16.1558109 49.2051801, 16.1557928 49.2052195, 16.155761 49.2052551, 16.1557175 49.2052848)",roundabout
645747979,,,,residential,,True,False,29.854999999999997,,"LINESTRING (16.1558144 49.2051389, 16.1558488 49.2051801, 16.155881 49.205216, 16.1559172 49.2052414, 16.1559682 49.2052563, 16.1560164 49.2052642, 16.1561331 49.205266)",
4083975,1,23,,primary,50,True,False,6.896,,"LINESTRING (16.1557175 49.2052848, 16.1556784 49.2053023, 16.1556351 49.2053151)",roundabout
96335551,1,399,Majora Šandery,secondary,50,False,True,124.402,,"LINESTRING (16.1580935 49.2041398, 16.1581626 49.2042226, 16.1582284 49.2043028, 16.1582848 49.2043891, 16.1583313 49.2044539, 16.1583657 49.2044887, 16.1584044 49.2045269, 16.1584467 49.2045702, 16.1585088 49.2046197, 16.1587198 49.2047695, 16.1587683 49.204809, 16.158809 49.2048472, 16.1588534 49.2049063, 16.1589051 49.2049779, 16.1589406 49.2050437, 16.1589688 49.2050901)",
942620786,1,399,,secondary,50,True,False,27.842000000000002,,"LINESTRING (16.1580935 49.2041398, 16.1579924 49.2040962, 16.1579233 49.2040709, 16.1578345 49.2040584, 16.1577429 49.2040525)",
944616631,2,399,Majora Šandery,secondary,50,False,True,28.567,,"LINESTRING (16.1580935 49.2041398, 16.1580224 49.2040178, 16.1579698 49.2038962)",
942620787,3,23,Brněnská,primary,50,False,False,31.146,,"LINESTRING (16.1582347 49.203676, 16.1581663 49.2037356, 16.1579698 49.2038962)",
942620788,,,,residential,50,False,True,23.222,,"LINESTRING (16.1582347 49.203676, 16.158114 49.2037102, 16.1580595 49.2037162, 16.1580081 49.2037063, 16.1579666 49.2036622)",
942620787,3,23,Brněnská,primary,50,False,True,31.146,,"LINESTRING (16.1579698 49.2038962, 16.1581663 49.2037356, 16.1582347 49.203676)",
942620790,,,,residential,50,False,True,26.238,,"LINESTRING (16.1579698 49.2038962, 16.157953 49.2038283, 16.1579456 49.203768, 16.1579666 49.2036622)",
"[942627976, 51179255]",3,23,Brněnská,primary,50,False,"[False, True]",23.954,,"LINESTRING (16.1579698 49.2038962, 16.1579261 49.2039259, 16.1578477 49.2039793, 16.1577429 49.2040525)",
944616631,2,399,Majora Šandery,secondary,50,False,False,28.567,,"LINESTRING (16.1579698 49.2038962, 16.1580224 49.2040178, 16.1580935 49.2041398)",
"[942883664, 37800560]",,,Lipová,residential,,False,"[False, True]",156.685,,"LINESTRING (16.1535086 49.2065131, 16.1539713 49.2062743, 16.1552778 49.2057089)",
