osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,access,width
9093599,,,Marktplatz,tertiary,30,False,False,56.653999999999996,"LINESTRING (7.3063083 47.0738241, 7.306252 47.0737891, 7.3061212 47.0737179, 7.3060059 47.0736563, 7.3057909 47.0735398, 7.305725 47.0735053)",,,,
9093599,,,Marktplatz,tertiary,30,False,True,22.563,"LINESTRING (7.3063083 47.0738241, 7.3064128 47.0739105, 7.3064935 47.073983)",,,,
236999579,,,,tertiary_link,,True,False,31.188,"LINESTRING (7.3063083 47.0738241, 7.3063803 47.0738378, 7.3064332 47.0738439, 7.3064714 47.0738448, 7.3065071 47.0738448, 7.3065354 47.0738435, 7.3065669 47.0738403, 7.3065966 47.0738324, 7.3066135 47.0738269, 7.3066508 47.0738111, 7.3066934 47.0737877)",,,,
161932789,2,22,Kirchenfeldstrasse,primary,50,False,False,7.238,"LINESTRING (7.3074862 47.0699902, 7.3075764 47.0700117)",,,,
334196315,2,22,Kirchenfeldstrasse,primary,50,False,True,83.132,"LINESTRING (7.3074862 47.0699902, 7.3073193 47.0699476, 7.3071559 47.0698898, 7.3069981 47.0698216, 7.3066769 47.069607, 7.3066095 47.0695581)",,,,
"[336432880, 997437161]",,,Friedhofweg,tertiary,30,False,True,73.71199999999999,"LINESTRING (7.3074862 47.0699902, 7.3075432 47.0698806, 7.307708 47.0697503, 7.3079126 47.0696249, 7.3080916 47.0695353, 7.3081341 47.0695141)",,,,
997437161,,,Friedhofweg,tertiary,30,False,True,30.817,"LINESTRING (7.3081341 47.0695141, 7.308462 47.06935)",,,,
"[336432880, 997437161]",,,Friedhofweg,tertiary,30,False,False,73.712,"LINESTRING (7.3081341 47.0695141, 7.3080916 47.0695353, 7.3079126 47.0696249, 7.307708 47.0697503, 7.3075432 47.0698806, 7.3074862 47.0699902)",,,,
"[162162313, 997437646]",,,Lerchenweg,residential,30,False,False,119.09300000000002,"LINESTRING (7.3081341 47.0695141, 7.3077506 47.0692428, 7.3073127 47.0689331, 7.3072477 47.0688871, 7.3070434 47.0687426)",,,,
997437161,,,Friedhofweg,tertiary,30,False,False,30.817,"LINESTRING (7.308462 47.06935, 7.3081341 47.0695141)",,,,
"[29117517, 29117495]",,,"['Kirchhübeliweg', 'Friedhofweg']",residential,30,False,True,244.418,"LINESTRING (7.308462 47.06935, 7.3087538 47.069204, 7.3090284 47.0690053, 7.3093546 47.0687597, 7.3097923 47.0683973, 7.3100155 47.0681634, 7.3103588 47.0680173, 7.3108309 47.0679822)",,,,
84067913,,,Friedhofweg,tertiary,30,False,False,158.563,"LINESTRING (7.308462 47.06935, 7.3084122 47.0692464, 7.3082399 47.0690889, 7.308187 47.0690214, 7.3081543 47.0688219, 7.3085521 47.0680233)",,,,
199480434,,,Leuernweg,residential,30,False,True,8.794,"LINESTRING (7.3109975 47.0717533, 7.3109436 47.0717361, 7.3108984 47.0717129)",,,,
22997700,,,Rosengasse,residential,30,False,False,50.566,"LINESTRING (7.3077288 47.0747134, 7.3078077 47.0747195, 7.3078605 47.0747277, 7.3079486 47.0747556, 7.3082915 47.0749401)",,,,
"[22997713, 27035518, 9093607]",2,22,Bürenstrasse,primary,50,False,"[False, True]",109.79899999999998,"LINESTRING (7.3077288 47.0747134, 7.3077257 47.0746781, 7.3077153 47.0746514, 7.3076787 47.0746031, 7.3076252 47.0745669, 7.307098 47.0742607, 7.3070033 47.074204, 7.3069306 47.0741669, 7.306879 47.0741444, 7.3068521 47.0741343, 7.3067913 47.0741136, 7.3066709 47.0740761)",,,,
27035518,2,22,Bürenstrasse,primary,50,False,True,80.13400000000001,"LINESTRING (7.3077288 47.0747134, 7.3077205 47.0747566, 7.3077001 47.0748014, 7.3076523 47.0748756, 7.3075922 47.0749597, 7.3074644 47.0751513, 7.3074252 47.07521, 7.307414 47.0752445, 7.3074165 47.0752786, 7.3074221 47.0753048, 7.3074405 47.0753447, 7.3074681 47.0753833)",,,,
24047671,2,,Rosengasse,residential,30,False,False,63.044000000000004,"LINESTRING (7.3075359 47.0751566, 7.307612 47.0751482, 7.3081513 47.075018, 7.3081902 47.075006, 7.3082216 47.0749902, 7.3082915 47.0749401)",,,,
"[610158188, 610158189]",2,6,Bielstrasse,primary,30,False,False,19.278,"LINESTRING (7.3062715 47.0745021, 7.3063014 47.074477, 7.3063572 47.0744276, 7.3063994 47.0743885, 7.3064236 47.0743632)",,,,
"[610158188, 329742668]",,6,Bielstrasse,primary,"['30', '50']",False,True,159.257,"LINESTRING (7.3062715 47.0745021, 7.3061284 47.0746222, 7.3059035 47.0748207, 7.3056956 47.0750213, 7.3056127 47.0751061, 7.3055384 47.0751844, 7.3052308 47.075561, 7.3051772 47.0756295, 7.3051235 47.075698)",,,,
28835652,,,Oberfeldweg,residential,30,False,True,4.753,"LINESTRING (7.3098548 47.0739069, 7.3099031 47.0739342)",,,,
28835652,,,Oberfeldweg,residential,30,False,False,152.73899999999998,"LINESTRING (7.3098548 47.0739069, 7.3087254 47.0732331, 7.3086639 47.0731902, 7.3086087 47.0731377, 7.3085724 47.0730831, 7.3085612 47.0730063, 7.3085725 47.07296, 7.3085942 47.0729202)",,,,
29117247,,,Hofstattweg,residential,,False,False,159.465,"LINESTRING (7.3098548 47.0739069, 7.3099366 47.0738457, 7.3099662 47.0738122, 7.3099745 47.0737653, 7.3086812 47.0729586, 7.3085942 47.0729202)",,,,
23432064,,,Bahnhofstrasse,living_street,20,True,False,24.973,"LINESTRING (7.3064236 47.0743632, 7.3064377 47.0744126, 7.3064342 47.0745416, 7.3064215 47.074586)",,,,
26997627,2,6,Bielstrasse,primary,30,False,False,28.368000000000002,"LINESTRING (7.3064236 47.0743632, 7.3064445 47.0743396, 7.3064687 47.0743133, 7.3064864 47.0742883, 7.3064997 47.0742603, 7.306515 47.0742149, 7.3065406 47.0741238)",,,,
"[610158188, 610158189]",2,6,Bielstrasse,primary,30,False,True,19.278,"LINESTRING (7.3064236 47.0743632, 7.3063994 47.0743885, 7.3063572 47.0744276, 7.3063014 47.074477, 7.3062715 47.0745021)",,,,
29117230,,,Schulgasse,residential,,False,False,177.98000000000002,"LINESTRING (7.308188 47.070999, 7.3076958 47.0711094, 7.3075233 47.0711504, 7.3074193 47.0711821, 7.3073607 47.0712112, 7.3073281 47.0712313, 7.3070501 47.0714493, 7.3066527 47.0717852, 7.3064325 47.0719804)",,,,
