osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,access,tunnel,bridge,width
"[192314481, 246195823]",,Sankt-Georg-Strasse,residential,30,,False,True,172.252,"LINESTRING (8.1049211 47.1745015, 8.1050611 47.1744056, 8.1058544 47.173835, 8.1064865 47.1733758)",,,,,
24894380,,,unclassified,,,True,False,24.129,"LINESTRING (8.1036654 47.1744657, 8.1034432 47.1743099)",,,,,
1167897736,,,unclassified,,,True,False,77.556,"LINESTRING (8.1036654 47.1744657, 8.1028107 47.1740798)",,,,,
192514161,2,Centralstrasse,residential,30,,False,True,12.605,"LINESTRING (8.1075466 47.1719718, 8.1076947 47.1720239)",,,,,
192514161,2,Centralstrasse,residential,30,,False,False,107.11,"LINESTRING (8.1075466 47.1719718, 8.1073694 47.1719162, 8.1072907 47.1718921, 8.107167 47.1718527, 8.1067642 47.1717264, 8.1066745 47.1716984, 8.1065618 47.1716621, 8.1062616 47.1715659)",,,,,
192514162,,Wilemattstrasse,residential,30,,False,False,67.20100000000001,"LINESTRING (8.1075466 47.1719718, 8.107181 47.1724737, 8.1071521 47.1725134)",,,,,
24921985,,Eisenbahn,residential,30,roundabout,True,False,6.991,"LINESTRING (8.1018007 47.1721898, 8.1018204 47.1722183, 8.1018266 47.1722494)",,,,,
24921985,,Eisenbahn,residential,30,roundabout,True,False,9.163,"LINESTRING (8.1015208 47.1722507, 8.1015245 47.1722249, 8.1015375 47.1722005, 8.1015635 47.1721756)",,,,,
742007782,1,Bahnhofstrasse,residential,30,,True,False,19.191000000000003,"LINESTRING (8.1015208 47.1722507, 8.1014182 47.1721999, 8.1013246 47.1721416)",,,,,
189734818,,Grubenmatte,residential,,,False,True,17.302,"LINESTRING (8.1108871 47.1765355, 8.1108788 47.17638)",,,,,
192755493,,Centralstrasse,residential,,,False,False,179.985,"LINESTRING (8.1007946 47.169686, 8.1023985 47.1700671, 8.1024107 47.1700724, 8.1024576 47.1700926, 8.1024785 47.1701329, 8.1024683 47.1701801, 8.1023081 47.1704869)",,,,,
121273839,,Centralstrasse,residential,30,,False,True,29.183,"LINESTRING (8.1023081 47.1704869, 8.1024768 47.1705278, 8.1026717 47.1705751)",,,,,
192755493,,Centralstrasse,residential,,,False,True,179.985,"LINESTRING (8.1023081 47.1704869, 8.1024683 47.1701801, 8.1024785 47.1701329, 8.1024576 47.1700926, 8.1024107 47.1700724, 8.1023985 47.1700671, 8.1007946 47.169686)",,,,,
193000114,,,residential,,,False,True,57.106,"LINESTRING (8.1099597 47.1750641, 8.1093857 47.1749274, 8.1093009 47.1749188, 8.10924 47.1749127)",,,,,
24979177,2,Schlottermilch,residential,30,,False,False,55.856,"LINESTRING (8.1096555 47.1743628, 8.1100416 47.1739345)",,,,,
24979177,2,Schlottermilch,residential,30,,False,True,8.275,"LINESTRING (8.1096555 47.1743628, 8.1096303 47.1743915, 8.1095994 47.1744267)",,,,,
193000107,,Schlottermilch,residential,,,False,True,63.854,"LINESTRING (8.1096555 47.1743628, 8.1097136 47.1743887, 8.1100992 47.1745609, 8.1103379 47.1746995)",,,,,
193000107,,Schlottermilch,residential,,,False,False,63.854,"LINESTRING (8.1103379 47.1746995, 8.1100992 47.1745609, 8.1097136 47.1743887, 8.1096555 47.1743628)",,,,,
24979177,2,Schlottermilch,residential,30,,False,True,8.619,"LINESTRING (8.10924 47.1749127, 8.1092191 47.1749889)",,,,,
24979177,2,Schlottermilch,residential,30,,False,False,60.825,"LINESTRING (8.10924 47.1749127, 8.1092583 47.1748596, 8.1093272 47.1747375, 8.1095994 47.1744267)",,,,,
193000114,,,residential,,,False,False,57.106,"LINESTRING (8.10924 47.1749127, 8.1093009 47.1749188, 8.1093857 47.1749274, 8.1099597 47.1750641)",,,,,
126081473,,Altstadtgasse,living_street,20,,False,True,1.596,"LINESTRING (8.1099749 47.1717955, 8.1099917 47.1717868)",,,,,
126081473,,Altstadtgasse,living_street,20,,False,False,30.053,"LINESTRING (8.1099749 47.1717955, 8.1096773 47.1719489, 8.1096581 47.1719588)",,,,,
126375616,,Hirschengasse,living_street,20,,False,True,52.144000000000005,"LINESTRING (8.1099749 47.1717955, 8.1102117 47.1719578, 8.1104089 47.1720833, 8.1104711 47.1721211)",,,,,
24518543,2,Schlottermilch-Kreisel,primary,60,roundabout,True,False,14.562999999999999,"LINESTRING (8.1089499 47.1754196, 8.108936 47.1753885, 8.1089342 47.1753557, 8.1089448 47.1753237, 8.1089672 47.1752946)",,,,,
"[319837253, 24849677, 1167897734]","['1', '2']",Ringstrasse Nord,primary,60,,True,False,446.28700000000003,"LINESTRING (8.1089499 47.1754196, 8.1088518 47.1753859, 8.1087477 47.1753659, 8.1085264 47.1753593, 8.1080991 47.1753584, 8.107629 47.1753483, 8.1072192 47.1753397, 8.1067537 47.175327, 8.1064319 47.1753076, 8.1061674 47.1752812, 8.1059634 47.1752501, 8.1058084 47.1752222, 8.1056829 47.1751951, 8.1054834 47.1751477, 8.1052892 47.1750941, 8.1051458 47.1750473, 8.1049864 47.1749891, 8.1046539 47.1748549, 8.1038698 47.1745016, 8.1034432 47.1743099)",23,,,,
24862685,2,Bifang,primary,50,roundabout,True,False,13.344000000000001,"LINESTRING (8.1008001 47.1733657, 8.1007925 47.1733361, 8.1007973 47.1733063, 8.1008142 47.1732786, 8.1008418 47.1732552)",,,,,
24921985,,Eisenbahn,residential,30,roundabout,True,False,10.585,"LINESTRING (8.1018266 47.1722494, 8.1018189 47.1722804, 8.1017975 47.1723088, 8.1017645 47.1723314)",,,,,
742007787,1,Bahnhofstrasse,residential,30,,True,False,20.9,"LINESTRING (8.1018266 47.1722494, 8.1019274 47.1722993, 8.1020495 47.1723606)",,,,,
742007783,1,Bahnhofstrasse,residential,30,,True,False,18.463,"LINESTRING (8.1013246 47.1721416, 8.1014411 47.1721614, 8.1015174 47.1721702, 8.1015635 47.1721756)",,,,,
1160820649,,Bahnhofstrasse,residential,30,,False,True,71.112,"LINESTRING (8.1013246 47.1721416, 8.1011627 47.1720934, 8.1010247 47.17205, 8.1009177 47.1720164, 8.1004802 47.1718603)",,,,,
24921985,,Eisenbahn,residential,30,roundabout,True,False,10.378,"LINESTRING (8.1016857 47.1721441, 8.1017294 47.1721509, 8.1017694 47.1721667, 8.1018007 47.1721898)",,,,,
742007785,1,Christoph-Schnyder-Strasse,residential,30,,True,False,18.139,"LINESTRING (8.1016857 47.1721441, 8.101734 47.172108, 8.1018242 47.1720115)",,,,,
24979177,2,Schlottermilch,residential,30,,False,False,8.619,"LINESTRING (8.1092191 47.1749889, 8.10924 47.1749127)",,,,,
742008102,1,Schlottermilch,residential,30,,True,False,29.388,"LINESTRING (8.1092191 47.1749889, 8.1092167 47.1751387, 8.1092064 47.175208, 8.1091997 47.1752526)",,,,,
24921987,,Christoph-Schnyder-Strasse,residential,30,,False,False,90.849,"LINESTRING (8.1018242 47.1720115, 8.1019102 47.1718695, 8.1020468 47.171653, 8.1022269 47.1713677, 8.102295 47.1712598)",,,,,
742007784,1,Christoph-Schnyder-Strasse,residential,30,,True,False,19.907,"LINESTRING (8.1018242 47.1720115, 8.1018054 47.1721446, 8.101804 47.1721583, 8.1018007 47.1721898)",,,,,
24921986,,Bahnhofstrasse,residential,30,,False,False,176.195,"LINESTRING (8.1020495 47.1723606, 8.1021988 47.172407, 8.102534 47.172493, 8.1027193 47.1725329, 8.1029655 47.1725717, 8.1031932 47.1725965, 8.1033369 47.1726038, 8.1039589 47.1726022, 8.1043226 47.172584)",,,,,
742007786,1,Bahnhofstrasse,residential,30,,True,False,21.787,"LINESTRING (8.1020495 47.1723606, 8.1018443 47.1723397, 8.101807 47.1723358, 8.1017645 47.1723314)",,,,,
