osmid,lanes,name,highway,width,oneway,reversed,length,geometry,ref,maxspeed,bridge,access,tunnel
353241536,,Harmony Way,residential,,False,True,60.79599999999999,"LINESTRING (-71.30574 42.6399408, -71.3056732 42.6399481, -71.3056116 42.6399278, -71.3055747 42.6398861, -71.3055743 42.6398364, -71.3056105 42.6397944, -71.3056718 42.6397735, -71.3057387 42.6397803, -71.30579 42.6398126, -71.3058095 42.6398602, -71.3057908 42.639908, -71.30574 42.6399408)",,,,,
353241537,,Harmony Way,residential,,False,False,26.515,"LINESTRING (-71.3057917 42.6401762, -71.30574 42.6399408)",,,,,
8889930,2,Charles Street,tertiary,15.2,False,False,118.039,"LINESTRING (-71.3057917 42.6401762, -71.304486 42.6402958, -71.3043597 42.6403074)",,,,,
8889930,2,Charles Street,tertiary,15.2,False,True,116.97,"LINESTRING (-71.3057917 42.6401762, -71.3068579 42.6400865, -71.3071167 42.6400628, -71.307205 42.640035)",,,,,
8891588,2,Linden Street,residential,12.2,False,False,6.847,"LINESTRING (-71.3080551 42.6380473, -71.3080739 42.6381073)",,,,,
8890277,1,Cherry Street,residential,3.7,False,False,79.737,"LINESTRING (-71.3080551 42.6380473, -71.307728 42.6381053, -71.3071224 42.6382537)",,,,,
8891588,2,Linden Street,residential,12.2,False,True,97.947,"LINESTRING (-71.3080551 42.6380473, -71.3078038 42.637235, -71.3077894 42.6371884)",,,,,
281471390,2,Gorham Street,secondary,15.2,False,True,5.872,"LINESTRING (-71.3088773 42.6381248, -71.3088784 42.638072)",,30 mph,,,
8891496,2,Hobson Street,residential,12.2,True,False,65.748,"LINESTRING (-71.3088773 42.6381248, -71.3087174 42.6381213, -71.3080739 42.6381073)",,,,,
281471390,2,Gorham Street,secondary,15.2,False,False,97.77,"LINESTRING (-71.3088773 42.6381248, -71.3088754 42.6382109, -71.3088636 42.6385165, -71.3088483 42.6390038)",,30 mph,,,
8891420,2,Jackson Street,residential,12.2,False,False,77.46600000000001,"LINESTRING (-71.3101885 42.6421478, -71.3096885 42.6423068, -71.3094722 42.6423808, -71.3093241 42.6424323)",,,,,
"[8891420, 8889095]",2,Jackson Street,residential,"['12.2', '14.3']",False,True,126.577,"LINESTRING (-71.3101885 42.6421478, -71.3105162 42.6420452, -71.311432 42.641779, -71.3115327 42.6417484, -71.3115637 42.641739, -71.311623 42.641721)",,,,,
543152765,2,,unclassified,,False,False,74.25900000000001,"LINESTRING (-71.3101885 42.6421478, -71.3101528 42.6420842, -71.3101009 42.6419917, -71.3100132 42.6418353, -71.3098778 42.6415942, -71.3098424 42.6415304)",,20 mph,,,
543152765,2,,unclassified,,False,True,74.259,"LINESTRING (-71.3098424 42.6415304, -71.3098778 42.6415942, -71.3100132 42.6418353, -71.3101009 42.6419917, -71.3101528 42.6420842, -71.3101885 42.6421478)",,20 mph,,,
731977327,2,Middlesex Street,secondary,16.8,False,False,91.086,"LINESTRING (-71.3098424 42.6415304, -71.3104698 42.6413333, -71.3108665 42.6412087)",MA 110,,,,
731977327,2,Middlesex Street,secondary,16.8,False,True,76.356,"LINESTRING (-71.3098424 42.6415304, -71.3097565 42.641556, -71.3090548 42.6417654, -71.3089778 42.6417893)",MA 110,,,,
"[98240353, 637012154, 98240354]",,Canal Street,residential,,False,False,84.763,"LINESTRING (-71.314437 42.6416733, -71.3142003 42.6412858, -71.3140816 42.6410699, -71.3140694 42.6410482, -71.3140243 42.6409742)",,,yes,,
732000506,1,Palmer Street,tertiary,15.2,True,False,35.642,"LINESTRING (-71.3106405 42.6454275, -71.3106109 42.6456672, -71.3106008 42.6457467)",,,,,
"[566967578, 1190883222, 1190883223]",,City Hall Avenue,residential,,False,True,125.429,"LINESTRING (-71.3106405 42.6454275, -71.3106988 42.6454332, -71.3108594 42.6454481, -71.3109447 42.6454561, -71.3112454 42.645484, -71.3114664 42.6455002, -71.312077 42.6455469, -71.3121643 42.6455538)",,,,,building_passage
8891615,2,Shattuck Street,tertiary,13.7,True,False,36.889,"LINESTRING (-71.3121643 42.6455538, -71.3124049 42.6452732)",,,,,
"[566967578, 1190883222, 1190883223]",,City Hall Avenue,residential,,False,False,125.42899999999999,"LINESTRING (-71.3121643 42.6455538, -71.312077 42.6455469, -71.3114664 42.6455002, -71.3112454 42.645484, -71.3109447 42.6454561, -71.3108594 42.6454481, -71.3106988 42.6454332, -71.3106405 42.6454275)",,,,,building_passage
578848806,,Central Street,secondary,,True,False,8.218,"LINESTRING (-71.3054143 42.6377058, -71.3054757 42.6377643)",,30 mph,,,
8888829,1,Richmond Street,residential,7.3,True,False,119.491,"LINESTRING (-71.3054143 42.6377058, -71.3052597 42.6377595, -71.3040933 42.6381645)",,,,,
8890218,2,Wamesit Street,secondary,12.2,False,False,19.897,"LINESTRING (-71.3054638 42.6372244, -71.3053438 42.6372259, -71.305224 42.6372047)",,,,,
578861992,,Central Street,secondary_link,,True,False,41.59,"LINESTRING (-71.3079296 42.6410336, -71.3079422 42.6411396, -71.3079321 42.6412407, -71.3079235 42.641258, -71.3079 42.6413034, -71.3078164 42.6413813)",,,,,
731984632,2,Central Street,secondary,15.2,True,False,35.153999999999996,"LINESTRING (-71.3079296 42.6410336, -71.3080731 42.6412486, -71.3081133 42.6413193)",,30 mph,,,
584215883,,,secondary_link,,True,False,41.483000000000004,"LINESTRING (-71.3091584 42.6409302, -71.309041 42.6409265, -71.3089605 42.6409152, -71.3088701 42.6408844, -71.308817 42.6408466, -71.3087908 42.6408067, -71.308771 42.6407543)",,,,,
666216975,2,Appleton Street,secondary,18.3,False,False,36.333,"LINESTRING (-71.3091584 42.6409302, -71.3088433 42.6410341, -71.3087531 42.6410639)",MA 110,,,,
666216975,2,Appleton Street,secondary,18.3,False,True,113.336,"LINESTRING (-71.3091584 42.6409302, -71.309334 42.6408722, -71.3094796 42.6408241, -71.3096863 42.6407559, -71.3104226 42.640513)",MA 110,,,,
"[8890377, 769384988, 769384989]",2,Gorham Street,secondary,18.3,True,False,59.278,"LINESTRING (-71.308771 42.6407543, -71.3087767 42.6405557, -71.3087824 42.6404467, -71.3087945 42.6402215)",,30 mph,,,
578848806,,Central Street,secondary,,True,False,28.208,"LINESTRING (-71.305229 42.6374954, -71.3052358 42.6375155, -71.3053465 42.6376566, -71.3054143 42.6377058)",,30 mph,,,
584221026,,,secondary,,True,False,25.127,"LINESTRING (-71.305229 42.6374954, -71.3052616 42.6375206, -71.305301 42.6375409, -71.3053492 42.6375502, -71.3053968 42.6375423, -71.3054274 42.6375261, -71.3054445 42.6375068, -71.3054666 42.6374787)",,,,,
1026165227,,Central Street,secondary,,True,False,28.288,"LINESTRING (-71.3054666 42.6374787, -71.3054618 42.6374124, -71.3054622 42.6373708, -71.3054638 42.6372244)",,30 mph,,,
8891395,2,Appleton Street,secondary,18.3,False,True,20.026,"LINESTRING (-71.3122133 42.6399718, -71.3124391 42.6399022)",MA 110,,,,
8891395,2,Appleton Street,secondary,18.3,False,False,84.23,"LINESTRING (-71.3122133 42.6399718, -71.3117198 42.6401239, -71.3112636 42.6402646)",MA 110,,,,
8891395,2,Appleton Street,secondary,18.3,False,False,20.026,"LINESTRING (-71.3124391 42.6399022, -71.3122133 42.6399718)",MA 110,,,,
683207610,,Appleton Place,residential,,True,False,79.14,"LINESTRING (-71.3124391 42.6399022, -71.3124011 42.6398318, -71.3123291 42.6396981, -71.3122931 42.6396491, -71.3122438 42.6396498, -71.3121341 42.6396777, -71.312102 42.6397091, -71.3121745 42.6399014, -71.3122133 42.6399718)",,,,,
8891395,2,Appleton Street,secondary,18.3,False,True,1.944,"LINESTRING (-71.3124391 42.6399022, -71.312461 42.6398954)",MA 110,,,,
731988131,2,Appleton Street,secondary,18.3,False,False,4.804,"LINESTRING (-71.3104771 42.6404969, -71.3104226 42.640513)",MA 110,,,,
8891478,2,Elliott Street,residential,15.2,False,False,85.31700000000001,"LINESTRING (-71.3104771 42.6404969, -71.3105173 42.6405703, -71.3106819 42.6408712, -71.3108333 42.641148, -71.3108665 42.6412087)",,,,,
731988131,2,Appleton Street,secondary,18.3,False,True,69.326,"LINESTRING (-71.3104771 42.6404969, -71.3109175 42.6403668, -71.3111861 42.6402875, -71.3112636 42.6402646)",MA 110,,,,
