osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,width,ref,access,junction
479328578,True,1,7th & Main Circle,tertiary,False,17.115,"LINESTRING (-108.5609235 39.0673938, -108.5609458 39.0674073, -108.5609712 39.0674171, -108.5609986 39.0674227, -108.5610268 39.0674241, -108.5610549 39.067421, -108.5610816 39.0674137, -108.5611059 39.0674024)",,,,,roundabout
1167288699,True,1,7th & Main Circle,tertiary,False,2.415,"LINESTRING (-108.5611334 39.0672469, -108.5611142 39.0672311)",,,,,roundabout
231158418,True,1,7th & Main Circle,tertiary,False,14.473,"LINESTRING (-108.5611437 39.0673695, -108.5611553 39.0673498, -108.5611617 39.0673286, -108.5611627 39.067307, -108.5611581 39.0672855, -108.5611482 39.0672652, -108.5611334 39.0672469)",,,,,roundabout
231158422,True,1,Main Street,tertiary,False,26.209,"LINESTRING (-108.5611437 39.0673695, -108.5611871 39.0673471, -108.5612425 39.0673248, -108.5612737 39.0673161, -108.5613176 39.067304, -108.5614237 39.0672835)",,,,,
476368693,True,1,7th & Main Circle,tertiary,False,2.331,"LINESTRING (-108.5609146 39.0672416, -108.5608988 39.0672586)",,,,,roundabout
1167288698,True,1,7th & Main Circle,tertiary,False,4.927,"LINESTRING (-108.5611059 39.0674024, -108.5611269 39.0673874, -108.5611437 39.0673695)",,,,,roundabout
231158426,False,2,Main Street,tertiary,True,114.882,"LINESTRING (-108.5614237 39.0672835, -108.5616494 39.0672868, -108.5617269 39.0672894, -108.5617988 39.0672967, -108.561903 39.0673199, -108.5620715 39.0673473, -108.5621803 39.0673551, -108.5622909 39.0673571, -108.5625988 39.0673585, -108.562624 39.0673587, -108.5627453 39.0673596)",,,,,
231158429,True,1,Main Street,tertiary,False,25.42,"LINESTRING (-108.5614237 39.0672835, -108.5613256 39.0672759, -108.5612701 39.0672685, -108.5612191 39.0672617, -108.5611334 39.0672469)",,,,,
231159087,False,2,South 2nd Street,unclassified,False,65.845,"LINESTRING (-108.5695355 39.0659614, -108.5695334 39.0658504, -108.5695393 39.0654793, -108.5695396 39.0654631, -108.5695411 39.0653693)",,,,,
"[1136997529, 231159078, 1136997527]",True,1,South 2nd Street,"['unclassified', 'tertiary']",False,34.961000000000006,"LINESTRING (-108.5695355 39.0659614, -108.5694956 39.0660805, -108.5694928 39.0661234, -108.5694923 39.0661303, -108.5694634 39.0662044, -108.5694245 39.0662609)",,,,,
231158404,False,2,Main Street,tertiary,True,21.527,"LINESTRING (-108.5603192 39.0672975, -108.5603883 39.067301, -108.5604863 39.0673138, -108.560567 39.0673155)",,,,,
231159049,True,1,Main Street,tertiary,False,84.066,"LINESTRING (-108.5603192 39.0672975, -108.5601632 39.0672833, -108.5600489 39.067301, -108.5599292 39.0673081, -108.5597547 39.0672894, -108.5594842 39.0672922, -108.5594194 39.0672977, -108.5593548 39.0673147)",,"14'8""",,,
231159053,True,1,2nd & Colorado Circle,unclassified,False,6.333,"LINESTRING (-108.5694333 39.0664128, -108.5694518 39.0664243, -108.5694734 39.0664336, -108.569497 39.0664399)",,,,,roundabout
231159053,True,1,2nd & Colorado Circle,unclassified,False,12.287,"LINESTRING (-108.5696706 39.0663501, -108.5696714 39.0663214, -108.5696658 39.0663007, -108.569656 39.0662823, -108.5696403 39.0662638, -108.5696236 39.0662505)",,,,,roundabout
231159073,True,1,Colorado Avenue,unclassified,False,44.235,"LINESTRING (-108.5689407 39.0663399, -108.5690454 39.0663547, -108.5692057 39.0663543, -108.5692765 39.0663588, -108.5693343 39.0663657, -108.5693871 39.0663898, -108.5694333 39.0664128)",,,,,
231159075,False,2,Colorado Avenue,unclassified,False,96.11,"LINESTRING (-108.5689407 39.0663399, -108.5688011 39.0663409, -108.568683 39.0663302, -108.5685482 39.066316, -108.5682934 39.0663152, -108.567958 39.0663145, -108.5678295 39.066314)",,,,,
231159053,True,1,2nd & Colorado Circle,unclassified,False,2.247,"LINESTRING (-108.5694245 39.0662609, -108.5694093 39.0662773)",,,,,roundabout
231159051,True,1,,unclassified,False,22.383000000000003,"LINESTRING (-108.569497 39.0664399, -108.5695682 39.0664601, -108.569625 39.0664787, -108.5696834 39.0665022, -108.569736 39.0665172)",,,,,
231159053,True,1,2nd & Colorado Circle,unclassified,False,20.206000000000003,"LINESTRING (-108.569497 39.0664399, -108.569528 39.066443, -108.5695579 39.066441, -108.5695884 39.0664335, -108.5696152 39.0664214, -108.5696363 39.0664063, -108.569653 39.0663885, -108.5696634 39.0663714, -108.5696706 39.0663501)",,,,,roundabout
231159053,True,1,2nd & Colorado Circle,unclassified,False,19.099,"LINESTRING (-108.5696236 39.0662505, -108.5696037 39.0662393, -108.5695835 39.0662314, -108.5695574 39.0662255, -108.5695284 39.0662235, -108.5695017 39.0662258, -108.5694719 39.0662334, -108.5694466 39.0662451, -108.5694245 39.0662609)",,,,,roundabout
"[1136997528, 1136997526, 231159071]",True,1,South 2nd Street,"['unclassified', 'tertiary']",False,33.275,"LINESTRING (-108.5696236 39.0662505, -108.5695928 39.0661976, -108.5695659 39.06613, -108.5695653 39.0661225, -108.569562 39.0660816, -108.5695355 39.0659614)",,,,,
231159053,True,1,2nd & Colorado Circle,unclassified,False,16.397,"LINESTRING (-108.5694093 39.0662773, -108.5693998 39.0662922, -108.5693925 39.0663104, -108.5693894 39.0663337, -108.5693912 39.0663504, -108.5693981 39.0663713, -108.5694131 39.0663941, -108.5694333 39.0664128)",,,,,roundabout
533383772,True,1,Colorado Avenue,unclassified,False,41.359,"LINESTRING (-108.5694093 39.0662773, -108.569316 39.0662961, -108.5692761 39.0663013, -108.5691368 39.0663056, -108.5690476 39.0663106, -108.5689407 39.0663399)",,,,,
314272370,False,5,South 5th Street,trunk,False,11.177999999999999,"LINESTRING (-108.5644812 39.06527, -108.5644764 39.0653017, -108.5644657 39.0653698)",35 mph,,US 50,,
"[721186416, 314272361]",True,"['3', '2']",South 5th Street,trunk,False,99.11600000000001,"LINESTRING (-108.5644812 39.06527, -108.5645515 39.0651554, -108.5645349 39.0647974, -108.5645205 39.0644874, -108.5645193 39.0644626, -108.5645151 39.0643915)",35 mph,,US 50,,
"[631422480, 231158428]",True,"['1', '2']",South 7th Street,tertiary,False,101.35499999999999,"LINESTRING (-108.5611142 39.0672311, -108.5610942 39.0671945, -108.5610789 39.0671545, -108.5610715 39.0671218, -108.5610675 39.0671101, -108.5610497 39.0670127, -108.5610483 39.0669218, -108.5610554 39.0668042, -108.5610554 39.0667361, -108.5610556 39.0664207, -108.5610557 39.0663265)",25 mph,,,,
476368672,True,1,7th & Main Circle,tertiary,False,19.144000000000002,"LINESTRING (-108.5611142 39.0672311, -108.5610916 39.0672186, -108.5610663 39.0672098, -108.5610393 39.067205, -108.5610116 39.0672043, -108.5609843 39.0672079, -108.5609583 39.0672155, -108.5609348 39.0672269, -108.5609146 39.0672416)",,,,,roundabout
468919375,True,1,Main Street,tertiary,False,29.377,"LINESTRING (-108.5608988 39.0672586, -108.5608446 39.0672688, -108.5607766 39.0672856, -108.5607068 39.0672971, -108.560567 39.0673155)",,,,,
476368673,True,1,7th & Main Circle,tertiary,False,14.02,"LINESTRING (-108.5608988 39.0672586, -108.5608874 39.0672777, -108.560881 39.0672981, -108.5608796 39.0673191, -108.5608834 39.0673399, -108.5608922 39.0673598, -108.5609058 39.0673779)",,,,,roundabout
479328589,True,1,7th & Main Circle,tertiary,False,2.337,"LINESTRING (-108.5609058 39.0673779, -108.5609235 39.0673938)",,,,,roundabout
533397594,True,1,,trunk_link,False,50.458000000000006,"LINESTRING (-108.5645117 39.0638513, -108.5644585 39.0637803, -108.5644513 39.0635262, -108.5644402 39.0634687, -108.564419 39.0634421, -108.5643836 39.0634365)",,,,,
638019667,True,2,South 5th Street,trunk,False,47.958,"LINESTRING (-108.5645117 39.0638513, -108.5645124 39.0635265, -108.5645129 39.06342)",35 mph,,US 50,,
489667197,True,2,North 5th Street,secondary,False,106.303,"LINESTRING (-108.5644418 39.0683142, -108.5644427 39.0683784, -108.5644424 39.0692094, -108.5644424 39.0692702)",25 mph,,,,
"[631422508, 489667198]",False,"['3', '2']",Rood Avenue,tertiary,False,146.24800000000002,"LINESTRING (-108.5644418 39.0683142, -108.5643431 39.0683142, -108.5642941 39.0683142, -108.5637632 39.0683142, -108.5635761 39.0683144, -108.5633101 39.0683117, -108.5628629 39.0683097, -108.5627478 39.0683091)",,,,,
"[489667172, 631425084, 631425085]",False,"['3', '2']",Rood Avenue,tertiary,True,146.458,"LINESTRING (-108.5644418 39.0683142, -108.5645487 39.0683142, -108.5646075 39.0683142, -108.5646872 39.0683144, -108.5648716 39.0683149, -108.5651441 39.0683156, -108.56529 39.068316, -108.5656441 39.068317, -108.5659794 39.0683179, -108.5660141 39.068318, -108.5661375 39.0683074)",,,,,
