osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,width,access
"[171991332, 31117749, 39268303]",,,"['High Street', 'Winchcombe Street', 'Rodney Road']",unclassified,,True,False,223.32799999999997,"LINESTRING (-2.0733014 51.8994781, -2.0729122 51.8996359, -2.0728421 51.8996643, -2.0732551 51.9000614, -2.0723999 51.9008308, -2.0723427 51.9009442, -2.0722242 51.9010703)",,,
"[225713936, 31138282]",2,,Rodney Road,residential,,False,True,253.79899999999998,"LINESTRING (-2.0733014 51.8994781, -2.0734631 51.8994066, -2.0738851 51.8991773, -2.0740998 51.8990551, -2.0742919 51.8989328, -2.0744987 51.8987838, -2.0746848 51.8986389, -2.0749053 51.8984518, -2.0752325 51.8981884, -2.0752771 51.8981529, -2.0754047 51.8980514, -2.0755805 51.8979117, -2.0755975 51.8978982, -2.0756969 51.8978355, -2.0757777 51.8977972)",,,
41748158,,,County Court Road,unclassified,,False,False,16.442,"LINESTRING (-2.0750234 51.9004901, -2.0752357 51.9004215)",,,
3610196,2,A46,High Street,primary,30 mph,True,False,32.57,"LINESTRING (-2.0705943 51.8974579, -2.0708759 51.8976937)",,,
41955623,,,Barratt's Mill Lane,residential,,False,True,45.146,"LINESTRING (-2.0705943 51.8974579, -2.0710753 51.897293, -2.0711705 51.8972619)",,,
41955623,,,Barratt's Mill Lane,residential,,False,False,45.146,"LINESTRING (-2.0711705 51.8972619, -2.0710753 51.897293, -2.0705943 51.8974579)",,,
107549187,1,,Vernon Place,residential,,False,False,81.727,"LINESTRING (-2.0713086 51.8974017, -2.0714689 51.8974126, -2.0717254 51.8974331, -2.0717967 51.8974698, -2.0721664 51.8977127, -2.0722036 51.8977301, -2.0722774 51.8977636)",,,
28610762,,,All Saints' Road,tertiary,30 mph,False,False,110.644,"LINESTRING (-2.0646198 51.9020375, -2.0650464 51.9010779)",,,
34307372,,,All Saints Villas Road,residential,,False,False,213.61700000000002,"LINESTRING (-2.0646198 51.9020375, -2.064211 51.9019924, -2.0640194 51.9019712, -2.0639914 51.9019548, -2.0639694 51.9019352, -2.0639545 51.9019132, -2.063947 51.9018887, -2.0639483 51.9018638, -2.0639582 51.9018313, -2.0640237 51.9016325, -2.0640896 51.9014324, -2.0642233 51.9010309, -2.0642325 51.9010087, -2.0642459 51.900988, -2.064268 51.9009703, -2.0642972 51.9009571, -2.0643388 51.9009483, -2.0643774 51.9009486, -2.0650464 51.9010779)",,,
28610762,,,All Saints' Road,tertiary,30 mph,False,True,117.55699999999999,"LINESTRING (-2.0646198 51.9020375, -2.0645803 51.9021463, -2.064507 51.9023484, -2.0645108 51.9026865, -2.0645494 51.9030863)",,,
107549033,,,Witcombe Place,residential,,False,True,88.796,"LINESTRING (-2.0686472 51.8983413, -2.0693774 51.897682)",,,
107549122,,,Witcombe Place,residential,,True,False,35.744,"LINESTRING (-2.0686472 51.8983413, -2.0684755 51.8984984, -2.0683759 51.8985346, -2.0682797 51.898547)",,,
107549021,,,St Luke's Place,residential,,False,True,59.927,"LINESTRING (-2.0719447 51.8965887, -2.072018 51.8965557, -2.0721036 51.8964778, -2.072475 51.8961637)",,,
481303021,2,A46,Albion Street,primary,,False,False,18.947,"LINESTRING (-2.0703278 51.9001344, -2.0702079 51.8999809)",,,
107549045,,,Sherborne Place,unclassified,,False,False,45.864000000000004,"LINESTRING (-2.0703278 51.9001344, -2.0701406 51.900216, -2.0699173 51.9004494)",,,
481303021,2,A46,Albion Street,primary,,False,True,31.567999999999998,"LINESTRING (-2.0703278 51.9001344, -2.0703819 51.9001938, -2.0704403 51.9002516, -2.0705081 51.9003124, -2.0705807 51.9003711)",,,
107549099,,,Berkeley Place,residential,,False,True,36.993,"LINESTRING (-2.0692764 51.8971497, -2.0697234 51.8973357)",,,
191623255,,,Berkeley Place,residential,,False,False,49.245,"LINESTRING (-2.0692764 51.8971497, -2.0686765 51.8969066)",,,
313757455,2,A46,Berkeley Street,trunk,30 mph,True,False,44.077,"LINESTRING (-2.0692764 51.8971497, -2.0695159 51.8969603, -2.0696716 51.8968372)",,,
5883494,,,Hewlett Road,tertiary,30 mph,False,True,48.569,"LINESTRING (-2.0686765 51.8969066, -2.0690514 51.8965361)",,,
191623255,,,Berkeley Place,residential,,False,True,49.245,"LINESTRING (-2.0686765 51.8969066, -2.0692764 51.8971497)",,,
5883494,,,Hewlett Road,tertiary,30 mph,False,False,53.066,"LINESTRING (-2.0686765 51.8969066, -2.0686443 51.8969385, -2.0682669 51.8973114)",,,
107549033,,,Witcombe Place,residential,,False,False,88.796,"LINESTRING (-2.0693774 51.897682, -2.0686472 51.8983413)",,,
107549099,,,Berkeley Place,residential,,False,False,36.993,"LINESTRING (-2.0697234 51.8973357, -2.0692764 51.8971497)",,,
107549043,,,Grosvenor Terrace,unclassified,,False,True,55.854,"LINESTRING (-2.0715883 51.8989324, -2.0715527 51.8989491, -2.0712001 51.8991419, -2.0712174 51.8992852, -2.0712158 51.8993029, -2.0712099 51.8993252)",,,
107549043,,,Grosvenor Terrace,unclassified,,False,False,55.854,"LINESTRING (-2.0712099 51.8993252, -2.0712158 51.8993029, -2.0712174 51.8992852, -2.0712001 51.8991419, -2.0715527 51.8989491, -2.0715883 51.8989324)",,,
107549043,,,Grosvenor Terrace,unclassified,,False,True,102.144,"LINESTRING (-2.0712099 51.8993252, -2.0711811 51.8993638, -2.0708436 51.8996715, -2.0707892 51.8997211, -2.0707293 51.8997642, -2.0702079 51.8999809)",,,
121993356,,,,unclassified,,False,True,55.503,"LINESTRING (-2.0712099 51.8993252, -2.0715202 51.8994563, -2.0716005 51.8995476, -2.071741 51.8995566, -2.0718268 51.899502)",,,
107622231,,,Fishers Lane,unclassified,,False,True,45.106,"LINESTRING (-2.0707989 51.9016396, -2.0705706 51.90202)",,,
107622236,,,St Anne's Close,residential,,False,True,11.266,"LINESTRING (-2.0639722 51.9026669, -2.0639801 51.9027681)",,,
107622236,,,St Anne's Close,residential,,False,False,80.64,"LINESTRING (-2.0639016 51.903473, -2.0640383 51.9031946, -2.064052 51.9031495, -2.0640565 51.9031037, -2.064052 51.9030579, -2.0640383 51.9030128, -2.064019 51.9029744, -2.0639932 51.9029375, -2.0639821 51.9029096, -2.0639775 51.9028811, -2.0639793 51.9028524, -2.0639801 51.9027681)",,,
282225172,2,,Pittville Circus Road,tertiary,,False,True,48.486000000000004,"LINESTRING (-2.0639016 51.903473, -2.0640954 51.903521, -2.0643554 51.9035855, -2.0644472 51.9036082, -2.0645503 51.9036446)",,,
107622236,,,St Anne's Close,residential,,False,False,11.266,"LINESTRING (-2.0639801 51.9027681, -2.0639722 51.9026669)",,,
878929454,,,St Anne's Close,residential,,False,False,10.165,"LINESTRING (-2.0639801 51.9027681, -2.0641282 51.9027653)",,,
107622236,,,St Anne's Close,residential,,False,True,80.64000000000001,"LINESTRING (-2.0639801 51.9027681, -2.0639793 51.9028524, -2.0639775 51.9028811, -2.0639821 51.9029096, -2.0639932 51.9029375, -2.064019 51.9029744, -2.0640383 51.9030128, -2.064052 51.9030579, -2.0640565 51.9031037, -2.064052 51.9031495, -2.0640383 51.9031946, -2.0639016 51.903473)",,,
107624167,,,Albion Walk,residential,,False,True,72.262,"LINESTRING (-2.074238 51.9011849, -2.0737245 51.9017523)",,,
225715859,2,A46,Oriel Road,primary,30 mph,True,False,43.652,"LINESTRING (-2.0755844 51.8968229, -2.0761218 51.897033)",,,
121993356,,,,unclassified,,False,False,55.503,"LINESTRING (-2.0718268 51.899502, -2.071741 51.8995566, -2.0716005 51.8995476, -2.0715202 51.8994563, -2.0712099 51.8993252)",,,
156265224,,,Sheldons Court,residential,,False,False,30.399,"LINESTRING (-2.0703479 51.9027877, -2.0703341 51.9027636, -2.07033 51.9027381, -2.0703359 51.9027127, -2.0703515 51.902689, -2.0703804 51.9026653, -2.0704189 51.9026474, -2.0705702 51.9025863)",,,
181008787,2,A435,Winchcombe Street,primary,30 mph,True,False,50.88,"LINESTRING (-2.0706135 51.9031007, -2.0709259 51.9026857)",,,
156265211,,,Belmont Road,residential,,False,False,62.004,"LINESTRING (-2.0706135 51.9031007, -2.0699674 51.9029161, -2.0697934 51.9028664)",,,
181008787,2,A435,Winchcombe Street,primary,30 mph,True,False,82.48599999999999,"LINESTRING (-2.0701009 51.9037717, -2.0701243 51.9037429, -2.070379 51.9034087, -2.0706135 51.9031007)",,,
156265217,,,Sheldons Court,residential,,False,True,26.79,"LINESTRING (-2.0705702 51.9025863, -2.0709259 51.9026857)",,,
156265224,,,Sheldons Court,residential,,False,False,83.22500000000001,"LINESTRING (-2.0705702 51.9025863, -2.0705233 51.9024863, -2.0704492 51.9023993, -2.0703704 51.9023546, -2.0696663 51.9021504)",,,
156265224,,,Sheldons Court,residential,,False,True,30.399000000000004,"LINESTRING (-2.0705702 51.9025863, -2.0704189 51.9026474, -2.0703804 51.9026653, -2.0703515 51.902689, -2.0703359 51.9027127, -2.07033 51.9027381, -2.0703341 51.9027636, -2.0703479 51.9027877)",,,
156265211,,,Belmont Road,residential,,False,True,62.004,"LINESTRING (-2.0697934 51.9028664, -2.0699674 51.9029161, -2.0706135 51.9031007)",,,
156265217,,,Sheldons Court,residential,,False,False,26.79,"LINESTRING (-2.0709259 51.9026857, -2.0705702 51.9025863)",,,
181008787,2,A435,Winchcombe Street,primary,30 mph,True,False,58.925,"LINESTRING (-2.0709259 51.9026857, -2.0712553 51.9021963)",,,
156265224,,,Sheldons Court,residential,,False,True,83.225,"LINESTRING (-2.0696663 51.9021504, -2.0703704 51.9023546, -2.0704492 51.9023993, -2.0705233 51.9024863, -2.0705702 51.9025863)",,,
31138282,2,,Rodney Road,residential,,False,False,6.998,"LINESTRING (-2.075837 51.897746, -2.0757777 51.8977972)",,,
3819207,,,Rodney Road,residential,,True,False,125.17599999999999,"LINESTRING (-2.075837 51.897746, -2.07585 51.8977627, -2.0758668 51.8977781, -2.0759017 51.8977994, -2.0759439 51.8978149, -2.0759909 51.8978236, -2.0760888 51.8978394, -2.0762765 51.8978774, -2.0763463 51.8978973, -2.0764094 51.8979215, -2.0765354 51.8979718, -2.0767225 51.8980508, -2.0769082 51.8981356, -2.0769533 51.8981658, -2.0769868 51.8982013, -2.0770069 51.8982404, -2.0770128 51.8982813, -2.0770068 51.8983147, -2.0769912 51.8983469, -2.0769666 51.8983769, -2.0768664 51.8984277)",,,
31138282,2,,Rodney Road,residential,,False,True,6.998,"LINESTRING (-2.0757777 51.8977972, -2.075837 51.897746)",,,
"[225713936, 31138282]",2,,Rodney Road,residential,,False,False,253.79899999999998,"LINESTRING (-2.0757777 51.8977972, -2.0756969 51.8978355, -2.0755975 51.8978982, -2.0755805 51.8979117, -2.0754047 51.8980514, -2.0752771 51.8981529, -2.0752325 51.8981884, -2.0749053 51.8984518, -2.0746848 51.8986389, -2.0744987 51.8987838, -2.0742919 51.8989328, -2.0740998 51.8990551, -2.0738851 51.8991773, -2.0734631 51.8994066, -2.0733014 51.8994781)",,,
39268897,,,Rodney Road,residential,,True,False,92.338,"LINESTRING (-2.0757777 51.8977972, -2.0757512 51.8977693, -2.0757341 51.8977388, -2.0757136 51.8977054, -2.0757013 51.8976705, -2.0756974 51.8976338, -2.0757025 51.8975971, -2.0757165 51.8975613, -2.0757304 51.8975386, -2.0758572 51.8974374, -2.0759829 51.8973437, -2.0760398 51.8973031, -2.0761927 51.8971794, -2.0762883 51.8970976)",,,
8319860,,A435,Winchcombe Street,primary,,True,False,95.603,"LINESTRING (-2.0712553 51.9021963, -2.0713969 51.9020131, -2.0717597 51.9015996, -2.0719037 51.9014355)",,,
46882944,4,A4019,Fairview Road,trunk,,False,True,101.389,"LINESTRING (-2.0712553 51.9021963, -2.0714117 51.9022278, -2.0716407 51.9022738, -2.0726763 51.9024458)",,,
167605532,,A4019,Fairview Road,trunk,,False,False,50.95099999999999,"LINESTRING (-2.0712553 51.9021963, -2.0709108 51.9021184, -2.0705706 51.90202)",,,
203931835,,,Albion Street,tertiary,,False,False,43.502,"LINESTRING (-2.0679028 51.8983764, -2.0674063 51.8981331)",,,
168867319,,,,tertiary,,True,False,18.023,"LINESTRING (-2.0679028 51.8983764, -2.0680816 51.8983528, -2.0681609 51.8983472)",,,
444761191,3,A435,Portland Street,primary,,True,False,19.186,"LINESTRING (-2.0724986 51.9026613, -2.0723687 51.9028141)",,,
29890370,,A4019,Fairview Road,trunk,,False,True,7.679,"LINESTRING (-2.0733167 51.9027122, -2.0734027 51.9027564)",,,
168893043,,,,primary_link,,True,False,60.13499999999999,"LINESTRING (-2.0733167 51.9027122, -2.072919 51.9026143, -2.0728525 51.9026014, -2.0727833 51.9025963, -2.0727138 51.9025994, -2.072667 51.9026062, -2.072622 51.9026166, -2.0724986 51.9026613)",,,
"[444761192, 1189513476]",4,A4019,Fairview Road,trunk,,False,False,53.214,"LINESTRING (-2.0733167 51.9027122, -2.073225 51.9026635, -2.0731278 51.9026139, -2.0730263 51.9025679, -2.0729614 51.9025419, -2.0729137 51.9025228, -2.0727969 51.9024821, -2.0726763 51.9024458)",,,
170303891,2,,North Place,unclassified,,False,False,94.827,"LINESTRING (-2.0740521 51.9020036, -2.0738341 51.9022563, -2.0737728 51.9023274, -2.0734027 51.9027564)",,,
170303892,,,North Place,unclassified,,True,False,16.835,"LINESTRING (-2.0740521 51.9020036, -2.0740336 51.9019205, -2.0739895 51.9018587)",,,
171903466,,,Portland Gardens,residential,,False,True,23.172,"LINESTRING (-2.0691462 51.9036185, -2.0689085 51.9035756, -2.0688205 51.9035637)",,,
28587318,2,,Bath Street,residential,,False,True,68.302,"LINESTRING (-2.0722774 51.8977636, -2.0723626 51.8978255, -2.0723806 51.8978386, -2.0727516 51.8982385, -2.0727959 51.8982863)",,,
107549187,1,,Vernon Place,residential,,False,True,81.727,"LINESTRING (-2.0722774 51.8977636, -2.0722036 51.8977301, -2.0721664 51.8977127, -2.0717967 51.8974698, -2.0717254 51.8974331, -2.0714689 51.8974126, -2.0713086 51.8974017)",,,
1212832593,2,A46,Bath Road,primary,30 mph,True,False,121.22800000000001,"LINESTRING (-2.0722774 51.8977636, -2.072463 51.8976553, -2.0729545 51.8973541, -2.0731814 51.8972161, -2.0735426 51.8970027)",,,
168654642,3,A46,London Road,trunk,30 mph,False,False,38.73,"LINESTRING (-2.0671021 51.8955717, -2.0666929 51.8953318)",,,
168654642,3,A46,London Road,trunk,30 mph,False,True,3.951,"LINESTRING (-2.0671021 51.8955717, -2.0671441 51.895596)",,,
34307715,,,Fairview Street,residential,,False,False,41.549,"LINESTRING (-2.0679122 51.9008921, -2.0676589 51.9012315)",,,
345332217,,,Fairview Road,residential,,False,False,32.076,"LINESTRING (-2.0679122 51.9008921, -2.0681068 51.9009707, -2.0681852 51.9009906, -2.0682858 51.901, -2.0683322 51.9009915)",,,
31555518,,,Belmore Place,residential,,False,True,66.66399999999999,"LINESTRING (-2.0736427 51.8959096, -2.0738349 51.8959908, -2.0739551 51.8960353, -2.0740825 51.8960771, -2.0744951 51.8961942)",,,
813251914,,,Sherborne Place,unclassified,,True,False,118.263,"LINESTRING (-2.0699173 51.9004494, -2.0690411 51.9013653)",,,
107549045,,,Sherborne Place,unclassified,,False,True,45.864000000000004,"LINESTRING (-2.0699173 51.9004494, -2.0701406 51.900216, -2.0703278 51.9001344)",,,
34308652,,,Tom Price Close,residential,,False,False,7.194,"LINESTRING (-2.068567 51.8995816, -2.0686686 51.8995656)",,,
481303376,,,Tom Price Close,residential,,False,False,9.943,"LINESTRING (-2.068567 51.8995816, -2.0685976 51.899669)",,,
34308652,,,Tom Price Close,residential,,False,True,150.705,"LINESTRING (-2.068567 51.8995816, -2.0684995 51.8995955, -2.0684527 51.8996057, -2.0684083 51.8996194, -2.0683646 51.8996372, -2.0683249 51.8996584, -2.0681714 51.8997965, -2.0679991 51.8999579, -2.0678757 51.9000668, -2.0678462 51.9000938, -2.0678048 51.90013, -2.0677511 51.9001805, -2.0677015 51.9002323, -2.0676709 51.9002753, -2.0676477 51.9003201, -2.0676323 51.9003661, -2.0676243 51.900421, -2.0676272 51.9004761, -2.0676245 51.9005049, -2.0676143 51.900533, -2.0675951 51.900562, -2.0675679 51.9005884, -2.0674574 51.9006907)",,,
481303376,,,Tom Price Close,residential,,False,True,9.943,"LINESTRING (-2.0685976 51.899669, -2.068567 51.8995816)",,,
481303021,2,A46,Albion Street,primary,,False,False,12.223,"LINESTRING (-2.0711187 51.9006644, -2.0709656 51.9006082)",,,
34771605,,,Trinity Lane,residential,,False,True,169.107,"LINESTRING (-2.0708902 51.9039477, -2.0713431 51.9033407, -2.0716276 51.9029594, -2.0719208 51.9025662)",,,
777565702,,,Prince Regent Mews,residential,,False,True,53.831,"LINESTRING (-2.07169 51.9011047, -2.0715358 51.9012884, -2.0715361 51.9012975, -2.0715431 51.9013058, -2.0715666 51.9013215, -2.0715934 51.9013339, -2.0719037 51.9014355)",,,
8319860,,A435,Winchcombe Street,primary,,True,False,46.18,"LINESTRING (-2.0719037 51.9014355, -2.0722242 51.9010703)",,,
777565702,,,Prince Regent Mews,residential,,False,False,53.831,"LINESTRING (-2.0719037 51.9014355, -2.0715934 51.9013339, -2.0715666 51.9013215, -2.0715431 51.9013058, -2.0715361 51.9012975, -2.0715358 51.9012884, -2.07169 51.9011047)",,,
29334086,,,Fairview Road,residential,,False,False,48.208,"LINESTRING (-2.066411 51.9003268, -2.0664436 51.9003416, -2.0666918 51.9004246, -2.0670334 51.9005271)",,,
29334086,,,Fairview Road,residential,,False,True,106.28,"LINESTRING (-2.066411 51.9003268, -2.0663958 51.900318, -2.0663818 51.9003085, -2.0663543 51.9002837, -2.0663349 51.9002562, -2.0663243 51.9001819, -2.0663037 51.9001084, -2.0662731 51.9000362, -2.0662328 51.8999659, -2.0661866 51.8999022, -2.0661323 51.899841, -2.0660705 51.8997826, -2.0658571 51.8996082, -2.065724 51.8994901)",,,
34307302,,,Victoria Place,residential,,False,False,112.407,"LINESTRING (-2.066411 51.9003268, -2.0660953 51.9007945, -2.065816 51.9012684)",,,
863862819,,,Hewlett Mews,residential,,False,True,32.429,"LINESTRING (-2.0680784 51.8969216, -2.0679496 51.8968637, -2.067751 51.8970132)",,,
34312108,,,Hewlett Place,residential,,True,False,5.203,"LINESTRING (-2.067751 51.8970132, -2.06781 51.8970426)",,,
863862819,,,Hewlett Mews,residential,,False,False,32.429,"LINESTRING (-2.067751 51.8970132, -2.0679496 51.8968637, -2.0680784 51.8969216)",,,
863862823,,,Highbury Mews,residential,,False,True,28.507,"LINESTRING (-2.0669049 51.8965372, -2.0672308 51.8966962)",,,
156265176,,,Priory Street,residential,,False,False,60.294,"LINESTRING (-2.0672308 51.8966962, -2.0677728 51.8962694)",,,
156265176,,,Priory Street,residential,,False,True,4.977,"LINESTRING (-2.0672308 51.8966962, -2.067186 51.8967314)",,,
863862823,,,Highbury Mews,residential,,False,False,28.507,"LINESTRING (-2.0672308 51.8966962, -2.0669049 51.8965372)",,,
482802218,2,A46,Oriel Road,primary,30 mph,False,False,18.19,"LINESTRING (-2.0765449 51.8971607, -2.0765759 51.8971603, -2.0767106 51.8971637, -2.0768071 51.8971781)",,,
875844776,1,,Oriel Road,primary_link,30 mph,True,False,13.634,"LINESTRING (-2.0765449 51.8971607, -2.076465 51.8971779, -2.076406 51.8971936, -2.0763648 51.8972109)",,,
878929454,,,St Anne's Close,residential,,False,True,10.165,"LINESTRING (-2.0641282 51.9027653, -2.0639801 51.9027681)",,,
966544321,,,Wolseley Terrace,residential,,False,True,47.558,"LINESTRING (-2.0764589 51.8966593, -2.0761218 51.897033)",,,
966544321,,,Wolseley Terrace,residential,,False,False,47.558,"LINESTRING (-2.0761218 51.897033, -2.0764589 51.8966593)",,,
225715859,2,A46,Oriel Road,primary,30 mph,True,False,13.495000000000001,"LINESTRING (-2.0761218 51.897033, -2.0762283 51.8970744, -2.0762883 51.8970976)",,,
561348694,,,Bennington Street,tertiary,,True,False,123.22,"LINESTRING (-2.0753724 51.9023208, -2.0748204 51.9029688, -2.0745371 51.9033018)",,,
"[24428278, 914348926]",,,Oxford Passage,residential,,False,True,142.675,"LINESTRING (-2.0753724 51.9023208, -2.075462 51.9023542, -2.0754871 51.9023873, -2.0755053 51.902422, -2.0755158 51.9024545, -2.0755202 51.9024876, -2.0755208 51.9025237, -2.0755135 51.9025595, -2.075497 51.9025967, -2.075472 51.902632, -2.0753148 51.9028232, -2.0751834 51.903003, -2.0751477 51.9030804, -2.0751194 51.9031417, -2.074891 51.9034348, -2.0748567 51.9034788)",,,
153681182,,A4019,Saint Johns Avenue,trunk,,False,True,180.54999999999998,"LINESTRING (-2.0693407 51.899562, -2.069338 51.8996044, -2.0693321 51.8996539, -2.0693281 51.8996776, -2.0693151 51.8997366, -2.0692978 51.8997952, -2.0692784 51.8998476, -2.0692556 51.8998994, -2.0692222 51.8999586, -2.0691825 51.9000162, -2.0691474 51.9000599, -2.0691086 51.9001023, -2.0690275 51.9001859, -2.0689645 51.9002446, -2.068898 51.9003017, -2.0687733 51.9003979, -2.0685587 51.9005465, -2.068355 51.9007129, -2.0683269 51.9007475, -2.0683062 51.9007841, -2.0682923 51.9008262, -2.0682881 51.9008692, -2.0682912 51.9009, -2.0682993 51.9009304, -2.0683131 51.9009615, -2.0683322 51.9009915)",,,
972940725,,A4019,Saint Johns Avenue,trunk,,False,False,8.348,"LINESTRING (-2.0693407 51.899562, -2.0693379 51.8995279, -2.0693309 51.8994872)",,,
"[107549050, 991185707]",,,Grosvenor Street,unclassified,,False,False,211.18599999999998,"LINESTRING (-2.0694317 51.8992788, -2.0695862 51.8993885, -2.0696307 51.8993609, -2.0703719 51.8987328, -2.0708629 51.8983155, -2.0713202 51.8980013)",,,
29293325,,,Portland Square,residential,,False,False,2.778,"LINESTRING (-2.0687843 51.9035525, -2.0688205 51.9035637)",,,
29293325,,,Portland Square,residential,,False,True,36.016,"LINESTRING (-2.0687843 51.9035525, -2.0683197 51.9034017)",,,
171903465,,,Portland Square,residential,,False,False,38.97,"LINESTRING (-2.0687843 51.9035525, -2.0688073 51.9035239, -2.0690408 51.9032398)",,,
