osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width,junction,bridge,access
33993797,False,2,,Alexander Place,unclassified,20 mph,False,16.109,"LINESTRING (-2.105539 54.9739729, -2.1053981 54.9738527)",,,,
33993797,False,2,,Alexander Place,unclassified,20 mph,True,4.407,"LINESTRING (-2.105539 54.9739729, -2.1055775 54.9740058)",,,,
391540563,False,,,Garland Place,residential,30 mph,False,22.287,"LINESTRING (-2.105539 54.9739729, -2.1053972 54.9740307, -2.1053183 54.9740892, -2.1052975 54.974113)",,,,
391540563,False,,,Garland Place,residential,30 mph,True,22.287,"LINESTRING (-2.1052975 54.974113, -2.1053183 54.9740892, -2.1053972 54.9740307, -2.105539 54.9739729)",,,,
284441973,True,2,,,tertiary,20 mph,False,14.155,"LINESTRING (-2.0994544 54.9725482, -2.0994953 54.972558, -2.0995296 54.9725742, -2.0995544 54.9725952, -2.0995678 54.9726195, -2.0995685 54.972645)",,roundabout,,
1091733295,True,2,,Haugh Lane,tertiary,20 mph,False,22.627,"LINESTRING (-2.0994544 54.9725482, -2.0996135 54.9725409, -2.0997431 54.9725403, -2.0998002 54.9725585)",,,,
284441973,True,2,,,tertiary,20 mph,False,15.421000000000001,"LINESTRING (-2.0992628 54.972624, -2.0992756 54.9725972, -2.0993022 54.9725741, -2.09934 54.9725568, -2.0993852 54.9725471, -2.0994335 54.9725459)",,roundabout,,
284441971,False,2,,Alemouth Road,tertiary,20 mph,True,170.88799999999998,"LINESTRING (-2.096994 54.97376, -2.0971227 54.9736898, -2.0974537 54.9734798, -2.0976727 54.9733729, -2.0979351 54.9732674, -2.0982925 54.9731306, -2.0986539 54.9730171, -2.0986944 54.9729982, -2.0988874 54.9729081, -2.0989814 54.9728642, -2.0990899 54.972818)",,,,
1135417655,True,,A6079,,primary,20 mph,False,18.845,"LINESTRING (-2.096994 54.97376, -2.0970218 54.9737899, -2.0970312 54.9738234, -2.0970212 54.9738568, -2.0969931 54.9738866, -2.0969496 54.9739095)",,roundabout,,
511392915,False,1,,,residential,30 mph,True,90.21,"LINESTRING (-2.1045655 54.9727106, -2.1047371 54.9728276, -2.1054104 54.9730062, -2.1054687 54.9732364)",,,,
551057893,False,,,Hallgate,unclassified,,True,43.266,"LINESTRING (-2.0995624 54.971395, -2.1001602 54.9713867, -2.10024 54.9713842)",,,,
96983591,False,,,Priestlands Crescent,residential,,False,20.861,"LINESTRING (-2.1083577 54.9675322, -2.1086808 54.9675604)",,,,
96983591,False,,,Priestlands Crescent,residential,,True,59.106,"LINESTRING (-2.1083577 54.9675322, -2.1074424 54.9674517)",,,,
858364360,False,,,Priestlands Crescent,residential,,True,22.231,"LINESTRING (-2.1083577 54.9675322, -2.1085574 54.967696)",,,,
1091732581,True,,,Rotary Way,unclassified,,False,16.322,"LINESTRING (-2.0949446 54.9750398, -2.0951929 54.975075)",,,,
39429802,False,,,Rotary Way,unclassified,,False,57.83,"LINESTRING (-2.0949446 54.9750398, -2.0948238 54.974991, -2.0943115 54.9747938, -2.0941934 54.974749)",6.6,,,
5885270,True,,,,primary,30 mph,False,1.021,"LINESTRING (-2.0951929 54.975075, -2.0952083 54.9750725)",,roundabout,,
1091732578,True,,A6079,,primary,20 mph,False,18.221,"LINESTRING (-2.0953947 54.9749507, -2.0953733 54.9751141)",,,,
"[144147068, 417979724, 417979725]",False,2,A6079,,primary,20 mph,True,145.817,"LINESTRING (-2.0953947 54.9749507, -2.0955466 54.9747762, -2.0957231 54.9745872, -2.095921 54.9744346, -2.0961783 54.9742414, -2.0965062 54.9740349, -2.0967058 54.9738845)",,,yes,
1091732582,True,2,A6079,Rotary Way,primary,30 mph,False,21.448,"LINESTRING (-2.0950734 54.9753852, -2.0951056 54.9751932)",,,,
1135417642,False,2,,,unclassified,,False,177.773,"LINESTRING (-2.0969496 54.9739095, -2.0970811 54.9740933, -2.0972179 54.974221, -2.0973574 54.9743242, -2.0976605 54.9744612, -2.0980318 54.9746058, -2.0982533 54.9746921, -2.0984639 54.9747779, -2.0989453 54.9749738)",,,,
1135417655,True,,A6079,,primary,20 mph,False,17.356,"LINESTRING (-2.0969496 54.9739095, -2.0969001 54.9739225, -2.0968462 54.9739264, -2.0967926 54.9739209, -2.0967444 54.9739065, -2.0967058 54.9738845)",,roundabout,,
1135417642,False,2,,,unclassified,,True,177.773,"LINESTRING (-2.0989453 54.9749738, -2.0984639 54.9747779, -2.0982533 54.9746921, -2.0980318 54.9746058, -2.0976605 54.9744612, -2.0973574 54.9743242, -2.0972179 54.974221, -2.0970811 54.9740933, -2.0969496 54.9739095)",,,,
