osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,bridge,width,junction
"[977495153, 155721226, 683696165]",Max Sievertsgatan,unclassified,False,"[False, True]",173.16700000000003,,"LINESTRING (17.9609865 59.3627306, 17.9610639 59.3627565, 17.9614868 59.3628981, 17.9616981 59.3630165, 17.9617735 59.363078, 17.9622275 59.363468, 17.9621811 59.3636138, 17.9620468 59.3636559, 17.9617662 59.3637439, 17.9614815 59.3638331)",,,,
855916829,Löfströms allé,residential,True,False,12.321,40,"LINESTRING (17.9609865 59.3627306, 17.9609435 59.3627475, 17.9608919 59.3627562, 17.9608375 59.3627557, 17.9607865 59.3627461)",1,,,roundabout
855916827,Ågatan,residential,False,False,64.641,,"LINESTRING (17.9607685 59.3626093, 17.9606331 59.3625451, 17.9598988 59.3622333)",,,,
855916830,Löfströms allé,residential,True,False,11.876,40,"LINESTRING (17.9607685 59.3626093, 17.9608146 59.3625966, 17.9608663 59.3625921, 17.960918 59.3625962, 17.9609645 59.3626085)",1,,,roundabout
855916830,Löfströms allé,residential,True,False,17.912,40,"LINESTRING (17.9607865 59.3627461, 17.9607447 59.3627284, 17.9607174 59.3627057, 17.9607058 59.3626796, 17.9607111 59.3626531, 17.9607328 59.3626288, 17.9607685 59.3626093)",1,,,roundabout
729201954,Råstensgatan,residential,False,True,27.546,30,"LINESTRING (17.9755801 59.3640841, 17.9757217 59.364039, 17.9756296 59.3639579, 17.9755263 59.3639134)",,,,
1127845606,Ekensbergsvägen,tertiary,True,False,6.676,40,"LINESTRING (17.9754427 59.3608147, 17.9755487 59.3608409)",,,,
87475163,Järnvägsgatan,tertiary,True,False,131.685,40,"LINESTRING (17.9754427 59.3608147, 17.975506 59.3607801, 17.9755255 59.3607682, 17.9756071 59.3607159, 17.97569 59.3606474, 17.975753 59.3605606, 17.9757805 59.3604677, 17.9757884 59.3603621, 17.9757704 59.3602469, 17.975744 59.3601941, 17.9756896 59.3601442, 17.9755827 59.3600998, 17.9754605 59.3600754, 17.9752941 59.3600674, 17.9749953 59.3601143, 17.9748518 59.3601155)",,,,
1089910329,,residential,False,True,31.992,,"LINESTRING (17.963773 59.3594072, 17.9632688 59.3592778)",,,,
164591651,Hamngatan,tertiary,False,False,93.367,40,"LINESTRING (17.9632688 59.3592778, 17.9625474 59.3600327)",2,,,
1089910329,,residential,False,False,31.992,,"LINESTRING (17.9632688 59.3592778, 17.963773 59.3594072)",,,,
164591651,Hamngatan,tertiary,False,True,109.62,40,"LINESTRING (17.9632688 59.3592778, 17.963331 59.3592127, 17.9639394 59.3586004, 17.9641077 59.3584416, 17.9641512 59.3584006)",2,,,
147040315,Vackra vägen,residential,False,False,27.828,30,"LINESTRING (17.97363 59.3655866, 17.9737409 59.3657891, 17.9737472 59.365829)",2,,,
147040320,Vackra vägen,residential,True,False,31.881,30,"LINESTRING (17.97363 59.3655866, 17.9734956 59.3654851, 17.9734583 59.3654605, 17.9734219 59.3654452, 17.9733615 59.3654198, 17.9732352 59.3653943)",1,,,
145132522,Fredsgatan,residential,True,False,165.534,30,"LINESTRING (17.9618518 59.3640956, 17.9623307 59.364504, 17.9628442 59.3649127, 17.9633221 59.3652864, 17.9634066 59.3653557)",,,,
1041239807,Järnvägsgatan,tertiary,False,False,257.444,40,"LINESTRING (17.9618518 59.3640956, 17.9632151 59.36365, 17.9642793 59.3633234, 17.9652128 59.3630276, 17.9655511 59.3629174, 17.9657068 59.3628707)",,,,
"[43471642, 1041239807]",Järnvägsgatan,tertiary,False,True,13.587,40,"LINESTRING (17.9618518 59.3640956, 17.9617423 59.3641298, 17.9616479 59.3641599)",,,,
