osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,bridge,ref,access,junction,tunnel
"[1251309963, 28008838]","['Klostergatan', 'Järnvägsgatan']",residential,30,False,False,182.323,"LINESTRING (15.2151844 59.2779118, 15.2150208 59.2779463, 15.2148107 59.2779907, 15.2145059 59.278055, 15.2143507 59.2780965, 15.2143118 59.2780545, 15.2141271 59.2778487, 15.2139117 59.2776087, 15.2138142 59.2774923, 15.2137685 59.2774376, 15.2136769 59.2773282, 15.2134839 59.2770976, 15.2134338 59.2770193)",,,,,,,
1251309963,Järnvägsgatan,residential,30,False,True,73.256,"LINESTRING (15.2151844 59.2779118, 15.2157958 59.2777812, 15.2158968 59.2777596, 15.2162233 59.2776898, 15.2163741 59.2776576)",,,,,,,
261601102,Storgatan,unclassified,30,False,False,127.721,"LINESTRING (15.2163741 59.2776576, 15.2163279 59.2776009, 15.2162134 59.2774602, 15.2159549 59.2771426, 15.2155109 59.276597)",,,,,,,
281073887,Järnvägsgatan,residential,30,False,True,106.331,"LINESTRING (15.2163741 59.2776576, 15.2165308 59.2776284, 15.2165597 59.277623, 15.216883 59.2775559, 15.2181109 59.2773012)",,,,,,,
"[28008543, 337947295]",Storgatan,unclassified,30,False,True,84.08999999999999,"LINESTRING (15.2163741 59.2776576, 15.2165452 59.2778354, 15.2166243 59.2779129, 15.216908 59.2782022, 15.2169463 59.2782413, 15.2170387 59.2783333)",3,,,,,,
1251309963,Järnvägsgatan,residential,30,False,False,73.256,"LINESTRING (15.2163741 59.2776576, 15.2162233 59.2776898, 15.2158968 59.2777596, 15.2157958 59.2777812, 15.2151844 59.2779118)",,,,,,,
1059473706,Kanalvägen,residential,40,False,False,5.361,"LINESTRING (15.2191046 59.2727867, 15.2191926 59.2727693)",,,,,,,
"[1059473545, 1059473708]",Trädgårdsgatan,secondary,40,True,False,63.99,"LINESTRING (15.2191046 59.2727867, 15.2190807 59.2727591, 15.21874 59.2723863, 15.2186977 59.2723367, 15.2186415 59.2722623)","['1', '2']",,,,,,
1059473548,Alnängsgatan,secondary,40,True,False,40.729,"LINESTRING (15.2200554 59.2737347, 15.2201788 59.2738331, 15.2202733 59.2739506, 15.2203643 59.2740638)",2,,,,,,
1059473724,Olaigränd,residential,30,False,False,70.815,"LINESTRING (15.2200554 59.2737347, 15.2201579 59.2737098, 15.2207926 59.2735648, 15.2209671 59.2735076, 15.221152 59.2734374)",,,,,,,
"[1059473729, 23239858]",Hamnbron,secondary,40,False,True,68.523,"LINESTRING (15.2200554 59.2737347, 15.2198708 59.2735392, 15.219498 59.2731884)","['2', '3']",11,yes,,,,
1059473535,Fredsgatan,secondary_link,30,False,True,7.102,"LINESTRING (15.2214474 59.2754519, 15.2215634 59.2754281)",,,,,,,
1059473611,Alnängsgatan,secondary,40,True,False,40.286,"LINESTRING (15.2214474 59.2754519, 15.2213645 59.2753573, 15.2213346 59.2753292, 15.2211976 59.2751136)",1,,,,,,
261601102,Storgatan,unclassified,30,False,True,158.871,"LINESTRING (15.2144502 59.275275, 15.2155109 59.276597)",,,,,,,
7999521,Olaigatan,residential,30,False,False,101.854,"LINESTRING (15.2144502 59.275275, 15.2146598 59.2752338, 15.2147291 59.2752202, 15.2152893 59.2751103, 15.2161238 59.2749465)",,,,,,,
"[1059473616, 1059473615]","['Järntorget', 'Olaigatan']",residential,30,False,"[False, True]",117.709,"LINESTRING (15.2144502 59.275275, 15.2142651 59.2753157, 15.2137601 59.2754269, 15.2125437 59.2756895)",,,,,,,
27428927,Engelbrektsgatan,residential,30,False,False,57.588,"LINESTRING (15.2139842 59.2729399, 15.2130322 59.2731177)",,,,,,,
228570793,Trädgårdstorget,residential,30,False,True,23.131,"LINESTRING (15.2139842 59.2729399, 15.2140865 59.2730481, 15.2141416 59.2730857, 15.2142022 59.2731124)",,,,,,,
"[1059473585, 1059473588]",Köpmangatan,residential,30,False,"[False, True]",104.583,"LINESTRING (15.2139842 59.2729399, 15.2136603 59.2725547, 15.2134998 59.2723638, 15.2132587 59.2720755)",,,,,,,
"[1059473585, 1059473588]",Köpmangatan,residential,30,False,"[False, True]",104.583,"LINESTRING (15.2132587 59.2720755, 15.2134998 59.2723638, 15.2136603 59.2725547, 15.2139842 59.2729399)",,,,,,,
1082613666,Alnängsplan,secondary,50,True,False,5.615,"LINESTRING (15.2228942 59.2774428, 15.222802 59.2774246)",2,10.0,,,,roundabout,
111453205,CV-gatan,tertiary,50,True,False,65.79,"LINESTRING (15.2232383 59.2773881, 15.2232311 59.2774282, 15.2232434 59.2775068, 15.2232651 59.277588, 15.2232815 59.2776416, 15.2233121 59.2776913, 15.2233491 59.2777485, 15.2234352 59.2778644, 15.2234763 59.2779622)",1,,,,,,
1082613667,Alnängsplan,secondary,50,True,False,21.651,"LINESTRING (15.2232383 59.2773881, 15.2231761 59.2774173, 15.2231006 59.2774403, 15.2229973 59.2774494, 15.2228942 59.2774428)",2,10.0,,,,roundabout,
28009027,Alnängsplan,secondary,50,True,False,19.305,"LINESTRING (15.223272 59.2771888, 15.2233066 59.277232, 15.2233219 59.277278, 15.2233051 59.2773212, 15.2232817 59.2773554)",2,10.0,,,,roundabout,
1103969486,Oskarsparken,residential,30,True,False,20.481,"LINESTRING (15.2176731 59.2705216, 15.2174836 59.270561, 15.2173406 59.2705927)",,,,,,,
