osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,bridge
436515355,Manchester Street,secondary,30,True,False,21.726,"LINESTRING (172.6397168 -43.5342049, 172.6397088 -43.5342508, 172.6397061 -43.5342671, 172.639694 -43.5343399, 172.6396861 -43.534399)",1,,
987155157,Lichfield Street,tertiary,30,False,False,6.747,"LINESTRING (172.6396331 -43.5342044, 172.6397168 -43.5342049)",2,,
"[392044388, 777634281, 1015728523, 436514739, 1228958071]",Lichfield Street,tertiary,30,False,True,241.22200000000004,"LINESTRING (172.6396331 -43.5342044, 172.6396194 -43.5342044, 172.6394776 -43.5342039, 172.6393891 -43.5342041, 172.6391109 -43.5342038, 172.6389337 -43.5342036, 172.6388554 -43.5342035, 172.6385546 -43.5342032, 172.6382658 -43.5342024, 172.6381461 -43.5342027, 172.637564 -43.534202, 172.6375208 -43.534202, 172.6374496 -43.5342019, 172.6373396 -43.5342052, 172.6371284 -43.5342109, 172.6367434 -43.5342133, 172.6366424 -43.534201)","['2', '3']",,
987155155,Manchester Street,secondary,30,True,False,35.743,"LINESTRING (172.6396331 -43.5342044, 172.6396393 -43.5341616, 172.639645 -43.5341229, 172.6396449 -43.5341006, 172.6396447 -43.5340498, 172.6396927 -43.5338871)",2,,
"[495607738, 114770267, 32050485]",Gloucester Street,unclassified,30,False,True,73.032,"LINESTRING (172.6343861 -43.5298772, 172.6342732 -43.5298749, 172.6342498 -43.5298749, 172.6339895 -43.5298753, 172.6336087 -43.5298737, 172.6334813 -43.5298618)",2,yes,yes
"[231314596, 597121253]",Oxford Terrace,living_street,10,True,False,132.287,"LINESTRING (172.6343861 -43.5298772, 172.6342765 -43.529986, 172.6338837 -43.5303452, 172.6338622 -43.5303706, 172.633858 -43.5304779, 172.6338581 -43.5305339, 172.6338573 -43.5305899, 172.6338537 -43.530867, 172.6338528 -43.5309373)",1,,
41647644,Durham Street South,secondary,30,True,False,22.921,"LINESTRING (172.6335597 -43.5342059, 172.6335763 -43.5342404, 172.6335863 -43.5342652, 172.6335967 -43.534295, 172.6336088 -43.5343331, 172.6336257 -43.534406)",2,,
139633608,Oxford Terrace,living_street,10,True,False,265.982,"LINESTRING (172.6335597 -43.5342059, 172.6334749 -43.534219, 172.6334136 -43.5342284, 172.6333856 -43.5342333, 172.6332712 -43.5342431, 172.6329338 -43.5342409, 172.632638 -43.534239, 172.6325377 -43.5342416, 172.6324898 -43.534246, 172.6324557 -43.5342549, 172.6324036 -43.5342821, 172.6323235 -43.5343314, 172.632247 -43.5343776, 172.6320738 -43.534486, 172.6317584 -43.5346788, 172.6315161 -43.5348297, 172.6314311 -43.5348791, 172.6313691 -43.5349141, 172.6313119 -43.534937, 172.6312393 -43.5349535, 172.6311608 -43.5349606, 172.6307338 -43.5349593, 172.6307173 -43.5349579, 172.6306112 -43.5349493)",1,,
"[603915272, 603915273]",Lichfield Street,tertiary,30,True,False,24.255000000000003,"LINESTRING (172.6335597 -43.5342059, 172.6336289 -43.5341993, 172.6336713 -43.5341989, 172.6337557 -43.5342023, 172.6338597 -43.5342065)",1,,
597121253,Oxford Terrace,living_street,10,True,False,2.313,"LINESTRING (172.6338528 -43.5309373, 172.6338525 -43.5309581)",1,,
"[24721411, 24721412, 775202293]","['Worcester Street', 'Cathedral Square']","['living_street', 'unclassified']",30,False,"[False, True]",269.6219999999999,"LINESTRING (172.6338528 -43.5309373, 172.6339941 -43.5309362, 172.6351815 -43.5309392, 172.6352023 -43.5309389, 172.6352205 -43.5309386, 172.6352367 -43.5309376, 172.6352505 -43.5309364, 172.6352658 -43.5309346, 172.6352796 -43.5309326, 172.6352931 -43.530929, 172.635305 -43.5309241, 172.6353165 -43.5309175, 172.6353268 -43.530911, 172.6353459 -43.5308949, 172.6353597 -43.5308773, 172.635377 -43.530845, 172.6353948 -43.5308133, 172.6354101 -43.5307908, 172.63543 -43.5307726, 172.6354573 -43.5307484, 172.6354784 -43.5307315, 172.6355035 -43.5307175, 172.6355369 -43.5307053, 172.6355766 -43.5306938, 172.6356205 -43.5306863, 172.6356907 -43.5306825, 172.6357808 -43.5306786, 172.6358335 -43.5306752, 172.6358525 -43.5306711, 172.6358715 -43.5306644, 172.635909 -43.530648, 172.6359538 -43.5306264, 172.6359698 -43.5306166, 172.6359859 -43.5306054, 172.6360017 -43.5305928, 172.6360128 -43.5305797, 172.6360207 -43.5305661, 172.6360231 -43.5305548, 172.6360249 -43.5305381, 172.6360125 -43.5304233, 172.6360101 -43.5304008, 172.6360141 -43.5303853, 172.6360217 -43.5303723, 172.636033 -43.5303579, 172.6360476 -43.5303465, 172.6360708 -43.5303388, 172.636089 -43.5303373, 172.636441 -43.5303359, 172.6364802 -43.5303361, 172.6365126 -43.5303335, 172.6365578 -43.5303255, 172.6366052 -43.5303126, 172.6366613 -43.5302814)",2,yes,
