osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction,width,tunnel,access
542334070,False,Carl Jakoba ulica,residential,True,79.224,"LINESTRING (14.0232714 46.0002506, 14.0231653 46.0002309, 14.0229901 46.0000488, 14.0228428 45.9998772, 14.0227394 45.9998088, 14.0226312 45.9998184, 14.0225762 45.9998368)",,,,,,,,
"[685863626, 685863627, 685863628]",False,,residential,"[False, True]",354.769,"LINESTRING (14.0232714 46.0002506, 14.0235577 46.0004227, 14.0238454 46.0005283, 14.0242502 46.0006539, 14.0244947 46.0007139, 14.0245705 46.0005473, 14.0245977 46.0005264, 14.0246333 46.0005179, 14.0247177 46.0005205, 14.0251419 46.0006054, 14.0254219 46.0006625, 14.0257019 46.0006738, 14.026243 46.0007022, 14.0267736 46.0006753, 14.0269775 46.0006403, 14.0271538 46.0006119, 14.0272247 46.0006216, 14.0272885 46.0006385, 14.027362 46.0006769, 14.0273829 46.0007161)",,,,,,,,
542334070,False,Carl Jakoba ulica,residential,True,123.477,"LINESTRING (14.0233728 45.9993768, 14.0234683 45.9994865, 14.023527 45.9995589, 14.0237775 45.999931, 14.0237351 46.0000072, 14.0236218 46.0000908, 14.0233988 46.0002039, 14.0233074 46.0002374, 14.0232714 46.0002506)",,,,,,,,
710710549,False,Ulica Otona Župančiča,residential,True,10.799,"LINESTRING (14.0292417 46.0029749, 14.0293481 46.0029119)",,,,,,,,
983715395,False,Arkova ulica,unclassified,False,90.844,"LINESTRING (14.0292417 46.0029749, 14.0295739 46.0032842, 14.0297222 46.003445, 14.0297334 46.0034571, 14.029936 46.0036336)",2,,30,,,,,
983715395,False,Arkova ulica,unclassified,True,108.76499999999999,"LINESTRING (14.0292417 46.0029749, 14.0290487 46.0028188, 14.0289494 46.0027339, 14.0286792 46.0025028, 14.0285217 46.0023602, 14.0284871 46.0023286, 14.0284291 46.0023076, 14.028295 46.0022701)",2,,30,,,,,
724794482,False,,residential,False,22.838,"LINESTRING (14.029573 46.0013435, 14.0293435 46.001473)",,,,,,,,
333914200,False,Otona Župančiča,residential,True,15.948,"LINESTRING (14.029573 46.0013435, 14.0295061 46.001287, 14.0294419 46.0012327)",,,,,,,,
1047599219,False,Ulica Otona Župančiča,residential,False,36.504,"LINESTRING (14.029573 46.0013435, 14.0296691 46.001399, 14.0299371 46.0015528)",,,,,,,,
724794482,False,,residential,True,22.838,"LINESTRING (14.0293435 46.001473, 14.029573 46.0013435)",,,,,,,,
1047599220,False,,residential,False,80.1,"LINESTRING (14.0293435 46.001473, 14.0286396 46.002002)",,,,,,,,
"[724794483, 1124639999]",False,,residential,True,60.57,"LINESTRING (14.0293435 46.001473, 14.029834 46.0018081, 14.0299042 46.0018538)",,,,,,,,
1047599220,False,,residential,True,80.1,"LINESTRING (14.0286396 46.002002, 14.0293435 46.001473)",,,,,,,,
"[724794483, 1124639999]",False,,residential,False,60.57,"LINESTRING (14.0299042 46.0018538, 14.029834 46.0018081, 14.0293435 46.001473)",,,,,,,,
724794485,False,Ulica sestre Efreme,residential,True,47.483,"LINESTRING (14.0313814 46.0030615, 14.0314049 46.0029064, 14.0313902 46.002826, 14.0313736 46.002722, 14.0313492 46.0026878, 14.0312871 46.0026686)",,,,,,,,
724794488,False,Ulica Otona Župančiča,residential,True,71.974,"LINESTRING (14.0307407 46.0023481, 14.0307367 46.0024623, 14.0307595 46.0025879, 14.0307929 46.0027007, 14.0308749 46.0027862, 14.0309341 46.0028546, 14.0310835 46.0028871)",,,,,,,,
1047599222,False,Ulica Otona Župančiča,residential,False,65.792,"LINESTRING (14.0307407 46.0023481, 14.0309415 46.0026247, 14.0310713 46.0028307, 14.0310835 46.0028871)",,,,,,,,
1047599222,False,Ulica Otona Župančiča,residential,True,85.66199999999999,"LINESTRING (14.0307407 46.0023481, 14.0307003 46.0022924, 14.0305641 46.0020422, 14.0304201 46.0019185, 14.0302387 46.0017943, 14.0301005 46.001753)",,,,,,,,
351219921,False,Bazoviška ulica,residential,False,129.207,"LINESTRING (14.024546 46.002302, 14.0245446 46.0023496, 14.0244996 46.002399, 14.0241901 46.0026895, 14.0238715 46.0028802, 14.0237591 46.002996, 14.023679 46.003134, 14.0236385 46.0032444)",,,,,,,,
351219921,False,Bazoviška ulica,residential,True,64.67299999999999,"LINESTRING (14.024546 46.002302, 14.0245562 46.0019533, 14.0245835 46.0018628, 14.0246671 46.001735)",,,,,,,,
725005092,False,,residential,True,87.704,"LINESTRING (14.024546 46.002302, 14.0246091 46.0022852, 14.0246368 46.0022732, 14.0247424 46.0022503, 14.0248879 46.002278, 14.0249225 46.0023478, 14.0249831 46.0024379, 14.0251649 46.0025726, 14.025293 46.0026664, 14.0253613 46.002683)",,,,,,,,
749763180,False,,unclassified,False,22.478,"LINESTRING (14.0296276 46.003798, 14.0293432 46.0038409)",,,,,,,,
749763181,False,,unclassified,True,30.026,"LINESTRING (14.0296276 46.003798, 14.029936 46.0036336)",,,,,,,,
749763180,False,,unclassified,True,77.121,"LINESTRING (14.0296276 46.003798, 14.0300808 46.0042526, 14.0301995 46.0043665)",,,,,,,,
749763180,False,,unclassified,True,22.478,"LINESTRING (14.0293432 46.0038409, 14.0296276 46.003798)",,,,,,,,
749763181,False,,unclassified,False,30.026,"LINESTRING (14.029936 46.0036336, 14.0296276 46.003798)",,,,,,,,
"[1091817250, 983715395]",False,Arkova ulica,unclassified,False,160.72,"LINESTRING (14.029936 46.0036336, 14.0302967 46.004022, 14.0304518 46.0041776, 14.0305277 46.004285, 14.0306162 46.004536, 14.0306246 46.0048636, 14.030637 46.0049514)",2,,30,,,,,
983715395,False,Arkova ulica,unclassified,True,90.844,"LINESTRING (14.029936 46.0036336, 14.0297334 46.0034571, 14.0297222 46.003445, 14.0295739 46.0032842, 14.0292417 46.0029749)",2,,30,,,,,
864244894,True,,residential,False,13.434,"LINESTRING (14.0310036 45.998873, 14.0310223 45.9988884, 14.0310323 45.9989073, 14.0310323 45.9989274, 14.0310225 45.9989464, 14.0310039 45.9989618, 14.0309788 45.9989719)",,,,,roundabout,,,
413176158,False,Cankarjeva ulica,residential,False,33.683,"LINESTRING (14.0308679 45.9989276, 14.0307802 45.9989339, 14.0306837 45.9989185, 14.0306254 45.9989046, 14.0305052 45.9988759, 14.0304466 45.9988665)",,,,,,,,
864244894,True,,residential,False,15.671999999999999,"LINESTRING (14.0308679 45.9989276, 14.0308679 45.9989075, 14.0308777 45.9988886, 14.0308963 45.9988731, 14.0309214 45.998863, 14.0309499 45.9988595, 14.0309785 45.9988629, 14.0310036 45.998873)",,,,,roundabout,,,
"[957454281, 957454282, 250005892]",False,,unclassified,True,184.295,"LINESTRING (14.0323517 45.9984866, 14.0322563 45.998513, 14.0321886 45.9985428, 14.0322142 45.9986092, 14.0321424 45.9986449, 14.0321099 45.9986572, 14.0320609 45.9986759, 14.0319975 45.9987482, 14.0319863 45.9987973, 14.0319559 45.9988312, 14.0319193 45.9988613, 14.0317766 45.9989927, 14.0316389 45.9990919, 14.0314828 45.9991886, 14.0314052 45.9992428, 14.0313626 45.9992993, 14.0313428 45.9993757, 14.031318 45.9995077, 14.0312506 45.999697, 14.0312103 45.9997549, 14.0311516 45.9998043)",,,,,,,yes,
414487283,False,Ulica sestre Efreme,residential,False,109.339,"LINESTRING (14.0312871 46.0026686, 14.0312651 46.0026481, 14.0311509 46.0025173, 14.0311011 46.0024568, 14.0310723 46.0023861, 14.031054 46.0021968, 14.0310193 46.002103, 14.0309259 46.001997, 14.0308122 46.0018859, 14.030693 46.0018069)",,,,,,,,
414487283,False,Ulica sestre Efreme,residential,True,34.001000000000005,"LINESTRING (14.0312871 46.0026686, 14.0313025 46.0027021, 14.031279 46.0027917, 14.0312247 46.0028523, 14.0311651 46.0028826, 14.0310835 46.0028871)",,,,,,,,
724794485,False,Ulica sestre Efreme,residential,False,47.483,"LINESTRING (14.0312871 46.0026686, 14.0313492 46.0026878, 14.0313736 46.002722, 14.0313902 46.002826, 14.0314049 46.0029064, 14.0313814 46.0030615)",,,,,,,,
1051206934,False,,living_street,False,4.861,"LINESTRING (14.030637 46.0049514, 14.0306993 46.0049452)",,,,,,,,
1091817250,False,Arkova ulica,unclassified,False,22.281,"LINESTRING (14.030637 46.0049514, 14.0306428 46.0049926, 14.0306587 46.0051512)",,,30,,,,,
"[1091817250, 983715395]",False,Arkova ulica,unclassified,True,160.72,"LINESTRING (14.030637 46.0049514, 14.0306246 46.0048636, 14.0306162 46.004536, 14.0305277 46.004285, 14.0304518 46.0041776, 14.0302967 46.004022, 14.029936 46.0036336)",2,,30,,,,,
1051206935,False,,living_street,False,55.276,"LINESTRING (14.0308985 46.0049256, 14.0308942 46.0044285)",,,,,,,,
1051206934,False,,living_street,False,65.963,"LINESTRING (14.0308985 46.0049256, 14.0309997 46.0049107, 14.0310581 46.004885, 14.0310809 46.0048216, 14.0310752 46.0047285, 14.0310738 46.0045968, 14.0310738 46.0044137)",,,,,,,,
1051206934,False,,living_street,True,15.539000000000001,"LINESTRING (14.0308985 46.0049256, 14.0307688 46.0049384, 14.0306993 46.0049452)",,,,,,,,
1051206934,False,,living_street,True,65.963,"LINESTRING (14.0310738 46.0044137, 14.0310738 46.0045968, 14.0310752 46.0047285, 14.0310809 46.0048216, 14.0310581 46.004885, 14.0309997 46.0049107, 14.0308985 46.0049256)",,,,,,,,
1051206935,False,,living_street,True,55.276,"LINESTRING (14.0308942 46.0044285, 14.0308985 46.0049256)",,,,,,,,
1051206934,False,,living_street,True,4.861,"LINESTRING (14.0306993 46.0049452, 14.030637 46.0049514)",,,,,,,,
1051206934,False,,living_street,False,15.539000000000001,"LINESTRING (14.0306993 46.0049452, 14.0307688 46.0049384, 14.0308985 46.0049256)",,,,,,,,
"[414347553, 1051206938]",False,,living_street,False,142.072,"LINESTRING (14.0306993 46.0049452, 14.0307004 46.0047924, 14.0307004 46.0046122, 14.0306848 46.0044636, 14.0306561 46.0043153, 14.0306298 46.0042627, 14.0305588 46.004133, 14.0303733 46.0039326, 14.0301986 46.0037571)",,,,,,,,
242179970,False,Ulica IX. korpusa,unclassified,False,148.40300000000002,"LINESTRING (14.0211048 46.0021031, 14.0210848 46.0021306, 14.0210705 46.0021712, 14.0210896 46.0022075, 14.021124 46.0022401, 14.021186 46.0022614, 14.0212491 46.0022664, 14.0212995 46.0022626, 14.0213436 46.0022395, 14.0213721 46.0022144, 14.0214268 46.0021385, 14.0215364 46.0020419, 14.0216048 46.0019931, 14.0216924 46.0019417, 14.0218118 46.0019308, 14.021898 46.0019525, 14.0220186 46.0020105, 14.0220982 46.0020738, 14.0221153 46.0021519, 14.0221444 46.0022402, 14.0221805 46.0022731, 14.022301 46.0022898)",,,,,,,,
242179970,False,Ulica IX. korpusa,unclassified,True,195.73399999999998,"LINESTRING (14.0211048 46.0021031, 14.0211145 46.0020897, 14.0211902 46.0020663, 14.0212604 46.0020483, 14.0213134 46.0020239, 14.0213572 46.0019739, 14.0214083 46.001895, 14.0214489 46.0017974, 14.0214726 46.0017528, 14.0215304 46.0017161, 14.0216304 46.0016973, 14.0219085 46.0017038, 14.0220064 46.001676, 14.0220277 46.0016299, 14.0220217 46.0016048, 14.0219891 46.0015707, 14.0218889 46.0015592, 14.02179 46.0015735, 14.0216778 46.001589, 14.0215568 46.0016019, 14.0214939 46.0015853, 14.0213858 46.0015292, 14.021314 46.0014845, 14.0211531 46.001426, 14.0210639 46.0014209, 14.0209807 46.0014161, 14.0209368 46.0014166)",,,,,,,,
1051991119,False,,living_street,True,10.507,"LINESTRING (14.0211048 46.0021031, 14.0210481 46.0020957, 14.0210188 46.0020942, 14.0209906 46.0020957, 14.0209746 46.0021048)",,,,,,,,
