osmid,lanes,name,highway,oneway,reversed,length,tunnel,geometry,ref,junction,bridge,maxspeed,access
364860519,,,residential,False,True,54.421,,"LINESTRING (7.7805189 43.8190193, 7.7808952 43.8186121)",,,,,
"[141384465, 22813958]",3,Via Bartolomeo Asquasciati,residential,True,False,123.184,,"LINESTRING (7.7778991 43.8182532, 7.7780883 43.8180542, 7.7781166 43.8180236, 7.7783531 43.817791, 7.7785153 43.8176204, 7.7787174 43.8174078, 7.7787591 43.8173639, 7.7787774 43.8173447)",,,,,
854921234,2,Via Roma,primary,True,False,22.007,,"LINESTRING (7.7760445 43.8159484, 7.7759593 43.8159346, 7.7758606 43.8158811, 7.7758132 43.8158506)",SS1,roundabout,,,
855819088,,Corso Augusto Mombello,secondary,True,False,65.883,,"LINESTRING (7.7760445 43.8159484, 7.775937 43.816041, 7.7755589 43.8164258)",,,,,
858645516,,Corso Augusto Mombello,primary,True,False,9.592,,"LINESTRING (7.7758141 43.8158294, 7.7758824 43.8157586)",,roundabout,,,
854921236,2,Via Roma,primary,True,False,22.689,,"LINESTRING (7.7758141 43.8158294, 7.775749 43.8157771, 7.7756166 43.8156835)",SS1,,,,
1177291663,2,Via Roma,primary,True,False,23.023000000000003,,"LINESTRING (7.7756166 43.8156835, 7.775782 43.8157411, 7.7758824 43.8157586)",SS1,,,,
649291211,,Corso Augusto Mombello,primary,True,False,3.556,,"LINESTRING (7.7760705 43.8159225, 7.7760445 43.8159484)",,roundabout,,,
22815233,2,Via Roma,primary,False,True,72.30499999999999,,"LINESTRING (7.7760705 43.8159225, 7.7761164 43.8159444, 7.7765405 43.8161472, 7.7768217 43.8162817)",SS1,,,,
"[327116131, 854928443, 41166372]",,"['Galleria Francia', 'Piazza Alberto Nota']",residential,False,"[False, True]",170.297,yes,"LINESTRING (7.7754666 43.8177468, 7.775461 43.8177919, 7.7754424 43.8180196, 7.7752977 43.8192734)",,,,,
854928444,,Piazza Alberto Nota,residential,True,False,92.707,,"LINESTRING (7.7754666 43.8177468, 7.775471 43.8177119, 7.7754727 43.8177076, 7.7754857 43.8176748, 7.7755034 43.8176673, 7.7755328 43.8176716, 7.7759063 43.8178668, 7.7759122 43.8178827, 7.7759048 43.8178976, 7.7758886 43.8179061, 7.7758651 43.8179018, 7.7754666 43.8177468)",,,,,
160118789,,Via Astraldi,residential,False,False,164.20299999999997,,"LINESTRING (7.7764732 43.8192956, 7.7764951 43.8192355, 7.7764932 43.8191362, 7.7764423 43.8188737, 7.7763574 43.8187403, 7.7762745 43.8186179, 7.7762858 43.8185853, 7.7763951 43.8185485, 7.7764781 43.8185512, 7.7765686 43.8186329, 7.7765875 43.8187431, 7.7766066 43.8187928, 7.7766335 43.8188651, 7.7766939 43.8191057)",,,,,
"[1090300484, 330859517, 1090300494]",,"['Via Tapoletti', 'Vicolo Piazzaretto']",residential,False,"[False, True]",158.44400000000002,,"LINESTRING (7.7751274 43.8190034, 7.7751214 43.8190561, 7.775141 43.8190877, 7.7751688 43.8191008, 7.7752153 43.8190944, 7.7752951 43.81909, 7.7753829 43.8190997, 7.7754397 43.8191155, 7.7754594 43.819121, 7.7755023 43.8191616, 7.7754822 43.8191966, 7.7754513 43.81922, 7.775472 43.8192474, 7.7755018 43.8192867, 7.7755038 43.819309, 7.7755082 43.8193585, 7.7755124 43.8194112, 7.7755172 43.8194569, 7.7754924 43.8195932, 7.7754249 43.8198105, 7.7753411 43.8200588, 7.7753187 43.8201024, 7.7752858 43.8201664)",,,,,
648854516,2,Via Roma,primary,True,False,22.336,,"LINESTRING (7.7759086 43.8157487, 7.7759672 43.8157657, 7.7760687 43.8158209, 7.7761192 43.815873)",SS1,roundabout,,,
1177291662,2,Via Roma,primary,True,False,2.358,,"LINESTRING (7.7758132 43.8158506, 7.7758141 43.8158294)",SS1,roundabout,,,
1208084400,,,secondary,False,False,6.8469999999999995,,"LINESTRING (7.7754743 43.8217473, 7.7754659 43.8217283, 7.7754636 43.8217103, 7.7754684 43.821687)",,circular,,,
1208084403,,,secondary,False,True,10.855,,"LINESTRING (7.7754743 43.8217473, 7.7754854 43.8217616, 7.7754974 43.8217721, 7.7755149 43.8217831, 7.7755347 43.8217914, 7.7755572 43.821797, 7.7755808 43.8217994)",,circular,,,
22815627,,Via San Francesco,secondary,True,False,27.869,,"LINESTRING (7.7771664 43.8199122, 7.7772249 43.8198935, 7.7772826 43.8198844, 7.7773512 43.8198805, 7.7774144 43.8198805, 7.7775065 43.8198849)",,,,,
1208084405,,Via San Francesco,secondary_link,True,False,14.646,,"LINESTRING (7.7771664 43.8199122, 7.777229 43.8198639, 7.7772902 43.8198154)",,,,,
1208084394,,Via San Francesco,secondary,False,False,13.372,,"LINESTRING (7.7749613 43.8237539, 7.7749035 43.8238667)",,,,,
1208084402,,Via San Francesco,secondary,False,True,28.058,,"LINESTRING (7.7749613 43.8237539, 7.7750654 43.8235681, 7.7750896 43.8235192)",,,,,
99619595,,Via Porte Candelieri,unclassified,False,False,434.9420000000001,,"LINESTRING (7.7750896 43.8235192, 7.7750182 43.8235131, 7.7749681 43.8235189, 7.7749198 43.8235287, 7.7748495 43.8235558, 7.7748081 43.8235648, 7.7747753 43.823561, 7.7747371 43.8235513, 7.7747092 43.8235341, 7.7746677 43.8234973, 7.774582 43.8234035, 7.774543 43.8233569, 7.7745104 43.8233111, 7.7744951 43.8232726, 7.7744837 43.8232222, 7.7744634 43.8231617, 7.7744317 43.8230952, 7.7744144 43.8230532, 7.7743996 43.8230002, 7.7743927 43.8229343, 7.774394 43.8228561, 7.7744003 43.8228046, 7.7744288 43.8226631, 7.7744559 43.822515, 7.7744094 43.8224628, 7.7743787 43.8223716, 7.7743415 43.8222695, 7.7742945 43.8220737, 7.7742811 43.8219283, 7.7742866 43.8218881, 7.774326 43.8218328, 7.7743847 43.8217508, 7.7744057 43.8217131, 7.7744226 43.8216516, 7.7744937 43.8214539, 7.7745341 43.8213534, 7.774616 43.8212256, 7.7747009 43.8210782, 7.7747522 43.8209837, 7.774817 43.8208976, 7.7749053 43.8207952, 7.7749704 43.8207489, 7.7750006 43.8207236, 7.7750456 43.8206404, 7.7751043 43.820461, 7.7751143 43.8204056, 7.775137 43.8203653, 7.7752098 43.8202945, 7.7752972 43.8202043, 7.7752858 43.8201664)",,,,,
1208084402,,Via San Francesco,secondary,False,False,28.058,,"LINESTRING (7.7750896 43.8235192, 7.7750654 43.8235681, 7.7749613 43.8237539)",,,,,
1208084402,,Via San Francesco,secondary,False,True,195.615,,"LINESTRING (7.7750896 43.8235192, 7.7751035 43.8234694, 7.7751057 43.8234104, 7.7750965 43.8233539, 7.7750841 43.8233019, 7.7750492 43.8232407, 7.7749815 43.8231679, 7.7748931 43.8231009, 7.7748238 43.8230333, 7.7747726 43.8229664, 7.7747369 43.8228918, 7.7747076 43.8228126, 7.7746999 43.8227329, 7.7747067 43.8226598, 7.774726 43.8225967, 7.7747577 43.8225295, 7.7748576 43.8224175, 7.7749792 43.8223119, 7.775284 43.8220472, 7.7753395 43.8219915)",,,,,
41128602,,Via San Francesco,secondary,False,True,15.958,,"LINESTRING (7.7753395 43.8219915, 7.7753794 43.8219516, 7.7754459 43.8218704)",,,,,
1208084395,,Via Zeffirino Massa,unclassified,True,False,15.812000000000001,,"LINESTRING (7.7753395 43.8219915, 7.7752859 43.8219635, 7.7751781 43.8219099)",,,,,
1208084402,,Via San Francesco,secondary,False,False,195.61499999999995,,"LINESTRING (7.7753395 43.8219915, 7.775284 43.8220472, 7.7749792 43.8223119, 7.7748576 43.8224175, 7.7747577 43.8225295, 7.774726 43.8225967, 7.7747067 43.8226598, 7.7746999 43.8227329, 7.7747076 43.8228126, 7.7747369 43.8228918, 7.7747726 43.8229664, 7.7748238 43.8230333, 7.7748931 43.8231009, 7.7749815 43.8231679, 7.7750492 43.8232407, 7.7750841 43.8233019, 7.7750965 43.8233539, 7.7751057 43.8234104, 7.7751035 43.8234694, 7.7750896 43.8235192)",,,,,
22815438,2,Via Alessandro Volta,secondary,False,False,9.94,,"LINESTRING (7.7792564 43.8204381, 7.7791379 43.820412)",,,,,
160532818,,,residential,False,False,73.854,,"LINESTRING (7.7792564 43.8204381, 7.7792523 43.8204668, 7.7792549 43.8204825, 7.7792841 43.8205004, 7.7793019 43.8205161, 7.7793121 43.8205355, 7.779312 43.8205558, 7.7792702 43.8206482, 7.7792593 43.8206611, 7.7792353 43.8206647, 7.7791728 43.8206667, 7.779153 43.8206707, 7.779144 43.8206823, 7.7791257 43.8207244, 7.7791241 43.8207383, 7.7791242 43.8207501, 7.7791378 43.8207975, 7.7791398 43.8208237, 7.7791329 43.8208458, 7.7791166 43.8208605, 7.7790984 43.820867, 7.7790661 43.8208697, 7.7790155 43.8208642, 7.778926 43.8208493)",,,,,
1221436586,,,residential,False,True,30.662,,"LINESTRING (7.7717328 43.8160218, 7.7713507 43.8160174)",,,,,
1221436586,,,residential,False,False,30.662,,"LINESTRING (7.7713507 43.8160174, 7.7717328 43.8160218)",,,,,
1221436586,,,residential,False,True,83.956,,"LINESTRING (7.7713507 43.8160174, 7.7707584 43.8159488, 7.7708239 43.8156301)",,,,,
1221436587,,,residential,False,True,107.156,,"LINESTRING (7.7713507 43.8160174, 7.7713285 43.8162479, 7.7712416 43.8162785, 7.770528 43.816277, 7.7704754 43.81642)",,,,,
1221436587,,,residential,False,False,107.156,,"LINESTRING (7.7704754 43.81642, 7.770528 43.816277, 7.7712416 43.8162785, 7.7713285 43.8162479, 7.7713507 43.8160174)",,,,,
