osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,tunnel,junction,bridge
23459244,Piazzale Matteotti,residential,False,False,49.269999999999996,"LINESTRING (11.5285805 43.5667996, 11.5283216 43.5666988, 11.5280551 43.5665736)",50,,,,
163822981,Via Ubaldino Peruzzi,residential,False,True,53.07,"LINESTRING (11.5285805 43.5667996, 11.5284481 43.5669267, 11.5282046 43.5671913)",,,,,
48781771,Via Siena,residential,True,False,29.052999999999997,"LINESTRING (11.5290194 43.5676566, 11.5289528 43.5677247, 11.5288856 43.567805, 11.5288226 43.5678754)",,,,,
163822981,Via Ubaldino Peruzzi,residential,False,True,35.108,"LINESTRING (11.5282046 43.5671913, 11.5279548 43.56745)",,,,,
163822981,Via Ubaldino Peruzzi,residential,False,False,53.07,"LINESTRING (11.5282046 43.5671913, 11.5284481 43.5669267, 11.5285805 43.5667996)",,,,,
618511083,Via Torino,residential,True,False,83.588,"LINESTRING (11.5282046 43.5671913, 11.5282639 43.5672232, 11.5290194 43.5676566)",,,,,
622839064,Via Bruno Buozzi,residential,False,True,48.225,"LINESTRING (11.53107 43.5613376, 11.530529 43.5611521)",,,,,
48781771,Via Siena,residential,True,False,25.506,"LINESTRING (11.5291994 43.5674679, 11.5290194 43.5676566)",,,,,
682334743,,residential,False,False,66.181,"LINESTRING (11.5291994 43.5674679, 11.5298806 43.5678005)",,,,,
682334743,,residential,False,True,66.181,"LINESTRING (11.5298806 43.5678005, 11.5291994 43.5674679)",,,,,
23459244,Piazzale Matteotti,residential,False,True,34.4,"LINESTRING (11.5277132 43.5663883, 11.5280551 43.5665736)",50,,,,
190425363,,residential,True,False,73.957,"LINESTRING (11.5277132 43.5663883, 11.527641 43.5664052, 11.5275566 43.5663926, 11.5275056 43.566378, 11.5274629 43.5663733, 11.5274246 43.5663588, 11.5273949 43.5663361, 11.5273769 43.5663076, 11.5273728 43.5662765, 11.5273828 43.566246, 11.5274059 43.5662196, 11.5274396 43.5662, 11.5274802 43.5661894, 11.5275234 43.566189, 11.5275645 43.5661987, 11.5275989 43.5662176, 11.5276231 43.5662435, 11.5277348 43.5663041)",,,,roundabout,
977003259,Via della Madonna,residential,False,False,141.697,"LINESTRING (11.5277132 43.5663883, 11.5277856 43.5663169, 11.5278505 43.5662497, 11.5280531 43.5660167, 11.5283701 43.5656536, 11.5286544 43.5653123)",,,,,
24949539,Via Giovanni da San Giovanni,residential,True,False,20.078,"LINESTRING (11.5328951 43.562904, 11.5328246 43.5629111, 11.5327686 43.5629507, 11.5327233 43.5630151)",50,1,,,
48178566,Via Vittorio Veneto,unclassified,True,False,58.841,"LINESTRING (11.5328951 43.562904, 11.5327205 43.5628073, 11.5323136 43.5625839)",,,,,
48178566,Via Vittorio Veneto,unclassified,True,False,169.058,"LINESTRING (11.5343841 43.5656728, 11.5344573 43.5655577, 11.5344708 43.5655227, 11.5344749 43.5654731, 11.5344621 43.5654059, 11.5338765 43.564241)",,,,,
48781561,,primary,True,False,8.657,"LINESTRING (11.5343841 43.5656728, 11.5344398 43.5656603, 11.5344889 43.565659)",,,,roundabout,
