osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,bridge,lanes,width,junction
106672106,,Via Paolo VI,tertiary,False,True,44.035,,"LINESTRING (12.0375701 45.301774, 12.0377464 45.3021501)",,,,
1004413605,,Via Pio XII,residential,False,False,46.512,,"LINESTRING (12.0375701 45.301774, 12.0370339 45.3019549)",,,,
106672106,,Via Paolo VI,tertiary,False,False,149.733,,"LINESTRING (12.0375701 45.301774, 12.0370655 45.3006973, 12.0370083 45.3005753, 12.0369786 45.3004935)",,,,
1004413605,,Via Pio XII,residential,False,True,24.615,,"LINESTRING (12.0367501 45.3020506, 12.0370339 45.3019549)",,,,
1004413605,,Via Pio XII,residential,False,False,24.615,,"LINESTRING (12.0370339 45.3019549, 12.0367501 45.3020506)",,,,
1004413605,,Via Pio XII,residential,False,True,46.512,,"LINESTRING (12.0370339 45.3019549, 12.0375701 45.301774)",,,,
1051329286,,Via A. Manzoni,residential,False,True,53.215,,"LINESTRING (12.0324486 45.300707, 12.0331265 45.3006661)",,1,,
106672090,,Viale Europa,unclassified,True,False,193.93,,"LINESTRING (12.0352902 45.2979134, 12.0352553 45.2979219, 12.0350923 45.2979664, 12.0329883 45.2985613)",,,,
92406051,,Via Giosuè Carducci,residential,False,False,9.665,,"LINESTRING (12.0311389 45.3013472, 12.031142 45.3013813, 12.0311427 45.3013947, 12.0311455 45.301434)",,2,,
"[743352266, 136651756]",SS516,Via Alessio Valerio,primary,True,False,87.503,,"LINESTRING (12.0306643 45.3013022, 12.0308889 45.3012947, 12.031098 45.3012826, 12.0311993 45.3012744, 12.03136 45.301255, 12.0315662 45.3012278, 12.0316732 45.3012071, 12.0317689 45.3011911)",,"['1', '2']",,
1053035407,,,unclassified,True,False,41.673,,"LINESTRING (12.0306643 45.3013022, 12.0307468 45.3013244, 12.0308963 45.3013197, 12.0311083 45.3013083, 12.031133 45.301307, 12.0311389 45.3013472)",,1,,
181354511,,Via Vittorio Veneto,unclassified,False,False,62.367,,"LINESTRING (12.0423025 45.2984776, 12.0422378 45.2989578, 12.0421727 45.2990216)",,,,
181354511,,Via Vittorio Veneto,unclassified,False,True,51.949,,"LINESTRING (12.0423025 45.2984776, 12.0423086 45.2984321, 12.0423621 45.2980123)",,,,
1104338346,,,unclassified,False,False,53.746,,"LINESTRING (12.0423621 45.2980123, 12.0430454 45.2979613)",,,,
181354511,,Via Vittorio Veneto,unclassified,False,False,51.949,,"LINESTRING (12.0423621 45.2980123, 12.0423086 45.2984321, 12.0423025 45.2984776)",,,,
181354511,,Via Vittorio Veneto,unclassified,False,True,111.524,,"LINESTRING (12.0423621 45.2980123, 12.0423751 45.2979099, 12.042401 45.2975235, 12.0423889 45.2971554, 12.0423859 45.2970103)",,,,
1104338346,,,unclassified,False,True,53.746,,"LINESTRING (12.0430454 45.2979613, 12.0423621 45.2980123)",,,,
92115781,SR516,Via Carrarese,primary,True,False,2.244,,"LINESTRING (12.0323218 45.2988345, 12.0322939 45.2988298)",,2,,roundabout
