osmid,highway,oneway,reversed,length,ref,name,geometry,bridge,maxspeed
300510418,residential,False,True,287.696,,Мирче Ацев,"LINESTRING (22.0871069 41.4830684, 22.087173 41.4829814, 22.0872383 41.482838, 22.0873598 41.4825581, 22.0874111 41.4824532, 22.0874392 41.4822922, 22.0875512 41.4823202, 22.0878454 41.4823867, 22.0880743 41.4824602, 22.0882331 41.4825231, 22.0884339 41.4825651, 22.088588 41.4826421, 22.0887187 41.4827785, 22.0889195 41.482957, 22.0891437 41.4831494, 22.0891288 41.4833248)",,
239321268,residential,False,True,90.759,,Илинденска,"LINESTRING (22.0853377 41.4790562, 22.0849483 41.4798185)",,
585113843,residential,False,False,43.961,,,"LINESTRING (22.0853377 41.4790562, 22.0858309 41.4791968)",,
585113843,residential,False,True,43.961,,,"LINESTRING (22.0858309 41.4791968, 22.0853377 41.4790562)",,
33778685,residential,False,True,7.026,,Даме Груев,"LINESTRING (22.0924601 41.4849812, 22.0925384 41.4849577)",,
33778685,residential,False,False,94.307,,Даме Груев,"LINESTRING (22.0924601 41.4849812, 22.0923699 41.4849853, 22.0918154 41.4848525, 22.0913629 41.4847921)",,
1213636594,residential,False,False,45.006,,,"LINESTRING (22.0924601 41.4849812, 22.092443 41.4851455, 22.0924558 41.4852683, 22.0924941 41.4853815)",,
947879101,residential,False,False,42.852,,,"LINESTRING (22.0903328 41.4877348, 22.0901598 41.4877489, 22.0899627 41.4877268, 22.0898996 41.4876946, 22.0898607 41.4876558)",,
44747452,secondary,False,False,85.419,R29173,Ацо Аџи Илов,"LINESTRING (22.0889394 41.483968, 22.0896107 41.4833873)",,
180826131,secondary,False,False,38.348,R1103,Маршал Тито,"LINESTRING (22.0889394 41.483968, 22.089318 41.4841642)",,
300470395,residential,False,True,58.155,,Питу Гули,"LINESTRING (22.0889394 41.483968, 22.0884768 41.4843597)",,
300492173,secondary,False,True,187.122,R1103,Маршал Тито,"LINESTRING (22.0889394 41.483968, 22.0882911 41.4836247, 22.0874007 41.4831849, 22.0870516 41.4830617)",,
1213636594,residential,False,True,45.006,,,"LINESTRING (22.0924941 41.4853815, 22.0924558 41.4852683, 22.092443 41.4851455, 22.0924601 41.4849812)",,
1213636607,residential,False,True,81.575,,,"LINESTRING (22.0929667 41.4801871, 22.0926964 41.4801727, 22.0926845 41.4801754, 22.0926793 41.4801839, 22.0926474 41.4804311, 22.0926562 41.4806946)",,
300472408,residential,False,False,21.034,,Ацо Аџи Илов,"LINESTRING (22.0926562 41.4806946, 22.0929039 41.4806579)",,
300472408,residential,False,True,3.8,,Ацо Аџи Илов,"LINESTRING (22.0926562 41.4806946, 22.0926117 41.4807021)",,
1213636607,residential,False,False,81.575,,,"LINESTRING (22.0926562 41.4806946, 22.0926474 41.4804311, 22.0926793 41.4801839, 22.0926845 41.4801754, 22.0926964 41.4801727, 22.0929667 41.4801871)",,
