osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,name,junction,bridge
728040279,residential,False,False,59.361000000000004,,,,"LINESTRING (-3.0054937 35.1544652, -3.0054896 35.1544735, -3.0054792 35.1544844, -3.0049216 35.1547154)",,,
728040279,residential,False,True,24.351000000000003,,,,"LINESTRING (-3.0054937 35.1544652, -3.0054968 35.1544562, -3.0054984 35.1544491, -3.0054921 35.1544312, -3.0053977 35.1542644)",,,
"[311224824, 585778734]",residential,False,False,26.233999999999998,,,,"LINESTRING (-3.0049216 35.1547154, -3.0048971 35.1546575, -3.0048035 35.1545005)",,,
585778734,residential,False,True,20.955,,,,"LINESTRING (-3.0049216 35.1547154, -3.0049289 35.1547325, -3.0049436 35.1548089, -3.0049431 35.1549019)",,,
728040279,residential,False,True,59.361,,,,"LINESTRING (-3.0049216 35.1547154, -3.0054792 35.1544844, -3.0054896 35.1544735, -3.0054937 35.1544652)",,,
167932604,residential,False,False,60.062,,,,"LINESTRING (-3.0053977 35.1542644, -3.0048035 35.1545005)",,,
167932604,residential,False,True,11.068,,,,"LINESTRING (-3.0053977 35.1542644, -3.0055072 35.1542209)",,,
728040279,residential,False,False,24.351000000000003,,,,"LINESTRING (-3.0053977 35.1542644, -3.0054921 35.1544312, -3.0054984 35.1544491, -3.0054968 35.1544562, -3.0054937 35.1544652)",,,
585779190,residential,False,False,27.21,,,,"LINESTRING (-3.0061864 35.1550185, -3.006128 35.1552585)",,,
585779196,residential,False,True,25.151,,,,"LINESTRING (-3.0061864 35.1550185, -3.0064594 35.1550551)",,,
585779190,residential,False,True,9.735,,,,"LINESTRING (-3.0061864 35.1550185, -3.0061991 35.1549548, -3.0061997 35.1549318)",,,
311224841,residential,False,True,53.134,,,,"LINESTRING (-3.0037663 35.1517377, -3.0036721 35.151821, -3.0035618 35.1519279, -3.0033728 35.1520908)",,,
1234536118,residential,False,False,109.83,,,,"LINESTRING (-3.0037663 35.1517377, -3.0043986 35.1518917, -3.004455 35.1519202, -3.0044764 35.1519575, -3.0044308 35.1523084)",,,
585779190,residential,False,False,16.389,,,,"LINESTRING (-3.0061194 35.1548014, -3.006164 35.1548572, -3.0061882 35.154894, -3.0061997 35.1549318)",,,
585779190,residential,False,True,83.041,,,,"LINESTRING (-3.0061194 35.1548014, -3.0059858 35.154667, -3.0058812 35.1545135, -3.0057478 35.1542868, -3.0056751 35.1541531)",,,
1057500714,residential,False,True,73.771,,,,"LINESTRING (-3.0061194 35.1548014, -3.0061729 35.154826, -3.006244 35.1548402, -3.0063204 35.1548435, -3.0064411 35.1548446, -3.0067804 35.1548457, -3.0069206 35.1548512)",,,
317719490,living_street,False,True,32.699,,,,"LINESTRING (-3.0021107 35.150708, -3.0022049 35.1509918)",,,
1053265798,residential,False,False,26.494,,,,"LINESTRING (-3.0021107 35.150708, -3.001829 35.150769)",,,
317719491,residential,False,False,22.601,,,,"LINESTRING (-3.000883 35.1513984, -3.0008513 35.1511968)",,,
317719491,residential,False,True,26.223,,,,"LINESTRING (-3.000883 35.1513984, -3.0009198 35.1516323)",,,
728043751,residential,False,True,47.697,,,,"LINESTRING (-3.000883 35.1513984, -3.0013932 35.1512985)",,,
317719486,living_street,False,False,26.551,,,,"LINESTRING (-3.0013932 35.1512985, -3.0013202 35.1510673)",,,
317719486,living_street,False,True,22.456,,,,"LINESTRING (-3.0013932 35.1512985, -3.001438 35.1514971)",,,
728043751,residential,False,False,47.697,,,,"LINESTRING (-3.0013932 35.1512985, -3.000883 35.1513984)",,,
317719491,residential,False,True,22.601,,,,"LINESTRING (-3.0008513 35.1511968, -3.000883 35.1513984)",,,
728043752,residential,False,True,44.997,,,,"LINESTRING (-3.0008513 35.1511968, -3.0013202 35.1510673)",,,
317719486,living_street,False,True,26.551,,,,"LINESTRING (-3.0013202 35.1510673, -3.0013932 35.1512985)",,,
728043752,residential,False,False,44.997,,,,"LINESTRING (-3.0013202 35.1510673, -3.0008513 35.1511968)",,,
317719491,residential,False,False,26.223,,,,"LINESTRING (-3.0009198 35.1516323, -3.000883 35.1513984)",,,
317719491,residential,False,True,18.554,,,,"LINESTRING (-3.0009198 35.1516323, -3.0009458 35.1517978)",,,
728043753,residential,False,True,49.453,,,,"LINESTRING (-3.0009198 35.1516323, -3.001438 35.1514971)",,,
317719486,living_street,False,False,22.456,,,,"LINESTRING (-3.001438 35.1514971, -3.0013932 35.1512985)",,,
317719486,living_street,False,True,23.806,,,,"LINESTRING (-3.001438 35.1514971, -3.0014953 35.151706)",,,
728043753,residential,False,False,49.453,,,,"LINESTRING (-3.001438 35.1514971, -3.0009198 35.1516323)",,,
728043753,residential,False,True,24.57,,,,"LINESTRING (-3.001438 35.1514971, -3.0017023 35.151451)",,,
317719499,residential,False,False,70.768,,,,"LINESTRING (-3.0017023 35.151451, -3.0015853 35.1508218)",,,
317719499,residential,False,True,21.724,,,,"LINESTRING (-3.0017023 35.151451, -3.0017361 35.1516444)",,,
728043753,residential,False,False,24.57,,,,"LINESTRING (-3.0017023 35.151451, -3.001438 35.1514971)",,,
1234536117,residential,False,False,18.749,,,,"LINESTRING (-3.0043953 35.1524745, -3.0044308 35.1523084)",,,
167932589,residential,False,False,5.168,,,,"LINESTRING (-3.0043953 35.1524745, -3.0044251 35.152477, -3.0044444 35.1524923)",,,
167932589,residential,False,True,65.081,,,,"LINESTRING (-3.0043953 35.1524745, -3.0043457 35.1524874, -3.0037466 35.1527211)",,,
585779179,residential,False,False,8.355,,,,"LINESTRING (-3.003883 35.1557498, -3.0039485 35.1558025)",,,
585779179,residential,False,True,92.336,,,,"LINESTRING (-3.003883 35.1557498, -3.0037965 35.1556736, -3.0036208 35.1555568, -3.0034609 35.1554606, -3.0032664 35.1553578, -3.0031501 35.155309, -3.0030529 35.1552859)",,,
728043754,residential,False,True,93.67600000000002,,,,"LINESTRING (-3.003883 35.1557498, -3.00351 35.1558664, -3.0034775 35.1558776, -3.003452 35.1558908, -3.0034351 35.1559009, -3.0034255 35.1559111, -3.003425 35.1559263, -3.0034357 35.1559904, -3.0034933 35.1563398)",,,
585779189,residential,False,False,26.081,,,,"LINESTRING (-3.0052022 35.1553854, -3.0052382 35.1551527)",,,
585779189,residential,False,True,37.995,,,,"LINESTRING (-3.0052022 35.1553854, -3.0051498 35.1557244)",,,
728043755,residential,False,True,55.347,,,,"LINESTRING (-3.0052022 35.1553854, -3.005436 35.155411, -3.0058055 35.1554521)",,,
585779192,residential,False,False,26.457,,,,"LINESTRING (-3.0058055 35.1554521, -3.0058444 35.1552163)",,,
585779192,residential,False,True,36.415,,,,"LINESTRING (-3.0058055 35.1554521, -3.0057424 35.1557755)",,,
728043755,residential,False,False,55.347,,,,"LINESTRING (-3.0058055 35.1554521, -3.005436 35.155411, -3.0052022 35.1553854)",,,
317719494,residential,False,True,10.591,,,,"LINESTRING (-3.0017833 35.1520656, -3.0017979 35.1521601)",,,
"[317719496, 317719499, 317719494]",residential,False,False,47.08500000000001,,,,"LINESTRING (-3.0017833 35.1520656, -3.0017448 35.1518166, -3.0017394 35.151663, -3.0017361 35.1516444)",,,yes
728051257,residential,False,True,60.324,,,,"LINESTRING (-3.0017833 35.1520656, -3.002385 35.1519712, -3.0024356 35.1519672)",,,
585778731,residential,False,False,14.448,,,,"LINESTRING (-3.0024847 35.1524006, -3.0026421 35.1523827)",,,
585778731,residential,False,True,58.631,,,,"LINESTRING (-3.0024847 35.1524006, -3.001846 35.1524735)",,,
728051257,residential,False,False,48.404,,,,"LINESTRING (-3.0024847 35.1524006, -3.002439 35.1520107, -3.0024365 35.1519912, -3.0024356 35.1519672)",,,
728051258,residential,False,True,69.369,,,,"LINESTRING (-3.0010532 35.1522959, -3.0017979 35.1521601)",,,
"[317719491, 317719500, 317719487]",residential,False,False,56.284,,,,"LINESTRING (-3.0010532 35.1522959, -3.0009626 35.1519253, -3.0009466 35.1518027, -3.0009458 35.1517978)",,,yes
317719500,residential,False,True,11.057,,,,"LINESTRING (-3.0010532 35.1522959, -3.0010719 35.1523724, -3.0010771 35.1523934)",,,
317719494,residential,False,False,10.591,,,,"LINESTRING (-3.0017979 35.1521601, -3.0017833 35.1520656)",,,
317719494,residential,False,True,17.885,,,,"LINESTRING (-3.0017979 35.1521601, -3.0018223 35.1523197)",,,
728051258,residential,False,False,69.369,,,,"LINESTRING (-3.0017979 35.1521601, -3.0010532 35.1522959)",,,
728051259,residential,False,True,68.244,,,,"LINESTRING (-3.0010771 35.1523934, -3.0018223 35.1523197)",,,
317719500,residential,False,False,11.057,,,,"LINESTRING (-3.0010771 35.1523934, -3.0010719 35.1523724, -3.0010532 35.1522959)",,,
317719500,residential,False,True,17.487000000000002,,,,"LINESTRING (-3.0010771 35.1523934, -3.001096 35.1524708, -3.001113 35.1525479)",,,
317719494,residential,False,False,17.885,,,,"LINESTRING (-3.0018223 35.1523197, -3.0017979 35.1521601)",,,
317719494,residential,False,True,17.237,,,,"LINESTRING (-3.0018223 35.1523197, -3.001846 35.1524735)",,,
728051259,residential,False,False,68.244,,,,"LINESTRING (-3.0018223 35.1523197, -3.0010771 35.1523934)",,,
586433706,residential,False,True,181.03500000000003,,,,"LINESTRING (-3.0027985 35.1552542, -3.0027967 35.1554263, -3.0028205 35.155761, -3.0028292 35.1558197, -3.0028436 35.1558347, -3.0028582 35.1558404, -3.002876 35.1558413, -3.0028956 35.1558382, -3.0029731 35.1558208, -3.0030027 35.1558206, -3.0030288 35.1558292, -3.0030404 35.1558419, -3.0030528 35.1558868, -3.0030882 35.1561338, -3.0030829 35.1561522, -3.0030646 35.1561634, -3.0030351 35.1561704, -3.0024165 35.1562514)",,,
"[586433712, 226990119]",residential,True,False,23.816000000000003,,,40,"LINESTRING (-3.0027985 35.1552542, -3.0028443 35.1552728, -3.0029207 35.1552879, -3.0030529 35.1552859)",Arrakhaa,,
585778731,residential,False,False,24.654,,,,"LINESTRING (-3.0013201 35.1525214, -3.0015904 35.1525036)",,,
585778731,residential,False,True,19.058,,,,"LINESTRING (-3.0013201 35.1525214, -3.001113 35.1525479)",,,
728051260,residential,False,True,60.939,,,,"LINESTRING (-3.0013201 35.1525214, -3.0013369 35.152582, -3.0013617 35.1526941, -3.0013828 35.1528213, -3.0013932 35.1529244, -3.0014196 35.1530629)",,,
728051261,residential,False,False,61.580999999999996,,,,"LINESTRING (-3.0012122 35.1530957, -3.0012082 35.1530671, -3.0011351 35.152684, -3.001113 35.1525479)",,,
728051261,residential,False,True,19.291,,,,"LINESTRING (-3.0012122 35.1530957, -3.0013077 35.1530919, -3.0014241 35.1530867)",,,
728065075,residential,False,False,49.501,,,,"LINESTRING (-3.0012122 35.1530957, -3.0011155 35.1531124, -3.0010239 35.153133, -3.0009383 35.153162, -3.0009084 35.1531757, -3.0008896 35.1531948, -3.0008762 35.1532241, -3.0008888 35.1532821, -3.0009205 35.1533452)",,,
728051260,residential,False,False,2.678,,,,"LINESTRING (-3.0014241 35.1530867, -3.0014196 35.1530629)",,,
728051261,residential,False,True,26.119,,,,"LINESTRING (-3.0014241 35.1530867, -3.0015314 35.1533046)",,,
728051261,residential,False,False,19.291,,,,"LINESTRING (-3.0014241 35.1530867, -3.0013077 35.1530919, -3.0012122 35.1530957)",,,
317719491,residential,False,False,18.554,,,,"LINESTRING (-3.0009458 35.1517978, -3.0009198 35.1516323)",,,
585779206,residential,False,True,50.991,,,,"LINESTRING (-3.0009458 35.1517978, -3.0014953 35.151706)",,,
"[317719491, 317719500, 317719487]",residential,False,True,56.284000000000006,,,,"LINESTRING (-3.0009458 35.1517978, -3.0009466 35.1518027, -3.0009626 35.1519253, -3.0010532 35.1522959)",,,yes
317719499,residential,False,False,21.724,,,,"LINESTRING (-3.0017361 35.1516444, -3.0017023 35.151451)",,,
585779206,residential,False,False,22.939,,,,"LINESTRING (-3.0017361 35.1516444, -3.0014953 35.151706)",,,
1053265797,residential,False,True,26.184,,,,"LINESTRING (-3.0017361 35.1516444, -3.0019861 35.1515275)",,,
"[317719496, 317719499, 317719494]",residential,False,True,47.085,,,,"LINESTRING (-3.0017361 35.1516444, -3.0017394 35.151663, -3.0017448 35.1518166, -3.0017833 35.1520656)",,,yes
728065073,residential,False,True,64.616,,,,"LINESTRING (-3.0022898 35.1556796, -3.0024165 35.1562514)",,,
586433706,residential,False,True,50.375,,,,"LINESTRING (-3.0024165 35.1562514, -3.0018693 35.1563227)",,,
728065073,residential,False,False,64.616,,,,"LINESTRING (-3.0024165 35.1562514, -3.0022898 35.1556796)",,,
586433706,residential,False,False,181.03499999999997,,,,"LINESTRING (-3.0024165 35.1562514, -3.0030351 35.1561704, -3.0030646 35.1561634, -3.0030829 35.1561522, -3.0030882 35.1561338, -3.0030528 35.1558868, -3.0030404 35.1558419, -3.0030288 35.1558292, -3.0030027 35.1558206, -3.0029731 35.1558208, -3.0028956 35.1558382, -3.002876 35.1558413, -3.0028582 35.1558404, -3.0028436 35.1558347, -3.0028292 35.1558197, -3.0028205 35.155761, -3.0027967 35.1554263, -3.0027985 35.1552542)",,,
585779188,residential,False,True,67.996,,,,"LINESTRING (-3.0069103 35.1558778, -3.0069394 35.1556324, -3.006961 35.1556041, -3.0069923 35.1555793, -3.0070141 35.1555708, -3.0070524 35.1555647, -3.0070912 35.1555639, -3.0073497 35.1555867)",,,
728040277,residential,False,False,7.681,,,,"LINESTRING (-3.0069103 35.1558778, -3.0068814 35.1559033, -3.0068487 35.1559248)",,,
728040277,residential,False,True,64.187,,,,"LINESTRING (-3.0069103 35.1558778, -3.0069586 35.1558617, -3.0069949 35.1558561, -3.0070654 35.155852, -3.0073102 35.1558709, -3.0074471 35.1558867, -3.0076071 35.1559081)",,,
585779199,residential,False,True,21.304,,,,"LINESTRING (-3.0082741 35.1551096, -3.008482 35.155198)",,,
728040278,residential,False,False,33.888000000000005,,,,"LINESTRING (-3.0082741 35.1551096, -3.0082533 35.1551396, -3.0081829 35.1552344, -3.0081477 35.1552818, -3.0080998 35.1553394, -3.008076 35.1553676)",,,
728040278,residential,False,True,43.75,,,,"LINESTRING (-3.0082741 35.1551096, -3.0082081 35.1550768, -3.0081571 35.1550436, -3.0080936 35.155002, -3.0078875 35.1548759)",,,
585779174,residential,False,False,8.37,,,,"LINESTRING (-3.0015595 35.1535315, -3.0015687 35.1536064)",,,
585779174,residential,False,True,25.359,,,,"LINESTRING (-3.0015595 35.1535315, -3.0015314 35.1533046)",,,
728065075,residential,False,True,74.352,,,,"LINESTRING (-3.0015595 35.1535315, -3.0014667 35.1535582, -3.001347 35.1535798, -3.0012611 35.1535963, -3.0011934 35.1535995, -3.0011317 35.1535943, -3.0010942 35.1535773, -3.0010506 35.1535447, -3.0010157 35.1535009, -3.0009205 35.1533452)",,,
585778726,tertiary,False,False,10.379,,,,"LINESTRING (-3.0068939 35.152381, -3.0069193 35.15229)",,,
585778726,tertiary,False,True,9.605,,,,"LINESTRING (-3.0068939 35.152381, -3.0068703 35.1524652)",,,
728065076,residential,False,True,7.787,,,,"LINESTRING (-3.0068939 35.152381, -3.0068086 35.1523747)",,,
728065076,residential,False,False,7.787,,,,"LINESTRING (-3.0068086 35.1523747, -3.0068939 35.152381)",,,
728065077,residential,False,True,107.75500000000001,,,,"LINESTRING (-3.0068086 35.1523747, -3.006476 35.1523756, -3.0062346 35.1523731, -3.0061893 35.1523705, -3.0060562 35.1523627, -3.0057914 35.1523555, -3.0056241 35.152351)",,,
317719490,living_street,False,False,37.548,,,,"LINESTRING (-3.002289 35.1513224, -3.0022049 35.1509918)",,,
317719490,living_street,False,True,6.439,,,,"LINESTRING (-3.002289 35.1513224, -3.0023034 35.1513791)",,,
317719495,living_street,False,False,75.036,,,,"LINESTRING (-3.002289 35.1513224, -3.0024604 35.1512727, -3.0026847 35.15121, -3.0026938 35.1512024, -3.0026994 35.1511938, -3.0027034 35.1511859, -3.0027021 35.1511773, -3.0025832 35.1508991)",,,
1234536118,residential,False,True,108.593,,,,"LINESTRING (-3.0056241 35.152351, -3.0044308 35.1523084)",,,
"[600445088, 588924362]","['living_street', 'residential']",False,"[False, True]",85.144,,,,"LINESTRING (-3.0056241 35.152351, -3.0055993 35.1523976, -3.0058316 35.1527397, -3.0060121 35.1530277)",Boulevard Tahir,,
600445088,living_street,False,True,84.484,,,,"LINESTRING (-3.0056241 35.152351, -3.0057397 35.1520935, -3.005957 35.1516417)",,,
728065077,residential,False,False,107.755,,,,"LINESTRING (-3.0056241 35.152351, -3.0057914 35.1523555, -3.0060562 35.1523627, -3.0061893 35.1523705, -3.0062346 35.1523731, -3.006476 35.1523756, -3.0068086 35.1523747)",,,
167932604,residential,False,True,33.785,,,,"LINESTRING (-3.0074898 35.1534362, -3.0078235 35.1533025)",,,
167932604,residential,False,False,99.89,,,,"LINESTRING (-3.0074898 35.1534362, -3.0072734 35.1535219, -3.0069687 35.1536404, -3.0065002 35.1538265)",,,
728065078,residential,False,True,169.875,,,,"LINESTRING (-3.0074898 35.1534362, -3.0076709 35.1537218, -3.0077564 35.1538676, -3.0077938 35.1539349, -3.0078148 35.153997, -3.0078547 35.1541478, -3.0078976 35.1543271, -3.0079395 35.154536, -3.0079626 35.1546812, -3.007968 35.1547292, -3.0079673 35.1547481, -3.0079522 35.1547805, -3.0078875 35.1548759)",,,
728040278,residential,False,False,43.74999999999999,,,,"LINESTRING (-3.0078875 35.1548759, -3.0080936 35.155002, -3.0081571 35.1550436, -3.0082081 35.1550768, -3.0082741 35.1551096)",,,
728040278,residential,False,True,39.678999999999995,,,,"LINESTRING (-3.0078875 35.1548759, -3.0077387 35.1548043, -3.0076828 35.1547886, -3.0076488 35.1547917, -3.0076009 35.154804, -3.0075643 35.1548249, -3.007503 35.1548611)",,,
728065078,residential,False,False,169.875,,,,"LINESTRING (-3.0078875 35.1548759, -3.0079522 35.1547805, -3.0079673 35.1547481, -3.007968 35.1547292, -3.0079626 35.1546812, -3.0079395 35.154536, -3.0078976 35.1543271, -3.0078547 35.1541478, -3.0078148 35.153997, -3.0077938 35.1539349, -3.0077564 35.1538676, -3.0076709 35.1537218, -3.0074898 35.1534362)",,,
728065079,residential,False,True,69.25,,,,"LINESTRING (-3.0005416 35.1530288, -2.9998717 35.1533252)",,,
311224825,residential,False,False,28.578,,,,"LINESTRING (-2.9998717 35.1533252, -2.9997329 35.1530946)",,,
311224825,residential,False,True,44.742,,,,"LINESTRING (-2.9998717 35.1533252, -3.0001006 35.1536814)",,,
728065079,residential,False,False,69.25,,,,"LINESTRING (-2.9998717 35.1533252, -3.0005416 35.1530288)",,,
728065079,residential,False,True,63.714,,,,"LINESTRING (-2.9998717 35.1533252, -2.9992426 35.1535777)",,,
167935731,tertiary,False,False,40.186,2,,,"LINESTRING (-2.9992426 35.1535777, -2.9993433 35.1539296)",,,
167935731,tertiary,False,True,28.265,2,,,"LINESTRING (-2.9992426 35.1535777, -2.9991927 35.1533268)",,,
728065079,residential,False,False,63.714,,,,"LINESTRING (-2.9992426 35.1535777, -2.9998717 35.1533252)",,,
728069906,residential,False,True,58.654,,,,"LINESTRING (-3.0016881 35.153025, -3.0015904 35.1525036)",,,
728069907,residential,False,False,24.772,,,,"LINESTRING (-3.0016881 35.153025, -3.0014196 35.1530629)",,,
728069907,residential,False,True,45.25,,,,"LINESTRING (-3.0016881 35.153025, -3.0017833 35.1530096, -3.0017897 35.1530066, -3.0017956 35.1529952, -3.0017942 35.152985, -3.0017398 35.1526894)",,,
585778731,residential,False,False,10.36,,,,"LINESTRING (-3.0015904 35.1525036, -3.001703 35.1524893)",,,
585778731,residential,False,True,24.654,,,,"LINESTRING (-3.0015904 35.1525036, -3.0013201 35.1525214)",,,
728069906,residential,False,False,58.654,,,,"LINESTRING (-3.0015904 35.1525036, -3.0016881 35.153025)",,,
728051260,residential,False,True,2.678,,,,"LINESTRING (-3.0014196 35.1530629, -3.0014241 35.1530867)",,,
728069907,residential,False,True,24.772,,,,"LINESTRING (-3.0014196 35.1530629, -3.0016881 35.153025)",,,
728051260,residential,False,False,60.939,,,,"LINESTRING (-3.0014196 35.1530629, -3.0013932 35.1529244, -3.0013828 35.1528213, -3.0013617 35.1526941, -3.0013369 35.152582, -3.0013201 35.1525214)",,,
585778731,residential,False,False,13.119,,,,"LINESTRING (-3.001703 35.1524893, -3.001846 35.1524735)",,,
585778731,residential,False,True,10.36,,,,"LINESTRING (-3.001703 35.1524893, -3.0015904 35.1525036)",,,
728069907,residential,False,False,22.5,,,,"LINESTRING (-3.001703 35.1524893, -3.0017398 35.1526894)",,,
167935731,tertiary,False,False,6.056,2,,,"LINESTRING (-2.9993433 35.1539296, -2.999357 35.1539829)",,,
167935731,tertiary,False,True,40.186,2,,,"LINESTRING (-2.9993433 35.1539296, -2.9992426 35.1535777)",,,
1053265796,residential,False,True,85.542,,,,"LINESTRING (-3.001829 35.150769, -3.0019861 35.1515275)",,,
1053265798,residential,False,False,22.921,,,,"LINESTRING (-3.001829 35.150769, -3.0015853 35.1508218)",,,
1053265798,residential,False,True,26.494,,,,"LINESTRING (-3.001829 35.150769, -3.0021107 35.150708)",,,
1053265796,residential,False,False,85.542,,,,"LINESTRING (-3.0019861 35.1515275, -3.001829 35.150769)",,,
1053265797,residential,False,False,26.184,,,,"LINESTRING (-3.0019861 35.1515275, -3.0017361 35.1516444)",,,
1053265797,residential,False,True,33.234,,,,"LINESTRING (-3.0019861 35.1515275, -3.0023034 35.1513791)",,,
317719490,living_street,False,False,6.439,,,,"LINESTRING (-3.0023034 35.1513791, -3.002289 35.1513224)",,,
1053265797,residential,False,False,33.234,,,,"LINESTRING (-3.0023034 35.1513791, -3.0019861 35.1515275)",,,
317719490,living_street,False,True,66.496,,,,"LINESTRING (-3.0023034 35.1513791, -3.0023421 35.1515312, -3.0024356 35.1519672)",,,
317719499,residential,False,True,70.768,,,,"LINESTRING (-3.0015853 35.1508218, -3.0017023 35.151451)",,,
1053265798,residential,False,True,22.921,,,,"LINESTRING (-3.0015853 35.1508218, -3.001829 35.150769)",,,
1055580609,residential,False,True,73.12,,,,"LINESTRING (-3.007797 35.1582228, -3.0076669 35.1580255, -3.0076213 35.1579745, -3.0075777 35.1579531, -3.0072251 35.1577952)",,,
585779202,residential,False,False,36.21600000000001,,,,"LINESTRING (-3.0072251 35.1577952, -3.0072203 35.1578029, -3.0071479 35.1579158, -3.0070996 35.1579761, -3.0070621 35.1580112, -3.0069999 35.1580606)",,,
585779202,residential,False,True,119.878,,,,"LINESTRING (-3.0072251 35.1577952, -3.0072673 35.1577272, -3.0073316 35.1576055, -3.0074443 35.1574487, -3.0074782 35.1574051, -3.0075167 35.1573555, -3.0075838 35.1572865, -3.0076575 35.1572141, -3.007742 35.1571461, -3.0078828 35.157054, -3.00797 35.1569849, -3.008012 35.1569472)",,,
1055580609,residential,False,False,73.12,,,,"LINESTRING (-3.0072251 35.1577952, -3.0075777 35.1579531, -3.0076213 35.1579745, -3.0076669 35.1580255, -3.007797 35.1582228)",,,
1057498868,residential,False,False,44.538,,,,"LINESTRING (-3.0075268 35.1551451, -3.0074772 35.1551486, -3.0074269 35.1551494, -3.0072203 35.1551231, -3.0070406 35.1551075)",,,
1057498868,residential,False,True,9.971,,,,"LINESTRING (-3.0075268 35.1551451, -3.0075704 35.1551377, -3.0075932 35.1551374, -3.0076334 35.1551483)",,,
1234536120,residential,False,False,32.054,,,,"LINESTRING (-3.0075268 35.1551451, -3.0075409 35.1550135, -3.0075328 35.1549455, -3.007503 35.1548611)",,,
1124270530,residential,False,True,60.405,,,,"LINESTRING (-3.0079231 35.1528435, -3.0078667 35.1527646, -3.0078024 35.152633, -3.0076736 35.1523413)",,,
600461019,residential,False,False,13.246,,,,"LINESTRING (-3.0076736 35.1523413, -3.0078157 35.152315)",,,
600461019,residential,False,True,68.81400000000001,,,,"LINESTRING (-3.0076736 35.1523413, -3.0074134 35.1523238, -3.0069193 35.15229)",,,
1124270530,residential,False,False,60.404999999999994,,,,"LINESTRING (-3.0076736 35.1523413, -3.0078024 35.152633, -3.0078667 35.1527646, -3.0079231 35.1528435)",,,
1234536117,residential,False,True,18.749,,,,"LINESTRING (-3.0044308 35.1523084, -3.0043953 35.1524745)",,,
1234536118,residential,False,False,108.593,,,,"LINESTRING (-3.0044308 35.1523084, -3.0056241 35.152351)",,,
1234536118,residential,False,True,109.83,,,,"LINESTRING (-3.0044308 35.1523084, -3.0044764 35.1519575, -3.004455 35.1519202, -3.0043986 35.1518917, -3.0037663 35.1517377)",,,
1234536119,residential,False,False,61.596,,,,"LINESTRING (-3.0057988 35.1549598, -3.0054937 35.1544652)",,,
1234536121,residential,False,False,78.151,,,,"LINESTRING (-3.0057988 35.1549598, -3.0052623 35.15494, -3.0049431 35.1549019)",,,
1234536121,residential,False,True,36.735,,,,"LINESTRING (-3.0057988 35.1549598, -3.0059248 35.15494, -3.0060348 35.154929, -3.0061997 35.1549318)",,,
