osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,ref,junction,access
1148061617,,residential,False,False,35.57,"LINESTRING (25.39778 42.6219732, 25.3981891 42.6220814)",,,,,,
1148061617,,residential,False,True,108.27000000000001,"LINESTRING (25.39778 42.6219732, 25.396949 42.6217533, 25.3969213 42.6217571, 25.3969074 42.6217788, 25.3967312 42.622026)",,,,,,
29231594,Никола Петков,primary,True,False,76.337,"LINESTRING (25.3981891 42.6220814, 25.3984506 42.6214224)",2,50,,5,,
1148061617,,residential,False,True,35.57,"LINESTRING (25.3981891 42.6220814, 25.39778 42.6219732)",,,,,,
1148061617,,residential,False,False,92.855,"LINESTRING (25.3961933 42.6227608, 25.3964918 42.6223247, 25.3967312 42.622026)",,,,,,
367421554,Славянска,residential,True,False,17.313,"LINESTRING (25.3961084 42.6217635, 25.3959841 42.6218895)",,,,,,
33603765,,residential,False,True,58.751000000000005,"LINESTRING (25.3961084 42.6217635, 25.3961868 42.6218004, 25.3965899 42.6219619, 25.3967312 42.622026)",,,,,,
1189694234,,residential,False,True,77.65,"LINESTRING (25.3920053 42.6217957, 25.392001 42.6213665, 25.3920138 42.6213179, 25.3920755 42.621274, 25.3921351 42.6212505, 25.3922795 42.6212408)",,,,,,
"[41260986, 31908700]","['Македония', 'Христо Ботев']",secondary,False,False,20.309,"LINESTRING (25.3886793 42.6199607, 25.3887197 42.6200184, 25.3887934 42.6201229)",2,,,,,
41260986,Христо Ботев,secondary,False,True,35.503,"LINESTRING (25.3886793 42.6199607, 25.3886436 42.6198999, 25.3886274 42.6198146, 25.3886311 42.6196477)",2,,,,,
1222302392,Христо Ботев,residential,False,False,22.725,"LINESTRING (25.3886793 42.6199607, 25.3885701 42.619987, 25.3884428 42.6200617)",,,,,,
29310744,Генерал Столетов,residential,False,True,87.276,"LINESTRING (25.3872275 42.6224314, 25.3876945 42.6218353, 25.3877395 42.6217443)",,,,,,
