osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,lanes,access,width,tunnel
"[15092762, 719121342, 719121343]",False,Nikolaikirkeallmenningen,unclassified,,True,122.17799999999998,"LINESTRING (5.3265082 60.3984554, 5.326518 60.3984226, 5.3265297 60.3983891, 5.3265538 60.3983339, 5.3265825 60.3982808, 5.326633 60.3981968, 5.326648 60.3981165, 5.3266505 60.398047, 5.3266346 60.3980151, 5.3266238 60.3979962, 5.3266167 60.3979893, 5.326589 60.3979688, 5.3265612 60.3979482, 5.3264617 60.3978839, 5.3264461 60.3978739, 5.3264282 60.3978625, 5.3263788 60.3978317, 5.3262659 60.3977691, 5.3261395 60.3977029, 5.3260177 60.3976334, 5.325906 60.397579, 5.3258526 60.3975498, 5.3257979 60.3975178)",,,,,
"[719637467, 719637468, 3648508]",False,Øvregaten,secondary,30,True,91.47,"LINESTRING (5.3247043 60.3981358, 5.3247453 60.3981099, 5.3248596 60.3980388, 5.3249339 60.3979926, 5.3250269 60.3979329, 5.3251174 60.3978749, 5.3252893 60.3977699, 5.3254501 60.3976807, 5.3254607 60.3976748, 5.3256135 60.3976028, 5.3257274 60.397547, 5.3257769 60.3975266, 5.3257979 60.3975178)",5342,,,,
4325328,True,Finnegårdsgaten,unclassified,,False,73.01599999999999,"LINESTRING (5.3259073 60.3957413, 5.3260393 60.3957885, 5.3263256 60.3959219, 5.3265177 60.3960075, 5.3266565 60.3960683, 5.3268315 60.3961499, 5.3268934 60.3961807)",,1,,,
391336855,False,Finnegårdsgaten,unclassified,,True,11.126,"LINESTRING (5.3259073 60.3957413, 5.3258541 60.3957164, 5.3257564 60.3956746)",,,,,
4071427,True,Rosenkrantzgaten,unclassified,,False,38.096999999999994,"LINESTRING (5.3268934 60.3961807, 5.3269598 60.3961436, 5.3270295 60.3961047, 5.3272457 60.3959948, 5.3273599 60.3959274)",,2,,,
4605928,True,Erik Pontoppidans gate,residential,50,False,93.797,"LINESTRING (5.334552 60.3921642, 5.3344693 60.3921229, 5.334286 60.3920452, 5.334078 60.3919585, 5.3338777 60.3918706, 5.3336829 60.3917885, 5.3334844 60.3917006, 5.3333587 60.3916444, 5.333269 60.391608)",,,,,
391361460,False,St. Jørgens gate,residential,50,True,39.657,"LINESTRING (5.334552 60.3921642, 5.3341929 60.3923686, 5.3340811 60.3924345)",,,,,
"[194859586, 391367698]",False,Christian Michelsens gate,secondary,30,True,104.559,"LINESTRING (5.3196447 60.3929868, 5.3199673 60.3929319, 5.3202349 60.3928871, 5.3204135 60.3928641, 5.3204936 60.3928612, 5.3205792 60.3928666, 5.3206544 60.3928807, 5.3209793 60.392981, 5.3212384 60.3930614, 5.3213714 60.3931043)",5347,3,,,
477128109,True,Christian Michelsens gate,secondary,30,False,25.219,"LINESTRING (5.3196447 60.3929868, 5.3194273 60.3930252, 5.3193624 60.3930365, 5.3192121 60.3930627)",5347,2,,,
4338465,False,Markeveien,secondary,30,False,43.96,"LINESTRING (5.3213714 60.3931043, 5.3212147 60.3931564, 5.320699 60.3933186)",5348,,,,
"[391367698, 194859586]",False,Christian Michelsens gate,secondary,30,False,104.55900000000001,"LINESTRING (5.3213714 60.3931043, 5.3212384 60.3930614, 5.3209793 60.392981, 5.3206544 60.3928807, 5.3205792 60.3928666, 5.3204936 60.3928612, 5.3204135 60.3928641, 5.3202349 60.3928871, 5.3199673 60.3929319, 5.3196447 60.3929868)",5347,3,,,
1176667179,False,Markeveien,unclassified,,True,29.255,"LINESTRING (5.3213714 60.3931043, 5.3215321 60.3930569, 5.3218206 60.3929631)",5348,,,,
4234571,False,Valkendorfsgaten,unclassified,30,True,85.468,"LINESTRING (5.3236434 60.3929938, 5.3235136 60.3930261, 5.3233188 60.3930802, 5.3227872 60.393228, 5.3225601 60.3932919, 5.3224648 60.3933295, 5.32244 60.3933454, 5.3223479 60.3934058)",,,,,
"[4071397, 445009357]",False,Øvre Korskirkesmauet,living_street,,True,60.349999999999994,"LINESTRING (5.3284981 60.3954731, 5.328624 60.3953683, 5.3287781 60.3954182, 5.3293355 60.3955998)",,,,,
"[194859587, 496877407]",True,Christies gate,primary,30,False,46.81100000000001,"LINESTRING (5.3269574 60.3927549, 5.3270272 60.3928311, 5.3270777 60.3928943, 5.3270821 60.392901, 5.3271092 60.3929427, 5.3271253 60.3929801, 5.3271388 60.3930187, 5.3271554 60.3930775, 5.3271733 60.3931588)",577,2,,,
"[496877409, 464540130]",True,"['Allehelgens gate', 'Christies gate']",primary,30,False,81.204,"LINESTRING (5.3269574 60.3927549, 5.3271478 60.3928729, 5.3271621 60.3928817, 5.3272554 60.3929642, 5.3272903 60.3930027, 5.3273459 60.3930335, 5.3273881 60.393054, 5.3274522 60.3930767, 5.3275263 60.3930805, 5.3276483 60.3930818, 5.3277677 60.3930788, 5.3280975 60.3930483)","['577', '585']",,,,
"[9172251, 1192958279]",False,Rådhusgaten,unclassified,,True,49.281000000000006,"LINESTRING (5.3245604 60.3927658, 5.3251956 60.3925842, 5.325225 60.3925758, 5.3252795 60.3925589, 5.3253351 60.3925424)",,,,,
192314796,False,Starvhusgaten,unclassified,,True,44.674,"LINESTRING (5.3242459 60.3923129, 5.3245549 60.3922336, 5.3248496 60.3921567, 5.3249672 60.3921274)",,,,,
496113664,False,Rådhusgaten,unclassified,,False,3.86,"LINESTRING (5.3253968 60.3925258, 5.3253351 60.3925424)",,,,,
443298975,False,Nedre Korskirkeallmenningen,unclassified,,False,2.112,"LINESTRING (5.3267169 60.3942839, 5.3266857 60.3942728)",,,,,
"[4071401, 443298975]",False,Nedre Korskirkeallmenningen,unclassified,,True,63.45099999999999,"LINESTRING (5.3267169 60.3942839, 5.3267826 60.3943066, 5.3273604 60.3945619, 5.3274595 60.3945959, 5.3275487 60.3945192)",,,,,
4234741,False,Peter Motzfeldts gate,unclassified,50,False,39.987,"LINESTRING (5.3297178 60.3922274, 5.3295587 60.3920973, 5.3293547 60.3919158)",,,,,
4042129,False,Markeveien,unclassified,30,True,83.036,"LINESTRING (5.3231442 60.3926025, 5.3223956 60.3928073, 5.3218206 60.3929631)",5348,,,,
