osmid,oneway,name,highway,width,reversed,length,geometry,maxspeed,lanes,ref,bridge
913802943,False,Alte Schulhöfe,residential,5.5,False,127.303,"LINESTRING (8.8142516 50.5231093, 8.8143335 50.5222869, 8.814838 50.5222932)",30,,,
914955600,False,Charlottenburg,living_street,,True,26.194,"LINESTRING (8.8216015 50.5208409, 8.8217076 50.5206152)",,,,
30649170,False,Schäfergasse,living_street,,False,53.036,"LINESTRING (8.8222227 50.5199833, 8.8222273 50.5199421, 8.8223003 50.5196574, 8.8223099 50.519633, 8.8223661 50.5195163)",,,,
30649170,False,Schäfergasse,living_street,,True,75.487,"LINESTRING (8.8222227 50.5199833, 8.8222057 50.5201345, 8.82218 50.5203643, 8.822179 50.5206612)",,,,
917691703,False,Schäfergasse,living_street,,False,17.671,"LINESTRING (8.8222227 50.5199833, 8.8220711 50.5199573, 8.8219916 50.5199267)",,,,
917691703,False,Schäfergasse,living_street,,True,17.671,"LINESTRING (8.8219916 50.5199267, 8.8220711 50.5199573, 8.8222227 50.5199833)",,,,
123129332,False,Jahnstraße,residential,6.2,False,125.58899999999998,"LINESTRING (8.8153267 50.5231479, 8.8154682 50.523149, 8.8158474 50.5231505, 8.8163131 50.5231473, 8.8167148 50.5231418, 8.8171005 50.5231134)",30,,,
"[123129332, 123105277]",False,Jahnstraße,residential,"['4.7', '6.2']",True,76.216,"LINESTRING (8.8153267 50.5231479, 8.8148341 50.5231439, 8.8143654 50.5231218, 8.8142516 50.5231093)",30,,,
979637460,False,Alte Schulhöfe,residential,5.4,False,133.101,"LINESTRING (8.8153267 50.5231479, 8.8153321 50.5230128, 8.8147712 50.5229968, 8.8147902 50.5228371, 8.814838 50.5222932)",30,,,
913802943,False,Alte Schulhöfe,residential,5.5,False,65.454,"LINESTRING (8.814838 50.5222932, 8.8150694 50.5223073, 8.8150953 50.5221386, 8.8155183 50.5221747)",30,,,
913802943,False,Alte Schulhöfe,residential,5.5,True,127.303,"LINESTRING (8.814838 50.5222932, 8.8143335 50.5222869, 8.8142516 50.5231093)",30,,,
979637460,False,Alte Schulhöfe,residential,5.4,True,133.101,"LINESTRING (8.814838 50.5222932, 8.8147902 50.5228371, 8.8147712 50.5229968, 8.8153321 50.5230128, 8.8153267 50.5231479)",30,,,
913802943,False,Alte Schulhöfe,residential,5.5,True,65.454,"LINESTRING (8.8155183 50.5221747, 8.8150953 50.5221386, 8.8150694 50.5223073, 8.814838 50.5222932)",30,,,
