osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge,junction,access,width,tunnel
305102628,True,Vordere Schmiedgasse,tertiary_link,50,False,75.87299999999999,"LINESTRING (9.8032325 48.8020272, 9.8032299 48.8020879, 9.803195 48.8021908, 9.8031847 48.8022491, 9.8032017 48.8022986, 9.8032111 48.8023198, 9.8032555 48.8023611, 9.8032942 48.8023861, 9.803419 48.802417, 9.8036465 48.802445, 9.8037156 48.8024811)",1,,,,,,
"[318950773, 318950774]",True,Baldungstraße,tertiary,50,False,41.179,"LINESTRING (9.8032325 48.8020272, 9.803071 48.8022421, 9.8030718 48.8022784, 9.8030761 48.8023726)","['2', '1']",L 1161a,,,,,
337526925,False,Vordere Schmiedgasse,residential,20,True,15.606,"LINESTRING (9.8022626 48.802222, 9.8021822 48.8022067, 9.8020576 48.8021837)",2,,,,,,
972376937,True,Vordere Schmiedgasse,residential,20,False,43.41,"LINESTRING (9.8022626 48.802222, 9.8022992 48.8022719, 9.8026289 48.8023296, 9.8027899 48.8023599)",1,,,,,,
1083155901,True,Vordere Schmiedgasse,residential,20,False,45.238,"LINESTRING (9.8022626 48.802222, 9.8026349 48.8022851, 9.8028627 48.8023181)",1,,,,,,
"[28142369, 10882473]",False,Predigergäßle,living_street,7,True,51.19799999999999,"LINESTRING (9.7954853 48.79966, 9.7953279 48.7999295, 9.7952127 48.8000835)",,,,,,,
9194477,False,Schulstraße,residential,50,True,77.33,"LINESTRING (9.7951067 48.7974257, 9.7942219 48.7970463)",,,,,,,
310812835,True,Kalter Markt,living_street,7,False,42.872,"LINESTRING (9.7991257 48.8013883, 9.7991892 48.8013583, 9.7992698 48.8013248, 9.7994533 48.801195, 9.7995481 48.8011248)",,,,,,,
1026112536,False,Kalter Markt,residential,,False,70.545,"LINESTRING (9.7991257 48.8013883, 9.7994117 48.8015665, 9.7996051 48.8015983, 9.7999642 48.8016575)",,,,,,,
1026112536,False,Kalter Markt,residential,,True,70.545,"LINESTRING (9.7999642 48.8016575, 9.7996051 48.8015983, 9.7994117 48.8015665, 9.7991257 48.8013883)",,,,,,,
9087146,True,Pfeifergäßle,living_street,7,False,47.173,"LINESTRING (9.7927413 48.7984934, 9.7926994 48.7985632, 9.7926237 48.7989088)",,,,,,,
"[228263854, 278668334]",False,"['Parlerstraße', 'Am Bockstor']","['living_street', 'residential']","['7', '30']",False,135.06,"LINESTRING (9.7927413 48.7984934, 9.7927903 48.7984351, 9.7929067 48.7982903, 9.7929315 48.7982608, 9.7929815 48.7981985, 9.7932334 48.7978847, 9.7935432 48.7975297, 9.793634 48.7974309)",,,,,,,
1083148753,False,Am Bockstor,living_street,7,False,31.234,"LINESTRING (9.7927413 48.7984934, 9.7925874 48.798477, 9.7923203 48.7984487)",,,,,,,
1083148754,False,,living_street,,False,8.302,"LINESTRING (9.7923203 48.7984487, 9.7922084 48.7984368)",,,,,,,
"[30838651, 30838652, 658457021, 6007567]",False,"['Robert-von-Ostertag-Straße', 'Am Bockstor']","['living_street', 'residential']","['20', '7']",True,223.63500000000002,"LINESTRING (9.7923203 48.7984487, 9.7922265 48.7986316, 9.7920861 48.799371, 9.7920705 48.7994534, 9.7920451 48.7995868, 9.7919407 48.8001374, 9.7919137 48.800202, 9.7918474 48.8004315)",,,,,,6.6,
1083148753,False,Am Bockstor,living_street,7,True,31.234,"LINESTRING (9.7923203 48.7984487, 9.7925874 48.798477, 9.7927413 48.7984934)",,,,,,,
1089855592,False,Grabenallee,living_street,,True,29.058999999999997,"LINESTRING (9.7923203 48.7984487, 9.7923485 48.7984053, 9.7924741 48.7982078)",,,,,,,
1089774027,True,Königsturmstraße,tertiary,50,False,18.066,"LINESTRING (9.8025727 48.7999701, 9.8023855 48.7998643)",1,,,,,,
"[995531209, 1050381482]",False,Königsturmstraße,tertiary,50,False,78.735,"LINESTRING (9.8025727 48.7999701, 9.8028815 48.8001791, 9.8033225 48.8004775)",,,,,,,
9189521,False,Gemeindehausstraße,residential,,True,28.763,"LINESTRING (9.802379 48.7998187, 9.8026286 48.799619)",,,,,,,
1089774028,True,Königsturmstraße,tertiary,50,False,22.016,"LINESTRING (9.802379 48.7998187, 9.8025727 48.7999701)",1,,,,,,
1089855592,False,Grabenallee,living_street,,False,29.058999999999997,"LINESTRING (9.7924741 48.7982078, 9.7923485 48.7984053, 9.7923203 48.7984487)",,,,,,,
9193179,False,Hospitalgasse,residential,20,True,48.445,"LINESTRING (9.7969174 48.8018311, 9.7969602 48.801859, 9.7971489 48.8019818, 9.7973878 48.8021374)",,,,,,,
1239030815,False,Paradiesstraße,residential,,False,11.522,"LINESTRING (9.7993886 48.7975225, 9.7992371 48.7974946)",,,,,,,
23983185,False,Paradiesstraße,residential,30,True,7.537,"LINESTRING (9.7992371 48.7974946, 9.7993181 48.7975364)",,,,,,,
1239030815,False,Paradiesstraße,residential,,True,11.522,"LINESTRING (9.7992371 48.7974946, 9.7993886 48.7975225)",,,,,,,
23983185,False,Paradiesstraße,residential,30,False,84.831,"LINESTRING (9.7992371 48.7974946, 9.7991272 48.7974495, 9.7990011 48.7973977, 9.7987041 48.7972758, 9.7982541 48.7970912)",,,,,,,
"[664627780, 10882477]",False,"['Radgäßle', 'Bruder-David-Gässle']",living_street,,False,33.359,"LINESTRING (9.799529 48.8003077, 9.7995815 48.8003324, 9.7998995 48.8004822)",,,,,,,
10882477,False,Radgäßle,living_street,,True,29.938000000000002,"LINESTRING (9.799529 48.8003077, 9.7994469 48.8002691, 9.7991965 48.8001511)",,,,,,,
1121088158,False,Erika-Künzel-Platz,living_street,,False,43.794,"LINESTRING (9.799529 48.8003077, 9.799693 48.8001238, 9.7998807 48.7999922)",,,,,,,
1121088158,False,Erika-Künzel-Platz,living_street,,True,43.794,"LINESTRING (9.7998807 48.7999922, 9.799693 48.8001238, 9.799529 48.8003077)",,,,,,,
30838650,False,Pfeifergäßle,living_street,7,True,21.112,"LINESTRING (9.7925673 48.7993517, 9.7925914 48.7991625)",,,,,,,
