osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,tunnel,bridge,junction,width,access
"[47721502, 47721519]",Schmitteweg,residential,False,"[False, True]",72.231,"LINESTRING (7.6278829 47.058858, 7.6278546 47.0588387, 7.6273022 47.0584273, 7.6272347 47.0583817)",,,,,,,,
328246774,Sägegasse,primary,False,True,13.972,"LINESTRING (7.6288813 47.0541688, 7.6289446 47.0541674, 7.6290652 47.0541749)",2,23,50,,,,,
328246775,Sägegasse,primary,False,False,49.033,"LINESTRING (7.6288813 47.0541688, 7.628777 47.0541776, 7.6286791 47.0541908, 7.6285923 47.0542087, 7.6285006 47.0542328, 7.6284285 47.054255, 7.6283671 47.0542761, 7.6282774 47.0543139)",3,23,50,,,,,
1181719381,Heimiswilstrasse,secondary,False,False,10.366,"LINESTRING (7.6290982 47.0527398, 7.6290331 47.0528218)",2,245,,,,,,
1181719381,Heimiswilstrasse,secondary,False,True,10.366,"LINESTRING (7.6290331 47.0528218, 7.6290982 47.0527398)",2,245,,,,,,
"[741623991, 39917651, 34134855]","['Waldeggweg', 'Schwellihütteweg']","['residential', 'unclassified']",False,"[False, True]",146.442,"LINESTRING (7.6290331 47.0528218, 7.6290688 47.0528337, 7.6291164 47.0528497, 7.6291583 47.0528788, 7.6291937 47.0529228, 7.629536 47.0533422, 7.6297324 47.0536063, 7.6296272 47.0536463, 7.6292751 47.0538343)",,,,,,,,
1181719381,Heimiswilstrasse,secondary,False,False,69.073,"LINESTRING (7.6290331 47.0528218, 7.628968 47.0529037, 7.6288837 47.0529979, 7.6287018 47.0532341, 7.62866 47.0532889, 7.6285936 47.0533658)",2,245,,,,,,
614290189,Heimiswilstrasse,secondary,True,False,4.692,"LINESTRING (7.6288814 47.0540058, 7.6289285 47.0540332)",1,,,,,,,
328246770,Heimiswilstrasse,secondary,True,False,18.379,"LINESTRING (7.6288814 47.0540058, 7.6288956 47.0540649, 7.6288982 47.0540817, 7.6289 47.0540934, 7.6288954 47.0541315, 7.6288813 47.0541688)",1,,,,,,,
34077310,Waldeggweg,unclassified,True,False,10.55,"LINESTRING (7.6289285 47.0540332, 7.6290354 47.0539724)",,,,,,,,
328246771,Heimiswilstrasse,secondary,True,False,18.855,"LINESTRING (7.6289285 47.0540332, 7.6289626 47.0540684, 7.6290256 47.0541338, 7.6290652 47.0541749)",1,,,,,,,
33130768,Jungfraustrasse,residential,False,True,50.305,"LINESTRING (7.6192955 47.0556117, 7.6190261 47.0560252)",,,,,,,,
33130768,Jungfraustrasse,residential,False,False,57.608999999999995,"LINESTRING (7.6192955 47.0556117, 7.619388 47.0554599, 7.6196 47.055137)",,,,,,,,
"[1082672003, 37417372]",Kart-Grütter-Weg,residential,False,False,190.71300000000002,"LINESTRING (7.6192955 47.0556117, 7.6202054 47.0560593, 7.6203372 47.0561274, 7.620795 47.0563561, 7.6209158 47.0564153, 7.6209515 47.0564328, 7.6213314 47.0566205)",,,,,,,,
33130768,Jungfraustrasse,residential,False,False,51.138999999999996,"LINESTRING (7.6187761 47.0564497, 7.6187933 47.0563727, 7.61888 47.0562485, 7.6190261 47.0560252)",,,,,,,,
33130768,Jungfraustrasse,residential,False,True,10.155000000000001,"LINESTRING (7.6187761 47.0564497, 7.6187772 47.0564935, 7.6187791 47.056541)",,,,,,,,
33130768,Jungfraustrasse,residential,False,False,119.898,"LINESTRING (7.6193822 47.0575373, 7.619191 47.0572353, 7.6190118 47.0569568, 7.6189584 47.0568566, 7.6188133 47.0566171, 7.6187791 47.056541)",,,,,,,,
33130768,Jungfraustrasse,residential,False,True,73.978,"LINESTRING (7.6193822 47.0575373, 7.6194241 47.0576017, 7.6195593 47.0578205, 7.6195864 47.0578656, 7.6196353 47.0579467, 7.619704 47.0580608, 7.6197585 47.0581512)",,,,,,,,
33130777,Pestalozzistrasse,residential,False,False,180.803,"LINESTRING (7.6193822 47.0575373, 7.6195064 47.057488, 7.6203989 47.0571356, 7.6207692 47.0569899, 7.6208344 47.0569628, 7.6208957 47.05693, 7.6213314 47.0566205)",,,,,,,,
33130777,Pestalozzistrasse,residential,False,True,66.892,"LINESTRING (7.6193822 47.0575373, 7.6192859 47.0575657, 7.618845 47.0576935, 7.6185699 47.0577732)",,,,,,,,
24458376,Lyssachstrasse,living_street,False,True,205.11200000000002,"LINESTRING (7.623143 47.0587175, 7.6235635 47.0586361, 7.6238369 47.0585903, 7.6239644 47.0585667, 7.624054 47.0585475, 7.6242922 47.0584852, 7.624355 47.058469, 7.6246235 47.058392, 7.6247114 47.0583651, 7.6247331 47.0583582, 7.6247779 47.0583451, 7.6250928 47.0582429, 7.625291 47.0581784, 7.6255273 47.0581106, 7.6256736 47.0580749)",,,,,,,,
"[28733929, 171991114, 171991111, 268608313]","['Bahnhofstrasse', 'Mergelegässli', 'Friedeggstrasse']",living_street,False,False,261.389,"LINESTRING (7.623143 47.0587175, 7.6230975 47.0586154, 7.6229196 47.0582098, 7.6226135 47.0583062, 7.6224446 47.058355, 7.6221374 47.0584999, 7.621884 47.0586246, 7.6214025 47.0587961, 7.6212405 47.0588412, 7.6213867 47.0590995, 7.6214237 47.0592087, 7.6214826 47.059322)",,,,,,,,
707843923,Lyssachstrasse,living_street,False,False,143.554,"LINESTRING (7.623143 47.0587175, 7.6229939 47.0587409, 7.622804 47.0587787, 7.6225966 47.0588498, 7.6223881 47.0589384, 7.6223018 47.058975, 7.6222479 47.0589979, 7.6220988 47.0590612, 7.6219038 47.0591441, 7.6216102 47.0592687, 7.6214826 47.059322)",,,,,,,,
329050728,Bahnhofstrasse,living_street,False,True,57.108999999999995,"LINESTRING (7.623143 47.0587175, 7.623189 47.0588294, 7.6232225 47.0590841, 7.6232411 47.0592252)",,,,,,,,
"[171992612, 1191279327]",Farbweg,living_street,False,True,163.958,"LINESTRING (7.6254423 47.0596725, 7.6253779 47.059688, 7.625306 47.0597052, 7.6246896 47.0598954, 7.6245338 47.0599448, 7.6244621 47.0599567, 7.6244185 47.0599639, 7.6242753 47.0599702, 7.6242329 47.059967, 7.6233685 47.0600092)",,,,,,,,
"[572714176, 1191279329, 198410545]",Gotthelfstrasse,primary,False,False,118.244,"LINESTRING (7.6254423 47.0596725, 7.6254529 47.0595991, 7.6255157 47.0594757, 7.6256733 47.0593672, 7.6257425 47.0593209, 7.625802 47.0592801, 7.6258625 47.0592476, 7.6261016 47.0590918, 7.626234 47.0590073, 7.6264289 47.0588838)",2,23,50,,,,,
572714176,Gotthelfstrasse,primary,False,True,21.688000000000002,"LINESTRING (7.6254423 47.0596725, 7.6254474 47.0597662, 7.6254738 47.059822, 7.625493 47.0598626)",2,23,50,,,,,
255707451,Wynigenstrasse,secondary,False,True,19.72,"LINESTRING (7.6288096 47.0579994, 7.6288395 47.0580134, 7.6289112 47.0580469, 7.6290245 47.0580995)",1,,50,,,,,
429093489,Rösslikreisel,primary,True,False,23.073999999999998,"LINESTRING (7.6288096 47.0579994, 7.6287994 47.0580059, 7.6287668 47.0580168, 7.6287308 47.0580204, 7.628695 47.0580165, 7.6286625 47.0580054, 7.6286365 47.0579881, 7.6286193 47.0579663, 7.6286126 47.057942, 7.6286169 47.0579174)",1,,50,,,roundabout,,
