osmid,lanes,highway,junction,oneway,reversed,length,geometry,ref,name,maxspeed,tunnel,bridge
"[506010754, 5055347]","['2', '3']",secondary,,False,False,85.887,"LINESTRING (6.8640424 51.8439005, 6.8641468 51.8437895, 6.8643294 51.8435823, 6.8644487 51.8434669, 6.8646825 51.8432374)",L 600,Heidener Straße,50,,
506010755,3,secondary,,False,True,44.406,"LINESTRING (6.8640424 51.8439005, 6.8639359 51.8440241, 6.8637773 51.8442642)",L 600,Heidener Straße,50,,
11822600,2,residential,,False,False,52.005,"LINESTRING (6.8591375 51.8415178, 6.8591139 51.8414264, 6.8591114 51.8414113, 6.8591032 51.8413605, 6.8590683 51.8411339, 6.8590739 51.8410527)",,Vennestraße,30,,
"[11822601, 750914538, 750914539, 750914540, 750914541]",1,residential,,False,True,66.951,"LINESTRING (6.8591375 51.8415178, 6.8593387 51.8415067, 6.8594824 51.841532, 6.8595393 51.841542, 6.8596058 51.8415537, 6.8597089 51.8415718, 6.8597664 51.8415851, 6.8598408 51.8416024, 6.8600718 51.841656)",,Am Boltenhof,30,building_passage,
516999826,,residential,,False,True,16.896,"LINESTRING (6.8530503 51.8428682, 6.853294 51.8428887)",,,,,
23427821,,tertiary,,False,False,7.927,"LINESTRING (6.8513663 51.8440584, 6.8514805 51.8440686)",,Bocholter Straße,50,,
32070274,1,residential,,False,True,135.942,"LINESTRING (6.8513663 51.8440584, 6.8513481 51.8441385, 6.8512752 51.8444584, 6.8512209 51.8447075, 6.8510985 51.8452697)",,Am Armenkamp,30,,
30805321,1,residential,,False,True,74.456,"LINESTRING (6.8594379 51.8468477, 6.8583627 51.8469324)",,Heinrich-Leifels-Straße,30,,
"[13862802, 53923748, 53923750]",1,residential,,False,False,36.202999999999996,"LINESTRING (6.8594379 51.8468477, 6.8594036 51.8466867, 6.8594025 51.8466571, 6.8593791 51.8465555, 6.8593758 51.8465246)",,Johann-Walling-Straße,50,,yes
13862802,1,residential,,False,True,117.635,"LINESTRING (6.8594379 51.8468477, 6.8595058 51.8471567, 6.8595661 51.8474173, 6.8596464 51.847759, 6.8596775 51.8478952)",,Johann-Walling-Straße,50,,
"[148377829, 53848191]",1,residential,,False,False,172.029,"LINESTRING (6.8594379 51.8468477, 6.859597 51.8468412, 6.860037 51.8467796, 6.860665 51.8467045, 6.8608183 51.8471112, 6.8609309 51.8474615)",,"['Bischof-Dietrich-Straße', 'An der Kanonenbrücke']",30,,
531756002,,residential,,False,True,55.68899999999999,"LINESTRING (6.8577202 51.8426587, 6.857622 51.8426659, 6.8570403 51.8427045, 6.8569799 51.842719, 6.8569392 51.8427478)",,Johanniterstraße,30,,
30805321,1,residential,,False,False,6.779,"LINESTRING (6.8582648 51.8469401, 6.8583627 51.8469324)",,Heinrich-Leifels-Straße,30,,
30805321,1,residential,,False,True,145.73199999999997,"LINESTRING (6.8582648 51.8469401, 6.8578787 51.8469705, 6.8578963 51.8470875, 6.8580208 51.8479189, 6.8580383 51.8480361)",,Heinrich-Leifels-Straße,30,,
53848173,,residential,,False,True,44.321000000000005,"LINESTRING (6.8582648 51.8469401, 6.8581884 51.8465745, 6.8581854 51.8465446)",,Heinrich-Leifels-Straße,30,,
30805321,1,residential,,False,False,74.456,"LINESTRING (6.8583627 51.8469324, 6.8594379 51.8468477)",,Heinrich-Leifels-Straße,30,,
30805321,1,residential,,False,True,6.779,"LINESTRING (6.8583627 51.8469324, 6.8582648 51.8469401)",,Heinrich-Leifels-Straße,30,,
532315605,1,residential,,False,False,36.249,"LINESTRING (6.8583627 51.8469324, 6.858396 51.8470517, 6.858452 51.8472537)",,Kock-und-Hunger-Weg,30,,
506010751,3,secondary,,False,False,10.767,"LINESTRING (6.8636317 51.8448515, 6.8636522 51.8447555)",L 600,Heidener Straße,50,,
"[506010756, 506010751]","['2', '3']",secondary,,False,True,115.16900000000001,"LINESTRING (6.8636317 51.8448515, 6.8636147 51.8449311, 6.8636066 51.8449767, 6.8635627 51.8452187, 6.8635094 51.8455937, 6.8635079 51.8456717, 6.8635191 51.8457994, 6.8635073 51.8458828)",L 600,Heidener Straße,50,,
629290019,,residential,,False,False,96.60000000000001,"LINESTRING (6.8636317 51.8448515, 6.8637888 51.844856, 6.8649693 51.8446041)",,Bucholtzstiege,50,,
5055349,1,residential,,False,False,48.921,"LINESTRING (6.861328 51.844196, 6.8613325 51.8442727, 6.8613693 51.8446352)",,Am Papendiek,50,,
1018611015,1,residential,roundabout,True,False,12.038,"LINESTRING (6.861328 51.844196, 6.8613012 51.8441958, 6.8612637 51.8441855, 6.8612361 51.8441674, 6.861222 51.8441441, 6.861223 51.8441275)",,,30,,
5055350,1,residential,,False,True,66.803,"LINESTRING (6.861223 51.8441275, 6.8610917 51.8441121, 6.8607676 51.8440573, 6.8605855 51.8440195, 6.8604074 51.8439644, 6.8603341 51.8439125)",,Remigiusstraße,50,,
1018611015,1,residential,roundabout,True,False,9.682,"LINESTRING (6.861223 51.8441275, 6.8612234 51.8441193, 6.8612402 51.8440967, 6.8612697 51.8440798, 6.8612938 51.8440731, 6.8613144 51.8440715)",,,30,,
"[53923746, 242071469]",1,residential,,False,False,211.46900000000005,"LINESTRING (6.8613144 51.8440715, 6.8613161 51.8440508, 6.8613227 51.8439908, 6.8613266 51.8439505, 6.8613357 51.8438916, 6.8613681 51.8437987, 6.8614131 51.8437102, 6.8614609 51.8436292, 6.8615402 51.8435329, 6.8616714 51.8434065, 6.8618027 51.8432614, 6.8618543 51.8431358, 6.8618851 51.8429799, 6.8618432 51.842836, 6.8616692 51.8425368, 6.8615966 51.8424896, 6.8613016 51.8423914)",,Am Papendiek,30,,
1018611015,1,residential,roundabout,True,False,13.467,"LINESTRING (6.8613144 51.8440715, 6.8613458 51.8440721, 6.8613817 51.8440818, 6.8614091 51.8440992, 6.8614239 51.8441217, 6.8614239 51.844146, 6.8614211 51.8441503)",,,30,,
"[844814672, 669520627, 844814671]",,residential,,False,True,87.469,"LINESTRING (6.8614211 51.8441503, 6.861551 51.8441701, 6.8615675 51.8441731, 6.8617521 51.8442067, 6.8618954 51.8442785, 6.8619536 51.844343, 6.8620623 51.8444179, 6.8621977 51.844465, 6.8624008 51.8444779, 6.862503 51.8444682)",,,,,yes
1018611015,1,residential,roundabout,True,False,8.81,"LINESTRING (6.8614211 51.8441503, 6.8614092 51.8441685, 6.8613803 51.8441865, 6.8613423 51.8441962, 6.861328 51.844196)",,,30,,
11822591,1,secondary,roundabout,True,False,10.104000000000001,"LINESTRING (6.8560228 51.8423629, 6.8559876 51.842384, 6.8559449 51.8423989, 6.8558976 51.8424068)",,,30,,
30789820,2,residential,,False,True,45.456999999999994,"LINESTRING (6.8560228 51.8423629, 6.8561081 51.8424322, 6.8561632 51.8424702, 6.8562298 51.8425012, 6.8565286 51.8426194)",,Neutor,30,,
