osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,bridge,geometry
30119142,,,Gartenstraße,residential,,3,False,True,24.851,,"LINESTRING (12.3989043 48.8253461, 12.3987198 48.8255337)"
28764711,,,Frühlingstraße,residential,30,,False,True,204.01,,"LINESTRING (12.3989043 48.8253461, 12.3983542 48.8250052, 12.3977928 48.8246737, 12.3968664 48.8242055, 12.396778 48.8241632)"
30119142,,,Gartenstraße,residential,,3,False,False,24.851,,"LINESTRING (12.3987198 48.8255337, 12.3989043 48.8253461)"
28765262,,,Mondgässchen,residential,,4,False,True,25.367,,"LINESTRING (12.3928037 48.8240634, 12.3925496 48.8242185)"
30189694,,,Mondgässchen,residential,,4,False,False,60.622,,"LINESTRING (12.3933393 48.8237653, 12.393747 48.8235342, 12.3939028 48.8233731)"
28534985,,,Herderstraße,residential,,,False,True,93.988,,"LINESTRING (12.3993742 48.8243391, 12.3989313 48.8241465, 12.3985126 48.8239264, 12.3983842 48.823811)"
28379631,,,Anton-Bruckner Straße,residential,30,,False,True,12.879,,"LINESTRING (12.3875846 48.8238714, 12.3876942 48.8237808)"
32545400,,,Am Rain,residential,30,4,False,False,94.723,,"LINESTRING (12.3875846 48.8238714, 12.3865653 48.8233467)"
28379631,,,Anton-Bruckner Straße,residential,30,,False,False,55.13,,"LINESTRING (12.3875846 48.8238714, 12.3871869 48.8242086, 12.3871322 48.8242673)"
32545400,,,Am Rain,residential,30,4,False,True,94.723,,"LINESTRING (12.3865653 48.8233467, 12.3875846 48.8238714)"
28348745,,,Mozartstraße,residential,50,5,False,False,59.492999999999995,,"LINESTRING (12.3865564 48.8222142, 12.3867388 48.8222152, 12.3868801 48.8222073, 12.3870174 48.8221849, 12.387348 48.8221156)"
32545439,,,Johann-Sebastian-Bach-Straße,residential,,4,False,False,65.799,,"LINESTRING (12.3865564 48.8222142, 12.3865 48.822468, 12.3864696 48.8225535, 12.3863927 48.8226708, 12.3863116 48.8227779)"
32545439,,,Johann-Sebastian-Bach-Straße,residential,,4,False,True,65.799,,"LINESTRING (12.3863116 48.8227779, 12.3863927 48.8226708, 12.3864696 48.8225535, 12.3865 48.822468, 12.3865564 48.8222142)"
210837208,,,Auenstraße,residential,,,False,True,149.59199999999998,,"LINESTRING (12.3899633 48.8225759, 12.3906679 48.8228361, 12.3908536 48.8229479, 12.3917096 48.8232672)"
177444075,,,Bahnhofstraße,residential,50,,False,True,58.186,,"LINESTRING (12.3917096 48.8232672, 12.3916106 48.8237864)"
177444075,,,Bahnhofstraße,residential,50,,False,False,68.108,,"LINESTRING (12.3917096 48.8232672, 12.3918121 48.8230795, 12.3918728 48.8229345, 12.3919551 48.8226775)"
210837208,,,Auenstraße,residential,,,False,False,149.59199999999998,,"LINESTRING (12.3917096 48.8232672, 12.3908536 48.8229479, 12.3906679 48.8228361, 12.3899633 48.8225759)"
30001645,,,Kaltenbrunner Weg,residential,,5,False,False,180.312,,"LINESTRING (12.3957674 48.8233502, 12.3958714 48.8219615, 12.3958893 48.8218342, 12.3959136 48.8217321)"
30001645,,,Kaltenbrunner Weg,residential,,5,False,True,68.258,,"LINESTRING (12.3957674 48.8233502, 12.3957889 48.8234263, 12.395842 48.8234862, 12.3959223 48.8235391, 12.3964258 48.8237489)"
26629181,,St 2142,Dingolfinger Straße,secondary,50,,False,False,77.173,,"LINESTRING (12.3958301 48.8248369, 12.396027 48.8246931, 12.3961556 48.8246043, 12.3962861 48.8244653, 12.3965049 48.8243066)"
"[319111704, 1083844589]",,,Buswendeplatz,residential,,,False,False,70.154,,"LINESTRING (12.3958301 48.8248369, 12.3959121 48.8248785, 12.3959799 48.8249181, 12.3960261 48.8249637, 12.396023 48.8250195, 12.3960061 48.825053, 12.395966 48.8251016, 12.3958967 48.8251219, 12.3958166 48.825125, 12.395718 48.8251057, 12.3956395 48.825056, 12.3955785 48.8250119)"
1083844587,,St 2142,Dingolfinger Straße,secondary,50,,False,True,26.833,,"LINESTRING (12.3958301 48.8248369, 12.3956257 48.8249861, 12.3955785 48.8250119)"
1083844587,,St 2142,Dingolfinger Straße,secondary,50,,False,False,26.833,,"LINESTRING (12.3955785 48.8250119, 12.3956257 48.8249861, 12.3958301 48.8248369)"
"[319111704, 1083844589]",,,Buswendeplatz,residential,,,False,True,70.15399999999998,,"LINESTRING (12.3955785 48.8250119, 12.3956395 48.825056, 12.395718 48.8251057, 12.3958166 48.825125, 12.3958967 48.8251219, 12.395966 48.8251016, 12.3960061 48.825053, 12.396023 48.8250195, 12.3960261 48.8249637, 12.3959799 48.8249181, 12.3959121 48.8248785, 12.3958301 48.8248369)"
1083844588,,St 2142,Dingolfinger Straße,secondary,50,,False,True,30.811999999999998,,"LINESTRING (12.3955785 48.8250119, 12.3953944 48.8251122, 12.3952543 48.8251886)"
377591224,,,Kaltenbrunner Weg,residential,,,False,True,113.339,,"LINESTRING (12.3973198 48.8229172, 12.3972256 48.8230196, 12.3969268 48.8232945, 12.3966771 48.8235263, 12.3964258 48.8237489)"
30001645,,,Kaltenbrunner Weg,residential,,5,False,False,68.258,,"LINESTRING (12.3964258 48.8237489, 12.3959223 48.8235391, 12.395842 48.8234862, 12.3957889 48.8234263, 12.3957674 48.8233502)"
30001645,,,Kaltenbrunner Weg,residential,,5,False,True,63.37500000000001,,"LINESTRING (12.3964258 48.8237489, 12.396512 48.8237848, 12.3966368 48.8238286, 12.3968282 48.823867, 12.396932 48.8239035, 12.3971703 48.8240283)"
377591224,,,Kaltenbrunner Weg,residential,,,False,False,113.339,,"LINESTRING (12.3964258 48.8237489, 12.3966771 48.8235263, 12.3969268 48.8232945, 12.3972256 48.8230196, 12.3973198 48.8229172)"
28496136,,,Josef-Reindl-Straße,residential,,,False,True,121.65,,"LINESTRING (12.3981943 48.8292958, 12.3983457 48.829126, 12.3983219 48.8290908, 12.3973305 48.8285329)"
