osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,width,bridge,access,tunnel
23952421,False,Neherstraße,residential,True,51.480999999999995,,,,"LINESTRING (9.7934207 48.0994571, 9.7932831 48.0994293, 9.7928702 48.0993508, 9.7927502 48.0993464)",4,,,
"[23953371, 103491863]",False,Zwingergasse,"['residential', 'living_street']",False,151.966,,,30,"LINESTRING (9.7920725 48.0998651, 9.7922088 48.0996302, 9.7922704 48.0995022, 9.7923179 48.099381, 9.7923166 48.0991764, 9.7922929 48.0991515, 9.792205 48.0991273, 9.7921832 48.0991144, 9.7921764 48.0990947, 9.7921883 48.0990369, 9.7921621 48.0990133, 9.79213 48.0989946, 9.7915908 48.0988169)",3,,,
105217381,True,Ulmer-Tor-Straße,residential,False,42.717999999999996,,,,"LINESTRING (9.7920725 48.0998651, 9.7924278 48.099995, 9.7925562 48.1000696)",,,,
23953377,False,Ehinger-Tor-Platz,residential,True,38.664,,,30,"LINESTRING (9.7876496 48.1001427, 9.7877851 48.1001673, 9.7881345 48.1002675)",,,,
105672491,False,,living_street,False,32.394,,,,"LINESTRING (9.7888476 48.1001717, 9.7891988 48.1003445)",,,,
103491874,True,Schwanenstraße,residential,False,44.17,,,30,"LINESTRING (9.7888476 48.1001717, 9.7892474 48.0999742, 9.7893311 48.0999408)",,,,
103491876,False,Ehinger-Tor-Straße,residential,True,8.792,,,30,"LINESTRING (9.7890404 48.0998319, 9.7891427 48.0997921)",,,,
226056736,True,Ehinger-Tor-Straße,residential,False,83.484,,,30,"LINESTRING (9.7890404 48.0998319, 9.7882828 48.1001523, 9.7881345 48.1002675)",,,,
105672491,False,,living_street,True,32.394,,,,"LINESTRING (9.7891988 48.1003445, 9.7888476 48.1001717)",,,,
105672556,False,Gerbergasse,living_street,False,42.352,,,,"LINESTRING (9.7891988 48.1003445, 9.7894357 48.1001169, 9.7894929 48.1000205)",,,,
105672556,False,Gerbergasse,living_street,True,14.354000000000001,,,,"LINESTRING (9.7891988 48.1003445, 9.7891802 48.1003609, 9.7890837 48.1004482)",,,,
105672556,False,Gerbergasse,living_street,False,14.354000000000001,,,,"LINESTRING (9.7890837 48.1004482, 9.7891802 48.1003609, 9.7891988 48.1003445)",,,,
1164483481,False,Zwingergasse,living_street,True,42.248,,,,"LINESTRING (9.7910812 48.098648, 9.7915908 48.0988169)",3,,,
28494142,True,Pfluggasse,residential,False,53.699,,,30,"LINESTRING (9.7910812 48.098648, 9.7908796 48.0988906, 9.7907873 48.0990866)",4,,,
168647910,False,Bismarckring,secondary,False,16.865,,,50,"LINESTRING (9.7838658 48.1007821, 9.7836516 48.1008325)",,,,
138352584,True,Birkenharder Straße,secondary,False,27.257,,L 273,50,"LINESTRING (9.7838658 48.1007821, 9.7838611 48.1008394, 9.7838673 48.1010271)",,,,
"[168221848, 591854823]",False,Bismarckring,secondary,True,184.731,,,50,"LINESTRING (9.7838658 48.1007821, 9.7839734 48.1007407, 9.7843801 48.1006144, 9.7845151 48.1005697, 9.7846913 48.1005346, 9.7850454 48.1005012, 9.7853839 48.1004837, 9.7856629 48.1004773, 9.7858437 48.1004797, 9.7860458 48.1004936, 9.786264 48.100513)",,,,
140447768,True,Saulgauer Straße,primary,False,14.518,1,B 312,50,"LINESTRING (9.7868176 48.0950561, 9.7868168 48.0951278, 9.7867807 48.0951815)",,,,
168221866,True,Saulgauer Straße,primary,False,15.25,1,B 312,30,"LINESTRING (9.7868176 48.0950561, 9.7869016 48.0950809, 9.7870142 48.0950904)",,,,
168221863,True,Kolpingstraße,primary,False,21.486,1,B 312,50,"LINESTRING (9.7867807 48.0951815, 9.7865397 48.0952884)",,,,
18383372,False,Zeppelinring,secondary,False,89.178,,B 465,50,"LINESTRING (9.7897198 48.0961742, 9.7897523 48.0962081, 9.7898294 48.0962558, 9.7900749 48.0963628, 9.7907058 48.096624)",,,,
"[18380049, 601395628, 29153819, 18383372]",False,"['Zeppelinring', 'Waldseer Straße']",secondary,"[False, True]",29.844,2,B 465,50,"LINESTRING (9.7897198 48.0961742, 9.7897198 48.096148, 9.7897232 48.0961299, 9.7897298 48.0960986, 9.7897515 48.0960242, 9.7897871 48.0959101)",,yes,,
317388936,True,Theaterstraße,primary_link,False,34.698,1,B 312,50,"LINESTRING (9.7844323 48.0955683, 9.7843077 48.0955752, 9.7842616 48.0955826, 9.7841992 48.0955997, 9.7841393 48.0956204, 9.784004 48.0956773)",,,,
320232197,True,Theaterstraße,primary,False,23.381,1,B 312,50,"LINESTRING (9.7844323 48.0955683, 9.7843192 48.0955311, 9.7842769 48.0955171, 9.7841498 48.0954755)",,,,
323654405,False,Zeppelinring,secondary,False,10.905,,B 465,50,"LINESTRING (9.7909897 48.0968123, 9.79106 48.0968984)",,,,
18383372,False,Zeppelinring,secondary,True,29.770000000000003,,B 465,50,"LINESTRING (9.7909897 48.0968123, 9.7908887 48.0967341, 9.7907058 48.096624)",,,,
"[23952418, 40875912, 40875913, 858527913, 601395629]",False,Danzigbrücke,residential,True,84.807,,,,"LINESTRING (9.7909897 48.0968123, 9.7910515 48.0967756, 9.7911032 48.09673, 9.7912156 48.0965841, 9.7912978 48.0964788, 9.7913205 48.0964493, 9.7914134 48.0963462, 9.7915955 48.0961702)",,yes,,
23953385,False,Waaghausstraße,residential,True,31.387,,,,"LINESTRING (9.79013 48.0985082, 9.7902977 48.0982491)",,,,
18383391,True,Museumstraße,residential,False,55.745999999999995,,,30,"LINESTRING (9.7904588 48.0969409, 9.7903149 48.0972776, 9.7902866 48.0973439, 9.790248 48.097422)",,,,
99014015,False,Museumstraße,residential,False,39.727000000000004,,,30,"LINESTRING (9.7904588 48.0969409, 9.790632 48.0967183, 9.7907058 48.096624)",,,,
"[100221371, 100221366, 198612711]",False,Viehmarktplatz,residential,False,46.629,,,,"LINESTRING (9.7904588 48.0969409, 9.7905141 48.096955, 9.7906141 48.0969682, 9.7907509 48.0969669, 9.7908705 48.0969582, 9.790976 48.0969264, 9.79106 48.0968984)",,yes,,
23953373,True,Bürgerturmstraße,residential,False,33.429,,,30,"LINESTRING (9.7898817 48.0996035, 9.7901801 48.0997135, 9.7902801 48.099743)",,,,
23953379,False,Obstmarkt,residential,True,56.217,,,30,"LINESTRING (9.7898817 48.0996035, 9.7899121 48.0995628, 9.7901749 48.0991375)",,,,
29228616,False,Bürgerturmstraße,residential,True,28.749,,,30,"LINESTRING (9.790123 48.0999793, 9.7902801 48.099743)",,,,
29228615,False,Alter Postplatz,residential,False,87.38999999999999,,,30,"LINESTRING (9.790123 48.0999793, 9.7900222 48.1000902, 9.7899345 48.1001716, 9.7898963 48.1002048, 9.7897768 48.1003144, 9.7896399 48.1004196, 9.7895232 48.1005181, 9.7894207 48.1006086)",,,,
"[373620194, 23954954]",False,Wilhelmstraße,unclassified,True,117.05600000000001,,,,"LINESTRING (9.7873249 48.1025449, 9.7874447 48.1025139, 9.788891 48.1024683)",,yes,,
23952415,False,Karlsbadweg,residential,False,212.823,,,30,"LINESTRING (9.7937352 48.0943209, 9.7936923 48.0944551, 9.7935384 48.0952581, 9.7934287 48.0962225)",,,,
"[826966008, 26389954, 26389955]",False,"['Eisenbahnstraße', 'Ulmer Straße']",primary,False,46.979,"['2', '3']",B 465,50,"LINESTRING (9.7960432 48.1011047, 9.7958962 48.1010607, 9.7956191 48.1009826, 9.7955427 48.1009518, 9.7954837 48.1009142)",,yes,,
"[826966010, 99091948]",False,Ulmer Straße,primary,True,16.246000000000002,3,B 465,50,"LINESTRING (9.7960432 48.1011047, 9.7960826 48.1011167, 9.7961252 48.1011297, 9.7962422 48.1011654)",,,,
23953395,False,Königgäßle,living_street,False,67.72200000000001,,,,"LINESTRING (9.7874337 48.0978561, 9.7870132 48.0981721, 9.7868464 48.0983214)",,,,
