osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,junction,tunnel,access,bridge
"[32839977, 27336843, 374709308]",Altdorfer Straße,secondary,50,False,True,151.223,"LINESTRING (11.2166432 49.3778493, 11.2165723 49.3778214, 11.2165159 49.3777934, 11.2164425 49.3777422, 11.216226 49.3775478, 11.2159333 49.3773017, 11.2154008 49.3767656)",St 2239,2,,,,
374709309,,residential,,False,True,35.705,"LINESTRING (11.2172239 49.3775519, 11.2170678 49.3776331, 11.2170172 49.3776768, 11.21697 49.3777172, 11.2168893 49.3777847)",,,,,,
34060311,Altdorfer Straße,secondary,50,False,False,178.34900000000002,"LINESTRING (11.2170587 49.3779101, 11.2171567 49.3778964, 11.2173181 49.3778795, 11.2174929 49.3778737, 11.2175807 49.3778817, 11.2177189 49.3779038, 11.2178099 49.3779275, 11.2180916 49.3780266, 11.2182876 49.3781084, 11.2184981 49.3782035, 11.218794 49.3783998, 11.2190159 49.3785529, 11.2191145 49.3786184)",St 2239,2,,,,
374709307,,secondary,50,True,False,35.943,"LINESTRING (11.2170587 49.3779101, 11.2170558 49.3779563, 11.2170311 49.3779995, 11.2169869 49.3780357, 11.2169277 49.3780611, 11.2168593 49.3780733, 11.2167885 49.3780711, 11.2167222 49.3780547)",,,roundabout,,,
374709307,,secondary,50,True,False,19.678,"LINESTRING (11.2168893 49.3777847, 11.2169561 49.3778034, 11.2170104 49.3778351, 11.2170427 49.3778703, 11.2170587 49.3779101)",,,roundabout,,,
374709309,,residential,,False,False,35.705,"LINESTRING (11.2168893 49.3777847, 11.21697 49.3777172, 11.2170172 49.3776768, 11.2170678 49.3776331, 11.2172239 49.3775519)",,,,,,
28549176,Tannensteig,residential,30,False,False,6.273,"LINESTRING (11.2168613 49.3762941, 11.2169392 49.3762694)",,,,,,
28549176,Tannensteig,residential,30,False,True,118.021,"LINESTRING (11.2168613 49.3762941, 11.2154008 49.3767656)",,,,,,
24636918,Altrohlauer Straße,residential,30,False,True,117.82600000000001,"LINESTRING (11.2168613 49.3762941, 11.2167552 49.3758717, 11.2160392 49.3759169, 11.2158796 49.3759474, 11.2157954 49.3759512)",,1,,,,
24803325,Chormantelweg,residential,30,False,True,29.237,"LINESTRING (11.2220836 49.3786621, 11.2224848 49.378632)",,,,,,
1084464793,Unterer Zeidlerweg,living_street,,False,True,27.494,"LINESTRING (11.2133231 49.375937, 11.213702 49.3759536)",,,,,,
