osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,width,bridge,tunnel
380593417,Pfarrgasse,living_street,,False,False,19.034,"LINESTRING (9.1433442 48.998555, 9.1432095 48.9987016)",,,,,
380593417,Pfarrgasse,living_street,,False,True,19.034,"LINESTRING (9.1432095 48.9987016, 9.1433442 48.998555)",,,,,
43505270,Pfarrgasse,living_street,,True,False,37.194,"LINESTRING (9.1432095 48.9987016, 9.1428766 48.9985164, 9.1428629 48.9985018, 9.1428585 48.9984865, 9.1428598 48.9984711)",,,,,
415355750,Weinstraße,residential,20,False,False,13.366,"LINESTRING (9.1374561 48.9972862, 9.1375927 48.9972061)",,,,,
149744028,Weinstraße,residential,20,False,True,33.83,"LINESTRING (9.1374561 48.9972862, 9.1373834 48.9973666, 9.1372196 48.9975479)",,,,,
415355734,Bahnhofstraße,residential,20,False,True,12.891,"LINESTRING (9.1377645 48.997179, 9.1375927 48.9972061)",,,,,
149744031,Bahnhofstraße,residential,20,True,False,87.68199999999999,"LINESTRING (9.1377645 48.997179, 9.1381714 48.9973268, 9.138828 48.9975461)",,,,,
383418057,Weinstraße,residential,,False,False,7.596,"LINESTRING (9.1371269 48.9975168, 9.1372196 48.9975479)",,,,,
"[1081587321, 840517767]",Weinstraße,residential,,True,False,37.921,"LINESTRING (9.1371269 48.9975168, 9.1372911 48.9973321, 9.1373133 48.9973071, 9.1373312 48.997298, 9.1373718 48.9972893, 9.1374561 48.9972862)",,,,,
383418057,Weinstraße,residential,,False,True,7.596,"LINESTRING (9.1372196 48.9975479, 9.1371269 48.9975168)",,,,,
149744028,Weinstraße,residential,20,False,False,33.83,"LINESTRING (9.1372196 48.9975479, 9.1373834 48.9973666, 9.1374561 48.9972862)",,,,,
"[149744028, 837403167]",Weinstraße,residential,20,False,True,39.644999999999996,"LINESTRING (9.1372196 48.9975479, 9.137161 48.9976128, 9.1371209 48.9976572, 9.1369425 48.9978546)",,,,,
383463506,Pfarrgasse,living_street,,False,False,20.185000000000002,"LINESTRING (9.1432085 48.9981279, 9.1432324 48.998186, 9.1431893 48.998304)",,,,,
"[25323832, 299483587, 299483588, 43500590]",Pfarrgasse,living_street,,True,False,102.93100000000001,"LINESTRING (9.1431893 48.998304, 9.1432722 48.9983042, 9.1435446 48.9983378, 9.1436049 48.9983384, 9.1436597 48.9983312, 9.143711 48.998299, 9.1437419 48.9982783, 9.1437784 48.9982596, 9.1438355 48.9982369, 9.143861 48.9982162, 9.1438909 48.9981732, 9.1439068 48.9981522, 9.1439335 48.9981104, 9.1439484 48.9980898, 9.1439674 48.998071, 9.144005 48.9980417, 9.1440677 48.9980005, 9.1441271 48.9979608, 9.1441898 48.9979101, 9.1442141 48.99788, 9.1442311 48.9978588)",,,,,yes
383463506,Pfarrgasse,living_street,,False,True,20.185000000000002,"LINESTRING (9.1431893 48.998304, 9.1432324 48.998186, 9.1432085 48.9981279)",,,,,
383587087,Am Schlosshof,living_street,,False,True,19.055,"LINESTRING (9.1426499 48.9994289, 9.142466 48.9993072)",,,,,
295870465,Kirchstraße,living_street,,True,False,5.759,"LINESTRING (9.142466 48.9993072, 9.1425314 48.9992782)",,,,,
383587087,Am Schlosshof,living_street,,False,False,19.055,"LINESTRING (9.142466 48.9993072, 9.1426499 48.9994289)",,,,,
384831040,Kirchstraße,living_street,,False,False,30.564,"LINESTRING (9.1435467 48.9991568, 9.1431715 48.9990345)",,,,,
380593320,Kirchstraße,living_street,,True,False,30.136,"LINESTRING (9.1431715 48.9990345, 9.1434047 48.9988108)",,,,,
384831040,Kirchstraße,living_street,,False,True,30.564,"LINESTRING (9.1431715 48.9990345, 9.1435467 48.9991568)",,,,,
384844282,Auf dem Kies,secondary,50,True,False,48.14900000000001,"LINESTRING (9.1461935 48.9987028, 9.1461075 48.9987382, 9.1460598 48.9987522, 9.1460067 48.9987639, 9.1459433 48.9987701, 9.1458457 48.9987727, 9.1457512 48.9987701, 9.1457066 48.9987627, 9.145661 48.9987543, 9.145623 48.9987437, 9.1456066 48.9987351, 9.145595 48.9987271, 9.1455837 48.9987152)",L 1113,,,,
"[149744024, 416326780]",Auf dem Kies,secondary,50,False,True,182.278,"LINESTRING (9.1461935 48.9987028, 9.146479 48.9986, 9.1467193 48.9985221, 9.1474417 48.9983076, 9.1480948 48.9981526, 9.1481624 48.9981376, 9.1482265 48.9981239, 9.1484954 48.998076)",L 1113,,,,
1197493742,,secondary,,True,False,55.554,"LINESTRING (9.1461935 48.9987028, 9.1461593 48.9987418, 9.1461325 48.9987583, 9.1461002 48.99877, 9.1460128 48.9987878, 9.1459209 48.9987959, 9.1457798 48.9987999, 9.1457476 48.9988019, 9.1457153 48.9988058, 9.1456564 48.998819, 9.1455813 48.9988449, 9.1455129 48.998874)",,1,,,
145264067,,primary,50,False,True,0.325,"LINESTRING (9.1455843 48.9987123, 9.1455837 48.9987152)",B 27,3,,,
384844281,Auf dem Kies,secondary,50,True,False,24.512,"LINESTRING (9.1455843 48.9987123, 9.1455939 48.9987062, 9.1456064 48.998702, 9.1456324 48.9986968, 9.1456685 48.9986923, 9.1457152 48.9986909, 9.145759 48.9986905, 9.1458057 48.998691, 9.1459121 48.9987006)",,,,,
415363756,,primary,50,False,False,32.010999999999996,"LINESTRING (9.1455843 48.9987123, 9.1455989 48.9985935, 9.1455866 48.998425)",B 27,2,,,
384844281,Auf dem Kies,secondary,50,True,False,20.543,"LINESTRING (9.1459121 48.9987006, 9.1459863 48.9987041, 9.1461935 48.9987028)",,,,,
384844633,,secondary_link,50,True,False,39.756,"LINESTRING (9.1455866 48.998425, 9.145626 48.9984845, 9.1456659 48.9985405, 9.1456997 48.9985738, 9.1457369 48.9986087, 9.1457766 48.9986388, 9.1457949 48.9986482, 9.1458416 48.9986721, 9.1459121 48.9987006)",,1,,,
415363756,,primary,50,False,True,32.010999999999996,"LINESTRING (9.1455866 48.998425, 9.1455989 48.9985935, 9.1455843 48.9987123)",B 27,2,,,
"[26557824, 145264068, 415363757, 145267119, 415355731, 1014908981, 416324829]",,primary,50,False,False,346.897,"LINESTRING (9.1455866 48.998425, 9.1455791 48.9984066, 9.1455381 48.9982949, 9.145462 48.9981881, 9.1452842 48.9980048, 9.1440235 48.9970209, 9.1434062 48.9965536, 9.14303 48.9962736, 9.1428883 48.996128, 9.142829 48.9960568, 9.1427803 48.9959853, 9.1427588 48.9959464)",B 27,"['2', '3']",,yes,yes
295870465,Kirchstraße,living_street,,True,False,1.556,"LINESTRING (9.142223 48.9994578, 9.1422376 48.9994476)",,,,,
297021526,Amtsgerichtsgasse,living_street,,False,False,34.330999999999996,"LINESTRING (9.142223 48.9994578, 9.1419095 48.9993036, 9.1418567 48.9992848, 9.1418403 48.9992789)",,,,,
385263974,Hauptstraße,residential,20,False,False,2.469,"LINESTRING (9.1398235 49.0008399, 9.1398365 49.0008194)",,,,,
"[386348798, 386348799]",Hauptstraße,residential,20,True,False,34.486999999999995,"LINESTRING (9.1398235 49.0008399, 9.1398181 49.0008887, 9.1398035 49.0009389, 9.1397949 49.0009563, 9.1397825 49.0009802, 9.1397603 49.0010159, 9.1397417 49.0010515, 9.1397149 49.0010981, 9.139669 49.0011253)",,,,,
385003071,Kirchstraße,living_street,,False,False,30.034999999999997,"LINESTRING (9.1417541 49.0001837, 9.1416401 49.0001494, 9.1413942 49.0000532)",,,,,
28148611,Kirchstraße,living_street,,True,False,20.246000000000002,"LINESTRING (9.1413942 49.0000532, 9.1415605 48.9999367, 9.1415839 48.9999203)",,,,,
385003071,Kirchstraße,living_street,,False,True,30.034999999999997,"LINESTRING (9.1413942 49.0000532, 9.1416401 49.0001494, 9.1417541 49.0001837)",,,,,
691980537,Hauptstraße,residential,50,False,False,10.057,"LINESTRING (9.1418591 49.0022245, 9.1419946 49.0022412)",,,,,
35329637,Wörthstraße,residential,30,False,False,178.785,"LINESTRING (9.1418591 49.0022245, 9.1418851 49.0023105, 9.1418923 49.0023436, 9.142089 49.0029835, 9.1422432 49.0038113)",,,,,
95533725,Hauptstraße,residential,30,False,False,29.564,"LINESTRING (9.1418591 49.0022245, 9.1417828 49.0022057, 9.1417211 49.0021904, 9.1416524 49.0021737, 9.1414796 49.0021312)",,,,,
43500471,Deutscher Hof,living_street,,False,True,34.432,"LINESTRING (9.1422614 48.9998793, 9.1421576 48.9998464, 9.1419319 48.999759, 9.1418584 48.9997199)",,,,,
"[416326787, 35329915]",Robert-Bosch-Straße,residential,50,False,False,147.672,"LINESTRING (9.144708 48.9998888, 9.1447406 48.9999036, 9.1448349 48.999947, 9.1450932 49.0000706, 9.1451667 49.0001058, 9.1452253 49.0001335, 9.1455229 49.0002739, 9.1456548 49.0003361, 9.1457429 49.0003772, 9.1459197 49.0004596, 9.1463587 49.0006574)",,3,,,
1014908735,Robert-Bosch-Straße,residential,50,False,True,27.514000000000003,"LINESTRING (9.144708 48.9998888, 9.1446158 48.9998436, 9.1445367 48.9998061, 9.1444061 48.9997405)",,3,,,
"[311412026, 386961891]",Amtsgerichtsgasse,living_street,,False,True,8.544,"LINESTRING (9.1417265 48.9992667, 9.1417612 48.9992768, 9.1418403 48.9992789)",,,,,
"[742172549, 38781840, 95533721, 35329915, 35329885]","['Robert-Bosch-Straße', 'Zeppelinstraße']","['residential', 'unclassified']",50,False,False,346.726,"LINESTRING (9.1463587 49.0006574, 9.1469314 49.0009154, 9.1472999 49.0010933, 9.1473132 49.0011218, 9.1473244 49.0011455, 9.1468371 49.0017016, 9.1467222 49.0018448, 9.1466894 49.0018856, 9.1466514 49.0019329, 9.1466116 49.0020332, 9.1466006 49.0021873, 9.1450767 49.0019934, 9.1451491 49.001874)",,,,,
38781840,Zeppelinstraße,residential,50,False,True,161.518,"LINESTRING (9.1463587 49.0006574, 9.1456183 49.0014116, 9.1454995 49.0015287, 9.1451491 49.001874)",,,,,
"[35329915, 416326787]",Robert-Bosch-Straße,residential,50,False,True,147.672,"LINESTRING (9.1463587 49.0006574, 9.1459197 49.0004596, 9.1457429 49.0003772, 9.1456548 49.0003361, 9.1455229 49.0002739, 9.1452253 49.0001335, 9.1451667 49.0001058, 9.1450932 49.0000706, 9.1448349 48.999947, 9.1447406 48.9999036, 9.144708 48.9998888)",,3,,,
"[415363778, 1010754852]",Robert-Bosch-Straße,residential,50,False,False,105.83,"LINESTRING (9.1463587 49.0006574, 9.1464356 49.0006018, 9.1465535 49.0005166, 9.1469637 49.0002691, 9.1469969 49.000249, 9.1474293 49.0000172)",,,,,
40618158,Riedstraße,secondary,50,False,False,13.579,"LINESTRING (9.1398493 48.9971799, 9.1400354 48.9971823)",L 1115,,,,
390073057,Riedstraße,secondary,50,True,False,68.533,"LINESTRING (9.1398493 48.9971799, 9.1399983 48.9971231, 9.1401363 48.9970886, 9.1402004 48.9970726, 9.1404132 48.9970139, 9.1405806 48.9969759, 9.1407233 48.996972)",,,,,
"[73578142, 178507163, 178507158, 415355739, 415355741, 33071550, 33071551]",Löchgauer Straße,secondary,50,False,True,241.75400000000008,"LINESTRING (9.1398493 48.9971799, 9.1398128 48.9971826, 9.1397174 48.9971897, 9.1396467 48.9971909, 9.1394615 48.9971799, 9.1392597 48.997161, 9.1391327 48.9971287, 9.1390218 48.997091, 9.1389175 48.9970516, 9.1388024 48.997002, 9.1387066 48.9969512, 9.1386116 48.996893, 9.1385419 48.996842, 9.1384801 48.9967795, 9.1384287 48.9966948, 9.1384068 48.9966305, 9.1384044 48.9966113, 9.1384028 48.9965315, 9.1384128 48.9964738, 9.1384359 48.9964193, 9.1384943 48.9963103, 9.1385269 48.9962182, 9.1385301 48.996148, 9.1385086 48.9960635, 9.1384664 48.9959877, 9.1384156 48.9959269, 9.138365 48.9958808, 9.138306 48.9958456, 9.1381282 48.9957695)",L 1115,,,yes,
416328625,Auf dem Kies,primary,50,False,False,75.937,"LINESTRING (9.1426618 49.0017474, 9.1430959 49.0011267)",B 27,3,,,
390077967,Auf dem Kies,primary,50,True,False,56.727,"LINESTRING (9.1426618 49.0017474, 9.1426073 49.0018766, 9.142563 49.0019524, 9.1425361 49.0020098, 9.1425174 49.002055, 9.1425023 49.0021025, 9.1425012 49.0021457, 9.1425043 49.0021726, 9.1425081 49.0021929, 9.1425286 49.0022399)",,2,,,
390077968,Hauptstraße,primary,50,True,False,53.453,"LINESTRING (9.1425286 49.0022399, 9.1426155 49.0023491, 9.1427148 49.0024158, 9.1428198 49.0024702, 9.1429553 49.0025268, 9.1430371 49.0025735)",,,,,
415363761,Hauptstraße,residential,50,False,True,10.91,"LINESTRING (9.1425286 49.0022399, 9.1424417 49.0022486, 9.1423803 49.0022522)",,,,,
28159912,Freudentaler Straße,residential,30,False,False,128.454,"LINESTRING (9.1381282 48.9957695, 9.138097 48.9958513, 9.138012 48.9959314, 9.1378541 48.9960782, 9.1376937 48.9962364, 9.1376023 48.9963216, 9.1374838 48.9964146, 9.1373115 48.9964986, 9.1371395 48.9965508, 9.1369739 48.9965819)",,,,,
"[415355739, 73578142, 178507158, 178507163, 415355741, 33071550, 33071551]",Löchgauer Straße,secondary,50,False,False,241.75399999999996,"LINESTRING (9.1381282 48.9957695, 9.138306 48.9958456, 9.138365 48.9958808, 9.1384156 48.9959269, 9.1384664 48.9959877, 9.1385086 48.9960635, 9.1385301 48.996148, 9.1385269 48.9962182, 9.1384943 48.9963103, 9.1384359 48.9964193, 9.1384128 48.9964738, 9.1384028 48.9965315, 9.1384044 48.9966113, 9.1384068 48.9966305, 9.1384287 48.9966948, 9.1384801 48.9967795, 9.1385419 48.996842, 9.1386116 48.996893, 9.1387066 48.9969512, 9.1388024 48.997002, 9.1389175 48.9970516, 9.1390218 48.997091, 9.1391327 48.9971287, 9.1392597 48.997161, 9.1394615 48.9971799, 9.1396467 48.9971909, 9.1397174 48.9971897, 9.1398128 48.9971826, 9.1398493 48.9971799)",L 1115,,,yes,
"[73578154, 394957995, 415355742, 551187718]","['Marienstraße', 'Luisenstraße']",residential,,False,True,68.556,"LINESTRING (9.1381282 48.9957695, 9.1381422 48.9957154, 9.1381481 48.9956733, 9.1381419 48.9955926, 9.1381304 48.9955201, 9.1381154 48.9954591, 9.138088 48.9954022, 9.1380301 48.9952895, 9.1379916 48.9952312, 9.1379343 48.9951822)",,,,,
95533715,Hauptstraße,primary,50,False,True,38.011,"LINESTRING (9.1430371 49.0025735, 9.1435106 49.0027162)",B 27,3,,,
"[144964144, 390077965, 936189151]",Hauptstraße,primary,50,True,False,62.334999999999994,"LINESTRING (9.1430371 49.0025735, 9.1429138 49.0025485, 9.1427743 49.0025117, 9.1426877 49.00248, 9.142612 49.0024501, 9.1425447 49.0024154, 9.1424833 49.0023754, 9.1424151 49.0023089, 9.142394 49.0022786, 9.1423803 49.0022522)",B 27,2,,,
691980537,Hauptstraße,residential,50,False,True,10.057,"LINESTRING (9.1419946 49.0022412, 9.1418591 49.0022245)",,,,,
95533713,Hauptstraße,residential,50,False,False,28.178000000000004,"LINESTRING (9.1419946 49.0022412, 9.1421493 49.0022496, 9.1422383 49.0022513, 9.1422847 49.0022516, 9.1423376 49.0022519, 9.1423803 49.0022522)",,2,,,
"[691980536, 296836466]",Hauptstraße,residential,,True,False,34.498000000000005,"LINESTRING (9.1419946 49.0022412, 9.1420581 49.00222, 9.1421744 49.0021953, 9.1422563 49.0021673, 9.1422837 49.002155, 9.1423427 49.0021284, 9.1423906 49.0020845)",,1,,,
386232320,Robert-Bosch-Straße,residential,50,True,False,38.817,"LINESTRING (9.1446921 48.999545, 9.1446719 48.9996127, 9.1446587 48.9996849, 9.1446587 48.999713, 9.1446587 48.9997374, 9.1446787 48.9998092, 9.144708 48.9998888)",,1,,,
"[416326786, 178536649, 178536651, 1014908982, 416326781, 416326782]",Auf dem Kies,primary,50,False,False,96.59500000000001,"LINESTRING (9.1446921 48.999545, 9.1448381 48.9994512, 9.1449175 48.9994009, 9.1450018 48.9993451, 9.1450885 48.9992877, 9.1452557 48.999166, 9.1454105 48.9990196, 9.1454676 48.9989515, 9.1455092 48.9988778, 9.1455129 48.998874)",B 27,"['4', '3']",,yes,
416326785,Auf dem Kies,primary,50,False,True,30.134999999999998,"LINESTRING (9.1446921 48.999545, 9.1445778 48.9996202, 9.1444061 48.9997405)",B 27,2,,,
"[996097501, 769619135]",Mühlgasse,residential,,False,False,169.15099999999998,"LINESTRING (9.142802 48.9976226, 9.1427237 48.9977008, 9.1426192 48.9978261, 9.1425533 48.9979558, 9.142456 48.9980681, 9.1424526 48.998072, 9.1423285 48.9981688, 9.1422499 48.9982366, 9.1418204 48.9984833, 9.1416719 48.9985666, 9.1415628 48.9986798, 9.1414572 48.9987627, 9.1414221 48.9987796, 9.1413825 48.9987936)",,,,,
178536649,Auf dem Kies,primary,50,False,False,18.399,"LINESTRING (9.1455129 48.998874, 9.1455516 48.9987845, 9.1455837 48.9987152)",B 27,3,,,
"[416326786, 178536649, 178536651, 1014908982, 416326781, 416326782]",Auf dem Kies,primary,50,False,True,96.59500000000001,"LINESTRING (9.1455129 48.998874, 9.1455092 48.9988778, 9.1454676 48.9989515, 9.1454105 48.9990196, 9.1452557 48.999166, 9.1450885 48.9992877, 9.1450018 48.9993451, 9.1449175 48.9994009, 9.1448381 48.9994512, 9.1446921 48.999545)",B 27,"['4', '3']",,yes,
