osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,tunnel,ref,junction,bridge,width,access
758487848,True,Rennweg,residential,50,False,18.915999999999997,1,"LINESTRING (12.4921042 48.6307127, 12.4920337 48.6307589, 12.4920061 48.630781, 12.491924 48.630834)",,,,,,
24916121,False,Wollanger,tertiary,30,False,9.319,2,"LINESTRING (12.4998948 48.6300065, 12.4999404 48.6299283)",,,,,,
"[575236808, 24916121]",False,Wollanger,tertiary,30,True,82.104,2,"LINESTRING (12.4998948 48.6300065, 12.4998365 48.6300935, 12.4997024 48.6302273, 12.4992844 48.6305305, 12.4991926 48.6305703)",,,,,,
25046188,False,Bräuhausgasse,residential,30,False,179.90800000000002,,"LINESTRING (12.4998948 48.6300065, 12.5000987 48.6301436, 12.5004032 48.6303404, 12.5005934 48.6304765, 12.501068 48.6308494, 12.5012715 48.6310093, 12.5013683 48.6310683, 12.501545 48.6311996)",,,,,,
24916121,False,Wollanger,tertiary,30,True,9.319,2,"LINESTRING (12.4999404 48.6299283, 12.4998948 48.6300065)",,,,,,
"[575236809, 575236799]",False,Wollanger,tertiary,"['50', '30']",False,68.995,3,"LINESTRING (12.4999404 48.6299283, 12.4999488 48.6299181, 12.5000083 48.6298459, 12.5001317 48.6297437, 12.5004758 48.6294948, 12.5005163 48.6294425)",,,,,,
316136365,False,Reisbacher Straße,residential,50,True,30.543,,"LINESTRING (12.5029746 48.6263826, 12.5027481 48.6266129)",,,,,,
316136365,False,Reisbacher Straße,residential,50,False,30.543,,"LINESTRING (12.5027481 48.6266129, 12.5029746 48.6263826)",,,,,,
316136365,False,Reisbacher Straße,residential,50,True,19.235,,"LINESTRING (12.5027481 48.6266129, 12.5025982 48.6267547)",,,,,,
44330501,False,Reisbacher Straße,residential,50,False,147.68299999999996,,"LINESTRING (12.5027481 48.6266129, 12.5027125 48.6266079, 12.5026834 48.6266057, 12.5026424 48.6266122, 12.5026003 48.62663, 12.5024148 48.6267725, 12.5022779 48.6268959, 12.5021538 48.6270534, 12.5019263 48.6273628, 12.5018713 48.6274383, 12.501853 48.6274512, 12.5018033 48.6274675, 12.5015866 48.6274832, 12.5015413 48.6274961, 12.5015125 48.6275384)",,,,,,
316136365,False,Reisbacher Straße,residential,50,False,19.235,,"LINESTRING (12.5025982 48.6267547, 12.5027481 48.6266129)",,,,,,
295876609,False,Oberdingolfinger Straße,residential,50,True,10.906,,"LINESTRING (12.5003801 48.6271759, 12.5004058 48.6272725)",,,,,6,
295876609,False,Oberdingolfinger Straße,residential,50,False,110.244,,"LINESTRING (12.5003801 48.6271759, 12.500361 48.6270308, 12.5003471 48.6267982, 12.5003384 48.626676, 12.5003159 48.6265885, 12.5003085 48.6265671, 12.5002884 48.6265092, 12.5001947 48.6263631, 12.500176 48.6263062, 12.5001722 48.6262517, 12.5001885 48.6262038)",,,,,6,
"[27202706, 320595615]",False,Bergstraße,residential,30,True,141.232,,"LINESTRING (12.5003801 48.6271759, 12.5002807 48.6270302, 12.5002438 48.626929, 12.5002042 48.6266827, 12.5001432 48.626501, 12.5000488 48.6263248, 12.4998981 48.6260796, 12.4998881 48.6260216, 12.4998942 48.6259593)",,,,,4,
90176185,False,Rennweg,residential,50,False,23.848,,"LINESTRING (12.491924 48.630834, 12.4918957 48.6308992, 12.4918127 48.6310352)",,,,,4,
758487849,True,Rennweg,residential,50,False,17.082,1,"LINESTRING (12.491924 48.630834, 12.4919305 48.6307605, 12.4919522 48.6306818)",,,,,,
"[242554144, 90176185]",False,Rennweg,residential,50,True,97.837,,"LINESTRING (12.492483 48.6316895, 12.4924456 48.6315944, 12.4924197 48.6314457, 12.4923988 48.6313703, 12.4923873 48.6312692, 12.4923351 48.6312147, 12.4922114 48.6311655, 12.4918127 48.6310352)",,,,,"['4', '3']",
"[321541248, 48615243, 48615244]",False,"['Rennstraße', 'Rennweg']",residential,,False,144.03500000000003,,"LINESTRING (12.4928828 48.6323486, 12.493173 48.6322368, 12.4933733 48.632173, 12.493579 48.6320998, 12.4937168 48.6320493, 12.4937419 48.632038, 12.4938752 48.6319954, 12.4939345 48.6319735, 12.4944927 48.6317776, 12.4946131 48.6317416)",,,,yes,4,
481877196,False,Obere Stadt,residential,30,False,23.432,,"LINESTRING (12.4954191 48.6285081, 12.4955732 48.6285281, 12.4956513 48.6285177, 12.4957251 48.6284939)",,,,,,
481877196,False,Obere Stadt,residential,30,True,20.456,,"LINESTRING (12.4954191 48.6285081, 12.4953321 48.6285018, 12.4952414 48.6284782, 12.4951702 48.6284383)",,,,,,
570461980,False,Obere Stadt,residential,30,True,2.831,,"LINESTRING (12.4957604 48.6284837, 12.4957251 48.6284939)",,,,,,
"[350428754, 481877197]",False,Klosterhof,residential,30,False,58.32000000000001,,"LINESTRING (12.4957604 48.6284837, 12.4958977 48.6284752, 12.4961394 48.6283765, 12.4962184 48.6283484, 12.4964694 48.6282637)",,,,,,
"[25663264, 25663266, 598006962, 350428757, 567573207]",False,Obere Stadt,residential,30,"[False, True]",242.741,,"LINESTRING (12.4957604 48.6284837, 12.4958045 48.6284595, 12.4959543 48.6283929, 12.4960275 48.6283514, 12.496092 48.6283019, 12.4961497 48.6281989, 12.4962083 48.6279906, 12.4962547 48.6277414, 12.4962599 48.6275684, 12.4962375 48.6272737, 12.4962294 48.6271281, 12.4962263 48.6270483, 12.4962395 48.6269568, 12.496282 48.6268438, 12.4963349 48.6267769, 12.4963933 48.6267273, 12.4966384 48.6265654, 12.496698 48.6265276)",yes,,,,6,
570461980,False,Obere Stadt,residential,30,False,2.831,,"LINESTRING (12.4957251 48.6284939, 12.4957604 48.6284837)",,,,,,
25663260,False,Obere Stadt,residential,30,True,87.993,,"LINESTRING (12.4957251 48.6284939, 12.495645 48.6285429, 12.4955676 48.628597, 12.4954663 48.6286445, 12.4953576 48.6286895, 12.4951954 48.6287567, 12.4951627 48.6287579, 12.4951391 48.6287329, 12.4951149 48.6286291, 12.4951234 48.6285494, 12.4951702 48.6284383)",,,,,,
481877196,False,Obere Stadt,residential,30,True,23.432000000000002,,"LINESTRING (12.4957251 48.6284939, 12.4956513 48.6285177, 12.4955732 48.6285281, 12.4954191 48.6285081)",,,,,,
25663659,False,Speisemarkt,residential,20,True,49.485,,"LINESTRING (12.497871 48.6289735, 12.4974895 48.6286068)",,,,,,
205493887,False,Bruckstraße,residential,20,True,104.755,,"LINESTRING (12.497871 48.6289735, 12.4974604 48.6291458, 12.4966675 48.6294783)",,,,,,
570453811,False,Bischöflich-Geistlicher-Rat-Josef-Zinnbauer-Straße,residential,20,False,7.42,,"LINESTRING (12.497871 48.6289735, 12.4979079 48.6290041, 12.4979225 48.6290121, 12.4979419 48.62902)",,,,,,
635415210,True,,residential,,False,19.099,,"LINESTRING (12.4981276 48.6291283, 12.4980858 48.6291283, 12.4979419 48.62902)",,,,,,
"[570453811, 570453815]",False,Bischöflich-Geistlicher-Rat-Josef-Zinnbauer-Straße,residential,20,False,22.851999999999997,,"LINESTRING (12.4979419 48.62902, 12.497971 48.6290221, 12.4979923 48.6290188, 12.498023 48.6290089, 12.4982183 48.6289342)",,,,,,
570453811,False,Bischöflich-Geistlicher-Rat-Josef-Zinnbauer-Straße,residential,20,True,7.42,,"LINESTRING (12.4979419 48.62902, 12.4979225 48.6290121, 12.4979079 48.6290041, 12.497871 48.6289735)",,,,,,
"[267660393, 481877202, 184359492, 267660389]",False,Wollanger,tertiary,,False,161.507,,"LINESTRING (12.5006349 48.6291829, 12.5007218 48.6290302, 12.5007974 48.6288692, 12.500871 48.6287268, 12.5009045 48.6286479, 12.5009233 48.6285779, 12.50093 48.6285061, 12.500934 48.6284316, 12.5009297 48.6283976, 12.5009193 48.6283625, 12.5008911 48.628304, 12.5008562 48.6282393, 12.5007959 48.6281733, 12.5007188 48.6281156, 12.500645 48.6280536, 12.5005867 48.6280044, 12.5005303 48.6279432, 12.5005022 48.6278918, 12.5004818 48.6278447)",,,,yes,,
184359492,False,Wollanger,tertiary,,True,30.189,,"LINESTRING (12.5006349 48.6291829, 12.5006074 48.6292312, 12.5005567 48.6293599, 12.5005343 48.629412, 12.5005163 48.6294425)",,,,,,
721495787,False,,residential,,True,29.463,,"LINESTRING (12.5006349 48.6291829, 12.5005625 48.6292261, 12.5004973 48.6292503, 12.5004413 48.6292605, 12.5004021 48.62926, 12.5003394 48.6292584, 12.5002744 48.629244)",,,,,,
"[628522131, 390886109]",False,Bischöflich-Geistlicher-Rat-Josef-Zinnbauer-Straße,residential,"['20', '50']",False,28.353,,"LINESTRING (12.5002744 48.629244, 12.5003238 48.6292809, 12.50041 48.62935, 12.5005163 48.6294425)",,,,,,
"[24923691, 628522131]",False,Bischöflich-Geistlicher-Rat-Josef-Zinnbauer-Straße,residential,20,True,119.983,,"LINESTRING (12.5002744 48.629244, 12.5001036 48.6291101, 12.500006 48.6290375, 12.4999193 48.6289917, 12.4997708 48.6289353, 12.4996174 48.6288887, 12.4994492 48.6288486, 12.4992735 48.6288127, 12.4992463 48.6288079, 12.4991102 48.628784, 12.4989976 48.6287661, 12.4989259 48.6287587, 12.4988764 48.6287595)",,,,,,
721495787,False,,residential,,False,29.463,,"LINESTRING (12.5002744 48.629244, 12.5003394 48.6292584, 12.5004021 48.62926, 12.5004413 48.6292605, 12.5004973 48.6292503, 12.5005625 48.6292261, 12.5006349 48.6291829)",,,,,,
410297309,True,Bahnhofstraße,secondary,50,False,14.976,1,"LINESTRING (12.4948986 48.6322032, 12.494851 48.6322153, 12.4948003 48.6322187, 12.4947501 48.632213, 12.4947039 48.6321989)",,St 2111,roundabout,,4,
751984083,True,Bahnhofstraße,secondary,50,False,31.596000000000004,1,"LINESTRING (12.4948986 48.6322032, 12.4948596 48.6322779, 12.4948457 48.6323046, 12.4947921 48.6324779)",,St 2111,,,,
751984082,True,Bahnhofstraße,secondary,50,False,31.726,1,"LINESTRING (12.4947921 48.6324779, 12.4947465 48.6323029, 12.4947343 48.632273, 12.4947039 48.6321989)",,St 2111,,,,
44357150,False,Auenweg,tertiary,50,False,8.373,,"LINESTRING (12.4953721 48.6321603, 12.4954762 48.6321909)",,,,,,
751984084,True,Auenweg,tertiary,50,False,30.078000000000003,,"LINESTRING (12.4953721 48.6321603, 12.4952922 48.6321513, 12.4952025 48.6321429, 12.4951287 48.6321378, 12.4950738 48.6321404, 12.4949692 48.6321592)",,,,,,
1010104112,False,Wollerstraße,tertiary,50,True,21.011,2,"LINESTRING (12.4975556 48.6321756, 12.4974277 48.6323446)",,,,,,
24923693,False,Wollerstraße,tertiary,50,False,103.598,2,"LINESTRING (12.4975556 48.6321756, 12.4976539 48.6320456, 12.4978194 48.6318586, 12.4979554 48.631705, 12.4979909 48.6316649, 12.4980221 48.6316296, 12.4982748 48.6313751)",,,,,,
751984086,True,Auenweg,residential,50,False,25.076,,"LINESTRING (12.4975556 48.6321756, 12.4975767 48.6323315, 12.4976028 48.6323983)",,,,,,
1010104114,True,Auenweg,residential,50,False,12.063,,"LINESTRING (12.4976028 48.6323983, 12.497748 48.6324489)",,,,,,
1010104113,False,Auenweg,tertiary,50,False,11.414,3,"LINESTRING (12.4973099 48.6324115, 12.4974277 48.6323446)",,,,,,
"[975338723, 44357150]",False,Auenweg,tertiary,50,True,141.074,3,"LINESTRING (12.4973099 48.6324115, 12.4972252 48.6324373, 12.4971262 48.6324529, 12.4970131 48.6324645, 12.4968807 48.632468, 12.4967282 48.6324591, 12.4966137 48.6324495, 12.4965227 48.6324376, 12.4964532 48.6324275, 12.4961999 48.6323864, 12.4959862 48.6323447, 12.4957147 48.6322752, 12.4954762 48.6321909)",,,,,,
1009218614,False,Reisbacher Straße,secondary,50,True,8.625,,"LINESTRING (12.5013954 48.6275435, 12.5015125 48.6275384)",,St 2327,,,,
316136366,False,Sankt-Thekla-Weg,residential,30,False,214.795,,"LINESTRING (12.5013954 48.6275435, 12.5014549 48.6274454, 12.5015761 48.6272027, 12.5018213 48.626739, 12.5019489 48.6265429, 12.5019938 48.6264789, 12.5020732 48.6263846, 12.5021419 48.6263194, 12.5022942 48.6261881, 12.5024603 48.6260601, 12.502574 48.6259669, 12.5026369 48.6259079, 12.5026926 48.6258348)",,,,,,
570453802,False,Reisbacher Straße,secondary,50,False,32.742000000000004,,"LINESTRING (12.5013954 48.6275435, 12.5011545 48.6275573, 12.5009513 48.6275668)",,St 2327,,,,
24916070,True,,secondary,50,False,9.379,1,"LINESTRING (12.4932639 48.6306935, 12.4932606 48.6306655, 12.4932662 48.6306376, 12.4932804 48.6306111)",,St 2111,roundabout,,,
