osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,bridge,access
24532623,,Ulmenstraße,residential,30,False,False,69.761,"LINESTRING (9.161264 49.8507354, 9.1610605 49.8501219)",,,,
24533722,,Nordring,residential,30,False,False,68.161,"LINESTRING (9.161264 49.8507354, 9.160331 49.8508531)",,,,
24533722,,Nordring,residential,30,False,True,166.335,"LINESTRING (9.161264 49.8507354, 9.1622864 49.8506086, 9.1624427 49.851206, 9.1624546 49.8514246)",,,,
24533713,,Lindenstraße,residential,30,False,False,79.765,"LINESTRING (9.1597144 49.8509309, 9.1599899 49.8516259)",,,,
24533713,,Lindenstraße,residential,30,False,True,114.506,"LINESTRING (9.1597144 49.8509309, 9.1593011 49.8499362)",,,,
24533722,,Nordring,residential,30,False,True,45.046,"LINESTRING (9.1597144 49.8509309, 9.160331 49.8508531)",,,,
24532614,,Gertrudstraße,residential,30,False,True,56.352,"LINESTRING (9.1660748 49.847499, 9.1667633 49.8477434)",,,,
23759510,,Bussardstraße,residential,30,False,True,90.133,"LINESTRING (9.1660748 49.847499, 9.1659871 49.8476346, 9.1658403 49.8477707, 9.1656378 49.8479342, 9.1654883 49.8480621, 9.1653589 49.8481598)",,,,
24797696,,Bussardstraße,residential,30,False,True,187.065,"LINESTRING (9.1660748 49.847499, 9.1662077 49.8472818, 9.1663408 49.8469976, 9.1664282 49.8467759, 9.1664604 49.8465298, 9.1664821 49.8460789, 9.1664805 49.8459169, 9.1664799 49.8458538)",,,,
32733306,,Gertrudstraße,residential,30,False,False,186.86599999999999,"LINESTRING (9.1660748 49.847499, 9.1652316 49.8471941, 9.1642689 49.8469129, 9.1637216 49.8467842)",,,,
60279433,,Wilhelm-Klug-Straße,residential,30,False,True,14.446,"LINESTRING (9.1637216 49.8467842, 9.1637189 49.8466543)",,,,
32733306,,Gertrudstraße,residential,30,False,True,186.86599999999999,"LINESTRING (9.1637216 49.8467842, 9.1642689 49.8469129, 9.1652316 49.8471941, 9.1660748 49.847499)",,,,
60279433,,Wilhelm-Klug-Straße,residential,30,False,False,75.084,"LINESTRING (9.1637216 49.8467842, 9.1637271 49.8473157, 9.1636692 49.8474545)",,,,
344671799,,Knabenweg,residential,30,False,False,13.428,"LINESTRING (9.1613072 49.8471916, 9.1611206 49.8472018)",,,,
"[366128251, 23238519]",2,"['Kleinwallstädter Straße', 'Marienstraße']",tertiary,30,False,False,47.628,"LINESTRING (9.1613072 49.8471916, 9.1613045 49.8469654, 9.1613038 49.8469094, 9.1613007 49.8468683, 9.1612947 49.8467634)",St 2808,,,
366128251,2,Kleinwallstädter Straße,tertiary,30,False,True,316.963,"LINESTRING (9.1613072 49.8471916, 9.1613153 49.847297, 9.1613257 49.8473939, 9.1613605 49.8475005, 9.1615171 49.8477436, 9.16168 49.8480042, 9.162063 49.8486169, 9.1623801 49.8491668, 9.1625844 49.8495323, 9.1626861 49.8497847, 9.1627184 49.8498806)",St 2808,,,
37828560,2,Marienstraße,tertiary,30,False,True,133.09099999999998,"LINESTRING (9.1606654 49.8451147, 9.1608314 49.845463, 9.1608754 49.845555, 9.1609193 49.8456472, 9.1609673 49.8457592, 9.1610225 49.8458881, 9.1610645 49.8459861, 9.1610954 49.8460668, 9.1611129 49.8461157, 9.1611461 49.8462048, 9.1611678 49.8462665)",St 2808,,,
112572095,3,Marienstraße,tertiary,30,False,False,16.828000000000003,"LINESTRING (9.1606654 49.8451147, 9.1606425 49.8450726, 9.1605877 49.8449719)",St 2808,,,
"[24798188, 1193403694]",1,Frühlingstraße,residential,50,True,False,121.37300000000002,"LINESTRING (9.1606654 49.8451147, 9.1607639 49.8450905, 9.1620468 49.8447758, 9.1621623 49.8446591)",,,,
344671799,,Knabenweg,residential,30,False,True,13.428,"LINESTRING (9.1611206 49.8472018, 9.1613072 49.8471916)",,,,
24986759,,Hauptstraße,residential,,False,False,81.701,"LINESTRING (9.1611206 49.8472018, 9.161055 49.8470769, 9.1609453 49.8469324, 9.1608997 49.8468707, 9.1606418 49.8465361)",,,,
426778136,,Knabenweg,residential,30,False,False,48.001,"LINESTRING (9.1611206 49.8472018, 9.1609481 49.8472365, 9.1608594 49.8472602, 9.1607288 49.8472975, 9.1606268 49.8473318, 9.1605086 49.8473737)",,,,
28915453,,Mühlweg,living_street,,False,True,37.904,"LINESTRING (9.1589091 49.8442383, 9.159388 49.844094)",,,,
37828557,,Hauptstraße,residential,,True,False,91.38100000000001,"LINESTRING (9.1589091 49.8442383, 9.1591634 49.8436654, 9.1592114 49.8435671, 9.1592771 49.8434518)",,,,
344671803,2,Marienstraße,tertiary,30,False,True,65.731,"LINESTRING (9.1592771 49.8434518, 9.1594016 49.8435562, 9.1595431 49.8436635, 9.1596086 49.8437171, 9.1598431 49.8439166)",St 2808,,,
23238519,2,Marienstraße,tertiary,30,False,True,46.480999999999995,"LINESTRING (9.1611943 49.8463507, 9.1612374 49.8464872, 9.1612899 49.8467273, 9.1612947 49.8467634)",St 2808,,,
28005568,,Pfarrer-Rudolf-Straße,residential,,False,True,45.167,"LINESTRING (9.1611943 49.8463507, 9.1611072 49.8463662, 9.1606128 49.8464542, 9.1605871 49.8464588)",,,,
37828559,,Marienstraße,tertiary,30,False,False,9.553,"LINESTRING (9.1611943 49.8463507, 9.1611789 49.8462997, 9.1611678 49.8462665)",St 2808,,,
23259094,,Friedhofstraße,unclassified,50,False,False,57.362,"LINESTRING (9.1664799 49.8458538, 9.1672796 49.8458401)",,,,
23259094,,Friedhofstraße,unclassified,50,False,True,31.041,"LINESTRING (9.1664799 49.8458538, 9.166047 49.8458519)",,,,
24797696,,Bussardstraße,residential,30,False,False,187.065,"LINESTRING (9.1664799 49.8458538, 9.1664805 49.8459169, 9.1664821 49.8460789, 9.1664604 49.8465298, 9.1664282 49.8467759, 9.1663408 49.8469976, 9.1662077 49.8472818, 9.1660748 49.847499)",,,,
28005568,,Pfarrer-Rudolf-Straße,residential,,False,False,45.167,"LINESTRING (9.1605871 49.8464588, 9.1606128 49.8464542, 9.1611072 49.8463662, 9.1611943 49.8463507)",,,,
37828558,,Hauptstraße,residential,,True,False,126.979,"LINESTRING (9.1605871 49.8464588, 9.160522 49.8463897, 9.1604103 49.8462495, 9.1601329 49.8459013, 9.1597739 49.8454446)",,,,
60279449,,Rücker Straße,residential,30,True,False,71.01,"LINESTRING (9.1628986 49.8451214, 9.1625307 49.8457143)",,,,
32242924,,Triebweg,residential,50,False,False,56.231,"LINESTRING (9.1628986 49.8451214, 9.1635072 49.8450722, 9.1636694 49.8450376)",,,,yes
28915453,,Mühlweg,living_street,,False,False,37.904,"LINESTRING (9.159388 49.844094, 9.1589091 49.8442383)",,,,
28915453,,Mühlweg,living_street,,False,True,6.077,"LINESTRING (9.159388 49.844094, 9.1594606 49.8440658)",,,,
32145294,,,living_street,,False,False,127.263,"LINESTRING (9.159388 49.844094, 9.1595524 49.8442657, 9.1596155 49.8442865, 9.1597467 49.8444439, 9.1598106 49.8445297, 9.1599415 49.8445934, 9.1599679 49.8446597, 9.1600101 49.8447202, 9.1600347 49.8448131, 9.1600377 49.84484, 9.1600458 49.8449118, 9.1600922 49.8450132, 9.160124 49.8450943)",,,,
23302712,,Adam-Zirkel-Straße,residential,30,False,False,40.442,"LINESTRING (9.1635948 49.8435002, 9.1635947 49.8438639)",,,,
747909677,,Sägewerkstraße,living_street,,False,False,45.287,"LINESTRING (9.1635948 49.8435002, 9.1631609 49.8435746, 9.1629788 49.8435661)",,,,
747909677,,Sägewerkstraße,living_street,,False,True,45.287,"LINESTRING (9.1629788 49.8435661, 9.1631609 49.8435746, 9.1635948 49.8435002)",,,,
23302712,,Adam-Zirkel-Straße,residential,30,False,False,39.272,"LINESTRING (9.1635947 49.8438639, 9.1636262 49.8442165)",,,,
23302712,,Adam-Zirkel-Straße,residential,30,False,True,40.442,"LINESTRING (9.1635947 49.8438639, 9.1635948 49.8435002)",,,,
32242921,,Sägewerkstraße,residential,,False,True,36.775999999999996,"LINESTRING (9.1635947 49.8438639, 9.1633465 49.8438631, 9.1631593 49.843861, 9.1631323 49.8439078)",,,,
32242924,,Triebweg,residential,50,False,False,50.861,"LINESTRING (9.1646619 49.8449211, 9.1653668 49.8448702)",,,,yes
32242924,,Triebweg,residential,50,False,True,72.43299999999999,"LINESTRING (9.1646619 49.8449211, 9.1637853 49.8450129, 9.1636694 49.8450376)",,,,yes
1023411071,,,living_street,,False,True,66.096,"LINESTRING (9.1646619 49.8449211, 9.1645757 49.8444315, 9.1644184 49.8444384)",,,,
24797697,,Wilhelm-Klug-Straße,residential,50,False,False,85.014,"LINESTRING (9.1636694 49.8450376, 9.1637099 49.8458017)",,,,
32242924,,Triebweg,residential,50,False,False,72.43299999999999,"LINESTRING (9.1636694 49.8450376, 9.1637853 49.8450129, 9.1646619 49.8449211)",,,,yes
32242924,,Triebweg,residential,50,False,True,56.231,"LINESTRING (9.1636694 49.8450376, 9.1635072 49.8450722, 9.1628986 49.8451214)",,,,yes
24532614,,Gertrudstraße,residential,30,False,False,56.352,"LINESTRING (9.1667633 49.8477434, 9.1660748 49.847499)",,,,
24532614,,Gertrudstraße,residential,30,False,True,55.004,"LINESTRING (9.1667633 49.8477434, 9.1674225 49.8479964)",,,,
32274404,,Habichtweg,residential,30,False,True,44.557,"LINESTRING (9.1667633 49.8477434, 9.1664652 49.848095)",,,,
32274404,,Habichtweg,residential,30,False,False,217.61199999999997,"LINESTRING (9.1667633 49.8477434, 9.1670206 49.8473218, 9.1671612 49.8469997, 9.1672353 49.8468074, 9.1672902 49.8466012, 9.1673063 49.8463727, 9.167307 49.8460812, 9.167286 49.8458964, 9.1672796 49.8458401)",,,,
23259094,,Friedhofstraße,unclassified,50,False,True,57.362,"LINESTRING (9.1672796 49.8458401, 9.1664799 49.8458538)",,,,
23259094,,Friedhofstraße,unclassified,50,False,False,58.915,"LINESTRING (9.1672796 49.8458401, 9.1676738 49.8458354, 9.1680058 49.8458314, 9.1681002 49.8458229)",,,,
32274404,,Habichtweg,residential,30,False,True,217.61199999999997,"LINESTRING (9.1672796 49.8458401, 9.167286 49.8458964, 9.167307 49.8460812, 9.1673063 49.8463727, 9.1672902 49.8466012, 9.1672353 49.8468074, 9.1671612 49.8469997, 9.1670206 49.8473218, 9.1667633 49.8477434)",,,,
23259094,,Friedhofstraße,unclassified,50,False,True,58.915,"LINESTRING (9.1681002 49.8458229, 9.1680058 49.8458314, 9.1676738 49.8458354, 9.1672796 49.8458401)",,,,
32274406,,Falkenstraße,residential,30,False,True,30.598999999999997,"LINESTRING (9.1681002 49.8458229, 9.168119 49.8458805, 9.168188 49.8460922)",,,,
34411688,,Kolpingstraße,residential,50,False,False,128.036,"LINESTRING (9.1681002 49.8458229, 9.1680815 49.8457598, 9.1679382 49.8452753, 9.1677973 49.8448374, 9.1676587 49.844721)",,,,
32274404,,Habichtweg,residential,30,False,False,44.557,"LINESTRING (9.1664652 49.848095, 9.1667633 49.8477434)",,,,
32274409,,Richard-Wagner-Straße,residential,,False,False,45.89,"LINESTRING (9.1626098 49.8478656, 9.1626524 49.8480873, 9.1627374 49.8482685)",,,,
23259095,2,Jahnstraße,tertiary,50,False,True,47.882,"LINESTRING (9.1626895 49.8445472, 9.1632916 49.844361)",,,,
32733305,,An der Herkertmühle,living_street,,True,False,35.48,"LINESTRING (9.1626895 49.8445472, 9.1625477 49.8442415)",,,,
23259095,2,Jahnstraße,tertiary,50,False,False,39.982,"LINESTRING (9.1626895 49.8445472, 9.1623205 49.8446419, 9.1621623 49.8446591)",,,,
32274409,,Richard-Wagner-Straße,residential,,False,False,121.964,"LINESTRING (9.1627374 49.8482685, 9.1627751 49.8484327, 9.1629512 49.8488829, 9.1631883 49.8493237)",,,,
32274409,,Richard-Wagner-Straße,residential,,False,True,45.89,"LINESTRING (9.1627374 49.8482685, 9.1626524 49.8480873, 9.1626098 49.8478656)",,,,
32733308,,Röntgenstraße,residential,50,False,False,53.358,"LINESTRING (9.1627374 49.8482685, 9.1630074 49.8482071, 9.1633901 49.848045)",,,,
32733308,,Röntgenstraße,residential,50,False,True,24.862,"LINESTRING (9.1635083 49.8478348, 9.1633901 49.848045)",,,,
32274406,,Falkenstraße,residential,30,False,True,57.117,"LINESTRING (9.168188 49.8460922, 9.1681754 49.8466058)",,,,
32274406,,Falkenstraße,residential,30,False,False,30.598999999999997,"LINESTRING (9.168188 49.8460922, 9.168119 49.8458805, 9.1681002 49.8458229)",,,,
32274406,,Falkenstraße,residential,30,False,False,55.075,"LINESTRING (9.1677541 49.8475009, 9.1679759 49.8470267)",,,,
32274406,,Falkenstraße,residential,30,False,True,60.008,"LINESTRING (9.1677541 49.8475009, 9.1674225 49.8479964)",,,,
32274406,,Falkenstraße,residential,30,False,True,55.075,"LINESTRING (9.1679759 49.8470267, 9.1677541 49.8475009)",,,,
32274406,,Falkenstraße,residential,30,False,False,49.031000000000006,"LINESTRING (9.1679759 49.8470267, 9.1681243 49.8467577, 9.1681754 49.8466058)",,,,
32274406,,Falkenstraße,residential,30,False,False,57.117,"LINESTRING (9.1681754 49.8466058, 9.168188 49.8460922)",,,,
32274406,,Falkenstraße,residential,30,False,True,49.031000000000006,"LINESTRING (9.1681754 49.8466058, 9.1681243 49.8467577, 9.1679759 49.8470267)",,,,
24533991,,Mörikestraße,residential,30,False,True,89.797,"LINESTRING (9.1680166 49.85008, 9.1678302 49.8499385, 9.1670799 49.8503293)",,,,
32242924,,Triebweg,residential,50,False,True,100.279,"LINESTRING (9.1676587 49.844721, 9.1662677 49.8448142)",,,,yes
34411688,,Kolpingstraße,residential,50,False,False,95.523,"LINESTRING (9.1676587 49.844721, 9.167412 49.8438768)",,,,
34411688,,Kolpingstraße,residential,50,False,True,128.036,"LINESTRING (9.1676587 49.844721, 9.1677973 49.8448374, 9.1679382 49.8452753, 9.1680815 49.8457598, 9.1681002 49.8458229)",,,,
24533992,,Lessingstraße,residential,30,False,False,31.247,"LINESTRING (9.1664588 49.850854, 9.166084 49.8509974)",,,,
24533992,,Lessingstraße,residential,30,False,True,36.285,"LINESTRING (9.1664588 49.850854, 9.1669023 49.8506968)",,,,
41960124,,Goethestraße,living_street,,False,False,82.937,"LINESTRING (9.1664588 49.850854, 9.1658496 49.8503345, 9.1657571 49.8502611)",,,,
24532626,,Goethestraße,residential,30,False,False,27.306,"LINESTRING (9.1654631 49.8504172, 9.1657571 49.8502611)",,,,
24532626,,Goethestraße,residential,30,False,True,30.84,"LINESTRING (9.1654631 49.8504172, 9.1651124 49.8505778)",,,,
24533997,,Goethestraße,living_street,,False,True,78.394,"LINESTRING (9.1654631 49.8504172, 9.165532 49.8504881, 9.166084 49.8509974)",,,,
24532626,,Goethestraße,residential,30,False,False,30.61,"LINESTRING (9.1647617 49.8507348, 9.1651124 49.8505778)",,,,
24532626,,Goethestraße,residential,30,False,True,38.535,"LINESTRING (9.1647617 49.8507348, 9.1643121 49.8509247)",,,,
24533994,,Goethestraße,living_street,,False,True,71.895,"LINESTRING (9.1647617 49.8507348, 9.1648355 49.850806, 9.1651933 49.8511424, 9.1653345 49.8512654)",,,,
24532626,,Goethestraße,residential,30,False,False,34.448,"LINESTRING (9.1660647 49.8501003, 9.1664216 49.8498929)",,,,
24532626,,Goethestraße,residential,30,False,True,28.393,"LINESTRING (9.1660647 49.8501003, 9.1658109 49.8502317, 9.1657571 49.8502611)",,,,
24533999,,Goethestraße,living_street,,False,True,89.482,"LINESTRING (9.1660647 49.8501003, 9.1661572 49.8501707, 9.1669023 49.8506968)",,,,
50515661,,Ubaldstraße,residential,50,False,False,100.659,"LINESTRING (9.1657801 49.8431742, 9.1660739 49.8440594)",,,,
60279435,2,Rücker Straße,tertiary,50,False,False,195.703,"LINESTRING (9.1657801 49.8431742, 9.1655632 49.8432209, 9.1652996 49.8433006, 9.1650165 49.8433981, 9.1645898 49.8435973, 9.1643695 49.8437198, 9.1637911 49.8441173, 9.1636262 49.8442165)",,,,
60279435,2,Rücker Straße,tertiary,50,False,True,91.159,"LINESTRING (9.1657801 49.8431742, 9.1660025 49.8431419, 9.1668252 49.8430419, 9.1668633 49.8430377, 9.1670283 49.8430193)",,,,
32242924,,Triebweg,residential,50,False,False,100.279,"LINESTRING (9.1662677 49.8448142, 9.1676587 49.844721)",,,,yes
32242924,,Triebweg,residential,50,False,True,17.858,"LINESTRING (9.1662677 49.8448142, 9.1660243 49.8448482)",,,,yes
50515661,,Ubaldstraße,residential,50,False,True,85.073,"LINESTRING (9.1662677 49.8448142, 9.1660739 49.8440594)",,,,
32242924,,Triebweg,residential,50,False,False,17.858,"LINESTRING (9.1660243 49.8448482, 9.1662677 49.8448142)",,,,yes
32242924,,Triebweg,residential,50,False,True,47.21,"LINESTRING (9.1660243 49.8448482, 9.1653668 49.8448702)",,,,yes
51797295,,Ubaldstraße,residential,50,False,False,111.618,"LINESTRING (9.1660243 49.8448482, 9.166047 49.8458519)",,,,yes
34411688,,Kolpingstraße,residential,50,False,False,98.919,"LINESTRING (9.167412 49.8438768, 9.1671367 49.8430051)",,,,
34411688,,Kolpingstraße,residential,50,False,True,95.523,"LINESTRING (9.167412 49.8438768, 9.1676587 49.844721)",,,,
50515674,,Kilianistraße,residential,50,False,False,98.075,"LINESTRING (9.167412 49.8438768, 9.1660739 49.8440594)",,,,
50515661,,Ubaldstraße,residential,50,False,False,85.073,"LINESTRING (9.1660739 49.8440594, 9.1662677 49.8448142)",,,,
50515661,,Ubaldstraße,residential,50,False,True,100.659,"LINESTRING (9.1660739 49.8440594, 9.1657801 49.8431742)",,,,
50515674,,Kilianistraße,residential,50,False,True,98.075,"LINESTRING (9.1660739 49.8440594, 9.167412 49.8438768)",,,,
60279442,,,residential,,False,False,27.354,"LINESTRING (9.1636491 49.8485099, 9.1639336 49.848346)",,,,
60279447,,Am Triebweg,residential,50,False,True,111.108,"LINESTRING (9.1651709 49.843879, 9.1653668 49.8448702)",,,,
32733308,,Röntgenstraße,residential,50,False,False,24.862,"LINESTRING (9.1633901 49.848045, 9.1635083 49.8478348)",,,,
60279432,,,residential,,False,False,51.369,"LINESTRING (9.1633901 49.848045, 9.1639336 49.848346)",,,,
32733308,,Röntgenstraße,residential,50,False,True,53.358,"LINESTRING (9.1633901 49.848045, 9.1630074 49.8482071, 9.1627374 49.8482685)",,,,
60279430,,Wilhelm-Klug-Straße,residential,30,False,True,30.626,"LINESTRING (9.163292 49.8466633, 9.1637189 49.8466543)",,,,
23259094,,Friedhofstraße,unclassified,50,False,False,31.041,"LINESTRING (9.166047 49.8458519, 9.1664799 49.8458538)",,,,
51797295,,Ubaldstraße,residential,50,False,True,111.618,"LINESTRING (9.166047 49.8458519, 9.1660243 49.8448482)",,,,yes
23259094,,Friedhofstraße,unclassified,50,False,True,167.70999999999998,"LINESTRING (9.166047 49.8458519, 9.165953 49.8458482, 9.1638037 49.8457976, 9.1637099 49.8458017)",,,,
60279430,,Wilhelm-Klug-Straße,residential,30,False,False,30.626,"LINESTRING (9.1637189 49.8466543, 9.163292 49.8466633)",,,,
60279433,,Wilhelm-Klug-Straße,residential,30,False,False,14.446,"LINESTRING (9.1637189 49.8466543, 9.1637216 49.8467842)",,,,
60279433,,Wilhelm-Klug-Straße,residential,30,False,True,94.81700000000001,"LINESTRING (9.1637189 49.8466543, 9.1637154 49.8458595, 9.1637099 49.8458017)",,,,
22991035,,Rücker Straße,residential,30,False,True,38.547,"LINESTRING (9.1625307 49.8457143, 9.1623428 49.8460391)",,,,
32242924,,Triebweg,residential,50,False,False,47.21,"LINESTRING (9.1653668 49.8448702, 9.1660243 49.8448482)",,,,yes
32242924,,Triebweg,residential,50,False,True,50.861,"LINESTRING (9.1653668 49.8448702, 9.1646619 49.8449211)",,,,yes
60279447,,Am Triebweg,residential,50,False,False,111.108,"LINESTRING (9.1653668 49.8448702, 9.1651709 49.843879)",,,,
60279432,,,residential,,False,False,55.759,"LINESTRING (9.1639336 49.848346, 9.1645089 49.8486834)",,,,
60279432,,,residential,,False,True,51.369,"LINESTRING (9.1639336 49.848346, 9.1633901 49.848045)",,,,
60279442,,,residential,,False,True,27.354,"LINESTRING (9.1639336 49.848346, 9.1636491 49.8485099)",,,,
32274418,,Brentanostraße,residential,,False,False,12.806,"LINESTRING (9.1645089 49.8486834, 9.164642 49.8486066)",,,,
32274418,,Brentanostraße,residential,,False,True,16.449,"LINESTRING (9.1645089 49.8486834, 9.164339 49.8487828)",,,,
60279432,,,residential,,False,True,55.759,"LINESTRING (9.1645089 49.8486834, 9.1639336 49.848346)",,,,
24798189,,,living_street,,False,True,41.02,"LINESTRING (9.1595916 49.8452206, 9.1598678 49.8451349, 9.1600065 49.845123, 9.160124 49.8450943)",,,,
37828558,,Hauptstraße,residential,,True,False,120.31199999999998,"LINESTRING (9.1595916 49.8452206, 9.1591544 49.8446946, 9.1590494 49.8445521, 9.158973 49.8444093, 9.1589365 49.8442864, 9.1589091 49.8442383)",,,,
24532626,,Goethestraße,residential,30,False,True,27.306,"LINESTRING (9.1657571 49.8502611, 9.1654631 49.8504172)",,,,
24532626,,Goethestraße,residential,30,False,False,28.393,"LINESTRING (9.1657571 49.8502611, 9.1658109 49.8502317, 9.1660647 49.8501003)",,,,
41960124,,Goethestraße,living_street,,False,True,82.937,"LINESTRING (9.1657571 49.8502611, 9.1658496 49.8503345, 9.1664588 49.850854)",,,,
260739592,,Eichenweg,residential,,False,True,88.611,"LINESTRING (9.1601784 49.8501399, 9.1600617 49.850154, 9.160331 49.8508531)",,,,
24533722,,Nordring,residential,30,False,False,45.046,"LINESTRING (9.160331 49.8508531, 9.1597144 49.8509309)",,,,
24533722,,Nordring,residential,30,False,True,68.161,"LINESTRING (9.160331 49.8508531, 9.161264 49.8507354)",,,,
260739592,,Eichenweg,residential,,False,False,88.611,"LINESTRING (9.160331 49.8508531, 9.1600617 49.850154, 9.1601784 49.8501399)",,,,
37828558,,Hauptstraße,residential,,True,False,28.129,"LINESTRING (9.1597739 49.8454446, 9.1595916 49.8452206)",,,,
260980894,,Rathausstraße,residential,,False,False,123.434,"LINESTRING (9.1597739 49.8454446, 9.1589343 49.8456404, 9.1581196 49.8457379)",,,,
260980893,,Am Knabenweg,residential,,False,True,59.387,"LINESTRING (9.1599884 49.8469581, 9.1605086 49.8473737)",,,,
260980893,,Am Knabenweg,residential,,False,False,59.387,"LINESTRING (9.1605086 49.8473737, 9.1599884 49.8469581)",,,,
426778136,,Knabenweg,residential,30,False,False,34.427,"LINESTRING (9.1605086 49.8473737, 9.1600878 49.8475228)",,,,
426778136,,Knabenweg,residential,30,False,True,48.001000000000005,"LINESTRING (9.1605086 49.8473737, 9.1606268 49.8473318, 9.1607288 49.8472975, 9.1608594 49.8472602, 9.1609481 49.8472365, 9.1611206 49.8472018)",,,,
260980894,,Rathausstraße,residential,,False,True,123.434,"LINESTRING (9.1581196 49.8457379, 9.1589343 49.8456404, 9.1597739 49.8454446)",,,,
24798189,,,living_street,,False,True,35.927,"LINESTRING (9.160124 49.8450943, 9.1605877 49.8449719)",,,,
24798189,,,living_street,,False,False,41.02,"LINESTRING (9.160124 49.8450943, 9.1600065 49.845123, 9.1598678 49.8451349, 9.1595916 49.8452206)",,,,
32145294,,,living_street,,False,True,127.263,"LINESTRING (9.160124 49.8450943, 9.1600922 49.8450132, 9.1600458 49.8449118, 9.1600377 49.84484, 9.1600347 49.8448131, 9.1600101 49.8447202, 9.1599679 49.8446597, 9.1599415 49.8445934, 9.1598106 49.8445297, 9.1597467 49.8444439, 9.1596155 49.8442865, 9.1595524 49.8442657, 9.159388 49.844094)",,,,
60279435,2,Rücker Straße,tertiary,50,False,True,7.932,"LINESTRING (9.1670283 49.8430193, 9.1671367 49.8430051)",,,,
60279435,2,Rücker Straße,tertiary,50,False,False,91.15899999999999,"LINESTRING (9.1670283 49.8430193, 9.1668633 49.8430377, 9.1668252 49.8430419, 9.1660025 49.8431419, 9.1657801 49.8431742)",,,,
"[478493349, 344671798, 23259095]",2,Jahnstraße,tertiary,"['50', '30']",False,True,121.64099999999999,"LINESTRING (9.1605075 49.8444388, 9.1606002 49.8444435, 9.160687 49.8444587, 9.1611007 49.844533, 9.16144 49.8445832, 9.1616036 49.8446116, 9.1620131 49.8446629, 9.1621623 49.8446591)",,,,
1017338861,,,tertiary,30,True,False,13.640999999999998,"LINESTRING (9.1605075 49.8444388, 9.1604944 49.8444705, 9.1604658 49.8444941, 9.160426 49.8445095, 9.1603802 49.8445147)",St 2808,roundabout,,
112572095,3,Marienstraße,tertiary,30,False,True,53.226,"LINESTRING (9.1603802 49.8445147, 9.1603906 49.8445815, 9.1604095 49.8446476, 9.1604462 49.8447322, 9.1605877 49.8449719)",St 2808,,,
"[1017338859, 1017338860]",,,tertiary,30,True,False,21.576,"LINESTRING (9.1603802 49.8445147, 9.1603185 49.844504, 9.1602724 49.8444754, 9.1602541 49.8444402, 9.1602617 49.8444033, 9.1602937 49.8443723)",St 2808,roundabout,,
24533990,,Gregor-Mendel-Straße,residential,30,False,True,48.648,"LINESTRING (9.167802 49.850825, 9.1676566 49.8507255, 9.1673368 49.8505065)",,,,
32242921,,Sägewerkstraße,residential,,False,False,36.775999999999996,"LINESTRING (9.1631323 49.8439078, 9.1631593 49.843861, 9.1633465 49.8438631, 9.1635947 49.8438639)",,,,
28915453,,Mühlweg,living_street,,False,False,6.077,"LINESTRING (9.1594606 49.8440658, 9.159388 49.844094)",,,,
756363811,,Hauptstraße,residential,,True,False,9.448,"LINESTRING (9.1606418 49.8465361, 9.1605871 49.8464588)",,,,
24986759,,Hauptstraße,residential,,False,True,81.70100000000001,"LINESTRING (9.1606418 49.8465361, 9.1608997 49.8468707, 9.1609453 49.8469324, 9.161055 49.8470769, 9.1611206 49.8472018)",,,,
1023411071,,,living_street,,False,False,66.096,"LINESTRING (9.1644184 49.8444384, 9.1645757 49.8444315, 9.1646619 49.8449211)",,,,
