osmid,lanes,ref,highway,maxspeed,width,oneway,reversed,length,geometry,name,junction,access
8163884,2,,residential,30,,False,True,87.18299999999999,"LINESTRING (9.0845592 48.8718549, 9.0844216 48.8718993, 9.0842458 48.8719602, 9.0841269 48.8719934, 9.0838494 48.8720721, 9.0834666 48.8721663)",Breslauer Straße,,yes
8167940,,,residential,,,False,False,161.727,"LINESTRING (9.0743817 48.8761022, 9.0744893 48.876048, 9.0745754 48.8759824, 9.0747346 48.8756515, 9.0747503 48.8756188, 9.0747782 48.8754054, 9.0746753 48.8750405, 9.0746038 48.8747321)",Hintere Gasse,,
"[1147477091, 124950662]",,,residential,30,,False,True,216.142,"LINESTRING (9.0743817 48.8761022, 9.0742662 48.8760494, 9.0741497 48.8760232, 9.0740575 48.8760004, 9.0739828 48.8759805, 9.0738962 48.8759395, 9.0738517 48.8758836, 9.0737506 48.8757035, 9.0736958 48.8755745, 9.0736012 48.8753546, 9.073533 48.8752002, 9.0734505 48.875034, 9.0733839 48.8749397, 9.0732935 48.8748188, 9.0731796 48.8746932, 9.0731264 48.8746405, 9.0729802 48.8744872)",Bahnhofstraße,,
396376763,,,residential,30,,False,False,50.594,"LINESTRING (9.0743817 48.8761022, 9.0744004 48.8761624, 9.0744144 48.8762596, 9.0744129 48.8764179, 9.0744147 48.8765045, 9.0744158 48.8765555)",Bahnhofstraße,,
8010850,,,residential,30,,False,True,13.575,"LINESTRING (9.0755184 48.8739473, 9.0753746 48.8740245)",Bettelackerweg,,
8010850,,,residential,30,,False,False,45.428,"LINESTRING (9.0755184 48.8739473, 9.0756297 48.8738512, 9.0758644 48.8736719, 9.0758987 48.873626)",Bettelackerweg,,
671543086,,,residential,30,,False,False,328.16700000000003,"LINESTRING (9.0755184 48.8739473, 9.075637 48.8739724, 9.0757236 48.8739853, 9.075851 48.8739826, 9.0761531 48.8739726, 9.0764766 48.873968, 9.0765417 48.8739667, 9.0775332 48.8739487, 9.0779488 48.8739322, 9.0780088 48.8739288, 9.079027 48.8738693, 9.0795011 48.8738465, 9.079989 48.8738242)",Hermann-Essig-Straße,,
"[1147477089, 355302758]",,,residential,30,,False,False,97.715,"LINESTRING (9.072775 48.8783457, 9.072986 48.8781517, 9.0733284 48.8779468, 9.0735108 48.8778594, 9.0736429 48.877802, 9.073749 48.8777566)",Holdergasse,,
858289136,1,,tertiary,50,,True,False,15.113,"LINESTRING (9.0833031 48.8740238, 9.0832733 48.8740426, 9.083237 48.8740557, 9.0831969 48.8740622, 9.0831556 48.8740617, 9.0831159 48.8740541)",Stuttgarter Straße,roundabout,
894559254,,,residential,30,,False,True,71.53200000000001,"LINESTRING (9.0833031 48.8740238, 9.0834238 48.8740536, 9.0835054 48.8740542, 9.0837421 48.8740508, 9.084105 48.8740295, 9.0842708 48.8740198)",Im Seelach,,
858289136,1,,tertiary,50,,True,False,12.097000000000001,"LINESTRING (9.0830857 48.8738748, 9.0831219 48.8738616, 9.0831621 48.8738552, 9.0832034 48.8738557, 9.0832431 48.8738633)",Stuttgarter Straße,roundabout,
858289136,1,,tertiary,50,,True,False,12.103,"LINESTRING (9.0830519 48.8740204, 9.0830319 48.8739966, 9.0830221 48.8739701, 9.0830229 48.873943, 9.0830344 48.8739168)",Stuttgarter Straße,roundabout,
858289134,1,,tertiary,50,,True,False,19.506,"LINESTRING (9.0831159 48.8740541, 9.0830319 48.8741079, 9.0829097 48.8741645)",Stuttgarter Straße,,
858289136,1,,tertiary,50,,True,False,6.048,"LINESTRING (9.0831159 48.8740541, 9.0830805 48.87404, 9.0830519 48.8740204)",Stuttgarter Straße,roundabout,
858289136,1,,tertiary,50,,True,False,15.118000000000002,"LINESTRING (9.0833071 48.873897, 9.083327 48.8739208, 9.0833369 48.8739472, 9.083336 48.8739744, 9.0833245 48.8740005, 9.0833031 48.8740238)",Stuttgarter Straße,roundabout,
439155466,1,,tertiary,50,,True,False,121.27000000000001,"LINESTRING (9.0832431 48.8738633, 9.083539 48.8736601, 9.0836542 48.8735749, 9.0838959 48.8734248, 9.084042 48.8733384, 9.084308 48.8731808, 9.0844711 48.873149)",Stuttgarter Straße,,
858289136,1,,tertiary,50,,True,False,6.048,"LINESTRING (9.0832431 48.8738633, 9.0832785 48.8738774, 9.0833071 48.873897)",Stuttgarter Straße,roundabout,
"[439155464, 671540937]","['2', '3']",,tertiary,50,,False,True,105.885,"LINESTRING (9.0829097 48.8741645, 9.0827861 48.8742388, 9.0824785 48.8744212, 9.0821277 48.8746066, 9.0817888 48.8747655)",Stuttgarter Straße,,
858289135,1,,tertiary,50,,True,False,19.108,"LINESTRING (9.0829097 48.8741645, 9.0829816 48.8740876, 9.0830519 48.8740204)",Stuttgarter Straße,,
894559254,,,residential,30,,False,False,71.53200000000001,"LINESTRING (9.0842708 48.8740198, 9.084105 48.8740295, 9.0837421 48.8740508, 9.0835054 48.8740542, 9.0834238 48.8740536, 9.0833031 48.8740238)",Im Seelach,,
