osmid,name,highway,oneway,reversed,length,bridge,geometry,lanes,ref,maxspeed,width
34513909,Krokusweg,residential,False,False,62.569,,"LINESTRING (9.2959174 49.0047101, 9.296016 49.0047595, 9.2960789 49.0048137, 9.2960943 49.0048967, 9.296075 49.0051162, 9.296015 49.0052186)",,,30,5.5
34513909,Krokusweg,residential,False,True,62.569,,"LINESTRING (9.296015 49.0052186, 9.296075 49.0051162, 9.2960943 49.0048967, 9.2960789 49.0048137, 9.296016 49.0047595, 9.2959174 49.0047101)",,,30,5.5
33888737,Frankenstraße,residential,False,True,54.741,,"LINESTRING (9.2941124 49.0052404, 9.2943941 49.0047841)",,,30,6
34513911,Fliederweg,residential,False,False,44.45,,"LINESTRING (9.2941124 49.0052404, 9.2947217 49.005247)",,,30,
33888737,Frankenstraße,residential,False,False,31.593999999999998,,"LINESTRING (9.2941124 49.0052404, 9.2939419 49.0054735, 9.2939245 49.0054964)",,,30,6
34513911,Fliederweg,residential,False,True,44.45,,"LINESTRING (9.2947217 49.005247, 9.2941124 49.0052404)",,,30,
28977664,Oberstenfelder Straße,residential,False,False,11.925,,"LINESTRING (9.2916635 49.0021982, 9.2915675 49.0021114)",,,30,
28977664,Oberstenfelder Straße,residential,False,True,20.649,,"LINESTRING (9.2916635 49.0021982, 9.2918781 49.0023193)",,,30,
34748934,Feuergasse,residential,False,False,83.844,,"LINESTRING (9.2916635 49.0021982, 9.2918376 49.0021195, 9.292294 49.0021652, 9.2927639 49.0022161)",,,20,
34748934,Feuergasse,residential,False,True,83.844,,"LINESTRING (9.2927639 49.0022161, 9.292294 49.0021652, 9.2918376 49.0021195, 9.2916635 49.0021982)",,,20,
34749381,Entengasse,residential,False,False,90.929,,"LINESTRING (9.2929809 49.0017942, 9.2928776 49.0017952, 9.292512 49.0018687, 9.292237 49.0019015, 9.2921913 49.0016696, 9.2921981 49.0015878)",,,20,
34749381,Entengasse,residential,False,True,45.421,,"LINESTRING (9.2922249 49.0011797, 9.2921981 49.0015878)",,,20,
35206031,Kirchstraße,residential,True,False,42.221000000000004,,"LINESTRING (9.2922249 49.0011797, 9.291951 49.0011729, 9.2918713 49.0011833, 9.2916528 49.0012139)",,,20,
34749332,Im Ronst,residential,False,False,43.216,,"LINESTRING (9.2927893 49.0015635, 9.2926149 49.0015682, 9.2921981 49.0015878)",,,20,
34749381,Entengasse,residential,False,False,45.421,,"LINESTRING (9.2921981 49.0015878, 9.2922249 49.0011797)",,,20,
34749332,Im Ronst,residential,False,True,43.216,,"LINESTRING (9.2921981 49.0015878, 9.2926149 49.0015682, 9.2927893 49.0015635)",,,20,
34749381,Entengasse,residential,False,True,90.929,,"LINESTRING (9.2921981 49.0015878, 9.2921913 49.0016696, 9.292237 49.0019015, 9.292512 49.0018687, 9.2928776 49.0017952, 9.2929809 49.0017942)",,,20,
28977541,Veilchenweg,residential,False,False,21.966,,"LINESTRING (9.2990186 49.0055574, 9.2990388 49.0057545)",,,30,
"[1206841504, 28977541]",Veilchenweg,residential,False,True,90.209,,"LINESTRING (9.2990186 49.0055574, 9.2989931 49.0053234, 9.2989902 49.0052852, 9.298989 49.0052687, 9.2989894 49.0052452, 9.2989357 49.0051186, 9.2988591 49.0049923, 9.2987385 49.0048691, 9.2986345 49.004819)",,,30,
35477441,Buchenweg,residential,False,False,38.028000000000006,,"LINESTRING (9.2990186 49.0055574, 9.2994197 49.0055571, 9.2995382 49.0055705)",,,30,2.5
35477441,Buchenweg,residential,False,False,14.827,,"LINESTRING (9.2995382 49.0055705, 9.2996178 49.0056019, 9.299705 49.0056463)",,,30,2.5
35477441,Buchenweg,residential,False,True,38.028000000000006,,"LINESTRING (9.2995382 49.0055705, 9.2994197 49.0055571, 9.2990186 49.0055574)",,,30,2.5
35477441,Buchenweg,residential,False,True,14.827,,"LINESTRING (9.299705 49.0056463, 9.2996178 49.0056019, 9.2995382 49.0055705)",,,30,2.5
28977541,Veilchenweg,residential,False,True,21.966,,"LINESTRING (9.2990388 49.0057545, 9.2990186 49.0055574)",,,30,
37453970,Bahnhofstraße,residential,False,False,21.748,,"LINESTRING (9.2968021 48.9996739, 9.296564 48.9995562)",,,30,
29190887,Bei der Stadtmauer,residential,False,True,42.372,,"LINESTRING (9.2935396 49.0002824, 9.2934943 49.0003514, 9.2933638 49.0005994, 9.2933176 49.0006307)",,,,
"[41077858, 1000342875, 27500956]",Im Pfarracker,residential,False,False,146.604,,"LINESTRING (9.2976614 49.0021585, 9.2982405 49.002907, 9.2979911 49.003253, 9.2979687 49.003298, 9.2979382 49.0033427)",,,30,
"[27500956, 1000342876, 1000342871]",Im Pfarracker,residential,False,True,164.399,,"LINESTRING (9.2976614 49.0021585, 9.2975586 49.0020158, 9.2974235 49.0019367, 9.2969642 49.0018342, 9.2964918 49.0017486, 9.2964151 49.0017395, 9.296329 49.0017756, 9.2959882 49.0020857, 9.2959481 49.0021414)",,,30,
41077857,Im Pfarracker,residential,False,False,45.044,,"LINESTRING (9.2976614 49.0021585, 9.2975393 49.0021869, 9.2974283 49.0022584, 9.2973047 49.0023567, 9.2972503 49.00244)",,,30,
41077857,Im Pfarracker,residential,False,True,45.044,,"LINESTRING (9.2972503 49.00244, 9.2973047 49.0023567, 9.2974283 49.0022584, 9.2975393 49.0021869, 9.2976614 49.0021585)",,,30,
22975381,Bachstraße,tertiary,False,False,19.395000000000003,,"LINESTRING (9.2916528 49.0012139, 9.2915677 49.0012806, 9.2914719 49.0013414)",,K 1703,30,
22975381,Bachstraße,tertiary,False,True,97.195,,"LINESTRING (9.2916528 49.0012139, 9.2916819 49.0011331, 9.2916809 49.0009935, 9.2916813 49.0009367, 9.291683 49.0006975, 9.2916823 49.0006331, 9.2916971 49.0003422)",,K 1703,30,
33888737,Frankenstraße,residential,False,False,41.403,,"LINESTRING (9.2951042 49.0031011, 9.2950927 49.0033106, 9.2950599 49.0034419, 9.2950485 49.0034706)",,,30,6
33888737,Frankenstraße,residential,False,True,47.617999999999995,,"LINESTRING (9.2951042 49.0031011, 9.2950076 49.0027765, 9.2950256 49.0026797)",,,30,6
"[1212085449, 332926044]",Schwabenweg,residential,False,False,139.754,,"LINESTRING (9.2951042 49.0031011, 9.294906 49.0031791, 9.2948479 49.0031946, 9.294772 49.0031907, 9.2943356 49.0031612, 9.2937311 49.0031351, 9.2935787 49.0031422, 9.2934564 49.0031689, 9.2932477 49.0032139)",,,30,
1000342867,Lange Gasse,residential,False,True,3.338,,"LINESTRING (9.2943955 49.0015309, 9.2943506 49.0015251)",,,20,
"[29191048, 1000342868, 29191038]","['Vogtgasse', 'Werfelgasse']",residential,False,True,132.84199999999998,,"LINESTRING (9.2943955 49.0015309, 9.2943818 49.001693, 9.2943833 49.0019277, 9.2944055 49.002025, 9.2943734 49.0021256, 9.2938592 49.0020587, 9.2938764 49.0018064)",,,20,
35206027,Lange Gasse,residential,False,False,52.321,,"LINESTRING (9.2943955 49.0015309, 9.2946629 49.0016099, 9.2948897 49.0016961, 9.2950224 49.0017569)",,,20,
301663643,Kleinbottwarer Straße,secondary,False,False,21.668,,"LINESTRING (9.2926785 48.9994425, 9.2927954 48.9994935, 9.2929244 48.9995518)",3,L 1100,50,
"[982268867, 301611628]",Kleinbottwarer Straße,secondary,False,True,117.581,,"LINESTRING (9.2926785 48.9994425, 9.292555 48.999376, 9.2924169 48.9992951, 9.2921076 48.9991177, 9.2917919 48.9989333, 9.2914643 48.9987472)","['2', '3']",L 1100,50,
118430388,Im Pfarracker,residential,False,False,53.462,,"LINESTRING (9.2959481 49.0021414, 9.2966216 49.002331)",,,,
"[27500956, 1000342876, 1000342871]",Im Pfarracker,residential,False,False,164.399,,"LINESTRING (9.2959481 49.0021414, 9.2959882 49.0020857, 9.296329 49.0017756, 9.2964151 49.0017395, 9.2964918 49.0017486, 9.2969642 49.0018342, 9.2974235 49.0019367, 9.2975586 49.0020158, 9.2976614 49.0021585)",,,30,
1000342876,Im Pfarracker,residential,False,True,70.154,,"LINESTRING (9.2959481 49.0021414, 9.2958677 49.0023002, 9.2958419 49.0023755, 9.2957686 49.0027589)",,,30,
118430388,Im Pfarracker,residential,False,True,53.462,,"LINESTRING (9.2966216 49.002331, 9.2959481 49.0021414)",,,,
851790043,Hannenbachstraße,residential,False,False,11.247,,"LINESTRING (9.2907087 48.9984553, 9.2908574 48.9984286)",,,30,
27500835,Gartenstraße,residential,False,True,195.097,,"LINESTRING (9.2907087 48.9984553, 9.2907046 48.9985392, 9.2909326 49.0001101, 9.2909312 49.0002027)",,,30,
851790043,Hannenbachstraße,residential,False,True,67.61099999999999,,"LINESTRING (9.2907087 48.9984553, 9.2905558 48.9984378, 9.2897879 48.9984871)",,,30,
35206025,Oberstenfelder Straße,tertiary,False,False,76.915,,"LINESTRING (9.2979382 49.0033427, 9.2981618 49.0034843, 9.2984698 49.0037205, 9.2985696 49.0038008, 9.2986628 49.0038414)",,,50,
35206025,Oberstenfelder Straße,tertiary,False,True,172.35200000000003,,"LINESTRING (9.2979382 49.0033427, 9.2977716 49.0032743, 9.2976783 49.0032418, 9.2973366 49.0031363, 9.2967213 49.0029348, 9.2963903 49.0028434, 9.2961697 49.0028019, 9.2960625 49.0027872, 9.2957686 49.0027589)",,,50,
"[41077858, 1000342875, 27500956]",Im Pfarracker,residential,False,True,146.60399999999998,,"LINESTRING (9.2979382 49.0033427, 9.2979687 49.003298, 9.2979911 49.003253, 9.2982405 49.002907, 9.2976614 49.0021585)",,,30,
33181962,Kleinaspacher Straße,residential,False,False,5.152,,"LINESTRING (9.2940024 48.9986957, 9.2939673 48.9987359)",,,,
33181962,Kleinaspacher Straße,residential,False,True,71.071,,"LINESTRING (9.2940024 48.9986957, 9.2941691 48.9985327, 9.294252 48.998451, 9.2943076 48.9983947, 9.2945377 48.9981617)",,,,
"[121465034, 37453970]",Bahnhofstraße,residential,False,True,222.097,,"LINESTRING (9.2940024 48.9986957, 9.2942856 48.9987792, 9.2945113 48.998757, 9.2948969 48.9987108, 9.2950232 48.9987453, 9.2955341 48.999046, 9.2956407 48.9991015, 9.296564 48.9995562)",,,30,
28977334,Tulpenstraße,residential,False,True,92.81,,"LINESTRING (9.2953972 49.0039101, 9.2954414 49.0038916, 9.2957052 49.0039161, 9.2959645 49.0039515, 9.2962575 49.0040113, 9.2966111 49.0041057)",,,30,5.4
28976979,Römerstraße,residential,False,False,46.741,,"LINESTRING (9.2939245 49.0054964, 9.2937828 49.0054639, 9.2935199 49.0053988, 9.2933488 49.0053193)",,,30,5.4
33888737,Frankenstraße,residential,False,True,31.593999999999998,,"LINESTRING (9.2939245 49.0054964, 9.2939419 49.0054735, 9.2941124 49.0052404)",,,30,6
"[1212085449, 332926044]",Schwabenweg,residential,False,True,139.75400000000002,,"LINESTRING (9.2932477 49.0032139, 9.2934564 49.0031689, 9.2935787 49.0031422, 9.2937311 49.0031351, 9.2943356 49.0031612, 9.294772 49.0031907, 9.2948479 49.0031946, 9.294906 49.0031791, 9.2951042 49.0031011)",,,30,
