osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction,access
24734704,,,An der Leithe,residential,50,False,True,265.325,"LINESTRING (10.902837 47.8173897, 10.9028834 47.8172518, 10.9029093 47.8171613, 10.90294 47.8170695, 10.9029427 47.8169806, 10.9029183 47.816823, 10.9028905 47.8166662, 10.902823 47.8164944, 10.9027591 47.8163694, 10.9027175 47.8163091, 10.9026729 47.8162483, 10.9025352 47.8160737, 10.9025058 47.8159616, 10.9022973 47.8156923, 10.9021957 47.8155611, 10.9021054 47.8154365, 10.9020016 47.8152616, 10.9019647 47.8152019, 10.9019033 47.8151657)",,,
26798316,,,Wiesenweg,residential,50,False,True,124.80100000000002,"LINESTRING (10.902837 47.8173897, 10.9026382 47.8172981, 10.9023849 47.8171765, 10.9021835 47.8170758, 10.9020203 47.8169882, 10.9019059 47.8169216, 10.9018869 47.816905, 10.9018133 47.8168503, 10.901752 47.8167975, 10.9016759 47.8167287, 10.9015998 47.8166504)",,,
55488255,,St 2014,Bahnhofstraße,secondary,50,False,False,151.431,"LINESTRING (10.9001338 47.8149044, 10.9002285 47.8146262, 10.9002917 47.8143467, 10.9003096 47.8142179, 10.9003321 47.8140561, 10.900363 47.8139381, 10.9004098 47.813823, 10.9004626 47.8137377, 10.9005207 47.8136682, 10.9005942 47.8135921)",,,
1225437188,3,St 2014,Bahnhofstraße,secondary,50,False,True,6.285,"LINESTRING (10.9001338 47.8149044, 10.900123 47.8149422, 10.9001179 47.8149599)",,,
1225437188,3,St 2014,Bahnhofstraße,secondary,50,False,True,14.132,"LINESTRING (10.9001179 47.8149599, 10.9000821 47.8150847)",,,
33649685,1,,Hermann-Ranz-Straße,residential,,True,False,15.774000000000001,"LINESTRING (10.9001179 47.8149599, 10.9001629 47.8150064, 10.9001912 47.8150242, 10.9002613 47.815062)",,,
1225437188,3,St 2014,Bahnhofstraße,secondary,50,False,False,6.285,"LINESTRING (10.9001179 47.8149599, 10.900123 47.8149422, 10.9001338 47.8149044)",,,
1028972603,,,Lechtorstraße,residential,30,False,True,70.483,"LINESTRING (10.8986715 47.8100219, 10.8986292 47.8101187, 10.8986308 47.8101635, 10.8985426 47.8102869, 10.8985269 47.8104415, 10.8985242 47.8104846, 10.89852 47.8105516, 10.8985131 47.8106376)",,,
168205909,,,Bahnhofsweg,residential,,False,False,140.69500000000002,"LINESTRING (10.901712 47.8115559, 10.9014441 47.8115524, 10.9012048 47.8115489, 10.9009218 47.8115354, 10.9005886 47.8115209, 10.9004291 47.8115153, 10.9000099 47.8115004, 10.899891 47.8114863, 10.8998347 47.8114746)",,,
271978930,,St 2014,Bahnhofstraße,secondary,50,False,False,96.562,"LINESTRING (10.901712 47.8115559, 10.9016181 47.8112349, 10.9015719 47.8110998, 10.9015479 47.8110438, 10.9015228 47.8109442, 10.9015226 47.8108542, 10.9015516 47.8107021)",,,
1092703009,,St 2014,Bahnhofstraße,secondary,50,False,True,43.896,"LINESTRING (10.901712 47.8115559, 10.9017566 47.811699, 10.9018224 47.8119436)",,,
35559938,,,Franz-Bader-Weg,residential,,False,True,79.342,"LINESTRING (10.8968771 47.8175648, 10.8965626 47.8175836, 10.8958253 47.8176636)",,,
37771951,,,Münzstraße,residential,,True,False,30.302,"LINESTRING (10.8963099 47.8155157, 10.8964548 47.8154816, 10.8965535 47.8154434, 10.8966402 47.815371)",,,
"[268164513, 268161459]",2,St 2014,Bahnhofstraße,secondary,50,False,True,112.71099999999998,"LINESTRING (10.8963099 47.8155157, 10.8959873 47.815459, 10.8957167 47.815394, 10.8954285 47.8153208, 10.8951975 47.8152431, 10.8949087 47.8151473)",,,
975447192,2,St 2014,Bahnhofstraße,secondary,50,False,False,38.923,"LINESTRING (10.8963099 47.8155157, 10.8965064 47.8155441, 10.8966832 47.8155644, 10.8968222 47.8155799)",,,
28962045,,,Münzstraße,residential,10,False,True,7.539,"LINESTRING (10.8972852 47.811891, 10.8972049 47.8119321)",,,
45731045,,,Kanzleistraße,residential,30,True,False,90.704,"LINESTRING (10.8972852 47.811891, 10.8974095 47.8119062, 10.8975916 47.8119294, 10.897849 47.8119547, 10.898119 47.8119758, 10.8982886 47.8119864, 10.8984888 47.8119955)",,,
45746868,,,Karmeliterstraße,residential,30,True,False,56.616,"LINESTRING (10.8984888 47.8119955, 10.8985131 47.8121737, 10.8985208 47.8122859, 10.8985307 47.812394, 10.8985124 47.8125029)",,,
26797322,,,Haldenbergerstraße,residential,,False,True,244.67099999999994,"LINESTRING (10.8906189 47.8153314, 10.8905863 47.8152441, 10.8905926 47.8151758, 10.890644 47.8150306, 10.8906784 47.8148802, 10.8907112 47.8147335, 10.8906937 47.8144999, 10.8906713 47.8142942, 10.8906953 47.8140594, 10.8907287 47.8138295, 10.8907604 47.8137071, 10.8907856 47.8136491, 10.8909433 47.8132354, 10.8910108 47.8131769)",,,
10635620,2,,Marktoberdorfer Straße,secondary,50,False,False,106.673,"LINESTRING (10.8934268 47.812864, 10.8933924 47.8127915, 10.8932891 47.8125679, 10.8932131 47.8124007, 10.8931566 47.8122887, 10.8929546 47.8119595)",,,
10635620,2,,Marktoberdorfer Straße,secondary,50,False,True,257.31100000000004,"LINESTRING (10.8934268 47.812864, 10.8934573 47.8129475, 10.8935442 47.8131946, 10.8935853 47.8133813, 10.8935997 47.8134679, 10.8936163 47.813568, 10.8936243 47.8136158, 10.8936639 47.8138546, 10.8936914 47.8141173, 10.8937192 47.8142277, 10.8937429 47.8143349, 10.893818 47.8145417, 10.8938805 47.8146698, 10.8939946 47.8147814, 10.8941133 47.8148565, 10.8942086 47.8149141, 10.8943976 47.814988)",,,
"[70025090, 26727603]",,,"['Frauenberg', 'Frauentorweg']",residential,30,False,"[False, True]",316.47400000000005,"LINESTRING (10.8934268 47.812864, 10.8935172 47.8127208, 10.893568 47.8126624, 10.8936287 47.812598, 10.8937456 47.8125303, 10.8938524 47.8124732, 10.893968 47.8123628, 10.8939956 47.8123314, 10.8941604 47.8121269, 10.8944145 47.8118028, 10.8945266 47.8116489, 10.8946167 47.8115249, 10.8948385 47.8112752, 10.8949455 47.8111649, 10.8949822 47.8111126, 10.89498 47.8110519, 10.8949657 47.8110256, 10.8949445 47.8110058, 10.8948815 47.8110206, 10.894694 47.8110476, 10.8944998 47.8110508, 10.8942835 47.811036, 10.8941768 47.8110198, 10.8940749 47.8110018, 10.8939548 47.8109775)",,,destination
11470433,1,St 2014,Bahnhofstraße,secondary,50,True,False,16.46,"LINESTRING (10.9016822 47.8100447, 10.9017377 47.8099348, 10.901762 47.8099073)",,,
102609668,,,,residential,50,True,False,35.928,"LINESTRING (10.9016822 47.8100447, 10.9016265 47.809955, 10.9015984 47.8099156, 10.9015546 47.8098656, 10.901401 47.8097964)",,,
28962044,,,Christophstraße,residential,30,False,True,50.054,"LINESTRING (10.8967399 47.810122, 10.8967136 47.8102098, 10.896677 47.8102964, 10.8966575 47.8103499, 10.8966242 47.8104381, 10.8965589 47.8105546)",,,
147467762,,,Gannenbacherstraße,residential,,False,False,158.204,"LINESTRING (10.8928435 47.8141549, 10.8929029 47.81425, 10.8929248 47.81432, 10.8929586 47.8144624, 10.8930359 47.8147075, 10.8930893 47.8148496, 10.8931516 47.815053, 10.893232 47.8152659, 10.8932693 47.8153073, 10.8933233 47.8153667, 10.8934733 47.815493)",,,
40271384,2,St 2014,Altenstadter Straße,secondary,50,False,False,51.638,"LINESTRING (10.8934733 47.815493, 10.8938764 47.815273, 10.8940103 47.8152004)",,,
40271384,2,St 2014,Altenstadter Straße,secondary,50,False,True,138.86900000000003,"LINESTRING (10.8934733 47.815493, 10.8933988 47.8155359, 10.8930171 47.8157755, 10.8928153 47.8159436, 10.8926766 47.8160676, 10.8925504 47.8161789, 10.8922362 47.8164211)",,,
147467762,,,Gannenbacherstraße,residential,,False,True,158.204,"LINESTRING (10.8934733 47.815493, 10.8933233 47.8153667, 10.8932693 47.8153073, 10.893232 47.8152659, 10.8931516 47.815053, 10.8930893 47.8148496, 10.8930359 47.8147075, 10.8929586 47.8144624, 10.8929248 47.81432, 10.8929029 47.81425, 10.8928435 47.8141549)",,,
26756521,,,Bauerngasse,residential,30,True,False,119.83399999999999,"LINESTRING (10.8957474 47.8145262, 10.8956366 47.8143979, 10.8955119 47.8142275, 10.8954941 47.8142077, 10.8954404 47.8141482, 10.8952902 47.8139816, 10.8950321 47.8137493, 10.8948986 47.8136141)",,,
39534197,,,Kirchenstraße,residential,30,False,True,112.72,"LINESTRING (10.8957474 47.8145262, 10.8960109 47.8144121, 10.8960833 47.814374, 10.8961261 47.8143489, 10.8960919 47.8142518, 10.8960876 47.8141253, 10.8960999 47.8140446, 10.8961114 47.8139928, 10.8961448 47.8138274, 10.8961792 47.8136524)",,,
165739178,2,St 2014,Bahnhofstraße,secondary,50,False,False,40.915,"LINESTRING (10.899548 47.8152148, 10.8990435 47.8153584)",,,
165739178,2,St 2014,Bahnhofstraße,secondary,50,False,True,26.520999999999997,"LINESTRING (10.899548 47.8152148, 10.8997484 47.8151591, 10.899855 47.8151306, 10.8998769 47.8151248)",,,
12477447,,,Sonnenstraße,secondary,50,False,False,56.834,"LINESTRING (10.9000299 47.8153882, 10.9000256 47.8155179, 10.9000269 47.8156267, 10.9000484 47.8157319, 10.9000895 47.815896)",,,
12477447,,,Sonnenstraße,secondary,50,False,True,34.015,"LINESTRING (10.9000299 47.8153882, 10.9000356 47.8153104, 10.9000477 47.8152206, 10.9000821 47.8150847)",,,
147638938,1,,,secondary_link,,True,False,48.565000000000005,"LINESTRING (10.9000299 47.8153882, 10.9000101 47.8153134, 10.8999793 47.8152657, 10.899932 47.8152371, 10.8998912 47.8152215, 10.8998552 47.8152126, 10.8998113 47.8152021, 10.8997356 47.8152021, 10.899548 47.8152148)",,,
428292308,,,Rentamtstraße,residential,30,False,False,64.817,"LINESTRING (10.8976042 47.8116299, 10.8978823 47.8116586, 10.8980875 47.8116795, 10.8982685 47.8116987, 10.8984633 47.8117121)",,,
1193196649,,St 2014,Bahnhofstraße,secondary,50,True,False,17.385,"LINESTRING (10.902047 47.8098238, 10.9022749 47.8098557)",,,
168189215,,St 2014,,secondary_link,50,True,False,13.768,"LINESTRING (10.902047 47.8098238, 10.9020809 47.8098636, 10.9020883 47.8099002, 10.9020768 47.8099405)",,,
1193196648,,St 2014,Peitinger Straße,secondary,50,True,False,47.413,"LINESTRING (10.9020768 47.8099405, 10.9019985 47.8100394, 10.9019597 47.8103527)",,,
30749335,,,Lechvorstadt,residential,,False,True,23.727,"LINESTRING (10.9025398 47.8099718, 10.9024489 47.8099413, 10.9023561 47.8099013, 10.9022749 47.8098557)",,,
168189220,,,Lechvorstadt,residential,,False,True,21.186999999999998,"LINESTRING (10.9025398 47.8099718, 10.90251 47.8099135, 10.9024951 47.8098719, 10.9024886 47.8097859)",,,
168205909,,,Bahnhofsweg,residential,,False,True,140.695,"LINESTRING (10.8998347 47.8114746, 10.899891 47.8114863, 10.9000099 47.8115004, 10.9004291 47.8115153, 10.9005886 47.8115209, 10.9009218 47.8115354, 10.9012048 47.8115489, 10.9014441 47.8115524, 10.901712 47.8115559)",,,
"[184056522, 27155714]",,,Gartenweg,residential,30,False,True,87.711,"LINESTRING (10.8911434 47.8094217, 10.8910966 47.8094263, 10.8910706 47.8094288, 10.8909901 47.8094367, 10.8909046 47.8094529, 10.8908109 47.8094833, 10.890728 47.8095319, 10.8906361 47.8096118, 10.8905585 47.8096915, 10.8904465 47.8098343, 10.8903682 47.8099463)",,,
26727293,,,Lechau West,residential,,False,False,14.994,"LINESTRING (10.8958049 47.8092757, 10.8956294 47.8092102)",,,
"[304888800, 1193196675, 428304004]",,,Münzstraße,residential,30,False,False,32.010999999999996,"LINESTRING (10.8966691 47.8152888, 10.8966659 47.8152384, 10.8966643 47.8152128, 10.8966639 47.8152066, 10.896663 47.815199, 10.896657 47.8150954, 10.8966574 47.8150011)",building_passage,,
975447193,2,,Münzstraße,residential,,True,False,14.401,"LINESTRING (10.8966691 47.8152888, 10.8966901 47.8153429, 10.8967184 47.815414)",,,
10635620,2,,Marktoberdorfer Straße,secondary,50,False,False,31.668,"LINESTRING (10.8929546 47.8119595, 10.8927694 47.8117033)",,,
10635620,2,,Marktoberdorfer Straße,secondary,50,False,True,106.673,"LINESTRING (10.8929546 47.8119595, 10.8931566 47.8122887, 10.8932131 47.8124007, 10.8932891 47.8125679, 10.8933924 47.8127915, 10.8934268 47.812864)",,,
1118869522,,,Fanschuhstraße,residential,,False,False,29.680999999999997,"LINESTRING (10.8929546 47.8119595, 10.8931258 47.811892, 10.8932682 47.8117987)",,,
"[1092703008, 140752780, 411295508, 28962047]",2,St 2014,Bahnhofstraße,secondary,50,False,True,93.029,"LINESTRING (10.9018224 47.8119436, 10.9018402 47.8120048, 10.901865 47.8120917, 10.9018838 47.8121908, 10.9018928 47.8123138, 10.9018748 47.8123747, 10.9018721 47.8123912, 10.9018701 47.8124031, 10.9018298 47.8124754, 10.9018008 47.8125228, 10.9017747 47.8125605, 10.9017303 47.8126012, 10.9015971 47.8127236)",,,
"[269396736, 27016973]",,,"['Bahnhofstraße', 'Buchenweg']",residential,30,False,"[False, True]",318.346,"LINESTRING (10.9018224 47.8119436, 10.9013174 47.8119491, 10.9009724 47.8119662, 10.9004324 47.8119804, 10.9002106 47.8119817, 10.9000624 47.8119843, 10.9000739 47.8123058, 10.9001011 47.8124279, 10.900138 47.8126356, 10.9001996 47.8129491, 10.9002376 47.8130981, 10.9003289 47.8133097, 10.9004046 47.8134365, 10.9004715 47.8135013, 10.9005942 47.8135921)",,,
1092703009,,St 2014,Bahnhofstraße,secondary,50,False,False,43.896,"LINESTRING (10.9018224 47.8119436, 10.9017566 47.811699, 10.901712 47.8115559)",,,
50286135,2,St 2014,Bahnhofstraße,secondary,50,False,True,42.076,"LINESTRING (10.8949087 47.8151473, 10.8945269 47.8150271, 10.8943976 47.814988)",,,
268161456,,,Augsburger Straße,tertiary,50,False,False,53.672,"LINESTRING (10.8949087 47.8151473, 10.8947791 47.8153246, 10.8947189 47.8154312, 10.8947116 47.8154667, 10.8947119 47.8155168, 10.8946865 47.8156003)",,,
268164512,1,St 2014,,secondary_link,50,True,False,69.55799999999999,"LINESTRING (10.8949087 47.8151473, 10.8946893 47.8151242, 10.8945726 47.8151157, 10.894465 47.8151093, 10.8943822 47.8151104, 10.894275 47.8151177, 10.8941419 47.8151482, 10.8940103 47.8152004)",,,
"[268164513, 268161459]",2,St 2014,Bahnhofstraße,secondary,50,False,False,112.71100000000001,"LINESTRING (10.8949087 47.8151473, 10.8951975 47.8152431, 10.8954285 47.8153208, 10.8957167 47.815394, 10.8959873 47.815459, 10.8963099 47.8155157)",,,
102609670,,,Lechberg,residential,30,True,False,11.987,"LINESTRING (10.9017352 47.8098079, 10.9018929 47.809828)",,,
1153484293,,,Lechuferstraße,unclassified,50,True,False,13.062999999999999,"LINESTRING (10.9017352 47.8098079, 10.9017196 47.8097683, 10.9016491 47.8097082)",,,
1153484293,,,Lechuferstraße,unclassified,50,True,False,11.233,"LINESTRING (10.901762 47.8099073, 10.9017352 47.8098079)",,,
1193196651,1,St 2014,Bahnhofstraße,secondary,50,True,False,13.28,"LINESTRING (10.901762 47.8099073, 10.9018305 47.8098554, 10.9018929 47.809828)",,,
33572234,,,Weinstraße,residential,,False,True,41.347,"LINESTRING (10.8990658 47.8125144, 10.8989217 47.8125111, 10.8986781 47.8125077, 10.8985124 47.8125029)",,,
28434099,,,Münzstraße,residential,,True,False,46.821999999999996,"LINESTRING (10.8967184 47.815414, 10.8967672 47.8154585, 10.896837 47.815504, 10.8969537 47.815556, 10.8970041 47.8155648, 10.8970891 47.8155812, 10.8972522 47.815605)",,,
304888797,,,Münzstraße,residential,,True,False,20.043,"LINESTRING (10.8967184 47.815414, 10.8967594 47.8154929, 10.8968222 47.8155799)",,,
304888802,,,Münzstraße,residential,,True,False,27.194000000000003,"LINESTRING (10.8968222 47.8155799, 10.8967118 47.815486, 10.8966684 47.8154272, 10.8966402 47.815371)",,,
308461558,,,Blumenstraße,residential,50,False,True,25.795,"LINESTRING (10.8968222 47.8155799, 10.8969109 47.8156757, 10.8969253 47.8156994, 10.8969781 47.815786)",,,
975447192,2,St 2014,Bahnhofstraße,secondary,50,False,True,38.923,"LINESTRING (10.8968222 47.8155799, 10.8966832 47.8155644, 10.8965064 47.8155441, 10.8963099 47.8155157)",,,
1193229715,3,St 2014,Bahnhofstraße,secondary,50,False,True,32.24,"LINESTRING (10.8968222 47.8155799, 10.8969981 47.8155939, 10.8970643 47.8155968, 10.8972522 47.815605)",,,
"[165739179, 308629228]","['2', '3']",St 2014,Bahnhofstraße,secondary,50,False,True,138.528,"LINESTRING (10.8972522 47.815605, 10.897396 47.8156126, 10.8976685 47.8156156, 10.8979173 47.8156026, 10.8980863 47.8155902, 10.8982663 47.815554, 10.898385 47.8155323, 10.8984914 47.81551, 10.898774 47.815434, 10.8990435 47.8153584)",,,
305186099,,,Blumenstraße,residential,,True,False,31.191000000000003,"LINESTRING (10.8972522 47.815605, 10.8971612 47.8156249, 10.8970925 47.8156483, 10.8970457 47.8156721, 10.8970144 47.8156991, 10.8969877 47.8157435, 10.8969781 47.815786)",,,
1193229715,3,St 2014,Bahnhofstraße,secondary,50,False,False,32.24,"LINESTRING (10.8972522 47.815605, 10.8970643 47.8155968, 10.8969981 47.8155939, 10.8968222 47.8155799)",,,
31964729,,,Münzstraße,residential,30,True,False,70.834,"LINESTRING (10.8968423 47.8129158, 10.8968774 47.812733, 10.8968828 47.8126857, 10.8969052 47.8125716, 10.8969468 47.8124458, 10.8969976 47.8123689, 10.8970688 47.8123083)",,,
305186100,,,,residential,,False,False,39.581,"LINESTRING (10.8968423 47.8129158, 10.8967864 47.8129127, 10.8963137 47.8128894)",,,
26997870,,,Kirchenstraße,residential,30,False,False,39.183,"LINESTRING (10.8963137 47.8128894, 10.8962524 47.8131104, 10.8962266 47.8132368)",,,
26997870,,,Kirchenstraße,residential,30,False,True,71.095,"LINESTRING (10.8963137 47.8128894, 10.8963636 47.8127434, 10.8963967 47.8125935, 10.8964447 47.812257)",,,
305186100,,,,residential,,False,True,39.581,"LINESTRING (10.8963137 47.8128894, 10.8967864 47.8129127, 10.8968423 47.8129158)",,,
26757233,,,Lechberg,residential,30,False,True,7.955,"LINESTRING (10.8985131 47.8106376, 10.8984755 47.8106514, 10.8984181 47.8106699)",,,
307935757,,,Lechberg,residential,30,False,True,247.67799999999997,"LINESTRING (10.8985131 47.8106376, 10.8986396 47.8106075, 10.8989241 47.810559, 10.8990561 47.8105374, 10.8991864 47.8105162, 10.8992712 47.8105002, 10.8993294 47.8104817, 10.8994951 47.8103974, 10.8996949 47.8102802, 10.899843 47.8101881, 10.9000663 47.810032, 10.9003357 47.8098628, 10.9003861 47.8098411, 10.9004849 47.8098089, 10.9005711 47.8097852, 10.9007208 47.8097606, 10.9008099 47.8097585, 10.9009671 47.8097627, 10.9011211 47.8097738, 10.901268 47.8097882, 10.901401 47.8097964)",,,
1028972603,,,Lechtorstraße,residential,30,False,False,70.48299999999999,"LINESTRING (10.8985131 47.8106376, 10.89852 47.8105516, 10.8985242 47.8104846, 10.8985269 47.8104415, 10.8985426 47.8102869, 10.8986308 47.8101635, 10.8986292 47.8101187, 10.8986715 47.8100219)",,,
165739178,2,St 2014,Bahnhofstraße,secondary,50,False,True,40.915,"LINESTRING (10.8990435 47.8153584, 10.899548 47.8152148)",,,
26779666,,,Jugendheimweg,residential,30,False,True,270.68899999999996,"LINESTRING (10.8990435 47.8153584, 10.8990461 47.8154566, 10.8990407 47.815544, 10.8990065 47.8158825, 10.8990044 47.8160267, 10.8990262 47.8161553, 10.8990516 47.8162547, 10.8990931 47.8164147, 10.8991818 47.8166889, 10.8992311 47.8168815, 10.8992786 47.817066, 10.8993234 47.8172735, 10.899357 47.8174939, 10.8993847 47.8177713)",,,
"[165739179, 308629228]","['2', '3']",St 2014,Bahnhofstraße,secondary,50,False,False,138.52800000000002,"LINESTRING (10.8990435 47.8153584, 10.898774 47.815434, 10.8984914 47.81551, 10.898385 47.8155323, 10.8982663 47.815554, 10.8980863 47.8155902, 10.8979173 47.8156026, 10.8976685 47.8156156, 10.897396 47.8156126, 10.8972522 47.815605)",,,
439798369,,,Birkenweg,residential,,False,True,167.27100000000002,"LINESTRING (10.8904697 47.8173218, 10.8905317 47.8173031, 10.8908965 47.817023, 10.8913136 47.8167213, 10.8918044 47.8164439, 10.8920824 47.8162866)",,,
"[184056522, 27155714]",,,Gartenweg,residential,30,False,False,87.711,"LINESTRING (10.8903682 47.8099463, 10.8904465 47.8098343, 10.8905585 47.8096915, 10.8906361 47.8096118, 10.890728 47.8095319, 10.8908109 47.8094833, 10.8909046 47.8094529, 10.8909901 47.8094367, 10.8910706 47.8094288, 10.8910966 47.8094263, 10.8911434 47.8094217)",,,
712893889,,,Gartenweg,residential,30,False,False,86.19400000000002,"LINESTRING (10.8903682 47.8099463, 10.8910716 47.8102715, 10.891156 47.8102794, 10.8912053 47.8102774, 10.8912504 47.8102757, 10.8912946 47.8102715, 10.8913622 47.8102484)",,,
720599647,,,Marktoberdorfer Straße,secondary,,True,False,13.243,"LINESTRING (10.8914073 47.8101003, 10.8914067 47.8099812)",,,
712893888,,,,secondary,,True,False,10.110999999999999,"LINESTRING (10.8914073 47.8101003, 10.8914496 47.8100846, 10.8914918 47.8100779, 10.8915355 47.8100785)",,roundabout,
720599645,,,Marktoberdorfer Straße,secondary,,True,False,13.358,"LINESTRING (10.8916474 47.810259, 10.8916435 47.8103791)",,,
712893888,,,,secondary,,True,False,11.277,"LINESTRING (10.8916474 47.810259, 10.8916198 47.810279, 10.8915864 47.8102938, 10.8915534 47.8103022, 10.8915187 47.8103058)",,roundabout,
712893888,,,,secondary,,True,False,13.968,"LINESTRING (10.8915187 47.8103058, 10.8914831 47.8103045, 10.8914345 47.8102941, 10.8913931 47.8102748, 10.8913622 47.8102484)",,roundabout,
712893888,,,,secondary,,True,False,8.544,"LINESTRING (10.8915355 47.8100785, 10.8915704 47.8100847, 10.8916076 47.8100979, 10.8916349 47.8101139)",,roundabout,
712893888,,,,secondary,,True,False,18.297,"LINESTRING (10.8913622 47.8102484, 10.8913441 47.8102175, 10.89134 47.8101847, 10.8913499 47.8101525, 10.8913732 47.8101235, 10.8914073 47.8101003)",,roundabout,
712893889,,,Gartenweg,residential,30,False,True,86.194,"LINESTRING (10.8913622 47.8102484, 10.8912946 47.8102715, 10.8912504 47.8102757, 10.8912053 47.8102774, 10.891156 47.8102794, 10.8910716 47.8102715, 10.8903682 47.8099463)",,,
720599644,,,Marktoberdorfer Straße,secondary,,True,False,12.381,"LINESTRING (10.8916435 47.8103791, 10.8915187 47.8103058)",,,
10635620,2,,Marktoberdorfer Straße,secondary,50,False,True,69.268,"LINESTRING (10.8916435 47.8103791, 10.8916763 47.8104265, 10.891795 47.8105687, 10.8921067 47.8109185)",,,
720599646,,,Marktoberdorfer Straße,secondary,,True,False,14.477,"LINESTRING (10.8914067 47.8099812, 10.8915355 47.8100785)",,,
1076584790,,,,residential,,False,False,5.079,"LINESTRING (10.8942726 47.816162, 10.8942084 47.8161771)",,,
26779729,,,Jakob-Pfeiffer-Straße,residential,,False,False,93.096,"LINESTRING (10.8942726 47.816162, 10.8941892 47.8160157, 10.894111 47.8158482, 10.8941052 47.8157992, 10.8941168 47.8157606, 10.8941631 47.8157359, 10.8942545 47.8157092, 10.8946865 47.8156003)",,,
26779729,,,Jakob-Pfeiffer-Straße,residential,,False,True,50.660999999999994,"LINESTRING (10.8942726 47.816162, 10.8942915 47.8161952, 10.894403 47.8163907, 10.8944917 47.8165719, 10.8945009 47.8165909)",,,
1076584790,,,,residential,,False,True,5.079,"LINESTRING (10.8942084 47.8161771, 10.8942726 47.816162)",,,
1193196651,1,St 2014,Bahnhofstraße,secondary,50,True,False,4.9,"LINESTRING (10.9018929 47.809828, 10.9019567 47.8098177)",,,
