osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,access,width,junction
904653057,True,2,B 42,Rheinstraße,primary,50,False,24.676,"LINESTRING (7.6126171 50.3983119, 7.612511 50.3983937, 7.6124754 50.3984211, 7.6123954 50.398483)",,,,
904653063,True,1,,,residential,50,False,26.452000000000005,"LINESTRING (7.6126171 50.3983119, 7.6125874 50.3984555, 7.6125895 50.3984862, 7.6125978 50.3985149, 7.6126144 50.3985463)",,,,
1066213926,False,,,Humboldthöhe,residential,,False,75.813,"LINESTRING (7.6193839 50.3971706, 7.6189744 50.3972096, 7.6185418 50.3972629, 7.6183269 50.397264)",,,,
31257331,True,,,Heerstraße,residential,30,False,45.424,"LINESTRING (7.6142442 50.3984741, 7.6143893 50.3983852, 7.6145615 50.3982552, 7.6146607 50.3981651)",,,,
761553559,False,,,Marktstraße,residential,30,True,81.849,"LINESTRING (7.6142442 50.3984741, 7.6138823 50.3980919, 7.6136653 50.3978374)",,,,
79725015,False,,,Am Mühlenbach,living_street,5,True,164.45999999999998,"LINESTRING (7.6169225 50.3993383, 7.6168768 50.3992092, 7.6168489 50.3991724, 7.6167275 50.3990559, 7.6166285 50.3989814, 7.6164711 50.3988921, 7.6161762 50.3987737, 7.615835 50.3986627, 7.6155019 50.398391, 7.6154426 50.3983427, 7.6153564 50.3983151)",,,,
32869011,False,,,Beuelsweg,residential,,True,65.687,"LINESTRING (7.6132926 50.4009357, 7.6133554 50.4009721, 7.6139789 50.4013327)",,,,
1247107020,True,1,,Rheinstraße,primary_link,50,False,42.370999999999995,"LINESTRING (7.6112547 50.3993623, 7.6112161 50.399375, 7.6111799 50.3993784, 7.6111514 50.3993749, 7.6111266 50.3993649, 7.6111101 50.399351, 7.6111098 50.3993301, 7.6111213 50.3993141, 7.6111812 50.3992634, 7.6112352 50.3992228, 7.6112826 50.3991789, 7.6113321 50.3991199)",,,,
"[1247107625, 836313649]",True,"['2', '1']",B 42,Rheinstraße,primary,50,False,168.48199999999997,"LINESTRING (7.6112547 50.3993623, 7.6111114 50.39949, 7.610981 50.3996194, 7.6108401 50.3997641, 7.6106469 50.4000028, 7.6105027 50.4001966, 7.6104046 50.4003325, 7.6103417 50.4004133, 7.6101411 50.4006299, 7.6101235 50.4006559, 7.6101082 50.4006857)",,,,
1247329025,True,1,,Hellenstraße,residential,50,False,11.519000000000002,"LINESTRING (7.6122382 50.3984618, 7.6122892 50.3984626, 7.6123203 50.3984654, 7.6123515 50.3984715, 7.6123954 50.398483)",,,,
"[1247329026, 1247329027]",True,2,B 42,Rheinstraße,primary,50,False,117.988,"LINESTRING (7.6122382 50.3984618, 7.6123731 50.3983634, 7.6125073 50.3982707, 7.6129101 50.3979721, 7.6131812 50.3977641, 7.613307 50.3976493)",,,,
1247329033,True,2,B 42,Rheinstraße,primary,50,False,9.839,"LINESTRING (7.6133558 50.397744, 7.6132709 50.397814)",,,,
1247329034,True,1,B 42,Rheinstraße,primary,50,False,178.73399999999998,"LINESTRING (7.6134961 50.397486, 7.6143176 50.3967895, 7.6148754 50.3962797, 7.6150066 50.3962016)",,,,
1247329030,True,1,B 42,Rheinstraße,primary,50,False,17.581,"LINESTRING (7.6150066 50.3962016, 7.6149521 50.3963026, 7.6149129 50.3963474)",,,,
