osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,width,bridge
458826973,,,Steinplatz,living_street,,False,True,43.628,"LINESTRING (9.0187596 51.7361616, 9.0182685 51.7363144, 9.0182095 51.7363514)",,,
665559389,,,Steinplatz,living_street,,False,False,35.948,"LINESTRING (9.0187596 51.7361616, 9.0187092 51.7361175, 9.0183172 51.7361653, 9.0182827 51.7361698)",,,
28765434,,K 18,Lange Straße,tertiary,50,False,False,43.416,"LINESTRING (9.0168041 51.7360879, 9.0167209 51.7360895, 9.0164038 51.7361773, 9.0162257 51.7362335)",,6,
175973727,2,K 18,Pyrmonter Straße,tertiary,50,False,True,36.087999999999994,"LINESTRING (9.0168041 51.7360879, 9.0168886 51.7361087, 9.0169889 51.736202, 9.0170927 51.7363443)",,,
"[629155269, 1089741270]",,,Lange Straße,living_street,,False,True,154.90699999999998,"LINESTRING (9.0168041 51.7360879, 9.0168609 51.7360496, 9.017103 51.7359788, 9.0177712 51.7357882, 9.0177868 51.7357839, 9.0179194 51.7357445, 9.0183863 51.7356059, 9.0188193 51.7354773)",,5.5,
"[1061909952, 806122364, 25209429]",,,"['Caspar-Heinrich-Straße', 'Gräfin-Margarete-Allee']","['residential', 'living_street']",,False,True,144.46599999999998,"LINESTRING (9.0246272 51.736958, 9.0245181 51.7369648, 9.0244167 51.7369715, 9.0243551 51.7369755, 9.0242179 51.7369741, 9.0241744 51.7369651, 9.0241133 51.7369525, 9.0240582 51.7369153, 9.0239125 51.7367922, 9.0235062 51.7363617, 9.0234355 51.7362576, 9.0234236 51.7360959)",,,
949366784,,,Klaholts Haan,residential,,False,False,57.69099999999999,"LINESTRING (9.0151029 51.7353191, 9.0150972 51.7350752, 9.0150449 51.7349741, 9.0149813 51.734926, 9.0149339 51.7348901, 9.0148464 51.7348639)",,,
130002209,,,Elmarstraße,residential,,False,True,190.567,"LINESTRING (9.0175802 51.7390904, 9.0174044 51.7391102, 9.016748 51.7394502, 9.016565 51.7395094, 9.0163806 51.7395453, 9.015898 51.7396229, 9.0155571 51.739682, 9.0151153 51.7397994)",,,
130002219,2,L 954,Pyrmonter Straße,secondary,50,False,False,43.024,"LINESTRING (9.0175802 51.7390904, 9.0175708 51.739024, 9.0175478 51.7388997, 9.0175358 51.7388209, 9.0175356 51.7387049)",,,
130002219,2,L 954,Pyrmonter Straße,secondary,50,False,True,62.853,"LINESTRING (9.0175802 51.7390904, 9.0175861 51.7391092, 9.0176244 51.739264, 9.0176643 51.7393838, 9.0177866 51.73964)",,,
25298780,,,Bruchstraße,residential,,False,True,25.625,"LINESTRING (9.0240347 51.7334379, 9.0239488 51.7334734, 9.0239331 51.733485, 9.0239073 51.7335256, 9.0239099 51.7335671, 9.0239229 51.7336328)",,,
25298780,,,Bruchstraße,residential,,False,False,2.402,"LINESTRING (9.0239317 51.7336537, 9.0239229 51.7336328)",,,
