osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,lanes,ref,bridge
"[1245273351, 374096745, 85160618, 1095445101, 253331791, 253331792, 1189133523, 4068372, 1189133524]","['Goethestraße', 'Augustusplatz']",residential,"['50', '20']","['5', '9.8', '3']",True,False,371.612,"LINESTRING (12.3806215 51.3413358, 12.3802687 51.3403721, 12.3802081 51.3401645, 12.3801747 51.3400719, 12.3801482 51.3399985, 12.3800995 51.3398662, 12.3800551 51.3397398, 12.3800001 51.3396138, 12.3799682 51.3395112, 12.3799652 51.3394849, 12.3799655 51.3394252, 12.3799748 51.339383, 12.3800047 51.3393173, 12.3800483 51.3392593, 12.3801375 51.3391867, 12.3801896 51.3391476, 12.3802562 51.3391114, 12.3804343 51.3390635, 12.380515 51.3390411, 12.3806721 51.3389974, 12.3811804 51.3388574, 12.3813539 51.3388029, 12.3814981 51.3387576, 12.3815945 51.3387317, 12.3817341 51.3386943)",1,,
1095445101,Goethestraße,residential,50,5,True,False,82.684,"LINESTRING (12.3808888 51.3420604, 12.3806215 51.3413358)",1,,
"[262540120, 1186311087]",Brühl,residential,20,6,False,False,84.01,"LINESTRING (12.3808888 51.3420604, 12.3807341 51.3420848, 12.3805735 51.3421146, 12.3798951 51.3422407, 12.3797358 51.3422853)",1,,
1095445100,Brühl,residential,20,6,False,True,10.126000000000001,"LINESTRING (12.3808888 51.3420604, 12.3809237 51.3420549, 12.3809681 51.3420483, 12.3810305 51.342039)",1,,
150289834,Goethestraße,residential,50,5,True,False,74.59400000000001,"LINESTRING (12.3810305 51.342039, 12.3810704 51.3421471, 12.3812703 51.3426929)",1,,
1095445100,Brühl,residential,20,6,False,False,10.126000000000001,"LINESTRING (12.3810305 51.342039, 12.3809681 51.3420483, 12.3809237 51.3420549, 12.3808888 51.3420604)",1,,
150289834,Goethestraße,residential,50,5,True,False,82.47,"LINESTRING (12.3807637 51.3413163, 12.3810305 51.342039)",1,,
1125465663,,primary,50,,True,False,15.030999999999999,"LINESTRING (12.3771293 51.3442593, 12.3772115 51.344278, 12.3772763 51.3442895, 12.3773363 51.3442981)",3,B 87,
1132361315,,residential,50,,True,False,6.74,"LINESTRING (12.3770286 51.3443501, 12.3769706 51.3443015)",1,,
1091019840,Willy-Brandt-Platz,secondary,50,12,True,False,22.43,"LINESTRING (12.3770286 51.3443501, 12.3770641 51.3443353, 12.3771033 51.344324, 12.377149 51.3443158, 12.377212 51.3443082, 12.377268 51.3443031, 12.3773363 51.3442981)",3,,
1091019844,Tröndlinring,primary,50,10,True,False,21.799,"LINESTRING (12.3765819 51.3444643, 12.3765606 51.3444623, 12.3762717 51.3444345)",2,B 87,
1091019836,,residential,50,8,True,False,9.562,"LINESTRING (12.3768634 51.3443326, 12.3768501 51.3443452, 12.3768492 51.344346, 12.3768134 51.3443734, 12.3767727 51.3443968)",2,,
"[1091019861, 1091019863]",Tröndlinring,secondary,50,11,True,False,9.392000000000001,"LINESTRING (12.3768634 51.3443326, 12.3768858 51.3443479, 12.3768873 51.3443489, 12.3769278 51.344383, 12.3769444 51.3444)",3,,
1091019851,Gerberstraße,secondary,50,11,True,False,8.062,"LINESTRING (12.3769444 51.3444, 12.3769562 51.3444108, 12.376976 51.3444346, 12.3769989 51.3444639)",3,,
1091019854,Gerberstraße,secondary,50,12,True,False,3.941,"LINESTRING (12.3769444 51.3444, 12.3769675 51.3443857, 12.3769843 51.3443748)",3,,
1091019837,,residential,50,,True,False,9.96,"LINESTRING (12.3769843 51.3443748, 12.3769863 51.3443869, 12.3769905 51.3444138, 12.3769944 51.3444365, 12.3769989 51.3444639)",2,,
"[1091019856, 1091019850]",Gerberstraße,secondary,50,12,True,False,4.129,"LINESTRING (12.3769843 51.3443748, 12.3770121 51.3443583, 12.3770136 51.3443576, 12.3770286 51.3443501)",3,,
1091019846,,residential,50,,True,False,9.73,"LINESTRING (12.3767733 51.3444843, 12.3767727 51.3443968)",1,,
"[3700745, 1091019847]",Tröndlinring,primary,50,10,True,False,13.479,"LINESTRING (12.3767733 51.3444843, 12.3766636 51.3444721, 12.3765819 51.3444643)",2,B 87,
1125465663,,primary,50,,True,False,2.885,"LINESTRING (12.3773363 51.3442981, 12.377377 51.3443033)",3,B 87,
1132361318,,residential,50,8,True,False,8.559000000000001,"LINESTRING (12.3769233 51.3442654, 12.3768986 51.3442963, 12.3768634 51.3443326)",2,,
1132361319,,residential,50,,True,False,13.947,"LINESTRING (12.3769233 51.3442654, 12.3768944 51.3442437, 12.3767904 51.3441714)",1,,
