osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction,access,width
332377670,False,2,L 98,Kelberger Straße,secondary,50,False,111.78699999999999,"LINESTRING (7.2179405 50.3272259, 7.218041 50.3272477, 7.2181247 50.3272605, 7.2182306 50.3272717, 7.2183173 50.3272747, 7.2184031 50.327276, 7.2185713 50.3272711, 7.2188796 50.3272495, 7.2193265 50.3272147, 7.2193643 50.327213, 7.2193985 50.3272129, 7.2194334 50.3272155, 7.219464 50.327223, 7.2194912 50.3272358)",,,,
601392645,False,2,L 98,Kelberger Straße,secondary,,True,157.94299999999998,"LINESTRING (7.2179405 50.3272259, 7.2178895 50.3272002, 7.2178382 50.3271739, 7.2178003 50.327148, 7.2177587 50.3271137, 7.2177064 50.3270671, 7.2174637 50.3268556, 7.2170901 50.3264972, 7.2168969 50.3263112, 7.2166506 50.3260736)",,,,
"[43332427, 558853365, 404693838]",False,,,Finstingenstraße,residential,30,"[False, True]",160.608,"LINESTRING (7.2148249 50.3307263, 7.2147461 50.3307578, 7.2146898 50.3307724, 7.2145969 50.3307921, 7.2144774 50.3308149, 7.2144941 50.3309391, 7.2145011 50.3310048, 7.2145101 50.3310726, 7.2145734 50.3313073, 7.2146217 50.331459, 7.2154586 50.3313176)",,,,
1247105120,True,1,L 82,Boemundring,secondary,50,False,36.039,"LINESTRING (7.224075 50.326984, 7.2239533 50.3269372, 7.2237528 50.3268631, 7.223635 50.3268224)",,,,
"[1247105121, 26011389]",True,1,,"['Im Preul', 'Bäckerstraße']","['residential', 'living_street']",,False,245.08499999999998,"LINESTRING (7.224075 50.326984, 7.2240338 50.3270214, 7.2237086 50.327317, 7.2235864 50.3274168, 7.2234299 50.3275468, 7.2233628 50.3275913, 7.2232436 50.3276551, 7.2231693 50.3276856, 7.2230918 50.3277121, 7.2229815 50.3277433, 7.2226277 50.3278476, 7.2222309 50.3279814, 7.2222524 50.3280048, 7.2222877 50.3280234, 7.2230187 50.3283407)",,,,
1247105122,False,,,Burgfrieden,residential,,False,46.718,"LINESTRING (7.223635 50.3268224, 7.2236079 50.3268532, 7.2235873 50.3268634, 7.2235671 50.3268677, 7.2235385 50.3268653, 7.2233055 50.326797, 7.2231312 50.3267647, 7.2230429 50.3267595)",,,,
"[75687513, 1247105123, 651796531]",True,1,L 82,Boemundring,secondary,50,False,57.405,"LINESTRING (7.223635 50.3268224, 7.2235376 50.3267918, 7.2234069 50.3267527, 7.2232868 50.3267204, 7.2231787 50.3266945, 7.2230882 50.3266766, 7.2230147 50.3266639, 7.2229139 50.326652, 7.2228776 50.326649)",,,,
"[651796562, 651796586]",True,1,L 82,"['Boemundring', 'Habsburgring']",secondary,50,False,188.72499999999997,"LINESTRING (7.2193004 50.3275105, 7.2192194 50.3275464, 7.2191683 50.3275725, 7.2190941 50.327615, 7.2187219 50.3278312, 7.2186667 50.3278672, 7.2186141 50.3279049, 7.2185748 50.3279385, 7.2185413 50.3279732, 7.2185131 50.3280096, 7.2184819 50.328059, 7.2184632 50.3281032, 7.2184471 50.3281545, 7.2184407 50.3282047, 7.2184449 50.3282594, 7.2184556 50.3282996, 7.2184704 50.3283467, 7.2185795 50.3286046, 7.2186056 50.328655, 7.2186938 50.328818, 7.2187122 50.3288551, 7.2187499 50.3289343, 7.218758 50.3289575)",,,,
"[1247119545, 396955514, 25949859, 825703591]",False,,,"['Stehbach', 'Boemundring']","['living_street', 'residential']",,"[False, True]",179.368,"LINESTRING (7.2193004 50.3275105, 7.2193528 50.3275552, 7.2193942 50.3275733, 7.2193394 50.3276244, 7.2192008 50.3277683, 7.2190762 50.3278615, 7.218825 50.3280233, 7.2188072 50.3280426, 7.2188087 50.3280659, 7.219051 50.3285886, 7.219208 50.3289273)",,,,
"[651796572, 651796566]",True,1,L 82,Boemundring,secondary,50,False,94.42,"LINESTRING (7.2185068 50.3279168, 7.2191659 50.3275346, 7.2192293 50.3274942, 7.2193608 50.3274082, 7.2194519 50.327349, 7.2194785 50.3273378)",,,,
"[25923065, 1247119548]",True,1,L 98,Am Obertor,secondary,,False,64.38399999999999,"LINESTRING (7.2185068 50.3279168, 7.2183901 50.3278613, 7.2181658 50.3277593, 7.2179096 50.3276433, 7.2178761 50.3276223, 7.2178473 50.327603, 7.2178184 50.3275799, 7.217799 50.3275598)",,,,
651796619,True,1,,Hahnengasse,residential,50,False,22.924,"LINESTRING (7.2193975 50.3297471, 7.2194348 50.3297246, 7.2194607 50.3297042, 7.2195216 50.3296571, 7.21954 50.3296441, 7.2195779 50.3296275, 7.2196327 50.3296098)",,,,
