osmid,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry,bridge,tunnel,access,junction
25163590,L 94,Hauptstraße,secondary,40,6,False,True,6.321,"LINESTRING (8.0643575 48.3469811, 8.0642757 48.3469645)",,,,
64122649,,Hintere Kirchstraße,residential,,,False,True,38.021,"LINESTRING (8.0643575 48.3469811, 8.0642239 48.3473113)",,,,
148113233,,Hauptstraße,residential,,,False,True,4.371,"LINESTRING (8.0672038 48.3475433, 8.0671781 48.3475079)",,,,
226746885,,Fabrikstraße,residential,30,4,False,False,169.632,"LINESTRING (8.0672038 48.3475433, 8.0675507 48.3476612, 8.0677898 48.3477333, 8.0683632 48.347878, 8.0686599 48.3479335, 8.068826 48.347934, 8.0689835 48.3479174, 8.069101 48.3478915, 8.0693236 48.3477873)",,,,
226746885,,Fabrikstraße,residential,30,4,False,True,49.14,"LINESTRING (8.0672038 48.3475433, 8.0670018 48.347576, 8.066597 48.347717)",,,,
33460962,,Oberentersbacher Straße,unclassified,,,False,False,93.39,"LINESTRING (8.0616503 48.3438972, 8.0610637 48.3446411)",,,,
33460962,,Oberentersbacher Straße,unclassified,,,False,True,19.634,"LINESTRING (8.0616503 48.3438972, 8.0617114 48.3438119, 8.0617361 48.3437658, 8.0617468 48.3437334)",,,,
32792835,,Bürgeräcker,residential,,,False,True,76.157,"LINESTRING (8.0666697 48.3514518, 8.0664725 48.3514315, 8.0656471 48.3514958)",,,,
126559837,,Am Kindergarten,residential,,,False,False,59.611,"LINESTRING (8.0631981 48.3443052, 8.0625205 48.3440144)",,,,
126559837,,Am Kindergarten,residential,,,False,False,37.957,"LINESTRING (8.0625205 48.3440144, 8.0620886 48.3438297)",,,,
224761312,,Am Kindergarten,residential,,,False,True,93.42999999999999,"LINESTRING (8.0625205 48.3440144, 8.0626502 48.3438006, 8.0626411 48.3437061, 8.0622686 48.3436115, 8.0622031 48.3436686, 8.0620886 48.3438297)",,,,
126559837,,Am Kindergarten,residential,,,False,True,59.611,"LINESTRING (8.0625205 48.3440144, 8.0631981 48.3443052)",,,,
137308212,,Kirchstraße,residential,,,False,False,67.72200000000001,"LINESTRING (8.0650502 48.3496639, 8.0651017 48.3499906, 8.0651446 48.3502697)",,,,
32792847,,Kirchstraße,residential,30,,False,False,32.166,"LINESTRING (8.0654403 48.3502404, 8.0658686 48.3501888)",,,,
32792847,,Kirchstraße,residential,30,,False,True,22.093,"LINESTRING (8.0654403 48.3502404, 8.0651446 48.3502697)",,,,
199476555,,Mittler Eckfeld,residential,,,False,False,70.966,"LINESTRING (8.0654403 48.3502404, 8.0655395 48.3508752)",,,,
25163590,L 94,Hauptstraße,secondary,40,6,False,False,8.855,"LINESTRING (8.0665259 48.3471573, 8.0666438 48.3471431)",,,,
25163590,L 94,Hauptstraße,secondary,40,6,False,True,26.008,"LINESTRING (8.0665259 48.3471573, 8.0661746 48.3471712)",,,,
64122650,,Hauptstraße,residential,,,True,False,63.712,"LINESTRING (8.0665259 48.3471573, 8.0667084 48.3472664, 8.0669314 48.3473607, 8.067161 48.3474535, 8.0671781 48.3475079)",,,,
148113233,,Hauptstraße,residential,,,False,False,4.371,"LINESTRING (8.0671781 48.3475079, 8.0672038 48.3475433)",,,,
193286011,,Hainbuchenweg,residential,,,False,True,37.302,"LINESTRING (8.0712093 48.349666, 8.0713486 48.3495846, 8.0714963 48.3495177, 8.071609 48.3494619)",,,,
"[121524184, 837552522, 32975799]",,Gasselhalde,unclassified,,,False,True,177.491,"LINESTRING (8.0595364 48.3527058, 8.0594143 48.352458, 8.0593997 48.3524214, 8.0594145 48.3523937, 8.0594655 48.3523532, 8.0598831 48.3522621, 8.0606932 48.3520855, 8.0610348 48.3520158, 8.0612087 48.3519863)",yes,,,
126559837,,Am Kindergarten,residential,,,False,True,37.957,"LINESTRING (8.0620886 48.3438297, 8.0625205 48.3440144)",,,,
224761312,,Am Kindergarten,residential,,,False,False,93.42999999999999,"LINESTRING (8.0620886 48.3438297, 8.0622031 48.3436686, 8.0622686 48.3436115, 8.0626411 48.3437061, 8.0626502 48.3438006, 8.0625205 48.3440144)",,,,
126559837,,Am Kindergarten,residential,,,False,False,28.037,"LINESTRING (8.0620886 48.3438297, 8.0619181 48.3437536, 8.0617468 48.3437334)",,,,
31862416,,Jahnstraße,residential,30,,False,True,81.447,"LINESTRING (8.0592806 48.3472877, 8.0595467 48.3471567, 8.0601675 48.3468529)",,,,
224761319,,Lohbünd,residential,,,False,False,76.201,"LINESTRING (8.0592806 48.3472877, 8.0594416 48.3475205, 8.0597417 48.3479004)",,,,
224761319,,Lohbünd,residential,,,False,True,76.201,"LINESTRING (8.0597417 48.3479004, 8.0594416 48.3475205, 8.0592806 48.3472877)",,,,
224761324,,Vorder Eckfeld,residential,,,False,True,86.34899999999999,"LINESTRING (8.064486 48.3500545, 8.063834 48.3501238, 8.0633312 48.3501729)",,,,
131631662,,Kirchstraße,residential,30,6,False,False,34.896,"LINESTRING (8.0633312 48.3501729, 8.0633919 48.3502894, 8.063481 48.3504705)",,,,
131631662,,Kirchstraße,residential,30,6,False,True,284.234,"LINESTRING (8.0633312 48.3501729, 8.0632982 48.3501097, 8.0631698 48.3497221, 8.0631293 48.3495389, 8.0631031 48.3494201, 8.0630621 48.3492346, 8.0629923 48.3489582, 8.0628855 48.3485684, 8.0629349 48.3483848, 8.063036 48.3482002, 8.0631129 48.3480525, 8.0633296 48.3476966)",,,,
224761324,,Vorder Eckfeld,residential,,,False,False,86.34899999999999,"LINESTRING (8.0633312 48.3501729, 8.063834 48.3501238, 8.064486 48.3500545)",,,,
225079757,,Josef-Anton-Burger-Weg,residential,,,False,True,81.19,"LINESTRING (8.0703928 48.3498735, 8.0704309 48.3497834, 8.0703547 48.3497046, 8.070109 48.3496004, 8.0698802 48.3494596, 8.0697388 48.3493532)",,,,
226746883,,Am Park,residential,7,,False,True,31.917,"LINESTRING (8.067463 48.3478739, 8.0673099 48.3481423)",,,,
32975614,,Am Park,residential,7,5,False,False,21.142,"LINESTRING (8.0673099 48.3481423, 8.0670375 48.3480842)",,,,
32975614,,Am Park,residential,7,5,False,True,35.135,"LINESTRING (8.0673099 48.3481423, 8.0677573 48.3482492)",,,,
226746883,,Am Park,residential,7,,False,False,31.917,"LINESTRING (8.0673099 48.3481423, 8.067463 48.3478739)",,,,
226746885,,Fabrikstraße,residential,30,4,False,True,169.632,"LINESTRING (8.0693236 48.3477873, 8.069101 48.3478915, 8.0689835 48.3479174, 8.068826 48.347934, 8.0686599 48.3479335, 8.0683632 48.347878, 8.0677898 48.3477333, 8.0675507 48.3476612, 8.0672038 48.3475433)",,,,
248630782,L 94,Hauptstraße,secondary,40,6,False,False,25.171,"LINESTRING (8.0693236 48.3477873, 8.0694637 48.3478851, 8.0695518 48.3479552)",,,,
248630782,L 94,Hauptstraße,secondary,40,6,False,True,214.065,"LINESTRING (8.0693236 48.3477873, 8.0691809 48.3477205, 8.0689669 48.3476302, 8.0686797 48.3475232, 8.0684372 48.3474455, 8.0682328 48.3473883, 8.0675938 48.3472314, 8.0671295 48.3471476, 8.0666992 48.3471402, 8.0666438 48.3471431)",,,,
32427447,,Franz-Disch-Straße,residential,,,False,False,87.025,"LINESTRING (8.0656614 48.3440192, 8.0654979 48.3439835, 8.0652931 48.3439714, 8.0644935 48.3439829)",,,,
32427447,,Franz-Disch-Straße,residential,,,False,True,46.314,"LINESTRING (8.0656614 48.3440192, 8.0660164 48.34425, 8.066077 48.3443265)",,,,
25163590,L 94,Hauptstraße,secondary,40,6,False,False,60.7,"LINESTRING (8.0648147 48.3470616, 8.0656167 48.3471794)",,,,
25163590,L 94,Hauptstraße,secondary,40,6,False,True,34.954,"LINESTRING (8.0648147 48.3470616, 8.0643575 48.3469811)",,,,
343702664,,Hauptstraße,residential,30,3.5,False,False,35.854,"LINESTRING (8.0648147 48.3470616, 8.0649635 48.3467547)",,,,
31862403,,Turmstraße,residential,30,5,False,False,54.674,"LINESTRING (8.0649635 48.3467547, 8.0656705 48.3468995)",,,,
343702664,,Hauptstraße,residential,30,3.5,False,True,35.854,"LINESTRING (8.0649635 48.3467547, 8.0648147 48.3470616)",,,,
31862403,,Turmstraße,residential,30,5,False,True,33.364999999999995,"LINESTRING (8.0649635 48.3467547, 8.0647575 48.346712, 8.0645693 48.3466177)",,,,
32792839,,Am Ottersgraben,residential,,,False,True,67.015,"LINESTRING (8.0686198 48.3522013, 8.0683261 48.352121, 8.0679882 48.3520212, 8.0677856 48.351965)",,,,
117617878,,Zum Röllengarten,residential,,,False,True,44.477,"LINESTRING (8.0658137 48.3524257, 8.0657466 48.3520282)",,,,
755178432,,Unter den Eichen,residential,,,False,False,63.806,"LINESTRING (8.0589287 48.3490865, 8.0596297 48.3487515)",,,,
755178432,,Unter den Eichen,residential,,,False,True,63.806,"LINESTRING (8.0596297 48.3487515, 8.0589287 48.3490865)",,,,
32644843,,Unter den Eichen,residential,,,False,False,229.989,"LINESTRING (8.0596297 48.3487515, 8.0598302 48.3489441, 8.0599312 48.3490755, 8.0603898 48.349874, 8.060759 48.350487, 8.0608103 48.3505051, 8.0610075 48.3504823)",,,,
759976493,,Waagmatt,residential,,,False,False,62.904,"LINESTRING (8.0592329 48.3466035, 8.0597226 48.3467311, 8.0598314 48.3467226, 8.0600167 48.3466493)",,,,
31862418,,Waagmatt,residential,30,,False,False,26.781,"LINESTRING (8.0600167 48.3466493, 8.0598567 48.3464332)",,,,
31862418,,Waagmatt,residential,30,,False,True,25.234,"LINESTRING (8.0600167 48.3466493, 8.0601675 48.3468529)",,,,
759976493,,Waagmatt,residential,,,False,True,62.903999999999996,"LINESTRING (8.0600167 48.3466493, 8.0598314 48.3467226, 8.0597226 48.3467311, 8.0592329 48.3466035)",,,,
361417959,,Pfarrhofgraben,residential,,5,False,False,198.25900000000001,"LINESTRING (8.0618141 48.3464021, 8.0618546 48.3464497, 8.0618724 48.3464798, 8.0618831 48.3465559, 8.0619163 48.3466989, 8.0619181 48.3467069, 8.0619376 48.3467604, 8.0620031 48.3468863, 8.0622486 48.3471273, 8.0625087 48.3474783, 8.0625747 48.3475145, 8.0631207 48.3476084, 8.0633296 48.3476966)",,,,
1222984014,K 5354,Nordracher Straße,tertiary,50,,False,False,87.534,"LINESTRING (8.0618141 48.3464021, 8.0617756 48.3464204, 8.0616851 48.3464589, 8.0613137 48.3465569, 8.0610709 48.3466328, 8.0609207 48.346713, 8.060843 48.3468128)",,,,
1222984014,K 5354,Nordracher Straße,tertiary,50,,False,True,16.135,"LINESTRING (8.0618141 48.3464021, 8.0618743 48.3463736, 8.0619051 48.3463497, 8.0619358 48.3463258, 8.0619648 48.3462989)",,,,
"[759976497, 759976495]",,Grabenstraße,residential,30,5,False,"[False, True]",71.863,"LINESTRING (8.0621302 48.3461377, 8.0621684 48.3461028, 8.0622298 48.3460484, 8.0623068 48.3460019, 8.0623957 48.3459481, 8.0625558 48.3458873, 8.0629296 48.3457995)",,,,
1222984015,,,secondary,,,True,False,18.326,"LINESTRING (8.0621302 48.3461377, 8.0621499 48.346144, 8.0621837 48.3461655, 8.0622059 48.3461929, 8.0622143 48.3462269, 8.0622049 48.3462608, 8.0621903 48.3462773)",,,,roundabout
239789276,L 94,Hauptstraße,secondary,50,6,False,True,100.83599999999998,"LINESTRING (8.0619515 48.3461614, 8.0613678 48.345758, 8.0611584 48.3456596, 8.0609294 48.3455698)",,,,
1222984015,,,secondary,,,True,False,14.600999999999999,"LINESTRING (8.0619515 48.3461614, 8.061974 48.3461461, 8.0620154 48.3461315, 8.0620615 48.3461261, 8.0621078 48.3461304, 8.0621302 48.3461377)",,,,roundabout
1222984014,K 5354,Nordracher Straße,tertiary,50,,False,False,16.134999999999998,"LINESTRING (8.0619648 48.3462989, 8.0619358 48.3463258, 8.0619051 48.3463497, 8.0618743 48.3463736, 8.0618141 48.3464021)",,,,
"[1222984016, 1222984015]",,,secondary,,,True,False,17.101,"LINESTRING (8.0619648 48.3462989, 8.0619497 48.3462906, 8.0619234 48.3462609, 8.0619139 48.3462271, 8.0619207 48.3461963, 8.0619414 48.3461684, 8.0619515 48.3461614)",,,,roundabout
131695772,L 94,Hauptstraße,secondary,40,,False,False,38.428,"LINESTRING (8.0621903 48.3462773, 8.0623299 48.3463183, 8.062675 48.346402)",,,,
1205592670,,,secondary,,,True,False,19.4,"LINESTRING (8.0621903 48.3462773, 8.0621787 48.3462905, 8.0621388 48.3463125, 8.0620901 48.3463243, 8.0620383 48.3463243, 8.0619896 48.3463126, 8.0619648 48.3462989)",,,,roundabout
