osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,width,ref,bridge,tunnel,access
122161400,True,,motorway_link,False,33.149,"LINESTRING (10.998706 49.5946921, 10.9987185 49.5948029, 10.9987045 49.5949897)",2,,,,,,
20168359,False,Holzgartenstraße,living_street,True,72.25,"LINESTRING (11.0112332 49.595605, 11.0110124 49.5962388)",1,,,,,,
"[370016241, 673482297]",False,Südliche Stadtmauerstraße,"['living_street', 'residential']",False,68.343,"LINESTRING (11.0112332 49.595605, 11.0116023 49.595658, 11.0117489 49.595679, 11.0118777 49.595698, 11.0121585 49.5957393)",,,,,,,
"[370016241, 192614627]",False,Südliche Stadtmauerstraße,"['living_street', 'residential']",True,154.034,"LINESTRING (11.0112332 49.595605, 11.010855 49.5955508, 11.0106961 49.595528, 11.0103192 49.595474, 11.0100118 49.5954299, 11.0099468 49.5954206, 11.0092882 49.5953264, 11.009143 49.5953276)",,30,,,,,
881735161,False,Hofmannstraße,residential,False,42.068,"LINESTRING (11.0085926 49.5925706, 11.0080163 49.5925108)",,50,,,,,
"[229675451, 337623451]",False,Schuhstraße,residential,False,158.75100000000003,"LINESTRING (11.0085926 49.5925706, 11.0085701 49.5926368, 11.0085021 49.5928396, 11.0084095 49.5931156, 11.0083917 49.5931686, 11.0083291 49.5933459, 11.0082542 49.5935572, 11.0081554 49.5938371, 11.0081071 49.5939631)",3,50,,,,,
229675452,False,Schuhstraße,residential,True,128.13,"LINESTRING (11.0085926 49.5925706, 11.0086637 49.5922746, 11.0087341 49.5919611, 11.0087434 49.5919215, 11.0087769 49.591779, 11.0087963 49.5917026, 11.0088587 49.5914313)",,50,,,,,
25674932,False,Hofmannstraße,residential,True,166.634,"LINESTRING (11.0065879 49.5932951, 11.0066446 49.5932598, 11.0066545 49.5931428, 11.0067812 49.593077, 11.0070662 49.5930814, 11.0075593 49.5930914, 11.0076108 49.5930788, 11.0076531 49.5930594, 11.0076764 49.5930277, 11.0078376 49.5925582, 11.0078789 49.592524, 11.0079327 49.5925099, 11.0080163 49.5925108)",,50,,,,,
25674936,False,Hofmannstraße,residential,False,45.754999999999995,"LINESTRING (11.0080156 49.5921078, 11.0080444 49.592153, 11.007987 49.5924344, 11.0080163 49.5925108)",,,,,,,
881735161,False,Hofmannstraße,residential,True,42.068,"LINESTRING (11.0080163 49.5925108, 11.0085926 49.5925706)",,50,,,,,
