osmid,name,highway,maxspeed,oneway,reversed,length,width,geometry,lanes,ref,tunnel,access
"[27661879, 131528655]",Fürther Straße,residential,20,False,True,80.602,6,"LINESTRING (10.9581486 49.4428129, 10.9582228 49.4429191, 10.9585183 49.4433505, 10.9586031 49.4434748)",,,,
395869949,Kleinstraße,residential,20,False,True,52.315,5.5,"LINESTRING (10.9554386 49.4433975, 10.9561391 49.4432796)",,,,
395869949,Kleinstraße,residential,20,False,False,12.55,5.5,"LINESTRING (10.9554386 49.4433975, 10.9553923 49.4434306, 10.9553218 49.443481)",,,,
"[1032941701, 30805303]","['Pfarrhof', 'Schulstraße']","['residential', 'living_street']",20,False,"[False, True]",137.62,"['5.5', '4']","LINESTRING (10.9554386 49.4433975, 10.9554231 49.4430854, 10.9561025 49.4429884, 10.9567694 49.4427992)",,,,
24445374,Max-Planck-Straße,residential,20,False,True,22.841,5,"LINESTRING (10.9516111 49.4428159, 10.9512985 49.4428456)",,,,
78721698,Nibelungenplatz,residential,,False,True,91.63799999999999,,"LINESTRING (10.9546108 49.4454143, 10.9553682 49.4451854, 10.9554535 49.4451912, 10.955487 49.4452226, 10.9556215 49.445388)",,,,
27661852,Nibelungenstraße,residential,30,False,False,78.25999999999999,,"LINESTRING (10.9556215 49.445388, 10.9556765 49.4453732, 10.9563662 49.4451883, 10.9566222 49.4451196)",,,,
"[27661852, 24445230]","['Nibelungenstraße', 'Guntherstraße']",residential,30,False,True,152.942,5,"LINESTRING (10.9556215 49.445388, 10.955364 49.4454639, 10.9547693 49.4456391, 10.9547207 49.445704, 10.9547871 49.4463976)",,,,
78721698,Nibelungenplatz,residential,,False,False,91.638,,"LINESTRING (10.9556215 49.445388, 10.955487 49.4452226, 10.9554535 49.4451912, 10.9553682 49.4451854, 10.9546108 49.4454143)",,,,
79179719,Virchowstraße,residential,30,False,True,34.486,,"LINESTRING (10.9613637 49.4487413, 10.9609035 49.448823)",,,,
24445207,Kolberger Straße,residential,30,False,True,48.751000000000005,7,"LINESTRING (10.9535897 49.4493588, 10.9533299 49.4493682, 10.9533246 49.4493096, 10.9533107 49.4491569, 10.9533054 49.4490994)",,,,
79179714,Vestnerstraße,residential,30,False,True,16.457,,"LINESTRING (10.9598976 49.447723, 10.9598968 49.447871)",,,,
79179714,Vestnerstraße,residential,30,False,False,57.415,,"LINESTRING (10.9598976 49.447723, 10.9598871 49.4474839, 10.9598866 49.4474713, 10.9598734 49.4472069)",,,,
4603962,Schützenstraße,residential,20,False,True,3.74,,"LINESTRING (10.9614064 49.4418009, 10.9614581 49.4418019)",,,,
301158586,Schützenstraße,residential,20,False,False,34.971,,"LINESTRING (10.9614064 49.4418009, 10.960923 49.4418117)",,,,
395579680,Wernher-von-Braun-Weg,residential,30,False,False,96.396,4,"LINESTRING (10.9505288 49.4441946, 10.9502294 49.4442197, 10.9492786 49.4442994, 10.9492065 49.4443058)",,,,
395869949,Kleinstraße,residential,20,False,False,52.315,5.5,"LINESTRING (10.9561391 49.4432796, 10.9554386 49.4433975)",,,,
24445454,Kolbstraße,residential,20,True,False,53.676,,"LINESTRING (10.9598333 49.4414353, 10.9602921 49.4418148)",,,,
24445390,Kirchenweg,residential,20,False,True,78.25900000000001,5,"LINESTRING (10.9559995 49.4420373, 10.9559603 49.4420467, 10.9556867 49.4421125, 10.9555287 49.4421142, 10.955451 49.442115, 10.9553905 49.442104, 10.955337 49.4420168, 10.9552536 49.4418768, 10.9552252 49.4418316)",,,,
"[394928546, 1074426218]","['Koppenplatz', 'Kirchenweg']","['unclassified', 'residential']",20,False,False,47.637,"['7', '3']","LINESTRING (10.9563231 49.442187, 10.9564617 49.4420431, 10.9566037 49.4419915, 10.9565822 49.4419235, 10.9565785 49.4418695, 10.9565751 49.4418402)",,,,
"[1059444888, 1062490475, 1058784623]",Paul-Metz-Straße,tertiary,50,False,False,318.90700000000004,,"LINESTRING (10.949595 49.4472854, 10.9503999 49.4466428, 10.9508299 49.4463058, 10.95248 49.4451169)","['2', '3']",,,
30573359,Saarlandstraße,residential,,False,False,62.91,,"LINESTRING (10.9615955 49.4446947, 10.9607817 49.4444944)",,,,
30573359,Saarlandstraße,residential,,False,True,59.926,,"LINESTRING (10.9615955 49.4446947, 10.9623629 49.4448984)",,,,
1066710315,,residential,,False,True,26.772,,"LINESTRING (10.9615955 49.4446947, 10.9614574 49.4449181)",,,,
1066710315,,residential,,False,False,26.772,,"LINESTRING (10.9614574 49.4449181, 10.9615955 49.4446947)",,,,
24445201,Lohengrinstraße,residential,30,False,False,30.206,6,"LINESTRING (10.9574569 49.4489117, 10.9578747 49.4489082)",,,,
24445201,Lohengrinstraße,residential,30,False,True,3.564,6,"LINESTRING (10.9574569 49.4489117, 10.9574076 49.4489113)",,,,
1066873601,Lohengrinstraße,residential,,False,True,41.620999999999995,4,"LINESTRING (10.9574569 49.4489117, 10.9574565 49.4489402, 10.9574523 49.449286)",,,,
1066873601,Lohengrinstraße,residential,,False,False,41.620999999999995,4,"LINESTRING (10.9574523 49.449286, 10.9574565 49.4489402, 10.9574569 49.4489117)",,,,
1067473342,,residential,,False,False,46.756,,"LINESTRING (10.9592478 49.4483165, 10.9598945 49.4483104)",,,,
1067473356,,residential,,False,False,41.631,,"LINESTRING (10.959321 49.4478649, 10.9598968 49.447871)",,,,
1067473349,,residential,,False,False,41.022,,"LINESTRING (10.9590296 49.4485233, 10.9590351 49.4488922)",,,,
79179714,Vestnerstraße,residential,30,False,False,16.457,,"LINESTRING (10.9598968 49.447871, 10.9598976 49.447723)",,,,
79179714,Vestnerstraße,residential,30,False,True,48.859,,"LINESTRING (10.9598968 49.447871, 10.9598945 49.4483104)",,,,
1067473356,,residential,,False,True,41.631,,"LINESTRING (10.9598968 49.447871, 10.959321 49.4478649)",,,,
24445201,Lohengrinstraße,residential,30,False,False,61.913,6,"LINESTRING (10.9590351 49.4488922, 10.9598914 49.4488821)",,,,
24445201,Lohengrinstraße,residential,30,False,True,15.617,6,"LINESTRING (10.9590351 49.4488922, 10.9588191 49.4488947)",,,,
1067473349,,residential,,False,True,41.022,,"LINESTRING (10.9590351 49.4488922, 10.9590296 49.4485233)",,,,
79179714,Vestnerstraße,residential,30,False,False,48.859,,"LINESTRING (10.9598945 49.4483104, 10.9598968 49.447871)",,,,
79179714,Vestnerstraße,residential,30,False,True,63.571,,"LINESTRING (10.9598945 49.4483104, 10.9598914 49.4488821)",,,,
1067473342,,residential,,False,True,46.756,,"LINESTRING (10.9598945 49.4483104, 10.9592478 49.4483165)",,,,
1067482223,,residential,,False,False,63.363,,"LINESTRING (10.96068 49.4470273, 10.9609062 49.4468803, 10.9609028 49.4465184)",,,,
144377318,Bahnhofstraße,secondary,,False,True,17.525,,"LINESTRING (10.9615661 49.4427944, 10.9613381 49.4428479)",3,St 2242,,
205899036,Bahnhofstraße,secondary,,False,False,23.74,,"LINESTRING (10.9615661 49.4427944, 10.9618772 49.4427261)",2,St 2242,,
1240078890,Paul-Metz-Straße,tertiary,50,False,False,105.342,4,"LINESTRING (10.95248 49.4451169, 10.9535256 49.4444571)",1,,,
"[1059444888, 1062490475, 1058784623]",Paul-Metz-Straße,tertiary,50,False,True,318.90700000000004,,"LINESTRING (10.95248 49.4451169, 10.9508299 49.4463058, 10.9503999 49.4466428, 10.949595 49.4472854)","['2', '3']",,,
1240023005,Albert-Einstein-Straße,tertiary,,True,False,56.59,4,"LINESTRING (10.95248 49.4451169, 10.9522893 49.4450771, 10.9519403 49.4447739)",1,,,
"[1240020602, 979710319]",Albert-Einstein-Straße,tertiary,,True,False,56.55199999999999,6,"LINESTRING (10.9519403 49.4447739, 10.9524155 49.4449957, 10.95248 49.4451169)","['2', '1']",,,
"[4604008, 1240020611, 979710323]",Albert-Einstein-Straße,tertiary,,False,True,229.674,7,"LINESTRING (10.9519403 49.4447739, 10.9518534 49.4447164, 10.9517958 49.4446574, 10.9514523 49.4443168, 10.9513397 49.4441797, 10.9512953 49.4441285, 10.9511456 49.4439114, 10.9511264 49.4438812, 10.951106 49.4438453, 10.9510111 49.443657, 10.950959 49.4435391, 10.9509154 49.4434064, 10.950867 49.4432588, 10.9508457 49.4431508, 10.9507961 49.4428986, 10.9507941 49.4428846)","['2', '3']",,,
24445208,Sudetenstraße,residential,30,False,False,77.088,5.5,"LINESTRING (10.953248 49.4472392, 10.9533289 49.4472315, 10.9542011 49.447168, 10.9543074 49.4471606)",,,,
24445208,Sudetenstraße,residential,30,False,True,83.32600000000001,5.5,"LINESTRING (10.953248 49.4472392, 10.9531327 49.4472445, 10.9525999 49.4473097, 10.9523575 49.4473124, 10.9521649 49.4473069, 10.9521053 49.4473052)",,,,
79179721,Breslauer Straße,residential,30,False,True,119.512,5.5,"LINESTRING (10.953248 49.4472392, 10.9532552 49.4472998, 10.9533474 49.4482479, 10.9533536 49.4483118)",,,,
