osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,access,tunnel
96056965,B 13,Uffenheimer Straße,primary,50,False,True,34.53,"LINESTRING (10.0681529 49.6633513, 10.0682407 49.6632201, 10.0683476 49.6630675)",2,,,
96111604,,Schützenweg,residential,,False,False,126.86099999999999,"LINESTRING (10.0675611 49.6656633, 10.0676473 49.6656707, 10.0677739 49.6656832, 10.0678875 49.6656848, 10.0680516 49.665671, 10.0682619 49.6656393, 10.0687072 49.6655765, 10.0693027 49.6656026)",,,,
409591795,,Jahnstraße,residential,30,False,False,81.53,"LINESTRING (10.0675611 49.6656633, 10.067513 49.665699, 10.0674785 49.6657759, 10.0673604 49.6661786, 10.0673356 49.6662647, 10.067307 49.6663714)",,,,
96111604,,Schützenweg,residential,,False,True,126.86099999999999,"LINESTRING (10.0693027 49.6656026, 10.0687072 49.6655765, 10.0682619 49.6656393, 10.0680516 49.665671, 10.0678875 49.6656848, 10.0677739 49.6656832, 10.0676473 49.6656707, 10.0675611 49.6656633)",,,,
777168107,St 2270,Frickenhäuser Straße,secondary,50,True,False,52.602999999999994,"LINESTRING (10.067019 49.6686575, 10.0668484 49.6686463, 10.0667272 49.6686292, 10.0665821 49.6685917, 10.0664296 49.6685286, 10.0663488 49.6684925)",1,,,
"[777168085, 777171389]",St 2270,Frickenhäuser Straße,secondary,50,False,"[False, True]",31.996000000000002,"LINESTRING (10.067019 49.6686575, 10.0671713 49.6686796, 10.0674549 49.6687139)",2,,,
1186493337,,,primary_link,50,False,True,10.85,"LINESTRING (10.0682826 49.6618906, 10.0683257 49.6617971)",3,,,
"[1186493338, 1186493339, 27722858]",,Kniebreche,primary_link,50,False,False,56.349999999999994,"LINESTRING (10.0682826 49.6618906, 10.0682288 49.6620979, 10.0682109 49.6622965, 10.0682077 49.6623941)",3,,,
187246326,St 2418,Dr.-Martin-Luther-Straße,secondary,50,False,True,27.777,"LINESTRING (10.0678192 49.6626285, 10.0682043 49.6626448)",3,,,
"[125755129, 1267517733, 175903655]",St 2418,Dr.-Martin-Luther-Straße,secondary,50,False,True,248.406,"LINESTRING (10.0678192 49.6626285, 10.067537 49.6626201, 10.0672972 49.6626168, 10.0667478 49.6626085, 10.0664498 49.662614, 10.0659132 49.6626238, 10.0650322 49.662674, 10.0649315 49.6626797, 10.0643787 49.6627332)",4,,,
187246325,,,primary_link,50,True,False,38.985,"LINESTRING (10.0678192 49.6626285, 10.0679904 49.6625639, 10.0680603 49.6625236, 10.0681374 49.6624701, 10.0682077 49.6623941)",1,,,
215660142,,Kniebreche,primary_link,50,False,False,27.878,"LINESTRING (10.0682077 49.6623941, 10.0682043 49.6626448)",3,,,
"[27722858, 1186493339, 1186493338]",,Kniebreche,primary_link,50,False,True,56.349999999999994,"LINESTRING (10.0682077 49.6623941, 10.0682109 49.6622965, 10.0682288 49.6620979, 10.0682826 49.6618906)",3,,,
47248541,B 13,Uffenheimer Straße,primary,50,False,True,25.209,"LINESTRING (10.0696914 49.6618632, 10.0699264 49.6616951)",2,,,
188238450,B 13,Uffenheimer Straße,primary,50,False,False,165.79100000000003,"LINESTRING (10.0696914 49.6618632, 10.0695487 49.661972, 10.0695237 49.6619911, 10.0692623 49.6621867, 10.069051 49.6623448, 10.0687772 49.6625857, 10.0684253 49.6629682, 10.0683476 49.6630675)",2,,,
215660143,,Marktbreiter Straße,tertiary,50,False,False,28.245,"LINESTRING (10.0694311 49.6632076, 10.0697903 49.6633099)",2,,,
777285301,,Marktbreiter Straße,tertiary,50,False,True,14.009,"LINESTRING (10.0694311 49.6632076, 10.0692536 49.6631559)",2,,,
192466546,,,primary_link,50,True,False,20.603,"LINESTRING (10.0694311 49.6632076, 10.0694285 49.6632478, 10.0694159 49.6633063, 10.0693978 49.6633468, 10.0693705 49.6633869)",1,,,
27722815,,Pfarrgasse,living_street,walk,False,False,84.80099999999999,"LINESTRING (10.063403 49.6637941, 10.0631417 49.66382, 10.0630209 49.6638455, 10.0627598 49.6639262, 10.0624807 49.6640519, 10.0623235 49.6640577)",,,,
27722815,,Pfarrgasse,living_street,walk,False,True,64.486,"LINESTRING (10.063403 49.6637941, 10.0636149 49.6637713, 10.0635896 49.6636108, 10.063518 49.6633351)",,,,
"[192472241, 206575867]",,Kirchplatz,living_street,,False,True,36.447,"LINESTRING (10.063403 49.6637941, 10.0634632 49.6639813, 10.0635212 49.6641126)",,,,
192472242,,,living_street,,False,True,26.359,"LINESTRING (10.0637977 49.6644069, 10.0641616 49.6643802)",,,,
219222710,,Kirchplatz,living_street,,False,False,43.634,"LINESTRING (10.0637977 49.6644069, 10.0631962 49.664456)",,,,
219222710,,Kirchplatz,living_street,,False,True,45.934000000000005,"LINESTRING (10.0637977 49.6644069, 10.0637906 49.66431, 10.063777 49.6641865, 10.0637286 49.6641413, 10.0635212 49.6641126)",,,,
192753777,,Frickenhäuser Straße,residential,30,False,True,250.90099999999998,"LINESTRING (10.0640181 49.6686328, 10.0640955 49.6686165, 10.06426 49.6686028, 10.0646541 49.6685891, 10.0649162 49.668594, 10.0651637 49.6686239, 10.0658296 49.668695, 10.0664512 49.6686893, 10.0669765 49.6687284, 10.0671593 49.6687454, 10.0673631 49.6687593, 10.0674549 49.6687139)",,,,
766415434,,Zeubelrieder Steige,residential,30,False,False,98.49099999999999,"LINESTRING (10.0640181 49.6686328, 10.0640731 49.6686837, 10.0643461 49.6689482, 10.0644553 49.6690371, 10.0645666 49.6691072, 10.0646822 49.6691648, 10.064933 49.6692765)",,,,
1110499933,,Zeubelrieder Steige,residential,50,False,True,12.665,"LINESTRING (10.0640181 49.6686328, 10.0639618 49.6685963, 10.0638833 49.6685602)",,,,
"[192754475, 1110495823]",,,unclassified,,False,False,190.93800000000002,"LINESTRING (10.0660246 49.6681548, 10.0658596 49.6682582, 10.065271 49.6682593, 10.0648311 49.6682558, 10.0643561 49.6682666, 10.0639967 49.668277, 10.0637526 49.6683104, 10.0636579 49.66834, 10.0636108 49.6683796, 10.0635915 49.6684227, 10.063579 49.6684598)",,,,
"[298424267, 47248540, 241249901]",B 13,Frickenhäuser Straße,primary,50,False,False,179.59,"LINESTRING (10.0663488 49.6684925, 10.066174 49.6685448, 10.0660089 49.6685613, 10.0659208 49.6685651, 10.0658449 49.6685638, 10.0655697 49.6685516, 10.0649174 49.6685206, 10.0646016 49.6685079, 10.0644006 49.6685089, 10.0642328 49.6685187, 10.0640608 49.668533, 10.0638833 49.6685602)","['2', '3']",,,
47248540,B 13,Frickenhäuser Straße,primary,50,False,True,18.579,"LINESTRING (10.0663488 49.6684925, 10.066445 49.6684374, 10.0665291 49.6683735)",3,,,
114187486,,Sandstraße,unclassified,50,False,False,24.628,"LINESTRING (10.063579 49.6684598, 10.0636723 49.6684845, 10.0637385 49.6685052, 10.0638833 49.6685602)",2,,,
"[777168104, 114187486]",,Sandstraße,unclassified,50,False,True,12.516,"LINESTRING (10.063579 49.6684598, 10.0635195 49.6684461, 10.0634669 49.6684362, 10.0634124 49.6684279)",2,,,
"[192754475, 1110495823]",,,unclassified,,False,True,190.938,"LINESTRING (10.063579 49.6684598, 10.0635915 49.6684227, 10.0636108 49.6683796, 10.0636579 49.66834, 10.0637526 49.6683104, 10.0639967 49.668277, 10.0643561 49.6682666, 10.0648311 49.6682558, 10.065271 49.6682593, 10.0658596 49.6682582, 10.0660246 49.6681548)",,,,
